s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.3202727E-001, 5.4854893E-002, 9.3221086E-005, 1.0000000E+000, 2.6013911E+001, 1.2000000E+001, 4.5902497E-010, 9.7091473E-002
 2.3335256E-001, 5.4821259E-002, 9.4051802E-005, 1.0000000E+000, 2.6438994E+001, 1.2000000E+001, 4.6337786E-010, 9.7095560E-002
 2.3467785E-001, 5.4787463E-002, 9.4885758E-005, 1.0000000E+000, 2.6782495E+001, 1.2000000E+001, 4.6775019E-010, 9.7099621E-002
 2.3600314E-001, 5.4753505E-002, 9.5722923E-005, 1.0000000E+000, 2.7177354E+001, 1.2000000E+001, 4.7214188E-010, 9.7103658E-002
 2.3732843E-001, 5.4719387E-002, 9.6563263E-005, 1.0000000E+000, 2.7535791E+001, 1.2000000E+001, 4.7655286E-010, 9.7107672E-002
 2.3865372E-001, 5.4685108E-002, 9.7406744E-005, 1.0000000E+000, 2.7912473E+001, 1.2000000E+001, 4.8098304E-010, 9.7111664E-002
 2.3997901E-001, 5.4650670E-002, 9.8253330E-005, 1.0000000E+000, 2.8552520E+001, 1.2000000E+001, 4.8543231E-010, 9.7115638E-002
 2.4116985E-001, 5.4627098E-002, 8.9184563E-005, 1.0000000E+000, 2.9071624E+001, 1.2000000E+001, 4.9009383E-010, 9.7109947E-002
 2.4236068E-001, 5.4595380E-002, 8.9676720E-005, 1.0000000E+000, 2.9475831E+001, 1.2000000E+001, 4.9353279E-010, 9.7122107E-002
 2.4355152E-001, 5.4564060E-002, 9.0363956E-005, 1.0000000E+000, 2.9876397E+001, 1.2000000E+001, 4.9756906E-010, 9.7125792E-002
 2.4474236E-001, 5.4532624E-002, 9.1057322E-005, 1.0000000E+000, 3.0946122E+001, 1.2000000E+001, 5.0163221E-010, 9.7129289E-002
 2.4593319E-001, 5.4501060E-002, 9.1752823E-005, 1.0000000E+000, 3.1344678E+001, 1.2000000E+001, 5.0571041E-010, 9.7132776E-002
 2.4712403E-001, 5.4469369E-002, 9.2450346E-005, 1.0000000E+000, 3.1688710E+001, 1.2000000E+001, 5.0980332E-010, 9.7136257E-002
 2.4831487E-001, 5.4437551E-002, 9.3149862E-005, 1.0000000E+000, 3.2697196E+001, 1.2000000E+001, 5.1391087E-010, 9.7139734E-002
 2.4950570E-001, 5.4405606E-002, 9.3851345E-005, 1.0000000E+000, 3.2927665E+001, 1.2000000E+001, 5.1803298E-010, 9.7143207E-002
 2.5069654E-001, 5.4373536E-002, 9.4554778E-005, 1.0000000E+000, 3.3103908E+001, 1.2000000E+001, 5.2216962E-010, 9.7146679E-002
 2.5188738E-001, 5.4341339E-002, 9.5260141E-005, 1.0000000E+000, 3.3316360E+001, 1.2000000E+001, 5.2632075E-010, 9.7150149E-002
 2.5307822E-001, 5.4309017E-002, 9.5967422E-005, 1.0000000E+000, 3.3491260E+001, 1.2000000E+001, 5.3048636E-010, 9.7153619E-002
 2.5426905E-001, 5.4276569E-002, 9.6676608E-005, 1.0000000E+000, 3.3669341E+001, 1.2000000E+001, 5.3466644E-010, 9.7157089E-002
 2.5545989E-001, 5.4243997E-002, 9.7387690E-005, 1.0000000E+000, 3.4619392E+001, 1.2000000E+001, 5.3886101E-010, 9.7160561E-002
 2.5665073E-001, 5.4211300E-002, 9.8100658E-005, 1.0000000E+000, 3.4803859E+001, 1.2000000E+001, 5.4307006E-010, 9.7164034E-002
 2.5784156E-001, 5.4178479E-002, 9.8815504E-005, 1.0000000E+000, 3.5025577E+001, 1.2000000E+001, 5.4729361E-010, 9.7167511E-002
 2.5903240E-001, 5.4145534E-002, 9.9532218E-005, 1.0000000E+000, 3.5189029E+001, 1.2000000E+001, 5.5153168E-010, 9.7170992E-002
 2.6022324E-001, 5.4112465E-002, 1.0025079E-004, 1.0000000E+000, 3.5410045E+001, 1.2000000E+001, 5.5578429E-010, 9.7174477E-002
 2.6141407E-001, 5.4079273E-002, 1.0097121E-004, 1.0000000E+000, 3.5620997E+001, 1.2000000E+001, 5.6005144E-010, 9.7177968E-002
 2.6260491E-001, 5.4045958E-002, 1.0169347E-004, 1.0000000E+000, 3.5796958E+001, 1.2000000E+001, 5.6433314E-010, 9.7181466E-002
 2.6379575E-001, 5.4012521E-002, 1.0241755E-004, 1.0000000E+000, 3.5974872E+001, 1.2000000E+001, 5.6862939E-010, 9.7184972E-002
 2.6498658E-001, 5.3978961E-002, 1.0314343E-004, 1.0000000E+000, 3.6153453E+001, 1.2000000E+001, 5.7294020E-010, 9.7188486E-002
 2.6617742E-001, 5.3945280E-002, 1.0387111E-004, 1.0000000E+000, 3.6943179E+001, 1.2000000E+001, 5.7726555E-010, 9.7192010E-002
 2.6736826E-001, 5.3911477E-002, 1.0460055E-004, 1.0000000E+000, 3.7181731E+001, 1.2000000E+001, 5.8160543E-010, 9.7195545E-002
 2.6855909E-001, 5.3877553E-002, 1.0533174E-004, 1.0000000E+000, 3.7347571E+001, 1.2000000E+001, 5.8595981E-010, 9.7199091E-002
 2.6974993E-001, 5.3843508E-002, 1.0606466E-004, 1.0000000E+000, 3.7567782E+001, 1.2000000E+001, 5.9032868E-010, 9.7202650E-002
 2.7094077E-001, 5.3809342E-002, 1.0679929E-004, 1.0000000E+000, 3.7732612E+001, 1.2000000E+001, 5.9471200E-010, 9.7206223E-002
 2.7213161E-001, 5.3775057E-002, 1.0753560E-004, 1.0000000E+000, 3.7925300E+001, 1.2000000E+001, 5.9910976E-010, 9.7209810E-002
 2.7451328E-001, 5.3723389E-002, 1.0864339E-004, 1.0000000E+000, 3.8705796E+001, 1.2000000E+001, 6.0573519E-010, 9.7215223E-002
 2.7689495E-001, 5.3654101E-002, 1.1012586E-004, 1.0000000E+000, 3.9102910E+001, 1.2000000E+001, 6.1461697E-010, 9.7222495E-002
 2.7903195E-001, 5.3597228E-002, 1.0017552E-004, 1.0000000E+000, 3.9549447E+001, 1.2000000E+001, 6.2329855E-010, 9.7224098E-002
 2.8010046E-001, 5.3549729E-002, 1.0096193E-004, 1.0000000E+000, 3.9816360E+001, 1.2000000E+001, 6.2896478E-010, 9.7233805E-002
 2.8223746E-001, 5.3502349E-002, 1.0186804E-004, 1.0000000E+000, 4.0968745E+001, 1.2000000E+001, 6.3504303E-010, 9.7238783E-002
 2.8437446E-001, 5.3438863E-002, 1.0307966E-004, 1.0000000E+000, 4.1357415E+001, 1.2000000E+001, 6.4318489E-010, 9.7245479E-002
 2.8651146E-001, 5.3375001E-002, 1.0429520E-004, 1.0000000E+000, 4.1740724E+001, 1.2000000E+001, 6.5137110E-010, 9.7252255E-002
 2.8864846E-001, 5.3310767E-002, 1.0551459E-004, 1.0000000E+000, 4.2102454E+001, 1.2000000E+001, 6.5960160E-010, 9.7259112E-002
 2.9078547E-001, 5.3246162E-002, 1.0673782E-004, 1.0000000E+000, 4.2973521E+001, 1.2000000E+001, 6.6787654E-010, 9.7266051E-002
 2.9292247E-001, 5.3181189E-002, 1.0796488E-004, 1.0000000E+000, 4.3377168E+001, 1.2000000E+001, 6.7619615E-010, 9.7273070E-002
 2.9505947E-001, 5.3115849E-002, 1.0919580E-004, 1.0000000E+000, 4.3764587E+001, 1.2000000E+001, 6.8456070E-010, 9.7280170E-002
 2.9612797E-001, 5.3066616E-002, 1.1012139E-004, 1.0000000E+000, 4.4041797E+001, 1.2000000E+001, 6.9086231E-010, 9.7285544E-002
 2.9826497E-001, 5.3017156E-002, 1.1104939E-004, 1.0000000E+000, 4.4940257E+001, 1.2000000E+001, 6.9719217E-010, 9.7290968E-002
 3.0040198E-001, 5.2950909E-002, 1.1228991E-004, 1.0000000E+000, 4.5334661E+001, 1.2000000E+001, 7.0566967E-010, 9.7298265E-002
 3.0253898E-001, 5.2884303E-002, 1.1353420E-004, 1.0000000E+000, 4.5717660E+001, 1.2000000E+001, 7.1419227E-010, 9.7305641E-002
 3.0467598E-001, 5.2817339E-002, 1.1478219E-004, 1.0000000E+000, 4.6103698E+001, 1.2000000E+001, 7.2275975E-010, 9.7313095E-002
 3.0681298E-001, 5.2750021E-002, 1.1603378E-004, 1.0000000E+000, 4.6463399E+001, 1.2000000E+001, 7.3137179E-010, 9.7320627E-002
 3.0894998E-001, 5.2682350E-002, 1.1728890E-004, 1.0000000E+000, 4.7438846E+001, 1.2000000E+001, 7.4002803E-010, 9.7328236E-002
 3.1001848E-001, 5.2631377E-002, 1.1823239E-004, 1.0000000E+000, 4.7744491E+001, 1.2000000E+001, 7.4654762E-010, 9.7333989E-002
 3.1215549E-001, 5.2580187E-002, 1.1917800E-004, 1.0000000E+000, 4.8045173E+001, 1.2000000E+001, 7.5309444E-010, 9.7339790E-002
 3.1429249E-001, 5.2511643E-002, 1.2044156E-004, 1.0000000E+000, 4.8408294E+001, 1.2000000E+001, 7.6185957E-010, 9.7347585E-002
 3.1642949E-001, 5.2442754E-002, 1.2170838E-004, 1.0000000E+000, 4.9245166E+001, 1.2000000E+001, 7.7066770E-010, 9.7355451E-002
 3.1856649E-001, 5.2373522E-002, 1.2297841E-004, 1.0000000E+000, 4.9678287E+001, 1.2000000E+001, 7.7951855E-010, 9.7363387E-002
 3.2059517E-001, 5.2310299E-002, 1.1835652E-004, 1.0000000E+000, 5.0086284E+001, 1.2000000E+001, 7.8853133E-010, 9.7366334E-002
 3.2251553E-001, 5.2249996E-002, 1.1267418E-004, 1.0000000E+000, 5.0487733E+001, 1.2000000E+001, 7.9628299E-010, 9.7377926E-002
 3.2443589E-001, 5.2186945E-002, 1.1370674E-004, 1.0000000E+000, 5.1570798E+001, 1.2000000E+001, 8.0434466E-010, 9.7385254E-002
 3.2635625E-001, 5.2123631E-002, 1.1474388E-004, 1.0000000E+000, 5.1976529E+001, 1.2000000E+001, 8.1244812E-010, 9.7392537E-002
 3.2827662E-001, 5.2060049E-002, 1.1578281E-004, 1.0000000E+000, 5.2372111E+001, 1.2000000E+001, 8.2058353E-010, 9.7399879E-002
 3.3019698E-001, 5.1996200E-002, 1.1682351E-004, 1.0000000E+000, 5.2735158E+001, 1.2000000E+001, 8.2875079E-010, 9.7407278E-002
 3.3211734E-001, 5.1932084E-002, 1.1786600E-004, 1.0000000E+000, 5.3510961E+001, 1.2000000E+001, 8.3695005E-010, 9.7414731E-002
 3.3403770E-001, 5.1867705E-002, 1.1891035E-004, 1.0000000E+000, 5.3901349E+001, 1.2000000E+001, 8.4518163E-010, 9.7422237E-002
 3.3691824E-001, 5.1786847E-002, 1.2021862E-004, 1.0000000E+000, 5.4377039E+001, 1.2000000E+001, 8.5551899E-010, 9.7431690E-002
 3.3883860E-001, 5.1705610E-002, 1.2152985E-004, 1.0000000E+000, 5.4827443E+001, 1.2000000E+001, 8.6590497E-010, 9.7441212E-002
 3.4075896E-001, 5.1640318E-002, 1.2258128E-004, 1.0000000E+000, 5.5586293E+001, 1.2000000E+001, 8.7425312E-010, 9.7448882E-002
 3.4267932E-001, 5.1574769E-002, 1.2363482E-004, 1.0000000E+000, 5.5985639E+001, 1.2000000E+001, 8.8263532E-010, 9.7456596E-002
