s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.2923205E-001, 5.4929600E-002, 1.3877788E-017, 1.0000000E+000, 1.2492376E+002, 4.4000000E+001, 5.0162415E-009, 4.9292706E-001
 2.3055670E-001, 5.4896363E-002, 1.3877788E-017, 1.0000000E+000, 1.2621075E+002, 4.4000000E+001, 5.5100366E-009, 4.9387331E-001
 2.3188135E-001, 5.4862964E-002, 1.3877788E-017, 1.0000000E+000, 1.2743514E+002, 4.4000000E+001, 4.6881864E-009, 4.9195802E-001
 2.3320600E-001, 5.4829403E-002, 1.3877788E-017, 1.0000000E+000, 1.2814887E+002, 4.4000000E+001, 6.2265562E-009, 4.9503561E-001
 2.3453064E-001, 5.4795680E-002, 1.3877788E-017, 1.0000000E+000, 1.2937942E+002, 4.4000000E+001, 6.7023076E-009, 4.9575968E-001
 2.3585529E-001, 5.4761796E-002, 1.3877788E-017, 1.0000000E+000, 1.3066196E+002, 4.4000000E+001, 6.2940489E-009, 4.9494791E-001
 2.3717994E-001, 5.4727752E-002, 1.3877788E-017, 1.0000000E+000, 1.3132513E+002, 4.4000000E+001, 5.9643232E-009, 4.9423966E-001
 2.3850459E-001, 5.4693548E-002, 1.3877788E-017, 1.0000000E+000, 1.3261402E+002, 4.4000000E+001, 6.1962396E-009, 4.9456558E-001
 2.3982923E-001, 5.4659184E-002, 1.3877788E-017, 1.0000000E+000, 1.3384324E+002, 4.4000000E+001, 7.9560847E-009, 4.9728087E-001
 2.4101947E-001, 5.4635134E-002, 1.3877788E-017, 1.0000000E+000, 1.3481776E+002, 4.4000000E+001, 8.3420749E-009, 4.9772482E-001
 2.4220970E-001, 5.4604023E-002, 1.3877788E-017, 1.0000000E+000, 1.3605651E+002, 4.4000000E+001, 9.9137388E-009, 4.9958957E-001
 2.4339994E-001, 5.4572783E-002, 1.3877788E-017, 1.0000000E+000, 1.3735038E+002, 4.5000000E+001, 4.2535883E-009, 4.9781401E-001
 2.4459017E-001, 5.4541415E-002, 1.3877788E-017, 1.0000000E+000, 1.3801066E+002, 4.5000000E+001, 4.2466468E-009, 4.9770763E-001
 2.4578041E-001, 5.4509920E-002, 1.3877788E-017, 1.0000000E+000, 1.3930166E+002, 4.5000000E+001, 4.5088980E-009, 4.9828289E-001
 2.4697064E-001, 5.4478298E-002, 1.3877788E-017, 1.0000000E+000, 1.3996752E+002, 4.5000000E+001, 4.8973087E-009, 4.9911110E-001
 2.4816088E-001, 5.4446549E-002, 1.3877788E-017, 1.0000000E+000, 1.4129557E+002, 4.5000000E+001, 5.4093171E-009, 5.0012786E-001
 2.4935111E-001, 5.4414674E-002, 1.3877788E-017, 1.0000000E+000, 1.4253434E+002, 4.5000000E+001, 5.5494589E-009, 5.0032528E-001
 2.5054135E-001, 5.4382673E-002, 1.3877788E-017, 1.0000000E+000, 1.4326098E+002, 4.5000000E+001, 5.2388887E-009, 4.9959901E-001
 2.5173158E-001, 5.4350546E-002, 1.3877788E-017, 1.0000000E+000, 1.4456710E+002, 4.5000000E+001, 4.5762244E-009, 4.9801419E-001
 2.5292182E-001, 5.4318294E-002, 2.7755576E-017, 1.0000000E+000, 1.4528387E+002, 4.5000000E+001, 7.6940166E-009, 5.0371137E-001
 2.5411205E-001, 5.4285916E-002, 2.7755576E-017, 1.0000000E+000, 1.4652000E+002, 4.5000000E+001, 9.2541844E-009, 5.0569620E-001
