s,m/s
 6.9801959E+001, 9.7248461E-001
 6.9905964E+001, 9.7553361E-001
 7.0000514E+001, 9.7343341E-001
 7.0104519E+001, 9.7166979E-001
 7.0208524E+001, 9.7270589E-001
 7.0303074E+001, 9.7805690E-001
 7.0407079E+001, 9.7626173E-001
 7.0501630E+001, 9.6782678E-001
 7.0605635E+001, 9.6079535E-001
 7.0700185E+001, 9.5364814E-001
 7.0804190E+001, 9.4918284E-001
 7.0908627E+001, 9.4784621E-001
 7.1001776E+001, 9.5051609E-001
 7.1104239E+001, 9.5636409E-001
 7.1206702E+001, 9.5957498E-001
 7.1309165E+001, 9.5811458E-001
 7.1402314E+001, 9.5826864E-001
 7.1504777E+001, 9.6162541E-001
 7.1607240E+001, 9.6471384E-001
 7.1700389E+001, 9.6706867E-001
 7.1802852E+001, 9.7301874E-001
 7.1905315E+001, 9.7571389E-001
 7.2007779E+001, 9.7474426E-001
 7.2100927E+001, 9.7020116E-001
 7.2203391E+001, 9.6522045E-001
 7.2305854E+001, 9.6148460E-001
 7.2408317E+001, 9.6123007E-001
 7.2501466E+001, 9.6398481E-001
 7.2603929E+001, 9.6472530E-001
 7.2706392E+001, 9.6457715E-001
 7.2808855E+001, 9.6186051E-001
 7.2902004E+001, 9.6081787E-001
 7.3004467E+001, 9.5831589E-001
 7.3106930E+001, 9.5648044E-001
 7.3200079E+001, 9.5972961E-001
 7.3302542E+001, 9.6482026E-001
 7.3405005E+001, 9.6434614E-001
 7.3507469E+001, 9.6296492E-001
 7.3600617E+001, 9.6626587E-001
 7.3703081E+001, 9.7048826E-001
 7.3805544E+001, 9.7273872E-001
 7.3908007E+001, 9.7309433E-001
 7.4001156E+001, 9.7531750E-001
 7.4103619E+001, 9.7535415E-001
 7.4206082E+001, 9.7212589E-001
 7.4308545E+001, 9.6696620E-001
 7.4401694E+001, 9.6322189E-001
 7.4504157E+001, 9.6311380E-001
 7.4606620E+001, 9.6435339E-001
 7.4709084E+001, 9.6487048E-001
 7.4802232E+001, 9.6346752E-001
 7.4904695E+001, 9.6129272E-001
 7.5007159E+001, 9.6075020E-001
 7.5100307E+001, 9.6012059E-001
 7.5202770E+001, 9.5973255E-001
 7.5305234E+001, 9.6177895E-001
 7.5407697E+001, 9.6537829E-001
 7.5500846E+001, 9.6815148E-001
 7.5603309E+001, 9.6958875E-001
 7.5705772E+001, 9.7086767E-001
 7.5808235E+001, 9.7220826E-001
 7.5901384E+001, 9.7421399E-001
 7.6003847E+001, 9.7689069E-001
 7.6106310E+001, 9.7731871E-001
 7.6208774E+001, 9.7267569E-001
 7.6301922E+001, 9.6851830E-001
 7.6404385E+001, 9.6904764E-001
 7.6506849E+001, 9.6851260E-001
 7.6609312E+001, 9.6437697E-001
 7.6702460E+001, 9.6248975E-001
 7.6804924E+001, 9.6312232E-001
 7.6907387E+001, 9.6251340E-001
 7.7009850E+001, 9.6301518E-001
 7.7102067E+001, 9.6256270E-001
 7.7204531E+001, 9.6249842E-001
 7.7306994E+001, 9.6289828E-001
 7.7409457E+001, 9.6520451E-001
 7.7501674E+001, 9.6873601E-001
 7.7604137E+001, 9.6519146E-001
 7.7706601E+001, 9.6336566E-001
 7.7809064E+001, 9.6446668E-001
 7.7904608E+001, 9.6640267E-001
 7.8004632E+001, 9.6284325E-001
 7.8104656E+001, 9.6081311E-001
 7.8204680E+001, 9.6058999E-001
 7.8304705E+001, 9.6215142E-001
 7.8404729E+001, 9.6575609E-001
 7.8509299E+001, 9.6859882E-001
 7.8609324E+001, 9.7025726E-001
 7.8709348E+001, 9.7031892E-001
 7.8809372E+001, 9.6637303E-001
 7.8909396E+001, 9.6380921E-001
 7.9009420E+001, 9.6634979E-001
 7.9109444E+001, 9.7023298E-001
 7.9209468E+001, 9.7096561E-001
 7.9309493E+001, 9.7098737E-001
 7.9409517E+001, 9.6700467E-001
 7.9509541E+001, 9.6235586E-001
 7.9609565E+001, 9.5838735E-001
 7.9709589E+001, 9.5847741E-001
 7.9809613E+001, 9.6077876E-001
 7.9909637E+001, 9.5876710E-001
 8.0009662E+001, 9.5699268E-001
 8.0109686E+001, 9.5848711E-001
 8.0209710E+001, 9.5679726E-001
 8.0309734E+001, 9.5442868E-001
 8.0409758E+001, 9.5649425E-001
 8.0508056E+001, 9.6133570E-001
 8.0602008E+001, 9.6592916E-001
 8.0703891E+001, 9.6981735E-001
 8.0804596E+001, 9.7571407E-001
 8.0906141E+001, 9.7866157E-001
 8.1007685E+001, 9.7073315E-001
 8.1109230E+001, 9.6126834E-001
 8.1201543E+001, 9.5945050E-001
 8.1303088E+001, 9.6045746E-001
 8.1404633E+001, 9.5889605E-001
 8.1506177E+001, 9.5736638E-001
 8.1607722E+001, 9.5827925E-001
 8.1700035E+001, 9.5922347E-001
 8.1801580E+001, 9.5569482E-001
 8.1903124E+001, 9.5543072E-001
 8.2004669E+001, 9.5680443E-001
 8.2106214E+001, 9.5878427E-001
 8.2207758E+001, 9.6298875E-001
 8.2300072E+001, 9.6377948E-001
 8.2401616E+001, 9.6351706E-001
 8.2503161E+001, 9.6797577E-001
 8.2604706E+001, 9.6846031E-001
 8.2706250E+001, 9.7020966E-001
 8.2807795E+001, 9.7201964E-001
 8.2900108E+001, 9.7334409E-001
 8.3001653E+001, 9.7294644E-001
 8.3103197E+001, 9.6863766E-001
 8.3204742E+001, 9.6277271E-001
 8.3306287E+001, 9.6060907E-001
 8.3407831E+001, 9.6138546E-001
 8.3500145E+001, 9.6139444E-001
 8.3601689E+001, 9.6364914E-001
 8.3707850E+001, 9.6509184E-001
 8.3809394E+001, 9.6260368E-001
 8.3900784E+001, 9.6110928E-001
 8.4003391E+001, 9.6219898E-001
 8.4102588E+001, 9.6431220E-001
 8.4201786E+001, 9.6554518E-001
 8.4300983E+001, 9.6634710E-001
 8.4405591E+001, 9.6841614E-001
 8.4504788E+001, 9.6873117E-001
 8.4603986E+001, 9.6703465E-001
 8.4703183E+001, 9.6633080E-001
 8.4802380E+001, 9.6667987E-001
 8.4901577E+001, 9.6613187E-001
 8.5000775E+001, 9.6227476E-001
 8.5109892E+001, 9.6458238E-001
 8.5209089E+001, 9.6756627E-001
 8.5308286E+001, 9.6379582E-001
 8.5407483E+001, 9.5673956E-001
 8.5506681E+001, 9.5409746E-001
 8.5605878E+001, 9.5440983E-001
 8.5705075E+001, 9.5381671E-001
 8.5804272E+001, 9.5856778E-001
 8.5903470E+001, 9.6097230E-001
 8.6002667E+001, 9.6063339E-001
 8.6101864E+001, 9.6128130E-001
 8.6201061E+001, 9.6005389E-001
 8.6300259E+001, 9.6180431E-001
 8.6409376E+001, 9.6504400E-001
 8.6508573E+001, 9.6978986E-001
 8.6607770E+001, 9.7278466E-001
 8.6706967E+001, 9.7424422E-001
 8.6806165E+001, 9.7077357E-001
 8.6905362E+001, 9.6589477E-001
 8.7004559E+001, 9.6248809E-001
 8.7103756E+001, 9.6332797E-001
 8.7202954E+001, 9.6417286E-001
 8.7302151E+001, 9.6669203E-001
 8.7401348E+001, 9.6764318E-001
 8.7500546E+001, 9.6619548E-001
 8.7609663E+001, 9.6410299E-001
 8.7708860E+001, 9.6487104E-001
 8.7808057E+001, 9.6300405E-001
 8.7907254E+001, 9.5887069E-001
 8.8005293E+001, 9.5505457E-001
 8.8101662E+001, 9.5356354E-001
 8.8206792E+001, 9.5292722E-001
 8.8303162E+001, 9.5418061E-001
 8.8408292E+001, 9.5701986E-001
 8.8504662E+001, 9.5748302E-001
 8.8601031E+001, 9.6009710E-001
 8.8706162E+001, 9.6119476E-001
 8.8802531E+001, 9.6345670E-001
 8.8904157E+001, 9.6874274E-001
 8.9000526E+001, 9.7457423E-001
 8.9106533E+001, 9.7512199E-001
 8.9202902E+001, 9.6849831E-001
 8.9308909E+001, 9.6642569E-001
 8.9405278E+001, 9.6350148E-001
 8.9501648E+001, 9.6238356E-001
 8.9607654E+001, 9.6292400E-001
 8.9704024E+001, 9.6296553E-001
 8.9800393E+001, 9.6298079E-001
 8.9906400E+001, 9.6381682E-001
 9.0002769E+001, 9.6614089E-001
 9.0108775E+001, 9.6821277E-001
 9.0205145E+001, 9.7061621E-001
 9.0301514E+001, 9.7119730E-001
 9.0407521E+001, 9.7329995E-001
 9.0503890E+001, 9.7551362E-001
 9.0600260E+001, 9.7579233E-001
 9.0706266E+001, 9.7227583E-001
 9.0802636E+001, 9.7078619E-001
 9.0908642E+001, 9.7145654E-001
 9.1005011E+001, 9.7172036E-001
 9.1101381E+001, 9.6958391E-001
 9.1207387E+001, 9.6733732E-001
 9.1303757E+001, 9.6619872E-001
 9.1400126E+001, 9.6354522E-001
 9.1500509E+001, 9.6269445E-001
 9.1602656E+001, 9.6473740E-001
 9.1704803E+001, 9.6623528E-001
 9.1803545E+001, 9.6910623E-001
 9.1906544E+001, 9.6935247E-001
 9.2000178E+001, 9.7193687E-001
 9.2103177E+001, 9.7128647E-001
 9.2206175E+001, 9.6517007E-001
 9.2309173E+001, 9.6707725E-001
 9.2402808E+001, 9.6891467E-001
 9.2505806E+001, 9.6920978E-001
 9.2608804E+001, 9.7397746E-001
 9.2702439E+001, 9.7405424E-001
 9.2805437E+001, 9.6747922E-001
 9.2908435E+001, 9.6449662E-001
 9.3002070E+001, 9.6285327E-001
 9.3105068E+001, 9.5874528E-001
 9.3208067E+001, 9.5769231E-001
 9.3301701E+001, 9.6121163E-001
 9.3407509E+001, 9.6531865E-001
 9.3500207E+001, 9.6787527E-001
 9.3603205E+001, 9.6729927E-001
 9.3706204E+001, 9.6676034E-001
 9.3809202E+001, 9.6676661E-001
 9.3901900E+001, 9.6939373E-001
 9.4004898E+001, 9.7695302E-001
 9.4102540E+001, 9.7771055E-001
 9.4204053E+001, 9.6668612E-001
 9.4305566E+001, 9.6009941E-001
 9.4407078E+001, 9.5763550E-001
 9.4508591E+001, 9.5755457E-001
 9.4600876E+001, 9.5826079E-001
 9.4702389E+001, 9.6126228E-001
 9.4803902E+001, 9.6343371E-001
 9.4905414E+001, 9.6369401E-001
 9.5006927E+001, 9.6217849E-001
 9.5108440E+001, 9.6429039E-001
 9.5200725E+001, 9.6510690E-001
 9.5302238E+001, 9.6750821E-001
 9.5403750E+001, 9.7134070E-001
 9.5505263E+001, 9.7127352E-001
 9.5606776E+001, 9.7029312E-001
 9.5708289E+001, 9.6862884E-001
 9.5800574E+001, 9.6881832E-001
 9.5902086E+001, 9.6853821E-001
 9.6006018E+001, 9.6906976E-001
 9.6103434E+001, 9.7022102E-001
 9.6209683E+001, 9.7032024E-001
 9.6309576E+001, 9.7015074E-001
 9.6401019E+001, 9.7099651E-001
 9.6508217E+001, 9.7183955E-001
 9.6606481E+001, 9.6946916E-001
 9.6704746E+001, 9.7032416E-001
 9.6803010E+001, 9.7466203E-001
 9.6901275E+001, 9.7331482E-001
 9.7009366E+001, 9.6794681E-001
 9.7107631E+001, 9.6506096E-001
 9.7205895E+001, 9.6509906E-001
 9.7304645E+001, 9.6534498E-001
 9.7401319E+001, 9.6259943E-001
 9.7506782E+001, 9.5996993E-001
 9.7603456E+001, 9.5973971E-001
 9.7700130E+001, 9.5990890E-001
 9.7805593E+001, 9.5917258E-001
 9.7902267E+001, 9.5691839E-001
 9.8007730E+001, 9.6072832E-001
 9.8104404E+001, 9.6795726E-001
 9.8201079E+001, 9.6903056E-001
 9.8309178E+001, 9.6647091E-001
 9.8405852E+001, 9.6426761E-001
 9.8502526E+001, 9.5996443E-001
 9.8608868E+001, 9.5695574E-001
 9.8705542E+001, 9.5767954E-001
 9.8802216E+001, 9.5872105E-001
 9.8908558E+001, 9.6048795E-001
 9.9005232E+001, 9.6163386E-001
 9.9101906E+001, 9.6057599E-001
 9.9208248E+001, 9.5897705E-001
 9.9304922E+001, 9.5596834E-001
 9.9401596E+001, 9.5528628E-001
 9.9507938E+001, 9.5858074E-001
 9.9604612E+001, 9.6533227E-001
 9.9701286E+001, 9.7088347E-001
 9.9807628E+001, 9.7109866E-001
 9.9903980E+001, 9.6383387E-001
 1.0000000E+002, 9.5813380E-001
