s,m/s
 6.9801043E+001, 9.5694224E-001
 6.9900770E+001, 9.5714026E-001
 7.0000199E+001, 9.5909088E-001
 7.0101469E+001, 9.6469855E-001
 7.0201589E+001, 9.6679691E-001
 7.0300304E+001, 9.6548445E-001
 7.0401267E+001, 9.6686072E-001
 7.0500517E+001, 9.6888981E-001
 7.0601099E+001, 9.6820484E-001
 7.0700433E+001, 9.6671529E-001
 7.0800940E+001, 9.6432146E-001
 7.0901446E+001, 9.6828679E-001
 7.1000309E+001, 9.7023504E-001
 7.1100682E+001, 9.6873853E-001
 7.1201503E+001, 9.6714245E-001
 7.1301813E+001, 9.6568216E-001
 7.1401585E+001, 9.6422841E-001
 7.1501585E+001, 9.6071706E-001
 7.1601551E+001, 9.5794496E-001
 7.1700065E+001, 9.6027836E-001
 7.1800595E+001, 9.5819479E-001
 7.1901328E+001, 9.6051037E-001
 7.2001418E+001, 9.6239305E-001
 7.2100568E+001, 9.6533427E-001
 7.2200916E+001, 9.6888303E-001
 7.2301820E+001, 9.6966337E-001
 7.2400058E+001, 9.7042727E-001
 7.2500905E+001, 9.6589352E-001
 7.2600282E+001, 9.6128634E-001
 7.2700815E+001, 9.5684725E-001
 7.2801612E+001, 9.5505866E-001
 7.2901718E+001, 9.5833389E-001
 7.3000877E+001, 9.6508596E-001
 7.3100367E+001, 9.6303424E-001
 7.3201121E+001, 9.6275170E-001
 7.3300111E+001, 9.6375042E-001
 7.3401041E+001, 9.6420238E-001
 7.3500031E+001, 9.6364926E-001
 7.3601648E+001, 9.6685680E-001
 7.3700081E+001, 9.7106947E-001
 7.3801345E+001, 9.7139702E-001
 7.3900753E+001, 9.6790800E-001
 7.4000985E+001, 9.6708247E-001
 7.4101217E+001, 9.6762756E-001
 7.4201493E+001, 9.6435282E-001
 7.4300361E+001, 9.5745220E-001
 7.4400010E+001, 9.5637691E-001
 7.4501648E+001, 9.5717879E-001
 7.4600812E+001, 9.5364350E-001
 7.4701175E+001, 9.5387603E-001
 7.4800483E+001, 9.5534241E-001
 7.4900609E+001, 9.6115929E-001
 7.5001256E+001, 9.6038900E-001
 7.5100440E+001, 9.6120291E-001
 7.5201788E+001, 9.6278060E-001
 7.5300457E+001, 9.6285288E-001
 7.5401445E+001, 9.5669656E-001
 7.5500392E+001, 9.5167315E-001
 7.5600309E+001, 9.5344858E-001
 7.5700401E+001, 9.5700971E-001
 7.5800492E+001, 9.6282070E-001
 7.5900584E+001, 9.6443459E-001
 7.6000676E+001, 9.6750171E-001
 7.6100017E+001, 9.6488924E-001
 7.6201419E+001, 9.6056537E-001
 7.6301150E+001, 9.5781926E-001
 7.6401411E+001, 9.5900269E-001
 7.6501622E+001, 9.6448773E-001
 7.6601650E+001, 9.7214558E-001
 7.6701861E+001, 9.7463648E-001
 7.6800067E+001, 9.7169369E-001
 7.6900535E+001, 9.6685413E-001
 7.7000080E+001, 9.6105790E-001
 7.7100108E+001, 9.5948855E-001
 7.7201619E+001, 9.5856063E-001
 7.7301285E+001, 9.5962629E-001
 7.7400765E+001, 9.6423239E-001
 7.7500246E+001, 9.6478284E-001
 7.7601675E+001, 9.6217637E-001
 7.7701073E+001, 9.5903045E-001
 7.7801401E+001, 9.6046926E-001
 7.7901901E+001, 9.6110762E-001
 7.8000128E+001, 9.5827277E-001
 7.8101665E+001, 9.5538590E-001
 7.8201333E+001, 9.5436082E-001
 7.8300640E+001, 9.5355440E-001
 7.8400487E+001, 9.5125561E-001
 7.8500027E+001, 9.5024769E-001
 7.8600275E+001, 9.4894242E-001
 7.8700035E+001, 9.5579703E-001
 7.8801684E+001, 9.5930185E-001
 7.8900697E+001, 9.6002524E-001
 7.9000687E+001, 9.6098170E-001
 7.9101508E+001, 9.6147236E-001
 7.9200654E+001, 9.6266213E-001
 7.9300669E+001, 9.6701886E-001
 7.9400563E+001, 9.6751764E-001
 7.9500457E+001, 9.6492752E-001
 7.9600487E+001, 9.6622971E-001
 7.9700336E+001, 9.7269156E-001
 7.9800184E+001, 9.7361998E-001
 7.9900879E+001, 9.7245122E-001
 8.0000029E+001, 9.7127263E-001
 8.0100354E+001, 9.6651826E-001
 8.0200158E+001, 9.6124331E-001
 8.0300234E+001, 9.5761895E-001
 8.0400887E+001, 9.6209091E-001
 8.0500222E+001, 9.7003475E-001
 8.0600605E+001, 9.7299530E-001
 8.0700989E+001, 9.6927797E-001
 8.0801689E+001, 9.6429273E-001
 8.0901223E+001, 9.6068537E-001
 8.1000656E+001, 9.5736515E-001
 8.1100846E+001, 9.5672058E-001
 8.1201629E+001, 9.5834919E-001
 8.1301917E+001, 9.6031436E-001
 8.1401277E+001, 9.6068358E-001
 8.1501153E+001, 9.6187982E-001
 8.1600665E+001, 9.6239804E-001
 8.1701299E+001, 9.6460954E-001
 8.1801484E+001, 9.6626856E-001
 8.1901291E+001, 9.6851348E-001
 8.2000911E+001, 9.6443147E-001
 8.2100950E+001, 9.6114776E-001
 8.2200448E+001, 9.5509156E-001
 8.2300927E+001, 9.5465520E-001
 8.2401013E+001, 9.5672822E-001
 8.2501877E+001, 9.5645210E-001
 8.2600399E+001, 9.5755102E-001
 8.2700565E+001, 9.5370297E-001
 8.2800991E+001, 9.4810600E-001
 8.2901163E+001, 9.4030422E-001
 8.3000060E+001, 9.4448422E-001
 8.3101337E+001, 9.5934738E-001
 8.3200915E+001, 9.6599868E-001
 8.3301404E+001, 9.6584139E-001
 8.3401285E+001, 9.6161654E-001
 8.3501157E+001, 9.5841611E-001
 8.3601093E+001, 9.5659371E-001
 8.3700219E+001, 9.5590596E-001
 8.3800520E+001, 9.6028723E-001
 8.3901579E+001, 9.6333351E-001
 8.4001719E+001, 9.6338801E-001
 8.4101431E+001, 9.6196174E-001
 8.4201413E+001, 9.5843358E-001
 8.4300600E+001, 9.5148168E-001
 8.4400345E+001, 9.5374858E-001
 8.4501052E+001, 9.6158113E-001
 8.4600321E+001, 9.6682064E-001
 8.4701209E+001, 9.6565220E-001
 8.4800118E+001, 9.6485673E-001
 8.4901005E+001, 9.6569857E-001
 8.5001893E+001, 9.6383334E-001
 8.5101552E+001, 9.5884375E-001
 8.5201815E+001, 9.5742580E-001
 8.5301514E+001, 9.5996232E-001
 8.5400537E+001, 9.6082512E-001
 8.5501360E+001, 9.6147578E-001
 8.5600743E+001, 9.6480912E-001
 8.5700558E+001, 9.6391166E-001
 8.5800742E+001, 9.6304397E-001
 8.5901837E+001, 9.6778804E-001
 8.6001548E+001, 9.6383402E-001
 8.6101502E+001, 9.5723494E-001
 8.6201650E+001, 9.5841612E-001
 8.6300530E+001, 9.5985801E-001
 8.6400043E+001, 9.5766039E-001
 8.6500375E+001, 9.6282694E-001
 8.6602032E+001, 9.6832566E-001
 8.6701985E+001, 9.7141792E-001
 8.6800334E+001, 9.7131732E-001
 8.6900583E+001, 9.6834022E-001
 8.7001199E+001, 9.6641917E-001
 8.7100925E+001, 9.6544157E-001
 8.7201928E+001, 9.6463001E-001
 8.7300099E+001, 9.6408993E-001
 8.7400463E+001, 9.6453792E-001
 8.7500301E+001, 9.6453894E-001
 8.7601555E+001, 9.6650312E-001
 8.7700783E+001, 9.6630503E-001
 8.7800012E+001, 9.6392321E-001
 8.7901432E+001, 9.6423333E-001
 8.8000478E+001, 9.6919725E-001
 8.8100339E+001, 9.7166086E-001
 8.8201076E+001, 9.6906137E-001
 8.8301288E+001, 9.6634096E-001
 8.8401499E+001, 9.6704145E-001
 8.8500662E+001, 9.6709986E-001
 8.8600233E+001, 9.6552098E-001
 8.8700542E+001, 9.6528107E-001
 8.8800387E+001, 9.6330961E-001
 8.8900385E+001, 9.6088591E-001
 8.9001101E+001, 9.6133580E-001
 8.9101022E+001, 9.5960676E-001
 8.9200359E+001, 9.5755479E-001
 8.9300742E+001, 9.5727372E-001
 8.9400970E+001, 9.5739535E-001
 8.9500970E+001, 9.5676506E-001
 8.9600810E+001, 9.5816709E-001
 8.9700961E+001, 9.5598146E-001
 8.9801106E+001, 9.5184538E-001
 8.9901257E+001, 9.5062344E-001
 9.0001411E+001, 9.5806092E-001
 9.0101788E+001, 9.6337696E-001
 9.0201516E+001, 9.6238001E-001
 9.0300110E+001, 9.6174811E-001
 9.0400411E+001, 9.6763308E-001
 9.0500611E+001, 9.6723085E-001
 9.0601720E+001, 9.6449523E-001
 9.0700233E+001, 9.6286726E-001
 9.0800365E+001, 9.6913040E-001
 9.0901599E+001, 9.7312357E-001
 9.1002128E+001, 9.7108918E-001
 9.1100446E+001, 9.6788536E-001
 9.1200426E+001, 9.6692156E-001
 9.1301172E+001, 9.6834073E-001
 9.1401287E+001, 9.6852730E-001
 9.1500798E+001, 9.7018309E-001
 9.1600352E+001, 9.7371944E-001
 9.1700096E+001, 9.7269220E-001
 9.1800112E+001, 9.6897418E-001
 9.1900563E+001, 9.6543790E-001
 9.2001058E+001, 9.6381003E-001
 9.2101552E+001, 9.6240876E-001
 9.2200186E+001, 9.6606418E-001
 9.2301714E+001, 9.6846191E-001
 9.2401679E+001, 9.6447473E-001
 9.2500044E+001, 9.5884927E-001
 9.2601206E+001, 9.5327843E-001
 9.2701379E+001, 9.5254033E-001
 9.2801314E+001, 9.5582300E-001
 9.2901658E+001, 9.5979504E-001
 9.3000545E+001, 9.5817391E-001
 9.3100575E+001, 9.6100606E-001
 9.3200941E+001, 9.5946976E-001
 9.3300851E+001, 9.5659100E-001
 9.3400265E+001, 9.5510337E-001
 9.3500534E+001, 9.5834422E-001
 9.3600700E+001, 9.6377558E-001
 9.3700865E+001, 9.6453907E-001
 9.3800103E+001, 9.6214707E-001
 9.3901433E+001, 9.5766295E-001
 9.4000974E+001, 9.5074200E-001
 9.4101659E+001, 9.4561347E-001
 9.4201165E+001, 9.4062373E-001
 9.4301659E+001, 9.4668680E-001
 9.4400228E+001, 9.4958631E-001
 9.4501321E+001, 9.4516394E-001
 9.4600401E+001, 9.4625111E-001
 9.4700175E+001, 9.4899412E-001
 9.4800232E+001, 9.5299015E-001
 9.4901050E+001, 9.5751729E-001
 9.5001618E+001, 9.6044280E-001
 9.5100297E+001, 9.6582243E-001
 9.5200438E+001, 9.6876207E-001
 9.5300945E+001, 9.6553480E-001
 9.5401452E+001, 9.6293519E-001
 9.5501717E+001, 9.6555825E-001
 9.5601156E+001, 9.6966560E-001
 9.5701894E+001, 9.7019646E-001
 9.5800110E+001, 9.6387593E-001
 9.5900889E+001, 9.5535097E-001
 9.6000200E+001, 9.5038660E-001
 9.6101623E+001, 9.5276239E-001
 9.6201567E+001, 9.5668679E-001
 9.6301510E+001, 9.5875050E-001
 9.6400676E+001, 9.5828149E-001
 9.6501550E+001, 9.5695305E-001
 9.6601060E+001, 9.5658289E-001
 9.6701281E+001, 9.5651676E-001
 9.6801223E+001, 9.5695861E-001
 9.6900446E+001, 9.5924199E-001
 9.7000696E+001, 9.6201338E-001
 9.7100718E+001, 9.5971217E-001
 9.7200970E+001, 9.5879829E-001
 9.7300022E+001, 9.5983064E-001
 9.7401432E+001, 9.6222341E-001
 9.7500027E+001, 9.6292824E-001
 9.7601223E+001, 9.6183392E-001
 9.7701560E+001, 9.5845213E-001
 9.7801896E+001, 9.5682677E-001
 9.7900818E+001, 9.5718054E-001
 9.8001521E+001, 9.5691083E-001
 9.8100493E+001, 9.5682115E-001
 9.8201383E+001, 9.5907769E-001
 9.8300010E+001, 9.5997555E-001
 9.8400881E+001, 9.5945801E-001
 9.8501519E+001, 9.5450735E-001
 9.8601201E+001, 9.5008586E-001
 9.8701023E+001, 9.4761852E-001
 9.8800362E+001, 9.4747482E-001
 9.8900626E+001, 9.4890547E-001
 9.9000063E+001, 9.5557470E-001
 9.9100173E+001, 9.6183863E-001
 9.9201302E+001, 9.6465609E-001
 9.9300408E+001, 9.6618753E-001
 9.9401041E+001, 9.6488588E-001
 9.9501799E+001, 9.5886810E-001
 9.9600501E+001, 9.5626807E-001
 9.9701781E+001, 9.6003321E-001
 9.9801426E+001, 9.6158112E-001
 9.9900896E+001, 9.5853833E-001
 1.0000000E+002, 9.5484815E-001
