,,s,s,s
   4300,2020-06-26T16:26:01.055+02:00,   0.438E-02,  18.61771,1623.75160
   4400,2020-06-26T16:26:10.260+02:00,   0.394E-02,  19.02411,1660.51835
   4500,2020-06-26T16:26:20.280+02:00,   0.419E-02,  19.44540,1700.56831
   4600,2020-06-26T16:26:30.446+02:00,   0.405E-02,  19.84787,1741.18259
   4700,2020-06-26T16:26:40.596+02:00,   0.405E-02,  20.25277,1781.74806
   4800,2020-06-26T16:26:50.482+02:00,   0.361E-02,  20.65156,1821.25999
   4900,2020-06-26T16:26:59.809+02:00,   0.407E-02,  21.02790,1858.53946
   5000,2020-06-26T16:27:09.537+02:00,   0.407E-02,  21.43447,1897.29491
   5100,2020-06-26T16:27:19.084+02:00,   0.419E-02,  21.83668,1935.40537
   5200,2020-06-26T16:27:28.488+02:00,   0.419E-02,  22.25576,1972.96589
   5300,2020-06-26T16:27:37.745+02:00,   0.371E-02,  22.67193,2009.94078
   5400,2020-06-26T16:27:47.204+02:00,   0.366E-02,  23.06169,2047.74974
   5500,2020-06-26T16:27:56.578+02:00,   0.402E-02,  23.46122,2085.15765
   5600,2020-06-26T16:28:06.013+02:00,   0.394E-02,  23.88185,2122.87393
   5700,2020-06-26T16:28:15.496+02:00,   0.383E-02,  24.28466,2160.77162
   5800,2020-06-26T16:28:25.186+02:00,   0.422E-02,  24.70496,2199.46796
   5900,2020-06-26T16:28:34.837+02:00,   0.409E-02,  25.13948,2238.01500
   6000,2020-06-26T16:28:44.155+02:00,   0.367E-02,  25.53135,2275.23026
   6100,2020-06-26T16:28:53.742+02:00,   0.394E-02,  25.94581,2313.45633
   6200,2020-06-26T16:29:03.105+02:00,   0.390E-02,  26.35134,2350.88429
   6300,2020-06-26T16:29:12.344+02:00,   0.380E-02,  26.74339,2387.81343
   6400,2020-06-26T16:29:21.721+02:00,   0.369E-02,  27.14748,2425.29030
   6500,2020-06-26T16:29:30.746+02:00,   0.406E-02,  27.54619,2461.36487
   6600,2020-06-26T16:29:40.206+02:00,   0.358E-02,  27.92695,2499.00412
   6700,2020-06-26T16:29:50.006+02:00,   0.433E-02,  28.33598,2538.04594
   6800,2020-06-26T16:29:59.880+02:00,   0.380E-02,  28.73849,2577.44570
   6900,2020-06-26T16:30:09.864+02:00,   0.369E-02,  29.15005,2617.32265
   7000,2020-06-26T16:30:19.425+02:00,   0.393E-02,  29.53660,2655.50141
   7100,2020-06-26T16:30:29.333+02:00,   0.420E-02,  29.94671,2695.02859
   7200,2020-06-26T16:30:39.060+02:00,   0.413E-02,  30.37642,2733.91030
   7300,2020-06-26T16:30:48.687+02:00,   0.429E-02,  30.76969,2772.38687
   7400,2020-06-26T16:30:58.755+02:00,   0.384E-02,  31.17382,2812.50061
   7500,2020-06-26T16:31:09.021+02:00,   0.422E-02,  31.59132,2853.42232
   7600,2020-06-26T16:31:18.666+02:00,   0.422E-02,  32.01380,2891.96737
   7700,2020-06-26T16:31:27.866+02:00,   0.417E-02,  32.43275,2928.74408
   7800,2020-06-26T16:31:37.888+02:00,   0.374E-02,  32.83635,2967.73408
   7900,2020-06-26T16:31:47.364+02:00,   0.412E-02,  33.24690,3005.61392
   8000,2020-06-26T16:31:56.989+02:00,   0.453E-02,  33.67627,3043.99978
   8100,2020-06-26T16:32:06.450+02:00,   0.397E-02,  34.09879,3081.74712
   8200,2020-06-26T16:32:15.931+02:00,   0.436E-02,  34.53435,3119.64546
   8300,2020-06-26T16:32:25.233+02:00,   0.421E-02,  34.93123,3156.82909
   8400,2020-06-26T16:32:34.740+02:00,   0.421E-02,  35.35182,3194.70754
   8500,2020-06-26T16:32:44.062+02:00,   0.416E-02,  35.76710,3231.96893
   8600,2020-06-26T16:32:53.585+02:00,   0.391E-02,  36.15767,3269.89126
   8700,2020-06-26T16:33:03.254+02:00,   0.391E-02,  36.54898,3308.15189
   8800,2020-06-26T16:33:13.046+02:00,   0.430E-02,  36.96808,3346.98444
   8900,2020-06-26T16:33:22.423+02:00,   0.387E-02,  37.35741,3384.42612
   9000,2020-06-26T16:33:31.987+02:00,   0.425E-02,  37.78085,3422.52413
   9100,2020-06-26T16:33:41.461+02:00,   0.395E-02,  38.19099,3460.31232
   9200,2020-06-26T16:33:50.589+02:00,   0.366E-02,  38.56770,3496.80306
   9300,2020-06-26T16:34:00.072+02:00,   0.355E-02,  38.96429,3534.66668
   9400,2020-06-26T16:34:09.507+02:00,   0.411E-02,  39.34656,3572.32612
   9500,2020-06-26T16:34:19.025+02:00,   0.400E-02,  39.74358,3610.25419
   9600,2020-06-26T16:34:28.591+02:00,   0.440E-02,  40.18355,3648.40482
   9700,2020-06-26T16:34:38.312+02:00,   0.435E-02,  40.60998,3687.07707
   9800,2020-06-26T16:34:47.920+02:00,   0.431E-02,  41.03025,3725.38034
   9900,2020-06-26T16:34:57.579+02:00,   0.431E-02,  41.46096,3763.88804
  10000,2020-06-26T16:35:07.215+02:00,   0.418E-02,  41.90010,3802.39509
  10100,2020-06-26T16:35:16.607+02:00,   0.403E-02,  42.31080,3839.82948
  10200,2020-06-26T16:35:26.151+02:00,   0.443E-02,  42.72933,3877.84422
  10300,2020-06-26T16:35:35.374+02:00,   0.394E-02,  43.12444,3914.71553
  10400,2020-06-26T16:35:44.602+02:00,   0.394E-02,  43.51857,3951.57732
  10500,2020-06-26T16:35:54.171+02:00,   0.434E-02,  43.95171,3989.83170
  10600,2020-06-26T16:36:03.736+02:00,   0.360E-02,  44.36408,4027.90972
  10700,2020-06-26T16:36:13.499+02:00,   0.436E-02,  44.77071,4066.66042
  10800,2020-06-26T16:36:23.125+02:00,   0.385E-02,  45.19870,4105.08452
  10900,2020-06-26T16:36:31.974+02:00,   0.395E-02,  45.54933,4140.45963
  11000,2020-06-26T16:36:41.508+02:00,   0.435E-02,  45.95961,4178.48741
  11100,2020-06-26T16:36:51.003+02:00,   0.435E-02,  46.39441,4216.38086
  11200,2020-06-26T16:37:00.490+02:00,   0.426E-02,  46.80473,4254.22218
  11300,2020-06-26T16:37:09.856+02:00,   0.370E-02,  47.20001,4291.65994
  11400,2020-06-26T16:37:19.385+02:00,   0.448E-02,  47.58703,4329.72415
  11500,2020-06-26T16:37:28.969+02:00,   0.435E-02,  48.01987,4368.02340
  11600,2020-06-26T16:37:38.512+02:00,   0.368E-02,  48.42657,4406.07088
  11700,2020-06-26T16:37:48.690+02:00,   0.362E-02,  48.82859,4446.70081
  11800,2020-06-26T16:37:59.115+02:00,   0.439E-02,  49.25762,4488.31377
  11900,2020-06-26T16:38:09.531+02:00,   0.389E-02,  49.68876,4529.60938
  12000,2020-06-26T16:38:19.661+02:00,   0.381E-02,  50.08620,4569.71716
  12100,2020-06-26T16:38:29.167+02:00,   0.419E-02,  50.48848,4607.65644
  12200,2020-06-26T16:38:38.923+02:00,   0.419E-02,  50.90753,4646.52206
  12300,2020-06-26T16:38:48.318+02:00,   0.414E-02,  51.31803,4684.05126
  12400,2020-06-26T16:38:57.646+02:00,   0.408E-02,  51.71058,4721.28726
  12500,2020-06-26T16:39:06.983+02:00,   0.425E-02,  52.11030,4758.60944
  12600,2020-06-26T16:39:16.611+02:00,   0.419E-02,  52.52738,4797.01182
  12700,2020-06-26T16:39:26.000+02:00,   0.419E-02,  52.94672,4834.47211
  12800,2020-06-26T16:39:35.726+02:00,   0.407E-02,  53.35006,4873.21118
  12900,2020-06-26T16:39:45.087+02:00,   0.407E-02,  53.75714,4910.63409
  13000,2020-06-26T16:39:54.456+02:00,   0.407E-02,  54.16422,4948.09060
  13100,2020-06-26T16:40:03.824+02:00,   0.448E-02,  54.57781,4985.53591
  13200,2020-06-26T16:40:13.411+02:00,   0.437E-02,  54.99541,5023.75532
  13300,2020-06-26T16:40:22.875+02:00,   0.358E-02,  55.38901,5061.58978
  13400,2020-06-26T16:40:32.038+02:00,   0.394E-02,  55.76656,5098.14823
  13500,2020-06-26T16:40:41.489+02:00,   0.385E-02,  56.17172,5135.78849
  13600,2020-06-26T16:40:51.233+02:00,   0.279E-02,  56.55279,5174.66733
  13700,2020-06-26T16:41:00.566+02:00,   0.408E-02,  56.92714,5211.84572
  13800,2020-06-26T16:41:09.805+02:00,   0.379E-02,  57.30847,5248.77037
  13900,2020-06-26T16:41:19.127+02:00,   0.372E-02,  57.69664,5286.04534
  14000,2020-06-26T16:41:29.321+02:00,   0.409E-02,  58.10553,5326.79232
  14100,2020-06-26T16:41:39.482+02:00,   0.450E-02,  58.54711,5367.33585
  14200,2020-06-26T16:41:49.507+02:00,   0.436E-02,  58.95301,5407.41100
  14300,2020-06-26T16:41:59.575+02:00,   0.436E-02,  59.38872,5447.65961
  14400,2020-06-26T16:42:08.811+02:00,   0.421E-02,  59.78408,5484.58139
  14500,2020-06-26T16:42:18.172+02:00,   0.412E-02,  60.19231,5522.00142
  14600,2020-06-26T16:42:27.556+02:00,   0.412E-02,  60.60389,5559.50496
  14700,2020-06-26T16:42:36.954+02:00,   0.406E-02,  61.01586,5597.07727
  14800,2020-06-26T16:42:46.251+02:00,   0.406E-02,  61.42219,5634.19126
  14900,2020-06-26T16:42:55.874+02:00,   0.385E-02,  61.82013,5672.65823
  15000,2020-06-26T16:43:05.276+02:00,   0.423E-02,  62.23243,5710.24175
  15100,2020-06-26T16:43:14.698+02:00,   0.423E-02,  62.65589,5747.89540
  15200,2020-06-26T16:43:24.014+02:00,   0.423E-02,  63.07935,5785.13738
  15300,2020-06-26T16:43:33.387+02:00,   0.423E-02,  63.50281,5822.60151
  15400,2020-06-26T16:43:42.914+02:00,   0.405E-02,  63.92063,5860.68733
  15500,2020-06-26T16:43:52.397+02:00,   0.405E-02,  64.32607,5898.59777
  15600,2020-06-26T16:44:01.728+02:00,   0.399E-02,  64.72006,5935.86516
  15700,2020-06-26T16:44:11.202+02:00,   0.359E-02,  65.11829,5973.74290
  15800,2020-06-26T16:44:20.566+02:00,   0.395E-02,  65.50837,6011.17342
  15900,2020-06-26T16:44:30.157+02:00,   0.385E-02,  65.90920,6049.43540
  16000,2020-06-26T16:44:39.778+02:00,   0.423E-02,  66.32267,6087.90071
  16100,2020-06-26T16:44:49.746+02:00,   0.379E-02,  66.72672,6127.75496
  16200,2020-06-26T16:44:59.995+02:00,   0.383E-02,  67.14053,6168.68975
  16300,2020-06-26T16:45:10.553+02:00,   0.392E-02,  67.57145,6210.76790
  16400,2020-06-26T16:45:20.087+02:00,   0.383E-02,  67.98290,6248.82070
  16500,2020-06-26T16:45:29.693+02:00,   0.412E-02,  68.38498,6287.03234
  16600,2020-06-26T16:45:39.049+02:00,   0.454E-02,  68.79821,6324.35077
  16700,2020-06-26T16:45:48.701+02:00,   0.449E-02,  69.24418,6362.82163
  16800,2020-06-26T16:45:58.174+02:00,   0.397E-02,  69.64438,6400.59965
  16900,2020-06-26T16:46:07.686+02:00,   0.388E-02,  70.06385,6438.62855
  17000,2020-06-26T16:46:17.070+02:00,   0.368E-02,  70.46694,6476.14445
  17100,2020-06-26T16:46:26.286+02:00,   0.405E-02,  70.83656,6512.94213
  17200,2020-06-26T16:46:35.910+02:00,   0.376E-02,  71.26398,6551.38256
  17300,2020-06-26T16:46:45.508+02:00,   0.406E-02,  71.65727,6589.60518
  17400,2020-06-26T16:46:55.134+02:00,   0.389E-02,  72.05553,6628.04400
  17500,2020-06-26T16:47:04.345+02:00,   0.377E-02,  72.43673,6664.77104
  17600,2020-06-26T16:47:13.734+02:00,   0.371E-02,  72.83132,6702.30929
  17700,2020-06-26T16:47:23.457+02:00,   0.400E-02,  73.24842,6740.78127
  17800,2020-06-26T16:47:33.153+02:00,   0.369E-02,  73.61434,6779.35078
  17900,2020-06-26T16:47:42.965+02:00,   0.406E-02,  74.00705,6818.36766
  18000,2020-06-26T16:47:52.810+02:00,   0.383E-02,  74.34811,6857.63414
  18100,2020-06-26T16:48:02.687+02:00,   0.378E-02,  74.73482,6897.12422
  18200,2020-06-26T16:48:12.825+02:00,   0.374E-02,  75.12500,6937.62691
  18300,2020-06-26T16:48:22.877+02:00,   0.411E-02,  75.53571,6977.59152
  18400,2020-06-26T16:48:32.290+02:00,   0.387E-02,  75.93267,7015.22515
  18500,2020-06-26T16:48:42.358+02:00,   0.426E-02,  76.34454,7055.15763
  18600,2020-06-26T16:48:51.585+02:00,   0.414E-02,  76.72867,7092.04698
  18700,2020-06-26T16:49:01.510+02:00,   0.414E-02,  77.14310,7131.38806
  18800,2020-06-26T16:49:11.072+02:00,   0.414E-02,  77.55754,7169.50934
  18900,2020-06-26T16:49:20.600+02:00,   0.397E-02,  77.95906,7207.49730
  19000,2020-06-26T16:49:30.376+02:00,   0.436E-02,  78.37500,7246.57467
  19100,2020-06-26T16:49:39.622+02:00,   0.377E-02,  78.77250,7283.53988
  19200,2020-06-26T16:49:49.288+02:00,   0.414E-02,  79.18434,7322.18674
  19300,2020-06-26T16:49:58.667+02:00,   0.414E-02,  79.59881,7359.68721
  19400,2020-06-26T16:50:08.368+02:00,   0.414E-02,  80.01329,7398.35275
  19500,2020-06-26T16:50:17.775+02:00,   0.406E-02,  80.41604,7435.96477
  19600,2020-06-26T16:50:27.291+02:00,   0.383E-02,  80.84237,7474.01100
  19700,2020-06-26T16:50:36.908+02:00,   0.372E-02,  81.22268,7512.25623
  19800,2020-06-26T16:50:46.707+02:00,   0.399E-02,  81.62239,7551.21282
  19900,2020-06-26T16:50:56.990+02:00,   0.389E-02,  82.04020,7592.00562
  20000,2020-06-26T16:51:07.211+02:00,   0.389E-02,  82.42963,7632.65006
  20100,2020-06-26T16:51:18.061+02:00,   0.428E-02,  82.85099,7675.61914
  20200,2020-06-26T16:51:28.136+02:00,   0.374E-02,  83.25454,7715.78870
  20300,2020-06-26T16:51:37.491+02:00,   0.405E-02,  83.63951,7753.02703
  20400,2020-06-26T16:51:47.073+02:00,   0.405E-02,  84.04407,7791.22691
  20500,2020-06-26T16:51:56.620+02:00,   0.399E-02,  84.42828,7829.08417
  20600,2020-06-26T16:52:06.753+02:00,   0.403E-02,  84.83041,7869.08939
  20700,2020-06-26T16:52:16.559+02:00,   0.436E-02,  85.23719,7907.95996
  20800,2020-06-26T16:52:26.151+02:00,   0.429E-02,  85.65757,7946.19991
  20900,2020-06-26T16:52:35.528+02:00,   0.383E-02,  86.06147,7983.69316
  21000,2020-06-26T16:52:44.910+02:00,   0.422E-02,  86.46959,8021.13400
  21100,2020-06-26T16:52:54.433+02:00,   0.422E-02,  86.89112,8059.16592
  21200,2020-06-26T16:53:03.891+02:00,   0.422E-02,  87.31266,8096.97808
  21300,2020-06-26T16:53:13.121+02:00,   0.415E-02,  87.72448,8133.88188
  21400,2020-06-26T16:53:22.852+02:00,   0.456E-02,  88.15181,8172.67177
  21500,2020-06-26T16:53:32.164+02:00,   0.408E-02,  88.57031,8209.85760
  21600,2020-06-26T16:53:41.687+02:00,   0.449E-02,  88.99590,8247.93414
  21700,2020-06-26T16:53:51.124+02:00,   0.404E-02,  89.40001,8285.54395
  21800,2020-06-26T16:54:00.640+02:00,   0.444E-02,  89.84281,8323.59366
  21900,2020-06-26T16:54:10.169+02:00,   0.444E-02,  90.28683,8361.68894
  22000,2020-06-26T16:54:19.674+02:00,   0.444E-02,  90.73085,8399.69045
  22100,2020-06-26T16:54:29.922+02:00,   0.444E-02,  91.17486,8440.54239
  22200,2020-06-26T16:54:40.390+02:00,   0.444E-02,  91.61888,8482.27837
  22300,2020-06-26T16:54:51.399+02:00,   0.444E-02,  92.06290,8526.05308
  22400,2020-06-26T16:55:01.482+02:00,   0.416E-02,  92.50345,8566.36870
  22500,2020-06-26T16:55:11.011+02:00,   0.410E-02,  92.92446,8604.47019
  22600,2020-06-26T16:55:20.887+02:00,   0.451E-02,  93.36881,8643.83347
  22700,2020-06-26T16:55:30.462+02:00,   0.407E-02,  93.77093,8682.11719
  22800,2020-06-26T16:55:40.304+02:00,   0.402E-02,  94.20026,8721.46250
  22900,2020-06-26T16:55:50.137+02:00,   0.443E-02,  94.62311,8760.64901
  23000,2020-06-26T16:56:00.120+02:00,   0.398E-02,  95.06077,8800.23105
  23100,2020-06-26T16:56:09.631+02:00,   0.387E-02,  95.45897,8838.25860
  23200,2020-06-26T16:56:19.339+02:00,   0.340E-02,  95.82243,8876.71600
  23300,2020-06-26T16:56:29.437+02:00,   0.411E-02,  96.22910,8916.78912
  23400,2020-06-26T16:56:39.487+02:00,   0.356E-02,  96.62965,8956.67560
  23500,2020-06-26T16:56:49.446+02:00,   0.421E-02,  97.02084,8996.23000
  23600,2020-06-26T16:56:59.238+02:00,   0.410E-02,  97.42035,9035.12085
  23700,2020-06-26T16:57:08.961+02:00,   0.410E-02,  97.83030,9073.99882
  23800,2020-06-26T16:57:18.999+02:00,   0.451E-02,  98.26362,9113.86376
  23900,2020-06-26T16:57:28.765+02:00,   0.445E-02,  98.67281,9152.87581
  24000,2020-06-26T16:57:38.534+02:00,   0.424E-02,  99.09979,9191.93642
  24100,2020-06-26T16:57:48.851+02:00,   0.384E-02,  99.50593,9233.10195
  24200,2020-06-26T16:57:59.079+02:00,   0.422E-02,  99.90461,9274.00296
  24223,2020-06-26T16:58:01.446+02:00,   0.253E-02, 100.00000,9283.46430
