s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 3.8303765E-001, 1.2700000E+002, 8.0197570E-001, 7.2906930E-009
 3.8581676E-001, 1.2700000E+002, 8.0203388E-001, 6.8385687E-009
 3.8859588E-001, 1.2700000E+002, 8.0217743E-001, 6.1794836E-009
 3.9137499E-001, 1.2600000E+002, 8.0502090E-001, 9.7752996E-009
 3.9415411E-001, 1.2600000E+002, 8.0561057E-001, 7.4170868E-009
 3.9693322E-001, 1.2400000E+002, 8.0956206E-001, 9.1758956E-009
 3.9971234E-001, 1.2300000E+002, 8.1098365E-001, 8.6720582E-009
 4.0249145E-001, 1.2600000E+002, 8.0637778E-001, 8.8767671E-009
 4.0527057E-001, 1.2700000E+002, 8.0271845E-001, 7.4150140E-009
 4.0804968E-001, 1.2700000E+002, 8.0176881E-001, 9.5287245E-009
 4.1082880E-001, 1.2800000E+002, 8.0064696E-001, 8.5459090E-009
 4.1360791E-001, 1.2800000E+002, 7.9987722E-001, 9.3971162E-009
 4.1638703E-001, 1.2800000E+002, 7.9924463E-001, 9.9905173E-009
 4.1916614E-001, 1.2900000E+002, 7.9615771E-001, 5.4243487E-009
 4.2194526E-001, 1.2900000E+002, 7.9583847E-001, 5.4763158E-009
 4.2472438E-001, 1.2900000E+002, 7.9566188E-001, 5.3426381E-009
 4.2750349E-001, 1.2800000E+002, 7.9829285E-001, 9.6005868E-009
 4.3028261E-001, 1.2800000E+002, 7.9846905E-001, 8.4433542E-009
 4.3306172E-001, 1.2700000E+002, 7.9952378E-001, 8.9920933E-009
 4.3584084E-001, 1.2600000E+002, 8.0386289E-001, 9.9626350E-009
 4.3861995E-001, 1.2500000E+002, 8.0543363E-001, 8.7318948E-009
 4.4139907E-001, 1.2700000E+002, 7.9902608E-001, 8.6087648E-009
 4.4417818E-001, 1.2800000E+002, 7.9745121E-001, 9.7896015E-009
 4.4695730E-001, 1.2900000E+002, 7.9429759E-001, 6.8962163E-009
 4.4973641E-001, 1.2900000E+002, 7.9414402E-001, 8.7305352E-009
 4.5251553E-001, 1.3000000E+002, 7.9222793E-001, 5.9827071E-009
 4.5529464E-001, 1.3000000E+002, 7.9217707E-001, 6.4871463E-009
 4.5807376E-001, 1.3000000E+002, 7.9215019E-001, 6.6678679E-009
 4.6085287E-001, 1.3000000E+002, 7.9213815E-001, 6.4777228E-009
 4.6363199E-001, 1.2900000E+002, 7.9400976E-001, 9.7434768E-009
 4.6641110E-001, 1.2900000E+002, 7.9402841E-001, 7.5388400E-009
 4.6919022E-001, 1.2800000E+002, 7.9707019E-001, 9.6829628E-009
 4.7224725E-001, 1.2600000E+002, 8.0221388E-001, 8.2853077E-009
 4.7530427E-001, 1.2700000E+002, 7.9820547E-001, 9.8831698E-009
 4.7836130E-001, 1.2900000E+002, 7.9399573E-001, 8.0185241E-009
 4.8141833E-001, 1.3000000E+002, 7.9204062E-001, 7.1162307E-009
 4.8447535E-001, 1.3000000E+002, 7.9200996E-001, 9.2003365E-009
 4.8753238E-001, 1.3100000E+002, 7.8820028E-001, 4.5822021E-009
 4.9058941E-001, 1.3100000E+002, 7.8816307E-001, 4.9086822E-009
 4.9364643E-001, 1.3100000E+002, 7.8815346E-001, 4.7141512E-009
 4.9670346E-001, 1.3100000E+002, 7.8815206E-001, 4.2067682E-009
 5.0006619E-001, 1.3000000E+002, 7.9196638E-001, 7.9649536E-009
 5.0342892E-001, 1.2900000E+002, 7.9348643E-001, 8.3340473E-009
 5.0679165E-001, 1.2800000E+002, 7.9679268E-001, 7.1771437E-009
 5.1015438E-001, 1.2600000E+002, 8.0176426E-001, 9.9206789E-009
 5.1351711E-001, 1.2900000E+002, 7.9395011E-001, 6.2342274E-009
 5.1687984E-001, 1.3000000E+002, 7.9207247E-001, 6.1262156E-009
 5.2024256E-001, 1.3000000E+002, 7.9205820E-001, 8.1518271E-009
 5.2360529E-001, 1.3000000E+002, 7.9205390E-001, 9.7410072E-009
 5.2696802E-001, 1.3100000E+002, 7.8876116E-001, 4.9757437E-009
 5.3033075E-001, 1.3100000E+002, 7.8881282E-001, 5.2854182E-009
 5.3369348E-001, 1.3100000E+002, 7.8886197E-001, 5.3586872E-009
 5.3705621E-001, 1.3100000E+002, 7.8890279E-001, 5.2058370E-009
 5.4041894E-001, 1.3100000E+002, 7.8893228E-001, 4.8516689E-009
 5.4343709E-001, 1.3000000E+002, 7.9206341E-001, 9.2379086E-009
 5.4645525E-001, 1.3000000E+002, 7.9206004E-001, 8.0375650E-009
 5.4947340E-001, 1.3000000E+002, 7.9205440E-001, 6.7133056E-009
 5.5249155E-001, 1.2900000E+002, 7.9394090E-001, 9.1486095E-009
 5.5550970E-001, 1.2900000E+002, 7.9391612E-001, 6.7374730E-009
 5.5852786E-001, 1.2800000E+002, 7.9688213E-001, 9.0079823E-009
 5.6154601E-001, 1.2700000E+002, 7.9795773E-001, 6.9008841E-009
 5.6456416E-001, 1.2400000E+002, 8.0834489E-001, 9.7677591E-009
 5.6758231E-001, 1.2700000E+002, 7.9905143E-001, 4.9997666E-009
 5.7060047E-001, 1.2700000E+002, 7.9858782E-001, 9.4994618E-009
 5.7361862E-001, 1.2800000E+002, 7.9754419E-001, 9.0792067E-009
 5.7663677E-001, 1.2900000E+002, 7.9478423E-001, 5.6733302E-009
 5.7965492E-001, 1.2900000E+002, 7.9485329E-001, 6.4853481E-009
 5.8267308E-001, 1.2900000E+002, 7.9496333E-001, 7.0709508E-009
 5.8569123E-001, 1.2900000E+002, 7.9503748E-001, 7.3605596E-009
 5.8870938E-001, 1.2700000E+002, 7.9251567E-001, 7.7401996E-009
 5.9142031E-001, 1.2900000E+002, 7.9562440E-001, 7.8734440E-009
 5.9413124E-001, 1.2900000E+002, 7.9596748E-001, 7.9266393E-009
 5.9684218E-001, 1.2900000E+002, 7.9632291E-001, 7.8183345E-009
 5.9955311E-001, 1.2900000E+002, 7.9669085E-001, 7.5570878E-009
 6.0226404E-001, 1.2900000E+002, 7.9704183E-001, 7.1087060E-009
 6.0497497E-001, 1.2900000E+002, 7.9733143E-001, 6.4349801E-009
 6.0768590E-001, 1.2900000E+002, 7.9746813E-001, 5.4843235E-009
 6.1039683E-001, 1.2800000E+002, 8.0077996E-001, 9.2853209E-009
 6.1310777E-001, 1.2700000E+002, 8.0147852E-001, 9.5615387E-009
 6.1581870E-001, 1.2700000E+002, 8.0229174E-001, 7.0345997E-009
 6.1852963E-001, 1.2600000E+002, 8.0634613E-001, 7.6790997E-009
 6.2124056E-001, 1.2300000E+002, 8.1355656E-001, 7.7418231E-009
 6.2395149E-001, 1.2600000E+002, 8.0615822E-001, 9.1539786E-009
 6.2666242E-001, 1.2700000E+002, 8.0328640E-001, 8.6630535E-009
 6.2937336E-001, 1.2800000E+002, 8.0241738E-001, 8.7096572E-009
 6.3208429E-001, 1.2900000E+002, 7.9875013E-001, 4.9889876E-009
 6.3479522E-001, 1.2900000E+002, 7.9862012E-001, 5.9222399E-009
 6.3750615E-001, 1.2900000E+002, 7.9850099E-001, 6.7714238E-009
 6.4021708E-001, 1.2900000E+002, 7.9839629E-001, 7.5530759E-009
 6.4292802E-001, 1.2900000E+002, 7.9830313E-001, 8.2766578E-009
 6.4563895E-001, 1.2900000E+002, 7.9821836E-001, 8.9494305E-009
 6.4834988E-001, 1.2900000E+002, 7.9813977E-001, 9.5784037E-009
 6.5106081E-001, 1.3000000E+002, 7.9709506E-001, 6.9287522E-009
 6.5377174E-001, 1.3000000E+002, 7.9703333E-001, 7.3207334E-009
 6.5648267E-001, 1.3000000E+002, 7.9697253E-001, 7.6946776E-009
 6.5919361E-001, 1.3000000E+002, 7.9691183E-001, 8.0536880E-009
 6.6190454E-001, 1.3000000E+002, 7.9685049E-001, 8.4003890E-009
 6.6461547E-001, 1.3000000E+002, 7.9678774E-001, 8.7367738E-009
 6.6732640E-001, 1.3000000E+002, 7.9672301E-001, 9.0645136E-009
 6.7003733E-001, 1.3000000E+002, 7.9665568E-001, 9.3846205E-009
 6.7274826E-001, 1.3000000E+002, 7.9658523E-001, 9.6977101E-009
 6.7545920E-001, 1.3100000E+002, 7.9400617E-001, 5.2741585E-009
 6.7817013E-001, 1.3100000E+002, 7.9395547E-001, 5.4556443E-009
 6.8088106E-001, 1.3100000E+002, 7.9389951E-001, 5.6336041E-009
 6.8359199E-001, 1.3100000E+002, 7.9383764E-001, 5.8070757E-009
 6.8630292E-001, 1.3100000E+002, 7.9376951E-001, 5.9751481E-009
 6.8901385E-001, 1.3100000E+002, 7.9369459E-001, 6.1365341E-009
 6.9172479E-001, 1.3100000E+002, 7.9361237E-001, 6.2898082E-009
 6.9443572E-001, 1.3100000E+002, 7.9352246E-001, 6.4334964E-009
 6.9714665E-001, 1.3100000E+002, 7.9342428E-001, 6.5658639E-009
 6.9985758E-001, 1.3100000E+002, 7.9331743E-001, 6.6852763E-009
 7.0256851E-001, 1.3100000E+002, 7.9320160E-001, 6.7901509E-009
 7.0527945E-001, 1.3100000E+002, 7.9307651E-001, 6.8790031E-009
 7.0799038E-001, 1.3100000E+002, 7.9294230E-001, 6.9508498E-009
 7.1070131E-001, 1.3100000E+002, 7.9279853E-001, 7.0041777E-009
 7.1341224E-001, 1.3100000E+002, 7.9262890E-001, 7.0191538E-009
 7.1612317E-001, 1.3100000E+002, 7.9249628E-001, 7.0681335E-009
 7.1883410E-001, 1.3100000E+002, 7.9233873E-001, 7.0785454E-009
 7.2154504E-001, 1.3100000E+002, 7.9218051E-001, 7.0781440E-009
 7.2425597E-001, 1.3100000E+002, 7.9202441E-001, 7.0697635E-009
 7.2696690E-001, 1.3100000E+002, 7.9187208E-001, 7.0549845E-009
 7.2967783E-001, 1.3100000E+002, 7.9172521E-001, 7.0354455E-009
 7.3238876E-001, 1.3100000E+002, 7.9158447E-001, 7.0116049E-009
 7.3509969E-001, 1.3100000E+002, 7.9145041E-001, 6.9838328E-009
 7.3781063E-001, 1.3100000E+002, 7.9132318E-001, 6.9520162E-009
 7.4052156E-001, 1.3100000E+002, 7.9120289E-001, 6.9160626E-009
 7.4323249E-001, 1.3100000E+002, 7.9108976E-001, 6.8759862E-009
 7.4594342E-001, 1.3100000E+002, 7.9098378E-001, 6.8315918E-009
 7.4865435E-001, 1.3100000E+002, 7.9088526E-001, 6.7830488E-009
 7.5136528E-001, 1.3100000E+002, 7.9079459E-001, 6.7306929E-009
 7.5407622E-001, 1.3100000E+002, 7.9071250E-001, 6.6751707E-009
 7.5678715E-001, 1.3100000E+002, 7.9063890E-001, 6.6162311E-009
 7.5949808E-001, 1.3100000E+002, 7.9057515E-001, 6.5552688E-009
 7.6220901E-001, 1.3100000E+002, 7.9052170E-001, 6.4926390E-009
 7.6491994E-001, 1.3100000E+002, 7.9047940E-001, 6.4291181E-009
 7.6763088E-001, 1.3100000E+002, 7.9044851E-001, 6.3648545E-009
 7.7034181E-001, 1.3100000E+002, 7.9043038E-001, 6.3011128E-009
 7.7305274E-001, 1.3100000E+002, 7.9042757E-001, 6.2403908E-009
 7.7576367E-001, 1.3100000E+002, 7.9043653E-001, 6.1788054E-009
 7.7847460E-001, 1.3100000E+002, 7.9045833E-001, 6.1173517E-009
 7.8118553E-001, 1.3100000E+002, 7.9049152E-001, 6.0544358E-009
 7.8389647E-001, 1.3100000E+002, 7.9053461E-001, 5.9884910E-009
 7.8660740E-001, 1.3100000E+002, 7.9058572E-001, 5.9176578E-009
 7.8931833E-001, 1.3100000E+002, 7.9064315E-001, 5.8403516E-009
 7.9202926E-001, 1.3100000E+002, 7.9070550E-001, 5.7553923E-009
 7.9474019E-001, 1.3100000E+002, 7.9077175E-001, 5.6620697E-009
 7.9745112E-001, 1.3100000E+002, 7.9084168E-001, 5.5604879E-009
 8.0016206E-001, 1.3100000E+002, 7.9091446E-001, 5.4502979E-009
 8.0287299E-001, 1.3100000E+002, 7.9099112E-001, 5.3328696E-009
 8.0558392E-001, 1.3000000E+002, 7.9345808E-001, 9.7402567E-009
 8.0829485E-001, 1.3000000E+002, 7.9351230E-001, 9.4478752E-009
 8.1100578E-001, 1.3000000E+002, 7.9357290E-001, 9.1511332E-009
 8.1371671E-001, 1.3000000E+002, 7.9364005E-001, 8.8510148E-009
 8.1642765E-001, 1.3000000E+002, 7.9371380E-001, 8.5482972E-009
 8.1913858E-001, 1.3000000E+002, 7.9379450E-001, 8.2441479E-009
 8.2184951E-001, 1.3000000E+002, 7.9388215E-001, 7.9391892E-009
 8.2456044E-001, 1.3000000E+002, 7.9397686E-001, 7.6341976E-009
 8.2727137E-001, 1.3000000E+002, 7.9407861E-001, 7.3297178E-009
 8.2998231E-001, 1.3000000E+002, 7.9418744E-001, 7.0263714E-009
 8.3269324E-001, 1.3000000E+002, 7.9430308E-001, 6.7243934E-009
 8.3540417E-001, 1.2900000E+002, 7.9558118E-001, 9.7547039E-009
 8.3811510E-001, 1.2900000E+002, 7.9568408E-001, 9.2613570E-009
 8.4082603E-001, 1.2900000E+002, 7.9579359E-001, 8.7762833E-009
 8.4353696E-001, 1.2900000E+002, 7.9590973E-001, 8.3001758E-009
 8.4624790E-001, 1.2900000E+002, 7.9603225E-001, 7.8333065E-009
 8.4895883E-001, 1.2900000E+002, 7.9616094E-001, 7.3760300E-009
 8.5166976E-001, 1.2900000E+002, 7.9629543E-001, 6.9284974E-009
 8.5438069E-001, 1.2900000E+002, 7.9643525E-001, 6.4908063E-009
 8.5709162E-001, 1.2900000E+002, 7.9657984E-001, 6.0630421E-009
 8.5980255E-001, 1.2900000E+002, 7.9672845E-001, 5.6451651E-009
 8.6251349E-001, 1.2800000E+002, 7.9939599E-001, 9.8384652E-009
 8.6522442E-001, 1.2800000E+002, 7.9956489E-001, 9.1100811E-009
 8.6793535E-001, 1.2800000E+002, 7.9974133E-001, 8.4062279E-009
 8.7064628E-001, 1.2800000E+002, 7.9992481E-001, 7.7261867E-009
 8.7335721E-001, 1.2700000E+002, 8.0040959E-001, 9.2586379E-009
 8.7606814E-001, 1.2700000E+002, 8.0058037E-001, 8.3925500E-009
 8.7877908E-001, 1.2700000E+002, 8.0075322E-001, 7.5588241E-009
 8.8149001E-001, 1.2700000E+002, 8.0089175E-001, 6.7197709E-009
 8.8420094E-001, 1.2700000E+002, 8.0105998E-001, 5.9503458E-009
 8.8691187E-001, 1.2200000E+002, 7.9817620E-001, 9.9171633E-009
 8.8962280E-001, 1.2600000E+002, 8.0412717E-001, 8.6572821E-009
 8.9233374E-001, 1.2600000E+002, 8.0437241E-001, 7.4820836E-009
 8.9504467E-001, 1.2500000E+002, 8.0561643E-001, 9.2208159E-009
 8.9775560E-001, 1.2500000E+002, 8.0582625E-001, 7.6103479E-009
 9.0046653E-001, 1.2500000E+002, 8.0605439E-001, 6.1120294E-009
 9.0317746E-001, 1.2400000E+002, 8.0967172E-001, 9.8167626E-009
 9.0588839E-001, 1.2300000E+002, 8.1035034E-001, 9.3707571E-009
 9.0859933E-001, 1.2100000E+002, 8.1100131E-001, 9.8975239E-009
 9.1131026E-001, 1.2100000E+002, 8.1013628E-001, 4.7092696E-009
 9.1402119E-001, 1.1600000E+002, 8.0920024E-001, 8.2892988E-009
 9.1673212E-001, 1.2100000E+002, 8.1154550E-001, 6.4260610E-009
 9.1944305E-001, 1.2200000E+002, 8.1243106E-001, 8.8083473E-009
 9.2215398E-001, 1.2300000E+002, 8.1003786E-001, 6.4349994E-009
 9.2486492E-001, 1.2300000E+002, 8.0986557E-001, 7.4609666E-009
 9.2757585E-001, 1.2300000E+002, 8.0964041E-001, 8.1333082E-009
 9.3028678E-001, 1.2300000E+002, 8.0938217E-001, 8.5018329E-009
 9.3299771E-001, 1.2300000E+002, 8.0913416E-001, 8.6679855E-009
 9.3570864E-001, 1.2300000E+002, 8.0892533E-001, 8.7116008E-009
 9.3841957E-001, 1.2300000E+002, 8.0876178E-001, 8.6759218E-009
 9.4113051E-001, 1.2300000E+002, 8.0864143E-001, 8.5792454E-009
 9.4384144E-001, 1.2300000E+002, 8.0855940E-001, 8.4279866E-009
 9.4655237E-001, 1.2300000E+002, 8.0850527E-001, 8.2245832E-009
 9.4926330E-001, 1.2300000E+002, 8.0846878E-001, 7.9713689E-009
 9.5197423E-001, 1.2300000E+002, 8.0844032E-001, 7.6690647E-009
 9.5468516E-001, 1.2300000E+002, 8.0841498E-001, 7.3253879E-009
 9.5739610E-001, 1.2300000E+002, 8.0839448E-001, 6.9416422E-009
 9.6010703E-001, 1.2300000E+002, 8.0838334E-001, 6.5237266E-009
 9.6308905E-001, 1.2300000E+002, 8.0840160E-001, 6.5879120E-009
 9.6607108E-001, 1.2300000E+002, 8.0839216E-001, 6.0040119E-009
 9.6905310E-001, 1.2200000E+002, 8.1101729E-001, 9.9447973E-009
 9.7203513E-001, 1.2200000E+002, 8.1099526E-001, 8.8147418E-009
 9.7501715E-001, 1.2200000E+002, 8.1090789E-001, 7.5886283E-009
 9.7799918E-001, 1.2100000E+002, 8.1209592E-001, 9.5081097E-009
 9.8098120E-001, 1.2100000E+002, 8.1188129E-001, 7.6282537E-009
