s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 4.0232374E-002, 2.1200000E+002, 8.8012428E-001, 7.7232745E-009
 4.1451537E-002, 2.1200000E+002, 8.8006383E-001, 8.0147883E-009
 4.2670700E-002, 2.1200000E+002, 8.7999329E-001, 8.2967471E-009
 4.3889863E-002, 2.1200000E+002, 8.7991522E-001, 8.5757949E-009
 4.5109026E-002, 2.1200000E+002, 8.7983122E-001, 8.8547423E-009
 4.6328188E-002, 2.1200000E+002, 8.7974082E-001, 9.1322284E-009
 4.7547351E-002, 2.1200000E+002, 8.7964170E-001, 9.4027350E-009
 4.8766514E-002, 2.1200000E+002, 8.7953398E-001, 9.6565742E-009
 4.9985677E-002, 2.1200000E+002, 8.7940997E-001, 9.8780995E-009
 5.1204840E-002, 2.1300000E+002, 8.7817854E-001, 6.7942623E-009
 5.2424003E-002, 2.1300000E+002, 8.7796005E-001, 6.7936930E-009
 5.3643166E-002, 2.1300000E+002, 8.7768579E-001, 6.7029568E-009
 5.4862328E-002, 2.1200000E+002, 8.7855932E-001, 9.9462321E-009
 5.6081491E-002, 2.1200000E+002, 8.7823523E-001, 9.7008946E-009
 5.7300654E-002, 2.1200000E+002, 8.7792189E-001, 9.4847574E-009
 5.8641733E-002, 2.1300000E+002, 8.7668354E-001, 6.8770493E-009
 5.9982812E-002, 2.1300000E+002, 8.7631968E-001, 6.6666406E-009
 6.1323892E-002, 2.1300000E+002, 8.7619555E-001, 6.8472960E-009
 6.2664971E-002, 2.1300000E+002, 8.7635654E-001, 7.5378241E-009
 6.4006050E-002, 2.1300000E+002, 8.7669548E-001, 8.6638279E-009
 6.5347129E-002, 2.1400000E+002, 8.7654816E-001, 7.7548673E-009
 6.6688208E-002, 2.1400000E+002, 8.7697139E-001, 9.0997350E-009
 6.8029287E-002, 2.1500000E+002, 8.7692591E-001, 8.3506339E-009
 6.9370366E-002, 2.1500000E+002, 8.7720714E-001, 9.4657764E-009
 7.0711446E-002, 2.1600000E+002, 8.7706836E-001, 8.4889753E-009
 7.2052525E-002, 2.1600000E+002, 8.7719421E-001, 9.2611044E-009
 7.3393604E-002, 2.1700000E+002, 8.7683187E-001, 7.8537181E-009
 7.4734683E-002, 2.1700000E+002, 8.7689180E-001, 8.4270810E-009
 7.6075762E-002, 2.1700000E+002, 8.7693783E-001, 9.0092004E-009
 7.7416841E-002, 2.1700000E+002, 8.7697387E-001, 9.6054371E-009
 7.8757920E-002, 2.1800000E+002, 8.7642798E-001, 7.7696100E-009
 8.0099000E-002, 2.1800000E+002, 8.7644621E-001, 8.2430116E-009
 8.1440079E-002, 2.1800000E+002, 8.7646126E-001, 8.7357208E-009
 8.2781158E-002, 2.1800000E+002, 8.7647406E-001, 9.2498476E-009
 8.4122237E-002, 2.1800000E+002, 8.7648512E-001, 9.7868844E-009
 8.5463316E-002, 2.1900000E+002, 8.7602887E-001, 8.0730707E-009
 8.6804395E-002, 2.1900000E+002, 8.7603829E-001, 8.5326935E-009
 8.8145474E-002, 2.1900000E+002, 8.7604646E-001, 9.0123895E-009
 8.9486554E-002, 2.1900000E+002, 8.7605308E-001, 9.5118818E-009
 9.0827633E-002, 2.2000000E+002, 8.7565354E-001, 7.9388476E-009
 9.2168712E-002, 2.2000000E+002, 8.7565298E-001, 8.3575021E-009
 9.3509791E-002, 2.2000000E+002, 8.7565080E-001, 8.7912370E-009
 9.4850870E-002, 2.2000000E+002, 8.7564698E-001, 9.2399767E-009
 9.6191949E-002, 2.2000000E+002, 8.7564139E-001, 9.7033436E-009
 9.7533028E-002, 2.2100000E+002, 8.7506871E-001, 7.7292554E-009
 9.8874108E-002, 2.2100000E+002, 8.7505675E-001, 8.0970234E-009
 1.0021519E-001, 2.2100000E+002, 8.7504304E-001, 8.4749747E-009
 1.0155627E-001, 2.2100000E+002, 8.7502760E-001, 8.8628754E-009
 1.0289734E-001, 2.2100000E+002, 8.7500994E-001, 9.2592901E-009
 1.0423842E-001, 2.2100000E+002, 8.7498517E-001, 9.6518531E-009
 1.0557950E-001, 2.2100000E+002, 8.7488670E-001, 9.8710831E-009
 1.0692058E-001, 2.2200000E+002, 8.7446397E-001, 8.1298381E-009
 1.0826166E-001, 2.2200000E+002, 8.7454205E-001, 8.6867292E-009
 1.0960274E-001, 2.2200000E+002, 8.7453126E-001, 9.0705847E-009
 1.1094382E-001, 2.2200000E+002, 8.7451507E-001, 9.4540792E-009
 1.1228490E-001, 2.2200000E+002, 8.7449674E-001, 9.8438686E-009
 1.1362598E-001, 2.2300000E+002, 8.7398726E-001, 7.9040407E-009
 1.1496706E-001, 2.2300000E+002, 8.7397728E-001, 8.2395869E-009
 1.1630814E-001, 2.2300000E+002, 8.7396725E-001, 8.5852119E-009
 1.1764922E-001, 2.2300000E+002, 8.7395941E-001, 8.9461230E-009
 1.1899029E-001, 2.2300000E+002, 8.7394610E-001, 9.3047428E-009
 1.2033137E-001, 2.2300000E+002, 8.7393168E-001, 9.6703879E-009
 1.2167245E-001, 2.2400000E+002, 8.7256972E-001, 6.2133294E-009
 1.2301353E-001, 2.2400000E+002, 8.7257738E-001, 6.4877810E-009
 1.2435461E-001, 2.2400000E+002, 8.7257970E-001, 6.7618202E-009
 1.2569569E-001, 2.2400000E+002, 8.7257724E-001, 7.0353476E-009
 1.2703677E-001, 2.2400000E+002, 8.7257436E-001, 7.3155742E-009
 1.2837785E-001, 2.2400000E+002, 8.7257077E-001, 7.6018555E-009
 1.2971893E-001, 2.2400000E+002, 8.7256603E-001, 7.8931187E-009
 1.3106001E-001, 2.2400000E+002, 8.7256079E-001, 8.1904313E-009
 1.3240109E-001, 2.2400000E+002, 8.7255491E-001, 8.4933282E-009
 1.3374217E-001, 2.2400000E+002, 8.7254857E-001, 8.8020249E-009
 1.3508324E-001, 2.2400000E+002, 8.7254097E-001, 9.1144348E-009
 1.3642432E-001, 2.2400000E+002, 8.7253296E-001, 9.4322168E-009
 1.3776540E-001, 2.2400000E+002, 8.7252433E-001, 9.7546115E-009
 1.3910648E-001, 2.2500000E+002, 8.7123133E-001, 6.3155869E-009
 1.4044756E-001, 2.2500000E+002, 8.7122627E-001, 6.5308151E-009
 1.4178864E-001, 2.2500000E+002, 8.7122049E-001, 6.7486870E-009
 1.4312972E-001, 2.2500000E+002, 8.7121405E-001, 6.9691083E-009
 1.4447080E-001, 2.2500000E+002, 8.7120647E-001, 7.1909522E-009
 1.4581188E-001, 2.2500000E+002, 8.7119840E-001, 7.4151198E-009
 1.4715296E-001, 2.2500000E+002, 8.7118928E-001, 7.6402900E-009
 1.4849404E-001, 2.2500000E+002, 8.7117963E-001, 7.8671900E-009
 1.4983511E-001, 2.2500000E+002, 8.7116915E-001, 8.0949129E-009
 1.5117619E-001, 2.2500000E+002, 8.7115851E-001, 8.3246046E-009
 1.5251727E-001, 2.2500000E+002, 8.7114794E-001, 8.5565321E-009
 1.5385835E-001, 2.2500000E+002, 8.7113799E-001, 8.7917611E-009
 1.5519943E-001, 2.2500000E+002, 8.7112845E-001, 9.0297466E-009
 1.5654051E-001, 2.2500000E+002, 8.7111994E-001, 9.2717910E-009
 1.5788159E-001, 2.2500000E+002, 8.7111197E-001, 9.5166845E-009
 1.5922267E-001, 2.2500000E+002, 8.7110414E-001, 9.7632787E-009
 1.6056375E-001, 2.2600000E+002, 8.6984814E-001, 6.3067731E-009
 1.6190483E-001, 2.2600000E+002, 8.6983977E-001, 6.4624282E-009
 1.6324591E-001, 2.2600000E+002, 8.6983032E-001, 6.6165763E-009
 1.6458699E-001, 2.2600000E+002, 8.6981985E-001, 6.7690467E-009
 1.6592806E-001, 2.2600000E+002, 8.6980731E-001, 6.9176425E-009
 1.6726914E-001, 2.2600000E+002, 8.6979258E-001, 7.0617406E-009
 1.6861022E-001, 2.2600000E+002, 8.6977606E-001, 7.2016800E-009
 1.6995130E-001, 2.2600000E+002, 8.6975425E-001, 7.3303904E-009
 1.7129238E-001, 2.2600000E+002, 8.6972894E-001, 7.4506421E-009
 1.7263346E-001, 2.2600000E+002, 8.6969910E-001, 7.5599410E-009
 1.7397454E-001, 2.2600000E+002, 8.6966240E-001, 7.6530743E-009
 1.7531562E-001, 2.2600000E+002, 8.6961874E-001, 7.7292197E-009
 1.7665670E-001, 2.2600000E+002, 8.6956475E-001, 7.7810305E-009
 1.7799778E-001, 2.2600000E+002, 8.6949909E-001, 7.8052553E-009
 1.7933886E-001, 2.2600000E+002, 8.6941719E-001, 7.7923921E-009
 1.8067994E-001, 2.2600000E+002, 8.6931441E-001, 7.7332367E-009
 1.8202101E-001, 2.2600000E+002, 8.6918475E-001, 7.6169828E-009
 1.8336209E-001, 2.2600000E+002, 8.6902039E-001, 7.4310047E-009
 1.8470317E-001, 2.2600000E+002, 8.6880994E-001, 7.1592689E-009
 1.8604425E-001, 2.2500000E+002, 8.6927253E-001, 9.4474928E-009
 1.8738533E-001, 2.2500000E+002, 8.6884835E-001, 8.6048864E-009
 1.8872641E-001, 2.2400000E+002, 8.6881246E-001, 9.9694581E-009
 1.9006749E-001, 2.2300000E+002, 8.6798750E-001, 9.4274713E-009
 1.9140857E-001, 2.2300000E+002, 8.6750137E-001, 8.4441939E-009
 1.9274965E-001, 2.2300000E+002, 8.6709365E-001, 7.7128043E-009
 1.9409073E-001, 2.2200000E+002, 8.6747399E-001, 9.9397265E-009
 1.9543181E-001, 2.2200000E+002, 8.6736646E-001, 9.7979348E-009
 1.9677288E-001, 2.2200000E+002, 8.6731849E-001, 9.8012070E-009
 1.9811396E-001, 2.2200000E+002, 8.6731643E-001, 9.9149686E-009
 1.9945504E-001, 2.2300000E+002, 8.6656972E-001, 7.1788974E-009
 2.0079612E-001, 2.2300000E+002, 8.6666173E-001, 7.4320730E-009
 2.0213720E-001, 2.2300000E+002, 8.6676448E-001, 7.7112699E-009
 2.0347828E-001, 2.2300000E+002, 8.6686112E-001, 7.9840288E-009
 2.0481936E-001, 2.2300000E+002, 8.6694049E-001, 8.2253087E-009
 2.0616044E-001, 2.2300000E+002, 8.6699440E-001, 8.4140038E-009
 2.0750152E-001, 2.2300000E+002, 8.6701738E-001, 8.5342100E-009
 2.0884260E-001, 2.2300000E+002, 8.6700910E-001, 8.5821450E-009
 2.1018368E-001, 2.2300000E+002, 8.6696847E-001, 8.5542450E-009
 2.1152476E-001, 2.2300000E+002, 8.6689802E-001, 8.4566862E-009
 2.1286583E-001, 2.2300000E+002, 8.6680250E-001, 8.3019943E-009
 2.1420691E-001, 2.2300000E+002, 8.6669193E-001, 8.1142511E-009
 2.1554799E-001, 2.2300000E+002, 8.6658134E-001, 7.9264204E-009
 2.1688907E-001, 2.2300000E+002, 8.6649408E-001, 7.7853428E-009
 2.1823015E-001, 2.2300000E+002, 8.6646134E-001, 7.7506533E-009
 2.1957123E-001, 2.2300000E+002, 8.6652049E-001, 7.8965526E-009
 2.2091231E-001, 2.2300000E+002, 8.6670460E-001, 8.3036106E-009
 2.2225339E-001, 2.2300000E+002, 8.6702994E-001, 9.0497731E-009
 2.2359447E-001, 2.2400000E+002, 8.6760430E-001, 9.1177140E-009
 2.2493555E-001, 2.2500000E+002, 8.6776912E-001, 8.2666364E-009
 2.2627663E-001, 2.2500000E+002, 8.6833283E-001, 9.5744742E-009
 2.2761771E-001, 2.2600000E+002, 8.6796155E-001, 7.5496001E-009
 2.2895878E-001, 2.2600000E+002, 8.6825704E-001, 8.1508502E-009
 2.3029986E-001, 2.2600000E+002, 8.6848385E-001, 8.6393114E-009
 2.3164094E-001, 2.2600000E+002, 8.6866472E-001, 9.0433451E-009
 2.3298202E-001, 2.2600000E+002, 8.6881364E-001, 9.3829055E-009
 2.3432310E-001, 2.2600000E+002, 8.6893849E-001, 9.6693204E-009
 2.3566418E-001, 2.2600000E+002, 8.6904406E-001, 9.9094369E-009
 2.3700526E-001, 2.2700000E+002, 8.6861941E-001, 7.6808474E-009
 2.3834634E-001, 2.2700000E+002, 8.6868951E-001, 7.7918575E-009
 2.3968742E-001, 2.2700000E+002, 8.6874917E-001, 7.8788629E-009
 2.4102850E-001, 2.2700000E+002, 8.6880026E-001, 7.9448804E-009
 2.4236958E-001, 2.2700000E+002, 8.6884446E-001, 7.9929312E-009
 2.4371065E-001, 2.2700000E+002, 8.6888235E-001, 8.0238964E-009
 2.4505173E-001, 2.2700000E+002, 8.6891511E-001, 8.0400762E-009
 2.4639281E-001, 2.2700000E+002, 8.6894396E-001, 8.0439623E-009
 2.4773389E-001, 2.2700000E+002, 8.6896959E-001, 8.0369693E-009
 2.4907497E-001, 2.2700000E+002, 8.6899178E-001, 8.0187135E-009
 2.5041605E-001, 2.2700000E+002, 8.6901212E-001, 7.9925915E-009
 2.5175713E-001, 2.2700000E+002, 8.6903026E-001, 7.9579545E-009
 2.5309821E-001, 2.2700000E+002, 8.6904703E-001, 7.9166777E-009
 2.5443929E-001, 2.2700000E+002, 8.6906252E-001, 7.8690234E-009
 2.5578037E-001, 2.2700000E+002, 8.6907695E-001, 7.8156142E-009
 2.5712145E-001, 2.2700000E+002, 8.6909041E-001, 7.7567339E-009
 2.5846253E-001, 2.2700000E+002, 8.6910313E-001, 7.6929987E-009
 2.5980360E-001, 2.2700000E+002, 8.6911480E-001, 7.6239178E-009
 2.6114468E-001, 2.2600000E+002, 8.6966533E-001, 9.9954024E-009
 2.6248576E-001, 2.2600000E+002, 8.6967166E-001, 9.8820641E-009
 2.6382684E-001, 2.2600000E+002, 8.6967690E-001, 9.7625107E-009
 2.6516792E-001, 2.2600000E+002, 8.6968101E-001, 9.6368585E-009
 2.6650900E-001, 2.2600000E+002, 8.6968427E-001, 9.5061275E-009
 2.6785008E-001, 2.2600000E+002, 8.6968725E-001, 9.3719362E-009
 2.6919116E-001, 2.2600000E+002, 8.6969008E-001, 9.2348761E-009
 2.7053224E-001, 2.2600000E+002, 8.6969397E-001, 9.0979274E-009
 2.7187332E-001, 2.2600000E+002, 8.6969927E-001, 8.9620472E-009
 2.7321440E-001, 2.2600000E+002, 8.6970670E-001, 8.8288648E-009
 2.7455547E-001, 2.2600000E+002, 8.6971249E-001, 8.6898299E-009
 2.7589655E-001, 2.2600000E+002, 8.6972712E-001, 8.5686154E-009
 2.7723763E-001, 2.2600000E+002, 8.6973942E-001, 8.4399847E-009
 2.7857871E-001, 2.2600000E+002, 8.6975103E-001, 8.3078997E-009
 2.7991979E-001, 2.2600000E+002, 8.6976234E-001, 8.1734092E-009
 2.8126087E-001, 2.2600000E+002, 8.6977303E-001, 8.0360699E-009
 2.8260195E-001, 2.2600000E+002, 8.6978315E-001, 7.8961822E-009
 2.8394303E-001, 2.2600000E+002, 8.6979241E-001, 7.7533926E-009
 2.8528411E-001, 2.2600000E+002, 8.6980171E-001, 7.6097490E-009
 2.8662519E-001, 2.2600000E+002, 8.6981019E-001, 7.4637491E-009
 2.8796627E-001, 2.2600000E+002, 8.6981883E-001, 7.3174739E-009
 2.8930735E-001, 2.2600000E+002, 8.6982751E-001, 7.1708536E-009
 2.9064842E-001, 2.2600000E+002, 8.6983613E-001, 7.0238484E-009
 2.9198950E-001, 2.2600000E+002, 8.6984498E-001, 6.8771277E-009
 2.9333058E-001, 2.2600000E+002, 8.6985433E-001, 6.7312768E-009
 2.9467166E-001, 2.2600000E+002, 8.6986248E-001, 6.5834612E-009
 2.9601274E-001, 2.2600000E+002, 8.6986739E-001, 6.4305751E-009
 2.9735382E-001, 2.2500000E+002, 8.7086018E-001, 9.3175440E-009
 2.9869490E-001, 2.2600000E+002, 8.6988211E-001, 6.1348231E-009
 3.0003598E-001, 2.2500000E+002, 8.7129039E-001, 9.8869453E-009
 3.0137706E-001, 2.2500000E+002, 8.7130281E-001, 9.6585134E-009
 3.0271814E-001, 2.2500000E+002, 8.7131390E-001, 9.4278903E-009
 3.0405922E-001, 2.2500000E+002, 8.7132496E-001, 9.1985639E-009
 3.0540030E-001, 2.2500000E+002, 8.7133684E-001, 8.9726501E-009
 3.0674137E-001, 2.2500000E+002, 8.7134932E-001, 8.7497332E-009
 3.0808245E-001, 2.2500000E+002, 8.7136270E-001, 8.5304843E-009
 3.0942353E-001, 2.2500000E+002, 8.7137724E-001, 8.3154666E-009
 3.1076461E-001, 2.2500000E+002, 8.7139246E-001, 8.1036785E-009
 3.1210569E-001, 2.2500000E+002, 8.7140898E-001, 7.8963612E-009
 3.1344677E-001, 2.2500000E+002, 8.7142620E-001, 7.6922593E-009
 3.1478785E-001, 2.2500000E+002, 8.7144505E-001, 7.4932262E-009
 3.1612893E-001, 2.2500000E+002, 8.7146494E-001, 7.2980076E-009
 3.1747001E-001, 2.2500000E+002, 8.7148609E-001, 7.1069714E-009
 3.1881109E-001, 2.2500000E+002, 8.7150842E-001, 6.9198958E-009
 3.2015217E-001, 2.2500000E+002, 8.7153215E-001, 6.7371319E-009
 3.2149324E-001, 2.2500000E+002, 8.7155734E-001, 6.5586746E-009
 3.2283432E-001, 2.2400000E+002, 8.7269837E-001, 9.7525086E-009
 3.2417540E-001, 2.2400000E+002, 8.7271584E-001, 9.4663906E-009
 3.2551648E-001, 2.2400000E+002, 8.7273416E-001, 9.1864500E-009
 3.2685756E-001, 2.2400000E+002, 8.7275326E-001, 8.9124790E-009
 3.2819864E-001, 2.2400000E+002, 8.7277344E-001, 8.6450753E-009
 3.2953972E-001, 2.2400000E+002, 8.7279460E-001, 8.3839146E-009
 3.3088080E-001, 2.2400000E+002, 8.7281683E-001, 8.1290998E-009
 3.3222188E-001, 2.2400000E+002, 8.7284012E-001, 7.8804863E-009
 3.3356296E-001, 2.2400000E+002, 8.7286450E-001, 7.6380289E-009
 3.3490404E-001, 2.2400000E+002, 8.7289015E-001, 7.4019398E-009
 3.3624512E-001, 2.2400000E+002, 8.7291708E-001, 7.1721198E-009
 3.3758619E-001, 2.2400000E+002, 8.7294519E-001, 6.9482267E-009
 3.3892727E-001, 2.2400000E+002, 8.7297482E-001, 6.7307145E-009
 3.4026835E-001, 2.2400000E+002, 8.7300436E-001, 6.5167239E-009
 3.4160943E-001, 2.2400000E+002, 8.7298864E-001, 6.2336840E-009
 3.4295051E-001, 2.2400000E+002, 8.7307008E-001, 6.1104752E-009
 3.4429159E-001, 2.2400000E+002, 8.7311027E-001, 5.9237471E-009
 3.4563267E-001, 2.2400000E+002, 8.7314832E-001, 5.7367570E-009
 3.4697375E-001, 2.2300000E+002, 8.7494534E-001, 9.9611613E-009
 3.4831483E-001, 2.2300000E+002, 8.7496288E-001, 9.5863180E-009
 3.4965591E-001, 2.2300000E+002, 8.7497964E-001, 9.2191250E-009
 3.5099699E-001, 2.2300000E+002, 8.7499506E-001, 8.8585503E-009
 3.5233807E-001, 2.2300000E+002, 8.7500749E-001, 8.5013003E-009
 3.5367914E-001, 2.2300000E+002, 8.7501665E-001, 8.1475738E-009
 3.5502022E-001, 2.2300000E+002, 8.7502019E-001, 7.7934204E-009
 3.5636130E-001, 2.2200000E+002, 8.7546538E-001, 9.5244044E-009
 3.5770238E-001, 2.2200000E+002, 8.7540285E-001, 8.9499186E-009
 3.5904346E-001, 2.2200000E+002, 8.7530768E-001, 8.3365113E-009
 3.6038454E-001, 2.2100000E+002, 8.7543322E-001, 9.3759812E-009
 3.6172562E-001, 2.2000000E+002, 8.7510811E-001, 9.4083587E-009
 3.6306670E-001, 2.1900000E+002, 8.7472405E-001, 9.3045118E-009
 3.6440778E-001, 2.1800000E+002, 8.7444972E-001, 9.4602811E-009
 3.6574886E-001, 2.1800000E+002, 8.7394214E-001, 7.9341416E-009
 3.6708994E-001, 2.1800000E+002, 8.7359324E-001, 6.9192335E-009
 3.6843101E-001, 2.1800000E+002, 8.7364827E-001, 6.6709264E-009
 3.6977209E-001, 2.1800000E+002, 8.7413018E-001, 7.1510285E-009
 3.7111317E-001, 2.1800000E+002, 8.7480547E-001, 8.0403355E-009
 3.7245425E-001, 2.1800000E+002, 8.7550141E-001, 9.0822082E-009
 3.7379533E-001, 2.1800000E+002, 8.7604042E-001, 9.8615442E-009
 3.7513641E-001, 2.1800000E+002, 8.7624988E-001, 9.8614257E-009
 3.7647749E-001, 2.1800000E+002, 8.7644906E-001, 9.8338572E-009
 3.7781857E-001, 2.1800000E+002, 8.7662024E-001, 9.7368761E-009
 3.7915965E-001, 2.1800000E+002, 8.7675656E-001, 9.5571601E-009
 3.8050073E-001, 2.1800000E+002, 8.7686417E-001, 9.3148189E-009
 3.8184181E-001, 2.1800000E+002, 8.7694909E-001, 9.0296229E-009
 3.8318289E-001, 2.1800000E+002, 8.7701614E-001, 8.7179438E-009
 3.8452396E-001, 2.1800000E+002, 8.7706910E-001, 8.3927787E-009
 3.8586504E-001, 2.1800000E+002, 8.7711918E-001, 8.0808128E-009
 3.8720612E-001, 2.1800000E+002, 8.7717782E-001, 7.8058337E-009
 3.8854720E-001, 2.1800000E+002, 8.7723034E-001, 7.5397223E-009
 3.8988828E-001, 2.1800000E+002, 8.7726847E-001, 7.2698068E-009
 3.9122936E-001, 2.1700000E+002, 8.7807087E-001, 9.6729435E-009
 3.9257044E-001, 2.1700000E+002, 8.7809155E-001, 9.3305451E-009
 3.9391152E-001, 2.1700000E+002, 8.7810510E-001, 9.0112753E-009
 3.9525260E-001, 2.1700000E+002, 8.7811177E-001, 8.7176857E-009
 3.9659368E-001, 2.1700000E+002, 8.7811049E-001, 8.4488883E-009
 3.9793476E-001, 2.1700000E+002, 8.7810120E-001, 8.2056379E-009
 3.9927583E-001, 2.1700000E+002, 8.7808309E-001, 7.9864115E-009
 4.0061691E-001, 2.1700000E+002, 8.7805534E-001, 7.7883939E-009
 4.0195799E-001, 2.1700000E+002, 8.7801929E-001, 7.6124016E-009
 4.0329907E-001, 2.1600000E+002, 8.7856515E-001, 9.8184549E-009
 4.0464015E-001, 2.1600000E+002, 8.7850462E-001, 9.6140618E-009
 4.0598123E-001, 2.1600000E+002, 8.7843130E-001, 9.4133424E-009
 4.0732231E-001, 2.1600000E+002, 8.7834188E-001, 9.2012220E-009
 4.0866339E-001, 2.1600000E+002, 8.7823262E-001, 8.9606324E-009
 4.1000447E-001, 2.1600000E+002, 8.7809849E-001, 8.6726763E-009
 4.1134555E-001, 2.1600000E+002, 8.7793557E-001, 8.3224641E-009
 4.1268663E-001, 2.1600000E+002, 8.7774321E-001, 7.9038523E-009
 4.1402771E-001, 2.1600000E+002, 8.7753936E-001, 7.4470164E-009
 4.1536878E-001, 2.1600000E+002, 8.7735443E-001, 6.9969452E-009
 4.1670986E-001, 2.1600000E+002, 8.7724710E-001, 6.6316192E-009
 4.1805094E-001, 2.1500000E+002, 8.7852212E-001, 9.9129882E-009
 4.1939202E-001, 2.1500000E+002, 8.7867970E-001, 9.7009744E-009
 4.2073310E-001, 2.1500000E+002, 8.7897528E-001, 9.5665909E-009
 4.2207418E-001, 2.1500000E+002, 8.7931442E-001, 9.1859505E-009
 4.2341526E-001, 2.1500000E+002, 8.7962631E-001, 8.2757867E-009
 4.2475634E-001, 2.1500000E+002, 8.7996647E-001, 6.8075327E-009
 4.2609742E-001, 2.1400000E+002, 8.8190379E-001, 7.6132148E-009
 4.2743850E-001, 2.1100000E+002, 8.8638620E-001, 9.2233779E-009
 4.2877958E-001, 2.1100000E+002, 8.8299046E-001, 9.2915252E-009
 4.3012066E-001, 2.1400000E+002, 8.8066879E-001, 9.1946665E-009
 4.3146173E-001, 2.1500000E+002, 8.7902893E-001, 9.1487793E-009
 4.3280281E-001, 2.1600000E+002, 8.7805252E-001, 9.1918982E-009
 4.3414389E-001, 2.1700000E+002, 8.7748216E-001, 9.4042461E-009
 4.3548497E-001, 2.1800000E+002, 8.7706571E-001, 9.4835342E-009
 4.3682605E-001, 2.1900000E+002, 8.7644277E-001, 8.7440184E-009
 4.3816713E-001, 2.2000000E+002, 8.7571892E-001, 7.6253481E-009
 4.3950821E-001, 2.2000000E+002, 8.7561356E-001, 8.6530224E-009
 4.4084929E-001, 2.2000000E+002, 8.7553601E-001, 9.6843180E-009
 4.4219037E-001, 2.2100000E+002, 8.7484085E-001, 7.9630107E-009
 4.4353145E-001, 2.2100000E+002, 8.7480231E-001, 8.6649554E-009
 4.4487253E-001, 2.2100000E+002, 8.7476917E-001, 9.2709567E-009
 4.4621360E-001, 2.2100000E+002, 8.7474010E-001, 9.7456001E-009
 4.4755468E-001, 2.2200000E+002, 8.7430957E-001, 7.9304378E-009
 4.4889576E-001, 2.2200000E+002, 8.7429424E-001, 8.0076194E-009
 4.5023684E-001, 2.2100000E+002, 8.7469421E-001, 9.9957431E-009
 4.5157792E-001, 2.2100000E+002, 8.7471043E-001, 9.5814155E-009
 4.5291900E-001, 2.2100000E+002, 8.7475830E-001, 8.8627851E-009
 4.5426008E-001, 2.2100000E+002, 8.7485691E-001, 7.7816654E-009
 4.5560116E-001, 2.2000000E+002, 8.7560257E-001, 8.2258763E-009
 4.5694224E-001, 2.1800000E+002, 8.7675659E-001, 8.6548779E-009
 4.5828332E-001, 2.1400000E+002, 8.8131635E-001, 8.8879574E-009
 4.5962440E-001, 2.1700000E+002, 8.7702618E-001, 8.0593299E-009
