s,,,
Time,"scarc-iter","scarc-rate","scarc-res"
 4.6096548E-001, 1.8100000E+002, 8.5029881E-001, 8.3157392E-009
 4.6230655E-001, 1.8200000E+002, 8.4920032E-001, 9.3937495E-009
 4.6364763E-001, 1.8300000E+002, 8.4708946E-001, 7.2959191E-009
 4.6498871E-001, 1.8300000E+002, 8.4667153E-001, 8.8268361E-009
 4.6632979E-001, 1.8400000E+002, 8.4558707E-001, 7.4369407E-009
 4.6767087E-001, 1.8400000E+002, 8.4538686E-001, 8.6156966E-009
 4.6901195E-001, 1.8400000E+002, 8.4525902E-001, 9.7644398E-009
 4.7035303E-001, 1.8500000E+002, 8.4343206E-001, 6.2048096E-009
 4.7169411E-001, 1.8500000E+002, 8.4336692E-001, 6.6883876E-009
 4.7303519E-001, 1.8500000E+002, 8.4332159E-001, 7.0856872E-009
 4.7437627E-001, 1.8500000E+002, 8.4329403E-001, 7.2939934E-009
 4.7571735E-001, 1.8500000E+002, 8.4327800E-001, 7.2318340E-009
 4.7705843E-001, 1.8500000E+002, 8.4327540E-001, 6.8685885E-009
 4.7839950E-001, 1.8500000E+002, 8.4327887E-001, 6.3252698E-009
 4.7974058E-001, 1.8400000E+002, 8.4510868E-001, 9.6851913E-009
 4.8108166E-001, 1.8400000E+002, 8.4516128E-001, 7.5619315E-009
 4.8242274E-001, 1.8300000E+002, 8.4627120E-001, 7.0997148E-009
 4.8376382E-001, 1.8000000E+002, 8.5016928E-001, 8.7111293E-009
 4.8510490E-001, 1.8000000E+002, 8.4999051E-001, 9.2448733E-009
 4.8644598E-001, 1.8300000E+002, 8.4609919E-001, 8.0333373E-009
 4.8778706E-001, 1.8400000E+002, 8.4503150E-001, 9.8137679E-009
 4.8912814E-001, 1.8500000E+002, 8.4293592E-001, 7.4740503E-009
 4.9046922E-001, 1.8500000E+002, 8.4281104E-001, 9.2179903E-009
 4.9181030E-001, 1.8600000E+002, 8.4186859E-001, 7.4821642E-009
 4.9315137E-001, 1.8600000E+002, 8.4186291E-001, 8.4637975E-009
 4.9449245E-001, 1.8600000E+002, 8.4186234E-001, 9.0149178E-009
 4.9583353E-001, 1.8600000E+002, 8.4186187E-001, 8.8377091E-009
 4.9717461E-001, 1.8600000E+002, 8.4186191E-001, 8.2684711E-009
 4.9851569E-001, 1.8600000E+002, 8.4186130E-001, 7.3501876E-009
 4.9985677E-001, 1.8500000E+002, 8.4267215E-001, 8.6783607E-009
 5.0119785E-001, 1.8500000E+002, 8.4268784E-001, 6.6006952E-009
 5.0253893E-001, 1.8400000E+002, 8.4496989E-001, 8.6467135E-009
 5.0388001E-001, 1.8200000E+002, 8.4634356E-001, 9.0853254E-009
 5.0522109E-001, 1.7900000E+002, 8.5060791E-001, 9.5041959E-009
 5.0656217E-001, 1.8100000E+002, 8.4818164E-001, 6.5632883E-009
 5.0790325E-001, 1.8300000E+002, 8.4587914E-001, 6.8924946E-009
 5.0924432E-001, 1.8400000E+002, 8.4504083E-001, 7.1873606E-009
 5.1058540E-001, 1.8400000E+002, 8.4503068E-001, 9.0543798E-009
 5.1192648E-001, 1.8500000E+002, 8.4308544E-001, 5.8189451E-009
 5.1326756E-001, 1.8500000E+002, 8.4310785E-001, 6.4472011E-009
 5.1460864E-001, 1.8500000E+002, 8.4313122E-001, 6.8675778E-009
 5.1594972E-001, 1.8500000E+002, 8.4315380E-001, 7.0953801E-009
 5.1729080E-001, 1.8500000E+002, 8.4317482E-001, 7.1532487E-009
 5.1863188E-001, 1.8500000E+002, 8.4319514E-001, 7.0635539E-009
 5.1997296E-001, 1.8500000E+002, 8.4321426E-001, 6.8462639E-009
 5.2131404E-001, 1.8500000E+002, 8.4323551E-001, 6.5280164E-009
 5.2265512E-001, 1.8500000E+002, 8.4325856E-001, 6.1292566E-009
 5.2399620E-001, 1.8500000E+002, 8.4328593E-001, 5.6725463E-009
 5.2533727E-001, 1.8400000E+002, 8.4512432E-001, 9.0966755E-009
 5.2667835E-001, 1.8400000E+002, 8.4515501E-001, 8.1632377E-009
 5.2801943E-001, 1.8400000E+002, 8.4519910E-001, 7.2207855E-009
 5.2936051E-001, 1.8300000E+002, 8.4620049E-001, 9.1170485E-009
 5.3070159E-001, 1.8300000E+002, 8.4625544E-001, 7.7493469E-009
 5.3204267E-001, 1.8300000E+002, 8.4633374E-001, 6.4372568E-009
 5.3338375E-001, 1.8200000E+002, 8.4788139E-001, 8.3500720E-009
 5.3472483E-001, 1.8100000E+002, 8.4836158E-001, 8.1527491E-009
 5.3606591E-001, 1.8000000E+002, 8.5003167E-001, 9.4135785E-009
 5.3740699E-001, 1.7900000E+002, 8.5099019E-001, 7.9331810E-009
 5.3874807E-001, 1.7700000E+002, 8.5509074E-001, 9.3023840E-009
