s,kg,kg,kg
 4.6096548E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6230656E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6364763E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6498871E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6632978E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6767086E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.6901196E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7035304E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7169411E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7303519E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7437626E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7571734E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7705841E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7839952E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.7974059E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8108166E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8242274E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8376381E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8510489E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8644599E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8778707E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.8912814E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9046922E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9181029E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9315137E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9449244E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9583355E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9717462E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9851570E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 4.9985677E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0119787E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0253892E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0388002E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0522107E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0656217E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0790322E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.0924432E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1058543E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1192647E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1326758E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1460862E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1594973E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1729077E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1863188E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.1997298E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2131402E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2265513E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2399617E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2533728E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2667832E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2801943E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.2936053E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3070158E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3204268E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3338373E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3472483E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3606594E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3740698E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.3874809E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4008913E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4143023E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4277128E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4411238E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4545349E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4679453E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4813564E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.4947668E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5081779E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5215883E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5349994E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5484104E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5618209E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5752319E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.5886424E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6020534E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6154639E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6288749E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6422859E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6556964E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6691074E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6825179E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.6959289E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7093394E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7227504E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7361615E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7495719E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7629830E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7763934E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.7898045E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8032149E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8166260E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8300370E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8434474E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8568585E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8702689E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8836800E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.8970904E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9105015E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9239125E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9373230E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9507340E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9641445E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9775555E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 5.9909666E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0043770E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0177881E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0311985E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0446095E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0580200E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0714310E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0848421E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.0982525E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1116636E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1250740E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1384851E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1518955E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1653066E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1787176E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.1921281E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2055391E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2189496E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2323606E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2457711E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2591821E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2725931E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2860036E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.2994146E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3128251E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3262361E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3396466E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3530576E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3664687E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3798791E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.3932902E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4067006E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4201117E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4335221E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4469332E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4603442E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4737546E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.4871657E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5005761E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5139872E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5273976E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5408087E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5542197E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5676302E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5810412E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.5944517E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6078627E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6212738E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6346842E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6480953E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6615057E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6749167E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.6883272E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7017382E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7151493E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7285597E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7419708E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7553812E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7687923E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7822027E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.7956138E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8090248E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8224353E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8358463E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8492568E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8626678E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8760782E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.8894893E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9029003E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9163108E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9297218E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9431323E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9565433E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9699538E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9833648E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 6.9967759E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0101863E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0235974E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0370078E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0504189E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0638293E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0772403E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.0906514E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1040618E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1174729E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1308833E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1442944E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1577048E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1711159E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1845269E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.1979374E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2113484E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2247589E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2381699E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2515810E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2649914E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2784024E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.2918129E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3052239E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3186344E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3320454E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3454565E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3588669E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3722780E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3856884E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.3990995E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4125099E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4259210E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4393320E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4527425E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4661535E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4795640E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.4929750E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5063854E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5197965E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5332075E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5466180E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5600290E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5734395E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.5868505E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6002610E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6136720E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6270831E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6404935E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6539046E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6673150E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6807261E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.6941365E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7075475E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7209586E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7343690E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7477801E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7611905E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7746016E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.7880120E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8014231E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8148341E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8282446E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8416556E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8550661E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8684771E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8818882E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.8952986E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9087096E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9221201E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9355311E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9489416E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9623526E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9757637E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 7.9891741E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0025852E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0159956E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0294067E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0428171E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0562282E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0696392E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0830497E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.0964607E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1098711E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1232822E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1366926E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1501037E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1635147E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1769252E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.1903362E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2037467E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2171577E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2305682E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2439792E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2573903E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2708007E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2842118E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.2976222E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3110332E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3244437E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3378547E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3512658E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3646762E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3780873E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.3914977E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4049088E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4183192E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4317303E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4451413E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4585518E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4719628E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4853733E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.4987843E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5121953E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5256058E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5390168E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5524273E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5658383E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5792488E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.5926598E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6060709E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6194813E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6328924E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6463028E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6597139E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6731243E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6865354E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.6999464E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7133569E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7267679E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7401783E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7535894E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7669998E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7804109E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.7938219E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8072324E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8206434E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8340539E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8474649E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8608754E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8742864E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.8876975E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9011079E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9145190E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9279294E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9413404E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9547509E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9681619E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9815730E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 8.9949834E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0083945E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0218049E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0352160E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0486264E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0620375E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0754485E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.0888590E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1022700E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1156805E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1290915E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1425025E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1559130E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1693240E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1827345E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.1961455E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2095560E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2229670E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2363781E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2497885E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2631996E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
 9.2766100E-001, 1.2000000E+000, 1.0000000E+000, 2.0000000E-001
