s,m/s,Pa,kg/m/s,,,
Time,"UVEL","PRES","VISC","scarc-iter","scarc-rate","scarc-res"
 2.5781787E+000, 5.0083266E-001,-1.7075955E+000, 1.0000000E-001, 9.0000000E+001, 6.4550008E-001, 3.7225836E-015
 2.5850282E+000, 5.0536796E-001,-1.7140334E+000, 1.0000000E-001, 8.9000000E+001, 6.4903011E-001, 9.5994907E-015
 2.5918778E+000, 5.0998966E-001,-1.7203662E+000, 1.0000000E-001, 9.0000000E+001, 6.4557120E-001, 3.9438075E-015
 2.5987274E+000, 5.1469664E-001,-1.7265932E+000, 1.0000000E-001, 9.0000000E+001, 6.4552669E-001, 4.0110208E-015
 2.6055770E+000, 5.1948778E-001,-1.7327136E+000, 1.0000000E-001, 9.0000000E+001, 6.4550781E-001, 4.0918267E-015
 2.6124265E+000, 5.2436193E-001,-1.7387265E+000, 1.0000000E-001, 9.0000000E+001, 6.4566228E-001, 4.2741407E-015
 2.6192761E+000, 5.2931795E-001,-1.7446313E+000, 1.0000000E-001, 8.9000000E+001, 6.4787545E-001, 9.1719816E-015
 2.6261257E+000, 5.3435465E-001,-1.7504272E+000, 1.0000000E-001, 9.0000000E+001, 6.4588985E-001, 4.6037882E-015
 2.6329752E+000, 5.3947087E-001,-1.7561136E+000, 1.0000000E-001, 9.0000000E+001, 6.4594570E-001, 4.7360332E-015
 2.6398248E+000, 5.4466541E-001,-1.7616898E+000, 1.0000000E-001, 9.0000000E+001, 6.4557882E-001, 4.5910733E-015
 2.6466744E+000, 5.4993708E-001,-1.7671551E+000, 1.0000000E-001, 9.0000000E+001, 6.4577446E-001, 4.8111891E-015
 2.6535239E+000, 5.5528466E-001,-1.7725089E+000, 1.0000000E-001, 9.0000000E+001, 6.4590271E-001, 4.9923120E-015
 2.6603735E+000, 5.6070692E-001,-1.7777506E+000, 1.0000000E-001, 9.0000000E+001, 6.4541573E-001, 4.7523123E-015
 2.6672231E+000, 5.6620263E-001,-1.7828797E+000, 1.0000000E-001, 9.0000000E+001, 6.4596374E-001, 5.2234821E-015
 2.6740727E+000, 5.7177055E-001,-1.7878956E+000, 1.0000000E-001, 9.0000000E+001, 6.4559375E-001, 5.0495204E-015
 2.6809222E+000, 5.7740942E-001,-1.7927977E+000, 1.0000000E-001, 9.0000000E+001, 6.4611310E-001, 5.5229334E-015
 2.6877718E+000, 5.8311797E-001,-1.7975856E+000, 1.0000000E-001, 9.0000000E+001, 6.4565494E-001, 5.2691527E-015
 2.6946214E+000, 5.8889493E-001,-1.8022588E+000, 1.0000000E-001, 9.0000000E+001, 6.4589668E-001, 5.5396198E-015
 2.7014709E+000, 5.9473902E-001,-1.8068168E+000, 1.0000000E-001, 9.0000000E+001, 6.4556638E-001, 5.3753663E-015
 2.7083205E+000, 6.0064894E-001,-1.8112592E+000, 1.0000000E-001, 9.0000000E+001, 6.4591031E-001, 5.7274788E-015
 2.7151701E+000, 6.0662339E-001,-1.8155856E+000, 1.0000000E-001, 9.0000000E+001, 6.4599674E-001, 5.8850432E-015
 2.7220197E+000, 6.1266106E-001,-1.8197955E+000, 1.0000000E-001, 9.0000000E+001, 6.4615624E-001, 6.1062899E-015
 2.7288692E+000, 6.1876063E-001,-1.8238887E+000, 1.0000000E-001, 9.0000000E+001, 6.4624066E-001, 6.2673840E-015
 2.7357188E+000, 6.2492077E-001,-1.8278648E+000, 1.0000000E-001, 9.0000000E+001, 6.4601068E-001, 6.1546439E-015
 2.7425684E+000, 6.3114015E-001,-1.8317235E+000, 1.0000000E-001, 9.0000000E+001, 6.4605648E-001, 6.2781547E-015
 2.7494179E+000, 6.3741742E-001,-1.8354644E+000, 1.0000000E-001, 9.0000000E+001, 6.4615227E-001, 6.4463939E-015
 2.7562675E+000, 6.4375124E-001,-1.8390873E+000, 1.0000000E-001, 9.0000000E+001, 6.4609212E-001, 6.4744238E-015
 2.7631171E+000, 6.5014024E-001,-1.8425920E+000, 1.0000000E-001, 9.0000000E+001, 6.4583817E-001, 6.3269498E-015
 2.7699666E+000, 6.5658306E-001,-1.8459783E+000, 1.0000000E-001, 9.0000000E+001, 6.4604698E-001, 6.5921429E-015
 2.7768162E+000, 6.6307834E-001,-1.8492458E+000, 1.0000000E-001, 9.0000000E+001, 6.4591790E-001, 6.5501830E-015
 2.7836658E+000, 6.6962470E-001,-1.8523945E+000, 1.0000000E-001, 9.0000000E+001, 6.4636236E-001, 7.0472386E-015
 2.7905154E+000, 6.7622075E-001,-1.8554242E+000, 1.0000000E-001, 9.0000000E+001, 6.4633059E-001, 7.0928547E-015
 2.7973649E+000, 6.8286511E-001,-1.8583348E+000, 1.0000000E-001, 9.0000000E+001, 6.4644690E-001, 7.2848849E-015
 2.8042145E+000, 6.8955638E-001,-1.8611261E+000, 1.0000000E-001, 9.0000000E+001, 6.4659849E-001, 7.5162963E-015
 2.8110641E+000, 6.9629317E-001,-1.8637981E+000, 1.0000000E-001, 9.0000000E+001, 6.4663614E-001, 7.6303692E-015
 2.8179136E+000, 7.0307407E-001,-1.8663507E+000, 1.0000000E-001, 9.0000000E+001, 6.4652370E-001, 7.5834183E-015
 2.8247632E+000, 7.0989768E-001,-1.8687839E+000, 1.0000000E-001, 9.0000000E+001, 6.4644153E-001, 7.5659977E-015
 2.8316128E+000, 7.1676258E-001,-1.8710975E+000, 1.0000000E-001, 9.0000000E+001, 6.4682526E-001, 8.0516496E-015
 2.8384623E+000, 7.2366736E-001,-1.8732917E+000, 1.0000000E-001, 9.0000000E+001, 6.4673200E-001, 8.0154417E-015
 2.8453119E+000, 7.3061060E-001,-1.8753665E+000, 1.0000000E-001, 9.0000000E+001, 6.4659107E-001, 7.9240177E-015
 2.8521615E+000, 7.3759089E-001,-1.8773219E+000, 1.0000000E-001, 9.0000000E+001, 6.4665972E-001, 8.0628633E-015
 2.8590111E+000, 7.4460678E-001,-1.8791579E+000, 1.0000000E-001, 9.0000000E+001, 6.4699807E-001, 8.5150976E-015
 2.8658606E+000, 7.5165686E-001,-1.8808747E+000, 1.0000000E-001, 9.0000000E+001, 6.4692041E-001, 8.4842347E-015
 2.8727102E+000, 7.5873969E-001,-1.8824724E+000, 1.0000000E-001, 9.0000000E+001, 6.4685582E-001, 8.4661788E-015
 2.8795598E+000, 7.6585384E-001,-1.8839510E+000, 1.0000000E-001, 9.0000000E+001, 6.4687942E-001, 8.5497686E-015
 2.8864093E+000, 7.7299788E-001,-1.8853109E+000, 1.0000000E-001, 9.0000000E+001, 6.4682141E-001, 8.5340312E-015
 2.8932589E+000, 7.8017036E-001,-1.8865520E+000, 1.0000000E-001, 9.0000000E+001, 6.4731366E-001, 9.1930516E-015
 2.9001085E+000, 7.8736986E-001,-1.8876747E+000, 1.0000000E-001, 9.0000000E+001, 6.4729578E-001, 9.2218460E-015
 2.9069580E+000, 7.9459493E-001,-1.8886792E+000, 1.0000000E-001, 9.0000000E+001, 6.4729513E-001, 9.2700861E-015
 2.9138076E+000, 8.0184413E-001,-1.8895656E+000, 1.0000000E-001, 9.0000000E+001, 6.4742428E-001, 9.4854034E-015
 2.9206572E+000, 8.0911602E-001,-1.8903343E+000, 1.0000000E-001, 9.0000000E+001, 6.4755251E-001, 9.7015197E-015
 2.9275068E+000, 8.1640915E-001,-1.8909855E+000, 1.0000000E-001, 9.1000000E+001, 6.5073675E-001, 9.8603052E-015
 2.9343563E+000, 8.2372210E-001,-1.8915196E+000, 1.0000000E-001, 9.1000000E+001, 6.5080743E-001, 9.9992571E-015
 2.9412059E+000, 8.3105341E-001,-1.8919368E+000, 1.0000000E-001, 9.3000000E+001, 6.5462271E-001, 7.3217804E-015
 2.9480555E+000, 8.3840165E-001,-1.8922376E+000, 1.0000000E-001, 9.3000000E+001, 6.5454007E-001, 7.2618523E-015
 2.9549050E+000, 8.4576537E-001,-1.8924222E+000, 1.0000000E-001, 9.3000000E+001, 6.5444745E-001, 7.1901082E-015
 2.9617546E+000, 8.5314315E-001,-1.8924910E+000, 1.0000000E-001, 9.3000000E+001, 6.5436620E-001, 7.1285052E-015
 2.9686042E+000, 8.6053353E-001,-1.8924445E+000, 1.0000000E-001, 9.3000000E+001, 6.5420768E-001, 6.9881981E-015
 2.9754537E+000, 8.6793508E-001,-1.8922831E+000, 1.0000000E-001, 9.3000000E+001, 6.5419262E-001, 6.9897832E-015
 2.9823033E+000, 8.7534638E-001,-1.8920073E+000, 1.0000000E-001, 9.3000000E+001, 6.5404327E-001, 6.8571856E-015
 2.9891529E+000, 8.8276599E-001,-1.8916174E+000, 1.0000000E-001, 9.3000000E+001, 6.5388300E-001, 6.7147259E-015
 2.9960025E+000, 8.9019247E-001,-1.8911140E+000, 1.0000000E-001, 9.3000000E+001, 6.5382445E-001, 6.6691291E-015
 3.0028520E+000, 8.9762441E-001,-1.8904976E+000, 1.0000000E-001, 9.3000000E+001, 6.5351460E-001, 6.3893855E-015
 3.0097016E+000, 9.0506037E-001,-1.8897686E+000, 1.0000000E-001, 9.3000000E+001, 6.5323937E-001, 6.1497642E-015
 3.0165512E+000, 9.1249894E-001,-1.8889278E+000, 1.0000000E-001, 9.3000000E+001, 6.5289405E-001, 5.8585977E-015
 3.0234007E+000, 9.1993870E-001,-1.8879755E+000, 1.0000000E-001, 9.3000000E+001, 6.5249390E-001, 5.5360821E-015
 3.0302503E+000, 9.2737823E-001,-1.8869124E+000, 1.0000000E-001, 9.3000000E+001, 6.5209602E-001, 5.2313704E-015
 3.0370999E+000, 9.3481613E-001,-1.8857391E+000, 1.0000000E-001, 9.3000000E+001, 6.5143051E-001, 4.7566743E-015
 3.0439494E+000, 9.4225099E-001,-1.8844562E+000, 1.0000000E-001, 9.3000000E+001, 6.5062974E-001, 4.2406508E-015
 3.0507990E+000, 9.4968140E-001,-1.8830643E+000, 1.0000000E-001, 9.3000000E+001, 6.4993935E-001, 3.8392042E-015
 3.0576486E+000, 9.5710598E-001,-1.8815641E+000, 1.0000000E-001, 9.2000000E+001, 6.5331148E-001, 9.4995509E-015
 3.0644982E+000, 9.6452333E-001,-1.8799563E+000, 1.0000000E-001, 9.2000000E+001, 6.5250581E-001, 8.4693232E-015
 3.0713477E+000, 9.7193206E-001,-1.8782415E+000, 1.0000000E-001, 9.2000000E+001, 6.5160136E-001, 7.4431661E-015
 3.0781973E+000, 9.7933079E-001,-1.8764205E+000, 1.0000000E-001, 9.1000000E+001, 6.5058714E-001, 9.8951910E-015
 3.0850469E+000, 9.8671814E-001,-1.8744939E+000, 1.0000000E-001, 9.1000000E+001, 6.5033344E-001, 9.5301679E-015
 3.0918964E+000, 9.9409276E-001,-1.8724625E+000, 1.0000000E-001, 9.1000000E+001, 6.5013907E-001, 9.2525060E-015
 3.0987460E+000, 1.0014533E+000,-1.8703271E+000, 1.0000000E-001, 9.1000000E+001, 6.5002606E-001, 9.0832613E-015
 3.1055956E+000, 1.0087983E+000,-1.8680885E+000, 1.0000000E-001, 9.1000000E+001, 6.4992607E-001, 8.9309159E-015
 3.1124452E+000, 1.0161265E+000,-1.8657474E+000, 1.0000000E-001, 9.1000000E+001, 6.4992404E-001, 8.8999500E-015
 3.1192947E+000, 1.0234366E+000,-1.8633046E+000, 1.0000000E-001, 9.1000000E+001, 6.4993833E-001, 8.8869358E-015
 3.1261443E+000, 1.0307272E+000,-1.8607610E+000, 1.0000000E-001, 9.1000000E+001, 6.5010090E-001, 9.0575975E-015
 3.1329939E+000, 1.0379969E+000,-1.8581174E+000, 1.0000000E-001, 9.1000000E+001, 6.5028737E-001, 9.2598570E-015
 3.1398434E+000, 1.0452445E+000,-1.8553746E+000, 1.0000000E-001, 9.1000000E+001, 6.5059905E-001, 9.6311917E-015
 3.1466930E+000, 1.0524687E+000,-1.8525336E+000, 1.0000000E-001, 9.2000000E+001, 6.5232816E-001, 7.9627018E-015
 3.1535426E+000, 1.0596681E+000,-1.8495952E+000, 1.0000000E-001, 9.2000000E+001, 6.5305442E-001, 8.7784468E-015
 3.1603921E+000, 1.0668414E+000,-1.8465603E+000, 1.0000000E-001, 9.2000000E+001, 6.5365306E-001, 9.5017955E-015
 3.1672417E+000, 1.0739874E+000,-1.8434298E+000, 1.0000000E-001, 9.3000000E+001, 6.4917049E-001, 3.2574508E-015
 3.1740913E+000, 1.0811047E+000,-1.8402046E+000, 1.0000000E-001, 9.3000000E+001, 6.4928447E-001, 3.2923539E-015
 3.1809409E+000, 1.0881922E+000,-1.8368858E+000, 1.0000000E-001, 9.3000000E+001, 6.4942988E-001, 3.3417078E-015
 3.1877904E+000, 1.0952484E+000,-1.8334742E+000, 1.0000000E-001, 9.3000000E+001, 6.4957019E-001, 3.3883614E-015
 3.1946400E+000, 1.1022723E+000,-1.8299709E+000, 1.0000000E-001, 9.3000000E+001, 6.4969393E-001, 3.4265547E-015
 3.2014896E+000, 1.1092625E+000,-1.8263768E+000, 1.0000000E-001, 9.3000000E+001, 6.4982766E-001, 3.4691507E-015
 3.2083391E+000, 1.1162178E+000,-1.8226929E+000, 1.0000000E-001, 9.3000000E+001, 6.4995250E-001, 3.5068095E-015
 3.2151887E+000, 1.1231370E+000,-1.8189202E+000, 1.0000000E-001, 9.3000000E+001, 6.5009518E-001, 3.5529195E-015
 3.2220383E+000, 1.1300188E+000,-1.8150597E+000, 1.0000000E-001, 9.3000000E+001, 6.5024154E-001, 3.6004881E-015
 3.2288878E+000, 1.1368622E+000,-1.8111126E+000, 1.0000000E-001, 9.3000000E+001, 6.5036169E-001, 3.6339964E-015
 3.2357374E+000, 1.1436658E+000,-1.8070798E+000, 1.0000000E-001, 9.3000000E+001, 6.5049798E-001, 3.6752279E-015
 3.2425870E+000, 1.1504284E+000,-1.8029624E+000, 1.0000000E-001, 9.3000000E+001, 6.5066870E-001, 3.7341692E-015
 3.2494366E+000, 1.1571490E+000,-1.7987615E+000, 1.0000000E-001, 9.3000000E+001, 6.5096148E-001, 3.8596711E-015
 3.2562861E+000, 1.1638264E+000,-1.7944782E+000, 1.0000000E-001, 9.3000000E+001, 6.5174668E-001, 4.2785739E-015
 3.2631357E+000, 1.1704594E+000,-1.7901136E+000, 1.0000000E-001, 9.3000000E+001, 6.5247649E-001, 4.7036328E-015
 3.2699853E+000, 1.1770469E+000,-1.7856687E+000, 1.0000000E-001, 9.3000000E+001, 6.5310918E-001, 5.0978142E-015
 3.2768348E+000, 1.1835877E+000,-1.7811447E+000, 1.0000000E-001, 9.3000000E+001, 6.5367524E-001, 5.4708193E-015
 3.2836844E+000, 1.1900807E+000,-1.7765428E+000, 1.0000000E-001, 9.3000000E+001, 6.5399399E-001, 5.6661724E-015
 3.2905340E+000, 1.1965249E+000,-1.7718640E+000, 1.0000000E-001, 9.3000000E+001, 6.5421518E-001, 5.7858278E-015
 3.2973835E+000, 1.2029191E+000,-1.7671096E+000, 1.0000000E-001, 9.3000000E+001, 6.5441027E-001, 5.8843052E-015
 3.3042331E+000, 1.2092623E+000,-1.7622806E+000, 1.0000000E-001, 9.3000000E+001, 6.5457535E-001, 5.9571381E-015
 3.3110827E+000, 1.2155534E+000,-1.7573784E+000, 1.0000000E-001, 9.3000000E+001, 6.5462086E-001, 5.9274463E-015
 3.3179323E+000, 1.2217914E+000,-1.7524039E+000, 1.0000000E-001, 9.3000000E+001, 6.5477209E-001, 5.9852995E-015
 3.3247818E+000, 1.2279752E+000,-1.7473585E+000, 1.0000000E-001, 9.3000000E+001, 6.5482012E-001, 5.9539143E-015
 3.3316314E+000, 1.2341038E+000,-1.7422434E+000, 1.0000000E-001, 9.0000000E+001, 6.4946131E-001, 9.9969761E-015
 3.3384810E+000, 1.2401761E+000,-1.7370597E+000, 1.0000000E-001, 9.0000000E+001, 6.4936156E-001, 9.7352232E-015
 3.3453305E+000, 1.2461913E+000,-1.7318087E+000, 1.0000000E-001, 9.0000000E+001, 6.4934869E-001, 9.5921181E-015
 3.3521801E+000, 1.2521482E+000,-1.7264915E+000, 1.0000000E-001, 9.0000000E+001, 6.4972455E-001, 9.9709269E-015
 3.3590297E+000, 1.2580460E+000,-1.7211095E+000, 1.0000000E-001, 9.0000000E+001, 6.4976010E-001, 9.8840956E-015
 3.3658792E+000, 1.2638836E+000,-1.7156639E+000, 1.0000000E-001, 9.0000000E+001, 6.4949183E-001, 9.3911133E-015
 3.3727288E+000, 1.2696602E+000,-1.7101558E+000, 1.0000000E-001, 9.0000000E+001, 6.4950989E-001, 9.2807253E-015
 3.3795784E+000, 1.2753748E+000,-1.7045867E+000, 1.0000000E-001, 9.0000000E+001, 6.4951239E-001, 9.1488287E-015
 3.3864280E+000, 1.2810264E+000,-1.6989577E+000, 1.0000000E-001, 9.0000000E+001, 6.4959459E-001, 9.1158827E-015
 3.3932775E+000, 1.2866142E+000,-1.6932700E+000, 1.0000000E-001, 9.0000000E+001, 6.4955280E-001, 8.9253303E-015
 3.4001271E+000, 1.2921373E+000,-1.6875251E+000, 1.0000000E-001, 9.0000000E+001, 6.4950812E-001, 8.7322506E-015
 3.4069767E+000, 1.2975949E+000,-1.6817241E+000, 1.0000000E-001, 9.0000000E+001, 6.4965413E-001, 8.7690250E-015
 3.4138262E+000, 1.3029860E+000,-1.6758684E+000, 1.0000000E-001, 9.0000000E+001, 6.4959104E-001, 8.5515145E-015
 3.4206758E+000, 1.3083098E+000,-1.6699592E+000, 1.0000000E-001, 9.0000000E+001, 6.4956275E-001, 8.3767264E-015
 3.4275254E+000, 1.3135655E+000,-1.6639979E+000, 1.0000000E-001, 9.0000000E+001, 6.4949594E-001, 8.1589014E-015
 3.4343749E+000, 1.3187523E+000,-1.6579857E+000, 1.0000000E-001, 9.0000000E+001, 6.4964459E-001, 8.1845933E-015
 3.4412245E+000, 1.3238694E+000,-1.6519239E+000, 1.0000000E-001, 9.0000000E+001, 6.4962410E-001, 8.0172456E-015
 3.4480741E+000, 1.3289160E+000,-1.6458139E+000, 1.0000000E-001, 9.0000000E+001, 6.4964901E-001, 7.8999343E-015
 3.4549237E+000, 1.3338914E+000,-1.6396570E+000, 1.0000000E-001, 9.0000000E+001, 6.4952773E-001, 7.6253959E-015
 3.4617732E+000, 1.3387947E+000,-1.6334545E+000, 1.0000000E-001, 9.0000000E+001, 6.4962438E-001, 7.5831471E-015
 3.4686228E+000, 1.3436253E+000,-1.6272077E+000, 1.0000000E-001, 9.0000000E+001, 6.4964323E-001, 7.4574087E-015
 3.4754724E+000, 1.3483825E+000,-1.6209179E+000, 1.0000000E-001, 9.0000000E+001, 6.4967531E-001, 7.3443404E-015
 3.4823219E+000, 1.3530654E+000,-1.6145865E+000, 1.0000000E-001, 9.0000000E+001, 6.4963746E-001, 7.1604316E-015
 3.4891715E+000, 1.3576735E+000,-1.6082148E+000, 1.0000000E-001, 9.0000000E+001, 6.4970918E-001, 7.0850755E-015
 3.4960211E+000, 1.3622061E+000,-1.6018041E+000, 1.0000000E-001, 9.0000000E+001, 6.4965105E-001, 6.8827367E-015
 3.5028707E+000, 1.3666625E+000,-1.5953559E+000, 1.0000000E-001, 9.0000000E+001, 6.4959662E-001, 6.6868673E-015
 3.5097202E+000, 1.3710421E+000,-1.5888713E+000, 1.0000000E-001, 9.0000000E+001, 6.4965711E-001, 6.5980922E-015
 3.5165698E+000, 1.3753443E+000,-1.5823518E+000, 1.0000000E-001, 9.0000000E+001, 6.4960285E-001, 6.4051258E-015
 3.5234194E+000, 1.3795684E+000,-1.5757986E+000, 1.0000000E-001, 9.0000000E+001, 6.4973295E-001, 6.3759369E-015
 3.5302689E+000, 1.3837139E+000,-1.5692132E+000, 1.0000000E-001, 9.0000000E+001, 6.4956092E-001, 6.0840905E-015
 3.5371185E+000, 1.3877801E+000,-1.5625969E+000, 1.0000000E-001, 9.0000000E+001, 6.4956074E-001, 5.9428869E-015
 3.5439681E+000, 1.3917666E+000,-1.5559509E+000, 1.0000000E-001, 9.0000000E+001, 6.4960041E-001, 5.8345312E-015
 3.5508176E+000, 1.3956728E+000,-1.5492768E+000, 1.0000000E-001, 9.0000000E+001, 6.4975875E-001, 5.8204977E-015
 3.5576672E+000, 1.3994982E+000,-1.5425757E+000, 1.0000000E-001, 9.0000000E+001, 6.4954679E-001, 5.5136470E-015
 3.5645168E+000, 1.4032422E+000,-1.5358490E+000, 1.0000000E-001, 9.0000000E+001, 6.4971393E-001, 5.5021209E-015
 3.5713664E+000, 1.4069044E+000,-1.5290982E+000, 1.0000000E-001, 9.0000000E+001, 6.4983000E-001, 5.4493769E-015
 3.5782159E+000, 1.4104843E+000,-1.5223244E+000, 1.0000000E-001, 9.0000000E+001, 6.4973583E-001, 5.2398073E-015
 3.5850655E+000, 1.4139815E+000,-1.5155291E+000, 1.0000000E-001, 8.9000000E+001, 6.5149681E-001, 9.9913914E-015
 3.5919151E+000, 1.4173954E+000,-1.5087136E+000, 1.0000000E-001, 8.9000000E+001, 6.5148595E-001, 9.7097400E-015
 3.5987646E+000, 1.4207257E+000,-1.5018793E+000, 1.0000000E-001, 8.9000000E+001, 6.5160007E-001, 9.5939540E-015
 3.6056142E+000, 1.4239720E+000,-1.4950274E+000, 1.0000000E-001, 8.9000000E+001, 6.5171560E-001, 9.4768618E-015
 3.6124638E+000, 1.4271339E+000,-1.4881592E+000, 1.0000000E-001, 8.9000000E+001, 6.5162068E-001, 9.0916335E-015
 3.6193133E+000, 1.4302110E+000,-1.4812762E+000, 1.0000000E-001, 8.9000000E+001, 6.5183561E-001, 9.0947402E-015
 3.6261629E+000, 1.4332029E+000,-1.4743796E+000, 1.0000000E-001, 8.9000000E+001, 6.5202859E-001, 9.0662437E-015
 3.6330125E+000, 1.4361094E+000,-1.4674708E+000, 1.0000000E-001, 8.9000000E+001, 6.5199930E-001, 8.7635920E-015
 3.6398621E+000, 1.4389301E+000,-1.4605511E+000, 1.0000000E-001, 8.9000000E+001, 6.5207852E-001, 8.5934399E-015
 3.6467116E+000, 1.4416646E+000,-1.4536218E+000, 1.0000000E-001, 8.9000000E+001, 6.5224763E-001, 8.5266639E-015
 3.6535612E+000, 1.4443128E+000,-1.4466841E+000, 1.0000000E-001, 8.9000000E+001, 6.5228418E-001, 8.3049916E-015
 3.6604108E+000, 1.4468743E+000,-1.4397395E+000, 1.0000000E-001, 8.9000000E+001, 6.5244616E-001, 8.2250895E-015
 3.6672603E+000, 1.4493489E+000,-1.4327892E+000, 1.0000000E-001, 8.9000000E+001, 6.5242303E-001, 7.9394775E-015
 3.6741099E+000, 1.4517364E+000,-1.4258345E+000, 1.0000000E-001, 8.9000000E+001, 6.5251757E-001, 7.7846409E-015
 3.6809595E+000, 1.4540365E+000,-1.4188766E+000, 1.0000000E-001, 8.9000000E+001, 6.5258016E-001, 7.5967555E-015
 3.6878090E+000, 1.4562490E+000,-1.4119170E+000, 1.0000000E-001, 8.9000000E+001, 6.5262781E-001, 7.3957221E-015
 3.6946586E+000, 1.4583738E+000,-1.4049568E+000, 1.0000000E-001, 8.9000000E+001, 6.5264359E-001, 7.1665171E-015
 3.7015082E+000, 1.4604106E+000,-1.3979974E+000, 1.0000000E-001, 8.9000000E+001, 6.5269485E-001, 6.9761722E-015
 3.7083578E+000, 1.4623594E+000,-1.3910399E+000, 1.0000000E-001, 8.9000000E+001, 6.5254551E-001, 6.6061283E-015
 3.7152073E+000, 1.4642200E+000,-1.3840858E+000, 1.0000000E-001, 8.9000000E+001, 6.5274751E-001, 6.5616155E-015
 3.7220569E+000, 1.4659923E+000,-1.3771361E+000, 1.0000000E-001, 8.9000000E+001, 6.5274611E-001, 6.3384430E-015
 3.7289065E+000, 1.4676761E+000,-1.3701923E+000, 1.0000000E-001, 8.9000000E+001, 6.5276135E-001, 6.1365664E-015
 3.7357560E+000, 1.4692715E+000,-1.3632554E+000, 1.0000000E-001, 8.9000000E+001, 6.5275880E-001, 5.9270456E-015
 3.7426056E+000, 1.4707783E+000,-1.3563268E+000, 1.0000000E-001, 8.9000000E+001, 6.5264577E-001, 5.6399347E-015
 3.7494552E+000, 1.4721965E+000,-1.3494076E+000, 1.0000000E-001, 8.9000000E+001, 6.5255486E-001, 5.3843233E-015
 3.7563047E+000, 1.4735260E+000,-1.3424992E+000, 1.0000000E-001, 8.9000000E+001, 6.5251111E-001, 5.1754144E-015
 3.7631543E+000, 1.4747669E+000,-1.3356026E+000, 1.0000000E-001, 8.9000000E+001, 6.5245558E-001, 4.9691715E-015
 3.7700039E+000, 1.4759191E+000,-1.3287192E+000, 1.0000000E-001, 8.9000000E+001, 6.5233574E-001, 4.7325587E-015
 3.7768535E+000, 1.4769827E+000,-1.3218500E+000, 1.0000000E-001, 8.9000000E+001, 6.5214093E-001, 4.4649484E-015
 3.7837030E+000, 1.4779577E+000,-1.3149963E+000, 1.0000000E-001, 8.9000000E+001, 6.5193574E-001, 4.2105618E-015
 3.7905526E+000, 1.4788441E+000,-1.3081593E+000, 1.0000000E-001, 8.9000000E+001, 6.5167711E-001, 3.9462788E-015
 3.7974022E+000, 1.4796421E+000,-1.3013402E+000, 1.0000000E-001, 8.9000000E+001, 6.5142005E-001, 3.7041992E-015
 3.8042517E+000, 1.4803517E+000,-1.2945400E+000, 1.0000000E-001, 8.8000000E+001, 6.5539547E-001, 9.4571279E-015
 3.8111013E+000, 1.4809729E+000,-1.2877599E+000, 1.0000000E-001, 8.8000000E+001, 6.5493387E-001, 8.6686964E-015
 3.8179509E+000, 1.4815061E+000,-1.2810012E+000, 1.0000000E-001, 8.8000000E+001, 6.5440005E-001, 7.8831189E-015
 3.8248004E+000, 1.4819511E+000,-1.2742648E+000, 1.0000000E-001, 8.8000000E+001, 6.5372096E-001, 7.0432172E-015
 3.8316500E+000, 1.4823083E+000,-1.2675520E+000, 1.0000000E-001, 8.8000000E+001, 6.5270377E-001, 6.0243155E-015
 3.8384996E+000, 1.4825778E+000,-1.2608638E+000, 1.0000000E-001, 8.8000000E+001, 6.5220150E-001, 5.5344256E-015
 3.8453492E+000, 1.4827597E+000,-1.2542013E+000, 1.0000000E-001, 8.8000000E+001, 6.5147150E-001, 4.9410318E-015
 3.8521987E+000, 1.4828543E+000,-1.2475656E+000, 1.0000000E-001, 8.8000000E+001, 6.5031335E-001, 4.1718879E-015
 3.8590483E+000, 1.4828618E+000,-1.2409579E+000, 1.0000000E-001, 8.8000000E+001, 6.4881425E-001, 3.3698787E-015
 3.8658979E+000, 1.4827823E+000,-1.2343791E+000, 1.0000000E-001, 8.8000000E+001, 6.4707477E-001, 2.6390242E-015
 3.8727474E+000, 1.4826163E+000,-1.2278303E+000, 1.0000000E-001, 8.7000000E+001, 6.5151517E-001, 7.3489904E-015
 3.8795970E+000, 1.4823638E+000,-1.2213126E+000, 1.0000000E-001, 8.0000000E+001, 6.2491998E-001, 5.2354752E-015
 3.8864466E+000, 1.4820253E+000,-1.2148269E+000, 1.0000000E-001, 8.6000000E+001, 6.4669629E-001, 5.9190868E-015
 3.8932962E+000, 1.4816009E+000,-1.2083744E+000, 1.0000000E-001, 8.6000000E+001, 6.5036462E-001, 9.6223719E-015
 3.9001457E+000, 1.4810910E+000,-1.2019560E+000, 1.0000000E-001, 8.6000000E+001, 6.4893302E-001, 7.9692293E-015
 3.9069953E+000, 1.4804960E+000,-1.1955727E+000, 1.0000000E-001, 8.7000000E+001, 6.5303176E-001, 8.9650075E-015
 3.9138449E+000, 1.4798161E+000,-1.1892255E+000, 1.0000000E-001, 8.7000000E+001, 6.5380634E-001, 9.9748022E-015
 3.9206944E+000, 1.4790517E+000,-1.1829154E+000, 1.0000000E-001, 8.8000000E+001, 6.4887050E-001, 3.3631833E-015
 3.9275440E+000, 1.4782032E+000,-1.1766433E+000, 1.0000000E-001, 8.7000000E+001, 6.5336171E-001, 9.4974148E-015
 3.9343936E+000, 1.4772710E+000,-1.1704102E+000, 1.0000000E-001, 8.7000000E+001, 6.5176833E-001, 7.7276592E-015
