s,m/s,Pa,kg/m/s,,,
 5.5418229E+000, 7.0358295E-001,-1.1474701E+000, 1.0000000E-001, 6.1000000E+001, 5.5500956E-001, 9.4031404E-015
 5.5596643E+000, 7.0620326E-001,-1.1530314E+000, 1.0000000E-001, 6.2000000E+001, 5.5092429E-001, 3.3470802E-015
 5.5759145E+000, 7.0893254E-001,-1.1594443E+000, 1.0000000E-001, 6.2000000E+001, 5.5152795E-001, 3.6375338E-015
 5.5937897E+000, 7.1230613E-001,-1.1647160E+000, 1.0000000E-001, 6.2000000E+001, 5.5210287E-001, 3.9573754E-015
 5.6100677E+000, 7.1571053E-001,-1.1708730E+000, 1.0000000E-001, 6.2000000E+001, 5.5256589E-001, 4.2537008E-015
 5.6279736E+000, 7.1981451E-001,-1.1758381E+000, 1.0000000E-001, 6.2000000E+001, 5.5301437E-001, 4.5843200E-015
 5.6442807E+000, 7.2387244E-001,-1.1817107E+000, 1.0000000E-001, 6.2000000E+001, 5.5337516E-001, 4.8898608E-015
 5.6622185E+000, 7.2868150E-001,-1.1863554E+000, 1.0000000E-001, 6.2000000E+001, 5.5372608E-001, 5.2308518E-015
 5.6785563E+000, 7.3336872E-001,-1.1919181E+000, 1.0000000E-001, 6.2000000E+001, 5.5396302E-001, 5.5165380E-015
 5.6965279E+000, 7.3885472E-001,-1.1962305E+000, 1.0000000E-001, 6.2000000E+001, 5.5427686E-001, 5.8890464E-015
 5.7128932E+000, 7.4414282E-001,-1.2014601E+000, 1.0000000E-001, 6.2000000E+001, 5.5450083E-001, 6.2094520E-015
 5.7308950E+000, 7.5027293E-001,-1.2054289E+000, 1.0000000E-001, 6.2000000E+001, 5.5471423E-001, 6.5596313E-015
 5.7472895E+000, 7.5613218E-001,-1.2103002E+000, 1.0000000E-001, 6.2000000E+001, 5.5488572E-001, 6.8769944E-015
 5.7653235E+000, 7.6287238E-001,-1.2139171E+000, 1.0000000E-001, 6.2000000E+001, 5.5505014E-001, 7.2225645E-015
 5.7817481E+000, 7.6927041E-001,-1.2184092E+000, 1.0000000E-001, 6.2000000E+001, 5.5518047E-001, 7.5314617E-015
 5.7998151E+000, 7.7658383E-001,-1.2216670E+000, 1.0000000E-001, 6.2000000E+001, 5.5531167E-001, 7.8709230E-015
 5.8162673E+000, 7.8348455E-001,-1.2257609E+000, 1.0000000E-001, 6.2000000E+001, 5.5541304E-001, 8.1691038E-015
 5.8343647E+000, 7.9133022E-001,-1.2286533E+000, 1.0000000E-001, 6.2000000E+001, 5.5551363E-001, 8.4921445E-015
 5.8508462E+000, 7.9869700E-001,-1.2323295E+000, 1.0000000E-001, 6.2000000E+001, 5.5559407E-001, 8.7761030E-015
 5.8689759E+000, 8.0703355E-001,-1.2348525E+000, 1.0000000E-001, 6.2000000E+001, 5.5567273E-001, 9.0795448E-015
 5.8854869E+000, 8.1482714E-001,-1.2380956E+000, 1.0000000E-001, 6.2000000E+001, 5.5573624E-001, 9.3438873E-015
 5.9036490E+000, 8.2361044E-001,-1.2402463E+000, 1.0000000E-001, 6.2000000E+001, 5.5579788E-001, 9.6229907E-015
 5.9201877E+000, 8.3178883E-001,-1.2430428E+000, 1.0000000E-001, 6.2000000E+001, 5.5584702E-001, 9.8622235E-015
 5.9383802E+000, 8.4097172E-001,-1.2448191E+000, 1.0000000E-001, 6.3000000E+001, 5.4210915E-001, 1.1554765E-015
 5.9549483E+000, 8.4949294E-001,-1.2471563E+000, 1.0000000E-001, 6.3000000E+001, 5.4196541E-001, 1.1551080E-015
 5.9731733E+000, 8.5902852E-001,-1.2485580E+000, 1.0000000E-001, 6.3000000E+001, 5.4180668E-001, 1.1530633E-015
 5.9897702E+000, 8.6784804E-001,-1.2504273E+000, 1.0000000E-001, 6.3000000E+001, 5.4167089E-001, 1.1505449E-015
 6.0080269E+000, 8.7768668E-001,-1.2514550E+000, 1.0000000E-001, 6.3000000E+001, 5.4153237E-001, 1.1476509E-015
 6.0246517E+000, 8.8675855E-001,-1.2528494E+000, 1.0000000E-001, 6.3000000E+001, 5.4141211E-001, 1.1439512E-015
 6.0429390E+000, 8.9684915E-001,-1.2535048E+000, 1.0000000E-001, 6.3000000E+001, 5.4129222E-001, 1.1399610E-015
 6.0595933E+000, 9.0612789E-001,-1.2544198E+000, 1.0000000E-001, 6.3000000E+001, 5.4118158E-001, 1.1342904E-015
 6.0779132E+000, 9.1642006E-001,-1.2547057E+000, 1.0000000E-001, 6.3000000E+001, 5.4107339E-001, 1.1282940E-015
 6.0945956E+000, 9.2585771E-001,-1.2551401E+000, 1.0000000E-001, 6.3000000E+001, 5.4098650E-001, 1.1225370E-015
 6.1129464E+000, 9.3629839E-001,-1.2550604E+000, 1.0000000E-001, 6.3000000E+001, 5.4089388E-001, 1.1150745E-015
 6.1296569E+000, 9.4584720E-001,-1.2550150E+000, 1.0000000E-001, 6.3000000E+001, 5.4081919E-001, 1.1077465E-015
 6.1480384E+000, 9.5638373E-001,-1.2545746E+000, 1.0000000E-001, 6.3000000E+001, 5.4074676E-001, 1.0994660E-015
 6.1647786E+000, 9.6599671E-001,-1.2540533E+000, 1.0000000E-001, 6.3000000E+001, 5.4069041E-001, 1.0914060E-015
 6.1831929E+000, 9.7657740E-001,-1.2532581E+000, 1.0000000E-001, 6.3000000E+001, 5.4063671E-001, 1.0821574E-015
 6.1999605E+000, 9.8620520E-001,-1.2522675E+000, 1.0000000E-001, 6.3000000E+001, 5.4059443E-001, 1.0728724E-015
 6.2184048E+000, 9.9677587E-001,-1.2511245E+000, 1.0000000E-001, 6.3000000E+001, 5.4055985E-001, 1.0627608E-015
 6.2352006E+000, 1.0063711E+000,-1.2496740E+000, 1.0000000E-001, 6.3000000E+001, 5.4053683E-001, 1.0529539E-015
 6.2536760E+000, 1.0168799E+000,-1.2481911E+000, 1.0000000E-001, 6.3000000E+001, 5.4052204E-001, 1.0421141E-015
 6.2705016E+000, 1.0263962E+000,-1.2462928E+000, 1.0000000E-001, 6.3000000E+001, 5.4051573E-001, 1.0315180E-015
 6.2831850E+000, 1.0335287E+000,-1.2442514E+000, 1.0000000E-001, 6.3000000E+001, 5.4051842E-001, 1.0234358E-015
