s,m/s,Pa,kg/m/s,,,
 4.2231510E+000, 2.0339997E+000,-5.7283060E-001, 1.0000000E-010, 4.2000000E+001, 4.1360764E-001, 7.5495499E-015
 4.2434537E+000, 2.0118008E+000,-5.1094744E-001, 1.0000000E-010, 4.2000000E+001, 4.1400022E-001, 7.8413347E-015
 4.2657866E+000, 1.9859045E+000,-4.5028666E-001, 1.0000000E-010, 4.2000000E+001, 4.1420361E-001, 7.9893928E-015
 4.2861009E+000, 1.9610471E+000,-3.9408051E-001, 1.0000000E-010, 4.2000000E+001, 4.1445829E-001, 8.1815027E-015
 4.3084465E+000, 1.9323167E+000,-3.3889093E-001, 1.0000000E-010, 4.2000000E+001, 4.1431233E-001, 8.0456545E-015
 4.3287816E+000, 1.9049553E+000,-2.8867502E-001, 1.0000000E-010, 4.2000000E+001, 4.1412351E-001, 7.8775283E-015
 4.3511503E+000, 1.8735695E+000,-2.3942255E-001, 1.0000000E-010, 4.2000000E+001, 4.1408997E-001, 7.8369010E-015
 4.3714627E+000, 1.8439511E+000,-1.9556014E-001, 1.0000000E-010, 4.2000000E+001, 4.1392247E-001, 7.6915400E-015
 4.3938063E+000, 1.8101958E+000,-1.5277078E-001, 1.0000000E-010, 4.2000000E+001, 4.1360245E-001, 7.4349305E-015
 4.4141085E+000, 1.7785125E+000,-1.1548859E-001, 1.0000000E-010, 3.8000000E+001, 3.7945055E-001, 9.5956732E-015
 4.4364409E+000, 1.7426054E+000,-7.9477242E-002, 1.0000000E-010, 3.8000000E+001, 3.7953081E-001, 9.6627459E-015
 4.4567455E+000, 1.7090580E+000,-4.8922031E-002, 1.0000000E-010, 4.2000000E+001, 4.1259735E-001, 6.6890809E-015
 4.4790806E+000, 1.6712258E+000,-1.9953902E-002, 1.0000000E-010, 3.8000000E+001, 3.7936070E-001, 9.4828319E-015
 4.4994003E+000, 1.6360233E+000, 3.7596088E-003, 1.0000000E-010, 3.8000000E+001, 3.7714973E-001, 7.5884373E-015
 4.5217519E+000, 1.5965014E+000, 2.5470518E-002, 1.0000000E-010, 3.8000000E+001, 3.7749628E-001, 7.8548419E-015
 4.5420794E+000, 1.5598967E+000, 4.2245341E-002, 1.0000000E-010, 3.8000000E+001, 3.7704857E-001, 7.5048152E-015
 4.5644397E+000, 1.5189699E+000, 5.6528535E-002, 1.0000000E-010, 3.7000000E+001, 3.6901557E-001, 8.9706961E-015
 4.5847480E+000, 1.4812656E+000, 6.6312649E-002, 1.0000000E-010, 3.7000000E+001, 3.6928365E-001, 9.2121520E-015
 4.6070871E+000, 1.4392729E+000, 7.3079202E-002, 1.0000000E-010, 3.7000000E+001, 3.6810100E-001, 8.1812850E-015
 4.6273887E+000, 1.4007085E+000, 7.5902994E-002, 1.0000000E-010, 3.7000000E+001, 3.6732711E-001, 7.5670759E-015
 4.6497205E+000, 1.3579157E+000, 7.5165363E-002, 1.0000000E-010, 3.7000000E+001, 3.6836925E-001, 8.4045763E-015
 4.6700280E+000, 1.3187338E+000, 7.1089387E-002, 1.0000000E-010, 3.7000000E+001, 3.6822922E-001, 8.2867487E-015
 4.6923663E+000, 1.2754099E+000, 6.2912527E-002, 1.0000000E-010, 3.8000000E+001, 3.7476799E-001, 5.9581158E-015
 4.7126924E+000, 1.2358564E+000, 5.2020834E-002, 1.0000000E-010, 3.7000000E+001, 3.6966576E-001, 9.5745152E-015
 4.7350510E+000, 1.1922735E+000, 3.6520717E-002, 1.0000000E-010, 3.8000000E+001, 3.7626121E-001, 6.9339495E-015
 4.7553719E+000, 1.1526672E+000, 1.8951182E-002, 1.0000000E-010, 3.7000000E+001, 3.7003054E-001, 9.9379996E-015
 4.7777249E+000, 1.1091772E+000,-3.6580596E-003, 1.0000000E-010, 3.8000000E+001, 3.7601270E-001, 6.7689596E-015
 4.7980301E+000, 1.0698129E+000,-2.7716612E-002, 1.0000000E-010, 3.8000000E+001, 3.7711563E-001, 7.5700913E-015
 4.8203657E+000, 1.0267388E+000,-5.7148297E-002, 1.0000000E-010, 4.2000000E+001, 4.1149698E-001, 5.9831284E-015
 4.8406677E+000, 9.8786352E-001,-8.7494309E-002, 1.0000000E-010, 4.2000000E+001, 4.1114091E-001, 5.7745902E-015
 4.8629999E+000, 9.4547556E-001,-1.2343774E-001, 1.0000000E-010, 3.8000000E+001, 3.7876217E-001, 8.9632607E-015
 4.8833113E+000, 9.0733398E-001,-1.5985501E-001, 1.0000000E-010, 3.8000000E+001, 3.7946097E-001, 9.6254083E-015
 4.9056539E+000, 8.6589926E-001,-2.0196373E-001, 1.0000000E-010, 4.2000000E+001, 4.1029257E-001, 5.3184795E-015
 4.9259873E+000, 8.2873333E-001,-2.4422055E-001, 1.0000000E-010, 4.2000000E+001, 4.1158664E-001, 6.0798873E-015
 4.9483540E+000, 7.8851557E-001,-2.9211579E-001, 1.0000000E-010, 4.2000000E+001, 4.1179567E-001, 6.2240337E-015
 4.9686693E+000, 7.5265646E-001,-3.3986654E-001, 1.0000000E-010, 4.2000000E+001, 4.1182365E-001, 6.2526697E-015
 4.9910161E+000, 7.1401284E-001,-3.9299706E-001, 1.0000000E-010, 4.2000000E+001, 4.1182393E-001, 6.2669042E-015
 5.0113191E+000, 6.7969500E-001,-4.4591230E-001, 1.0000000E-010, 4.2000000E+001, 4.1175951E-001, 6.2368452E-015
 5.0336524E+000, 6.4287780E-001,-5.0379228E-001, 1.0000000E-010, 4.2000000E+001, 4.1171595E-001, 6.2226202E-015
 5.0539557E+000, 6.1031541E-001,-5.6155446E-001, 1.0000000E-010, 4.2000000E+001, 4.1156692E-001, 6.1382773E-015
 5.0762894E+000, 5.7555476E-001,-6.2370005E-001, 1.0000000E-010, 4.2000000E+001, 4.1150052E-001, 6.1078285E-015
 5.0966057E+000, 5.4495412E-001,-6.8598367E-001, 1.0000000E-010, 4.2000000E+001, 4.1146688E-001, 6.0935922E-015
 5.1189535E+000, 5.1247115E-001,-7.5190177E-001, 1.0000000E-010, 4.2000000E+001, 4.1142215E-001, 6.0729001E-015
 5.1392855E+000, 4.8404396E-001,-8.1835147E-001, 1.0000000E-010, 4.2000000E+001, 4.1153679E-001, 6.1467848E-015
 5.1616506E+000, 4.5406412E-001,-8.8750990E-001, 1.0000000E-010, 4.2000000E+001, 4.1163621E-001, 6.2111732E-015
 5.1819612E+000, 4.2805884E-001,-9.5767620E-001, 1.0000000E-010, 4.2000000E+001, 4.1181101E-001, 6.3196789E-015
 5.2043028E+000, 4.0084176E-001,-1.0293973E+000, 1.0000000E-010, 4.2000000E+001, 4.0709701E-001, 3.8936376E-015
 5.2246047E+000, 3.7741621E-001,-1.1028251E+000, 1.0000000E-010, 4.2000000E+001, 4.1211658E-001, 6.5048117E-015
 5.2469367E+000, 3.5312724E-001,-1.1765936E+000, 1.0000000E-010, 4.2000000E+001, 4.1229401E-001, 6.6112129E-015
 5.2672423E+000, 3.3242736E-001,-1.2528853E+000, 1.0000000E-010, 4.2000000E+001, 4.1237302E-001, 6.6484853E-015
 5.2895786E+000, 3.1121862E-001,-1.3281971E+000, 1.0000000E-010, 4.2000000E+001, 4.1236924E-001, 6.6276231E-015
 5.3099006E+000, 2.9337835E-001,-1.4069444E+000, 1.0000000E-010, 4.2000000E+001, 4.1221857E-001, 6.5065950E-015
 5.3322549E+000, 2.7538849E-001,-1.4833085E+000, 1.0000000E-010, 3.9000000E+001, 3.8902924E-001, 9.6805168E-015
 5.3525797E+000, 2.6054788E-001,-1.5640720E+000, 1.0000000E-010, 3.8000000E+001, 3.7881681E-001, 9.0262371E-015
 5.3749369E+000, 2.4591759E-001,-1.6409156E+000, 1.0000000E-010, 3.8000000E+001, 3.7471827E-001, 5.9522885E-015
 5.3952437E+000, 2.3419163E-001,-1.7231719E+000, 1.0000000E-010, 3.8000000E+001, 3.7688989E-001, 7.3951755E-015
 5.4175813E+000, 2.2303218E-001,-1.7999146E+000, 1.0000000E-010, 3.8000000E+001, 3.7565713E-001, 6.5184178E-015
 5.4378829E+000, 2.1448879E-001,-1.8831098E+000, 1.0000000E-010, 3.8000000E+001, 3.7490645E-001, 6.0365481E-015
 5.4602147E+000, 2.0686492E-001,-1.9593130E+000, 1.0000000E-010, 3.8000000E+001, 3.7503462E-001, 6.1207689E-015
 5.4805237E+000, 2.0155781E-001,-2.0429856E+000, 1.0000000E-010, 3.8000000E+001, 3.7600298E-001, 6.7657534E-015
 5.5028635E+000, 1.9751853E-001,-2.1182334E+000, 1.0000000E-010, 4.2000000E+001, 4.0864018E-001, 4.4818536E-015
 5.5231924E+000, 1.9548712E-001,-2.2019131E+000, 1.0000000E-010, 4.2000000E+001, 4.0842126E-001, 4.4101790E-015
 5.5455541E+000, 1.9506566E-001,-2.2758108E+000, 1.0000000E-010, 4.2000000E+001, 4.0645264E-001, 3.6361572E-015
 5.5658726E+000, 1.9633061E-001,-2.3590499E+000, 1.0000000E-010, 4.2000000E+001, 4.0497176E-001, 3.1553089E-015
 5.5882230E+000, 1.9953177E-001,-2.4310776E+000, 1.0000000E-010, 4.2000000E+001, 4.1000455E-001, 5.3849278E-015
 5.6085271E+000, 2.0407827E-001,-2.5132175E+000, 1.0000000E-010, 4.2000000E+001, 4.1148963E-001, 6.3745469E-015
 5.6308617E+000, 2.1087255E-001,-2.5829774E+000, 1.0000000E-010, 4.2000000E+001, 4.1039969E-001, 5.8270029E-015
 5.6511641E+000, 2.1866758E-001,-2.6634521E+000, 1.0000000E-010, 4.2000000E+001, 4.1136643E-001, 6.5746011E-015
 5.6734967E+000, 2.2900855E-001,-2.7306271E+000, 1.0000000E-010, 4.2000000E+001, 4.1070035E-001, 6.3079370E-015
 5.6938100E+000, 2.4000473E-001,-2.8089464E+000, 1.0000000E-010, 4.2000000E+001, 4.1007836E-001, 6.0746881E-015
 5.7161545E+000, 2.5383021E-001,-2.8732379E+000, 1.0000000E-010, 4.2000000E+001, 4.0983522E-001, 6.1084595E-015
 5.7364911E+000, 2.6796581E-001,-2.9489100E+000, 1.0000000E-010, 4.2000000E+001, 4.1028919E-001, 6.5858757E-015
 5.7588614E+000, 2.8519788E-001,-3.0100353E+000, 1.0000000E-010, 4.2000000E+001, 4.1126417E-001, 7.5183758E-015
 5.7791746E+000, 3.0234450E-001,-3.0826695E+000, 1.0000000E-010, 4.2000000E+001, 4.1216496E-001, 8.4933543E-015
 5.8015192E+000, 3.2282258E-001,-3.1401950E+000, 1.0000000E-010, 4.2000000E+001, 4.1298285E-001, 9.5444958E-015
 5.8218216E+000, 3.4286423E-001,-3.2090084E+000, 1.0000000E-010, 4.3000000E+001, 4.1219121E-001, 3.7402425E-015
 5.8441542E+000, 3.6645180E-001,-3.2627049E+000, 1.0000000E-010, 4.3000000E+001, 4.1264024E-001, 4.0502282E-015
 5.8644583E+000, 3.8926005E-001,-3.3272387E+000, 1.0000000E-010, 4.3000000E+001, 4.1294909E-001, 4.3056173E-015
 5.8867929E+000, 4.1580720E-001,-3.3768881E+000, 1.0000000E-010, 4.3000000E+001, 4.1307634E-001, 4.5011228E-015
 5.9071114E+000, 4.4124136E-001,-3.4366941E+000, 1.0000000E-010, 4.3000000E+001, 4.1311650E-001, 4.6441046E-015
 5.9294617E+000, 4.7058488E-001,-3.4820866E+000, 1.0000000E-010, 4.3000000E+001, 4.1313247E-001, 4.7874537E-015
 5.9497906E+000, 4.9846901E-001,-3.5367567E+000, 1.0000000E-010, 4.3000000E+001, 4.1305755E-001, 4.8685009E-015
 5.9721523E+000, 5.3040510E-001,-3.5776545E+000, 1.0000000E-010, 4.3000000E+001, 4.1301631E-001, 4.9740298E-015
 5.9924613E+000, 5.6050401E-001,-3.6267654E+000, 1.0000000E-010, 4.3000000E+001, 4.1294651E-001, 5.0458943E-015
 6.0148011E+000, 5.9476158E-001,-3.6628995E+000, 1.0000000E-010, 4.3000000E+001, 4.1281277E-001, 5.0883628E-015
 6.0351027E+000, 6.2688116E-001,-3.7059009E+000, 1.0000000E-010, 4.3000000E+001, 4.1273543E-001, 5.1411035E-015
 6.0574345E+000, 6.6324057E-001,-3.7371130E+000, 1.0000000E-010, 4.3000000E+001, 4.1258113E-001, 5.1542756E-015
 6.0777414E+000, 6.9717821E-001,-3.7736726E+000, 1.0000000E-010, 4.3000000E+001, 4.1249115E-001, 5.1830386E-015
 6.1000789E+000, 7.3541080E-001,-3.7998073E+000, 1.0000000E-010, 4.3000000E+001, 4.1216028E-001, 5.0819175E-015
 6.1204036E+000, 7.7095563E-001,-3.8296207E+000, 1.0000000E-010, 4.3000000E+001, 4.1202691E-001, 5.0691379E-015
 6.1427607E+000, 8.1082394E-001,-3.8505246E+000, 1.0000000E-010, 4.3000000E+001, 4.1173939E-001, 4.9729449E-015
 6.1630828E+000, 8.4769659E-001,-3.8733358E+000, 1.0000000E-010, 4.3000000E+001, 4.1105822E-001, 4.6672657E-015
 6.1854371E+000, 8.8888620E-001,-3.8888289E+000, 1.0000000E-010, 4.2000000E+001, 4.0973855E-001, 9.9878811E-015
 6.2057427E+000, 9.2680509E-001,-3.9043514E+000, 1.0000000E-010, 4.2000000E+001, 4.0952254E-001, 9.8089537E-015
 6.2280789E+000, 9.6900139E-001,-3.9142948E+000, 1.0000000E-010, 4.2000000E+001, 4.0921372E-001, 9.5294307E-015
 6.2483807E+000, 1.0077263E+000,-3.9223324E+000, 1.0000000E-010, 4.2000000E+001, 4.0907930E-001, 9.4023676E-015
 6.2707127E+000, 1.0506627E+000,-3.9266289E+000, 1.0000000E-010, 4.2000000E+001, 4.0913456E-001, 9.4436362E-015
 6.2831850E+000, 1.0747617E+000,-3.9246309E+000, 1.0000000E-010, 4.2000000E+001, 4.0920883E-001, 9.4935390E-015
