s,m/s,Pa,kg/m/s,,,
 4.2231510E+000, 2.0339997E+000,-5.7283060E-001, 1.0000000E-010, 4.2000000E+001, 4.1369241E-001, 7.6148062E-015
 4.2434537E+000, 2.0118008E+000,-5.1094744E-001, 1.0000000E-010, 4.2000000E+001, 4.1408843E-001, 7.9118121E-015
 4.2657866E+000, 1.9859045E+000,-4.5028666E-001, 1.0000000E-010, 4.2000000E+001, 4.1419292E-001, 7.9807415E-015
 4.2861009E+000, 1.9610471E+000,-3.9408051E-001, 1.0000000E-010, 4.2000000E+001, 4.1435783E-001, 8.0986266E-015
 4.3084465E+000, 1.9323167E+000,-3.3889093E-001, 1.0000000E-010, 4.2000000E+001, 4.1430955E-001, 8.0433813E-015
 4.3287816E+000, 1.9049553E+000,-2.8867502E-001, 1.0000000E-010, 4.2000000E+001, 4.1411635E-001, 7.8718112E-015
 4.3511503E+000, 1.8735695E+000,-2.3942255E-001, 1.0000000E-010, 4.2000000E+001, 4.1418889E-001, 7.9159165E-015
 4.3714627E+000, 1.8439511E+000,-1.9556014E-001, 1.0000000E-010, 4.2000000E+001, 4.1409544E-001, 7.8276987E-015
 4.3938063E+000, 1.8101958E+000,-1.5277078E-001, 1.0000000E-010, 4.2000000E+001, 4.1359272E-001, 7.4275822E-015
 4.4141085E+000, 1.7785125E+000,-1.1548859E-001, 1.0000000E-010, 4.2000000E+001, 4.1333273E-001, 7.2238710E-015
 4.4364409E+000, 1.7426054E+000,-7.9477242E-002, 1.0000000E-010, 4.2000000E+001, 4.1300538E-001, 6.9799627E-015
 4.4567455E+000, 1.7090580E+000,-4.8922031E-002, 1.0000000E-010, 3.8000000E+001, 3.7952791E-001, 9.6497762E-015
 4.4790806E+000, 1.6712258E+000,-1.9953902E-002, 1.0000000E-010, 3.8000000E+001, 3.7826188E-001, 8.4931164E-015
 4.4994003E+000, 1.6360233E+000, 3.7596088E-003, 1.0000000E-010, 3.8000000E+001, 3.7650734E-001, 7.1124464E-015
 4.5217519E+000, 1.5965014E+000, 2.5470518E-002, 1.0000000E-010, 3.8000000E+001, 3.7734861E-001, 7.7389202E-015
 4.5420794E+000, 1.5598967E+000, 4.2245341E-002, 1.0000000E-010, 3.8000000E+001, 3.7565088E-001, 6.5170347E-015
 4.5644397E+000, 1.5189699E+000, 5.6528535E-002, 1.0000000E-010, 3.7000000E+001, 3.6964360E-001, 9.5532367E-015
 4.5847480E+000, 1.4812656E+000, 6.6312649E-002, 1.0000000E-010, 3.7000000E+001, 3.6850633E-001, 8.5212128E-015
 4.6070871E+000, 1.4392729E+000, 7.3079202E-002, 1.0000000E-010, 3.7000000E+001, 3.6832406E-001, 8.3667313E-015
 4.6273887E+000, 1.4007085E+000, 7.5902994E-002, 1.0000000E-010, 3.7000000E+001, 3.6794709E-001, 8.0542722E-015
 4.6497205E+000, 1.3579157E+000, 7.5165363E-002, 1.0000000E-010, 3.7000000E+001, 3.6811804E-001, 8.1950940E-015
 4.6700280E+000, 1.3187338E+000, 7.1089387E-002, 1.0000000E-010, 3.7000000E+001, 3.6979739E-001, 9.6977539E-015
 4.6923663E+000, 1.2754099E+000, 6.2912527E-002, 1.0000000E-010, 3.8000000E+001, 3.7410917E-001, 5.5727760E-015
 4.7126924E+000, 1.2358564E+000, 5.2020834E-002, 1.0000000E-010, 3.7000000E+001, 3.6996529E-001, 9.8657879E-015
 4.7350510E+000, 1.1922735E+000, 3.6520717E-002, 1.0000000E-010, 3.8000000E+001, 3.7659291E-001, 7.1700646E-015
 4.7553719E+000, 1.1526672E+000, 1.8951182E-002, 1.0000000E-010, 3.8000000E+001, 3.7644595E-001, 7.0665731E-015
 4.7777249E+000, 1.1091772E+000,-3.6580596E-003, 1.0000000E-010, 3.8000000E+001, 3.7669330E-001, 7.2504761E-015
 4.7980301E+000, 1.0698129E+000,-2.7716612E-002, 1.0000000E-010, 4.2000000E+001, 4.1204066E-001, 6.3175979E-015
 4.8203657E+000, 1.0267388E+000,-5.7148297E-002, 1.0000000E-010, 3.8000000E+001, 3.7960920E-001, 9.7347530E-015
 4.8406677E+000, 9.8786352E-001,-8.7494309E-002, 1.0000000E-010, 4.2000000E+001, 4.1130200E-001, 5.8703861E-015
 4.8629999E+000, 9.4547556E-001,-1.2343774E-001, 1.0000000E-010, 4.1000000E+001, 4.0484450E-001, 7.4705683E-015
 4.8833113E+000, 9.0733398E-001,-1.5985501E-001, 1.0000000E-010, 4.2000000E+001, 4.1079585E-001, 5.5893716E-015
 4.9056539E+000, 8.6589926E-001,-2.0196373E-001, 1.0000000E-010, 4.2000000E+001, 4.1144491E-001, 5.9833632E-015
 4.9259873E+000, 8.2873333E-001,-2.4422055E-001, 1.0000000E-010, 4.2000000E+001, 4.1172627E-001, 6.1671233E-015
 4.9483540E+000, 7.8851557E-001,-2.9211579E-001, 1.0000000E-010, 4.2000000E+001, 4.1192294E-001, 6.3053381E-015
 4.9686693E+000, 7.5265646E-001,-3.3986654E-001, 1.0000000E-010, 4.2000000E+001, 4.1195463E-001, 6.3367416E-015
 4.9910161E+000, 7.1401284E-001,-3.9299706E-001, 1.0000000E-010, 4.2000000E+001, 4.1177946E-001, 6.2385479E-015
 5.0113191E+000, 6.7969500E-001,-4.4591230E-001, 1.0000000E-010, 4.2000000E+001, 4.1177519E-001, 6.2468271E-015
 5.0336524E+000, 6.4287780E-001,-5.0379228E-001, 1.0000000E-010, 4.2000000E+001, 4.1171441E-001, 6.2216378E-015
 5.0539557E+000, 6.1031541E-001,-5.6155446E-001, 1.0000000E-010, 4.2000000E+001, 4.1162091E-001, 6.1721865E-015
 5.0762894E+000, 5.7555476E-001,-6.2370005E-001, 1.0000000E-010, 4.2000000E+001, 4.1151033E-001, 6.1139448E-015
 5.0966057E+000, 5.4495412E-001,-6.8598367E-001, 1.0000000E-010, 4.2000000E+001, 4.1149910E-001, 6.1136650E-015
 5.1189535E+000, 5.1247115E-001,-7.5190177E-001, 1.0000000E-010, 4.2000000E+001, 4.1148076E-001, 6.1093424E-015
 5.1392855E+000, 4.8404396E-001,-8.1835147E-001, 1.0000000E-010, 4.2000000E+001, 4.1154635E-001, 6.1527850E-015
 5.1616506E+000, 4.5406412E-001,-8.8750990E-001, 1.0000000E-010, 4.2000000E+001, 4.1167832E-001, 6.2379153E-015
 5.1819612E+000, 4.2805884E-001,-9.5767620E-001, 1.0000000E-010, 4.2000000E+001, 4.1181323E-001, 6.3211129E-015
 5.2043028E+000, 4.0084176E-001,-1.0293973E+000, 1.0000000E-010, 4.2000000E+001, 4.1201265E-001, 6.4459405E-015
 5.2246047E+000, 3.7741621E-001,-1.1028251E+000, 1.0000000E-010, 4.2000000E+001, 4.1215033E-001, 6.5272269E-015
 5.2469367E+000, 3.5312724E-001,-1.1765936E+000, 1.0000000E-010, 4.2000000E+001, 4.1186611E-001, 6.3290756E-015
 5.2672423E+000, 3.3242736E-001,-1.2528853E+000, 1.0000000E-010, 4.2000000E+001, 4.1238729E-001, 6.6581561E-015
 5.2895786E+000, 3.1121862E-001,-1.3281971E+000, 1.0000000E-010, 4.2000000E+001, 4.1213454E-001, 6.4710305E-015
 5.3099006E+000, 2.9337835E-001,-1.4069444E+000, 1.0000000E-010, 4.2000000E+001, 4.1220451E-001, 6.4972790E-015
 5.3322549E+000, 2.7538849E-001,-1.4833085E+000, 1.0000000E-010, 4.2000000E+001, 4.1180226E-001, 6.2160967E-015
 5.3525797E+000, 2.6054788E-001,-1.5640720E+000, 1.0000000E-010, 3.8000000E+001, 3.7831086E-001, 8.5792729E-015
 5.3749369E+000, 2.4591759E-001,-1.6409156E+000, 1.0000000E-010, 3.8000000E+001, 3.7607355E-001, 6.8275471E-015
 5.3952437E+000, 2.3419163E-001,-1.7231719E+000, 1.0000000E-010, 3.8000000E+001, 3.7667563E-001, 7.2370863E-015
 5.4175813E+000, 2.2303218E-001,-1.7999146E+000, 1.0000000E-010, 3.8000000E+001, 3.7563524E-001, 6.5040010E-015
 5.4378829E+000, 2.1448879E-001,-1.8831098E+000, 1.0000000E-010, 3.8000000E+001, 3.7494197E-001, 6.0583236E-015
 5.4602147E+000, 2.0686492E-001,-1.9593130E+000, 1.0000000E-010, 3.8000000E+001, 3.7488404E-001, 6.0280694E-015
 5.4805237E+000, 2.0155781E-001,-2.0429856E+000, 1.0000000E-010, 3.8000000E+001, 3.7649735E-001, 7.1121355E-015
 5.5028635E+000, 1.9751853E-001,-2.1182334E+000, 1.0000000E-010, 3.8000000E+001, 3.7810940E-001, 8.4061474E-015
 5.5231924E+000, 1.9548712E-001,-2.2019131E+000, 1.0000000E-010, 4.2000000E+001, 4.0835584E-001, 4.3806059E-015
 5.5455541E+000, 1.9506566E-001,-2.2758108E+000, 1.0000000E-010, 4.2000000E+001, 4.0631554E-001, 3.5849987E-015
 5.5658726E+000, 1.9633061E-001,-2.3590499E+000, 1.0000000E-010, 4.2000000E+001, 4.0470950E-001, 3.0706161E-015
 5.5882230E+000, 1.9953177E-001,-2.4310776E+000, 1.0000000E-010, 4.2000000E+001, 4.0986090E-001, 5.3062506E-015
 5.6085271E+000, 2.0407827E-001,-2.5132175E+000, 1.0000000E-010, 4.2000000E+001, 4.1136195E-001, 6.2919948E-015
 5.6308617E+000, 2.1087255E-001,-2.5829774E+000, 1.0000000E-010, 4.2000000E+001, 4.1150374E-001, 6.5230308E-015
 5.6511641E+000, 2.1866758E-001,-2.6634521E+000, 1.0000000E-010, 4.2000000E+001, 4.1126779E-001, 6.5087106E-015
 5.6734967E+000, 2.2900855E-001,-2.7306271E+000, 1.0000000E-010, 4.2000000E+001, 4.1066455E-001, 6.2848858E-015
 5.6938100E+000, 2.4000473E-001,-2.8089464E+000, 1.0000000E-010, 4.2000000E+001, 4.1006572E-001, 6.0668251E-015
 5.7161545E+000, 2.5383021E-001,-2.8732379E+000, 1.0000000E-010, 4.2000000E+001, 4.0981217E-001, 6.0940481E-015
 5.7364911E+000, 2.6796581E-001,-2.9489100E+000, 1.0000000E-010, 4.2000000E+001, 4.1026137E-001, 6.5671480E-015
 5.7588614E+000, 2.8519788E-001,-3.0100353E+000, 1.0000000E-010, 4.2000000E+001, 4.1125094E-001, 7.5082218E-015
 5.7791746E+000, 3.0234450E-001,-3.0826695E+000, 1.0000000E-010, 4.2000000E+001, 4.1214339E-001, 8.4747089E-015
 5.8015192E+000, 3.2282258E-001,-3.1401950E+000, 1.0000000E-010, 4.2000000E+001, 4.1298082E-001, 9.5425290E-015
 5.8218216E+000, 3.4286423E-001,-3.2090084E+000, 1.0000000E-010, 4.3000000E+001, 4.1218687E-001, 3.7385512E-015
 5.8441542E+000, 3.6645180E-001,-3.2627049E+000, 1.0000000E-010, 4.3000000E+001, 4.1262000E-001, 4.0416961E-015
 5.8644583E+000, 3.8926005E-001,-3.3272387E+000, 1.0000000E-010, 4.3000000E+001, 4.1288773E-001, 4.2781946E-015
 5.8867929E+000, 4.1580720E-001,-3.3768881E+000, 1.0000000E-010, 4.3000000E+001, 4.1303985E-001, 4.4840576E-015
 5.9071114E+000, 4.4124136E-001,-3.4366941E+000, 1.0000000E-010, 4.3000000E+001, 4.1310397E-001, 4.6380511E-015
 5.9294617E+000, 4.7058488E-001,-3.4820866E+000, 1.0000000E-010, 4.3000000E+001, 4.1307703E-001, 4.7599073E-015
 5.9497906E+000, 4.9846901E-001,-3.5367567E+000, 1.0000000E-010, 4.3000000E+001, 4.1307479E-001, 4.8772416E-015
 5.9721523E+000, 5.3040510E-001,-3.5776545E+000, 1.0000000E-010, 4.3000000E+001, 4.1303592E-001, 4.9841973E-015
 5.9924613E+000, 5.6050401E-001,-3.6267654E+000, 1.0000000E-010, 4.3000000E+001, 4.1292446E-001, 5.0343207E-015
 6.0148011E+000, 5.9476158E-001,-3.6628995E+000, 1.0000000E-010, 4.3000000E+001, 4.1278653E-001, 5.0744731E-015
 6.0351027E+000, 6.2688116E-001,-3.7059009E+000, 1.0000000E-010, 4.3000000E+001, 4.1271936E-001, 5.1325034E-015
 6.0574345E+000, 6.6324057E-001,-3.7371130E+000, 1.0000000E-010, 4.3000000E+001, 4.1250313E-001, 5.1125389E-015
 6.0777414E+000, 6.9717821E-001,-3.7736726E+000, 1.0000000E-010, 4.3000000E+001, 4.1227655E-001, 5.0683466E-015
 6.1000789E+000, 7.3541080E-001,-3.7998073E+000, 1.0000000E-010, 4.3000000E+001, 4.1216527E-001, 5.0845629E-015
 6.1204036E+000, 7.7095563E-001,-3.8296207E+000, 1.0000000E-010, 4.3000000E+001, 4.1199618E-001, 5.0529059E-015
 6.1427607E+000, 8.1082394E-001,-3.8505246E+000, 1.0000000E-010, 4.3000000E+001, 4.1142872E-001, 4.8141323E-015
 6.1630828E+000, 8.4769659E-001,-3.8733358E+000, 1.0000000E-010, 4.3000000E+001, 4.1114860E-001, 4.7115953E-015
 6.1854371E+000, 8.8888620E-001,-3.8888289E+000, 1.0000000E-010, 4.3000000E+001, 4.1039473E-001, 4.3839248E-015
 6.2057427E+000, 9.2680509E-001,-3.9043514E+000, 1.0000000E-010, 4.2000000E+001, 4.0947816E-001, 9.7644132E-015
 6.2280789E+000, 9.6900139E-001,-3.9142948E+000, 1.0000000E-010, 4.2000000E+001, 4.0916860E-001, 9.4853967E-015
 6.2483807E+000, 1.0077263E+000,-3.9223324E+000, 1.0000000E-010, 4.2000000E+001, 4.0907803E-001, 9.4011458E-015
 6.2707127E+000, 1.0506627E+000,-3.9266289E+000, 1.0000000E-010, 4.2000000E+001, 4.0915914E-001, 9.4674977E-015
 6.2831850E+000, 1.0747617E+000,-3.9246309E+000, 1.0000000E-010, 4.2000000E+001, 4.0930028E-001, 9.5830527E-015
