s,m/s,Pa,kg/m/s,,,
 5.3193981E+000, 7.5021846E-001,-1.0491369E+000, 1.0000000E-001, 3.7000000E+001, 3.7188804E-001, 2.3535671E-015
 5.3507846E+000, 7.4356326E-001,-1.0633024E+000, 1.0000000E-001, 3.7000000E+001, 3.7198254E-001, 2.3519029E-015
 5.3853098E+000, 7.3774273E-001,-1.0763707E+000, 1.0000000E-001, 3.7000000E+001, 3.7496714E-001, 3.1278740E-015
 5.4167967E+000, 7.3380776E-001,-1.0902752E+000, 1.0000000E-001, 3.7000000E+001, 3.7755366E-001, 3.9965638E-015
 5.4514324E+000, 7.3098874E-001,-1.1026662E+000, 1.0000000E-001, 3.6000000E+001, 3.7376490E-001, 7.2974468E-015
 5.4830445E+000, 7.2978718E-001,-1.1161020E+000, 1.0000000E-001, 3.7000000E+001, 3.7454047E-001, 2.9246781E-015
 5.5178178E+000, 7.2996138E-001,-1.1276658E+000, 1.0000000E-001, 3.7000000E+001, 3.7706409E-001, 3.7294431E-015
 5.5495593E+000, 7.3146774E-001,-1.1404546E+000, 1.0000000E-001, 3.7000000E+001, 3.7752689E-001, 3.8912269E-015
 5.5844749E+000, 7.3458256E-001,-1.1510610E+000, 1.0000000E-001, 3.6000000E+001, 3.7521620E-001, 8.2609394E-015
 5.6163155E+000, 7.3872213E-001,-1.1630296E+000, 1.0000000E-001, 3.6000000E+001, 3.7582090E-001, 8.7736770E-015
 5.6513401E+000, 7.4466838E-001,-1.1725648E+000, 1.0000000E-001, 3.7000000E+001, 3.8067861E-001, 5.3332123E-015
 5.6833046E+000, 7.5132523E-001,-1.1835255E+000, 1.0000000E-001, 3.7000000E+001, 3.7815569E-001, 4.2018756E-015
 5.7184654E+000, 7.5995449E-001,-1.1919161E+000, 1.0000000E-001, 3.7000000E+001, 3.7930274E-001, 4.7529812E-015
 5.7505587E+000, 7.6897239E-001,-1.2017219E+000, 1.0000000E-001, 3.7000000E+001, 3.8577654E-001, 8.9973235E-015
 5.7858614E+000, 7.8009144E-001,-1.2089068E+000, 1.0000000E-001, 3.7000000E+001, 3.8417824E-001, 7.8333382E-015
 5.8180531E+000, 7.9126317E-001,-1.2174200E+000, 1.0000000E-001, 3.8000000E+001, 3.9324200E-001, 7.4059183E-015
 5.8534640E+000, 8.0462213E-001,-1.2233475E+000, 1.0000000E-001, 3.8000000E+001, 3.9377448E-001, 7.9271002E-015
 5.8857791E+000, 8.1772052E-001,-1.2304206E+000, 1.0000000E-001, 3.8000000E+001, 3.9416368E-001, 8.3515463E-015
 5.9213256E+000, 8.3305382E-001,-1.2350648E+000, 1.0000000E-001, 3.8000000E+001, 3.9388688E-001, 8.2596418E-015
 5.9537672E+000, 8.4781573E-001,-1.2405978E+000, 1.0000000E-001, 3.8000000E+001, 3.9352111E-001, 8.0746820E-015
 5.9894530E+000, 8.6481904E-001,-1.2439382E+000, 1.0000000E-001, 4.1000000E+001, 4.1975089E-001, 7.0214931E-015
 6.0219931E+000, 8.8093890E-001,-1.2478467E+000, 1.0000000E-001, 3.8000000E+001, 3.9446966E-001, 9.0400835E-015
 6.0577873E+000, 8.9926287E-001,-1.2498696E+000, 1.0000000E-001, 3.8000000E+001, 3.9353076E-001, 8.3214801E-015
 6.0904508E+000, 9.1643811E-001,-1.2520814E+000, 1.0000000E-001, 3.8000000E+001, 3.9481546E-001, 9.4562983E-015
 6.1263808E+000, 9.3574208E-001,-1.2527886E+000, 1.0000000E-001, 4.1000000E+001, 4.2069019E-001, 7.8703553E-015
 6.1591670E+000, 9.5364298E-001,-1.2532768E+000, 1.0000000E-001, 4.1000000E+001, 4.2075173E-001, 7.9038288E-015
 6.1952318E+000, 9.7355843E-001,-1.2526759E+000, 1.0000000E-001, 4.1000000E+001, 4.2074929E-001, 7.8646664E-015
 6.2281173E+000, 9.9183241E-001,-1.2514390E+000, 1.0000000E-001, 4.1000000E+001, 4.2062456E-001, 7.7086843E-015
 6.2642914E+000, 1.0119691E+000,-1.2495498E+000, 1.0000000E-001, 4.1000000E+001, 4.2044333E-001, 7.4869974E-015
 6.2831850E+000, 1.0224601E+000,-1.2462162E+000, 1.0000000E-001, 4.1000000E+001, 4.2023991E-001, 7.2771818E-015
