,,s,s,s
   5100,2020-10-12T17:14:31.989+02:00,   0.375E-01, 262.32887,**********
   5200,2020-10-12T17:19:01.309+02:00,   0.337E-01, 266.06336,**********
   5300,2020-10-12T17:23:29.369+02:00,   0.371E-01, 269.66096,**********
   5400,2020-10-12T17:27:49.721+02:00,   0.376E-01, 273.26642,**********
   5500,2020-10-12T17:32:06.279+02:00,   0.401E-01, 276.99970,**********
   5600,2020-10-12T17:36:20.287+02:00,   0.352E-01, 280.56107,**********
   5700,2020-10-12T17:40:39.065+02:00,   0.382E-01, 284.23000,**********
   5800,2020-10-12T17:44:54.733+02:00,   0.364E-01, 287.92272,**********
   5900,2020-10-12T17:49:14.185+02:00,   0.349E-01, 291.61571,**********
   6000,2020-10-12T17:53:32.449+02:00,   0.374E-01, 295.02569,**********
   6100,2020-10-12T17:57:53.797+02:00,   0.361E-01, 298.42780,**********
   6200,2020-10-12T18:02:13.914+02:00,   0.398E-01, 302.06992,**********
   6300,2020-10-12T18:06:38.243+02:00,   0.400E-01, 305.70923,**********
   6400,2020-10-12T18:11:04.996+02:00,   0.341E-01, 309.22074,**********
   6500,2020-10-12T18:15:29.621+02:00,   0.387E-01, 313.04666,**********
   6600,2020-10-12T18:19:50.720+02:00,   0.375E-01, 316.77661,**********
   6700,2020-10-12T18:24:13.821+02:00,   0.347E-01, 320.58304,**********
   6800,2020-10-12T18:28:28.337+02:00,   0.365E-01, 324.22266,**********
   6900,2020-10-12T18:32:48.115+02:00,   0.400E-01, 327.88268,**********
   7000,2020-10-12T18:37:17.268+02:00,   0.402E-01, 331.66788,**********
