s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 1.8200000E-001, 2.0974534E-001, 3.6688730E-001,-4.6385557E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0284366E-001, 5.2158609E-009
 1.8400000E-001, 2.0778580E-001, 3.7049406E-001,-4.7429420E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0286904E-001, 5.2678318E-009
 1.8600000E-001, 2.0579961E-001, 3.7414155E-001,-4.8447186E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0289703E-001, 5.3209698E-009
 1.8800000E-001, 2.0378739E-001, 3.7783000E-001,-4.9438198E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0291695E-001, 5.3697960E-009
 1.9000000E-001, 2.0174977E-001, 3.8155962E-001,-5.0402235E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0292347E-001, 5.4113846E-009
 1.9200000E-001, 1.9968743E-001, 3.8533054E-001,-5.1339520E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0291538E-001, 5.4448795E-009
 1.9400000E-001, 1.9760108E-001, 3.8914286E-001,-5.2250723E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0289332E-001, 5.4704066E-009
 1.9600000E-001, 1.9549147E-001, 3.9299659E-001,-5.3136969E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0285838E-001, 5.4883540E-009
 1.9800000E-001, 1.9335938E-001, 3.9689169E-001,-5.3999825E-002, 5.5511151E-017, 1.0000000E+000, 5.7000000E+001, 6.0281144E-001, 5.4990481E-009
 2.0000000E-001, 1.9120564E-001, 4.0082805E-001,-5.4841299E-002, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0275299E-001, 5.5026451E-009
 2.0200000E-001, 1.8806353E-001, 4.0394545E-001,-1.6068953E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0084573E-001, 4.6071365E-009
 2.0400000E-001, 1.8490565E-001, 4.0708397E-001,-1.6175655E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0075683E-001, 4.5842787E-009
 2.0600000E-001, 1.8173319E-001, 4.1024276E-001,-1.6280294E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0066467E-001, 4.5589439E-009
 2.0800000E-001, 1.7854739E-001, 4.1342088E-001,-1.6383244E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0057216E-001, 4.5323804E-009
 2.1000000E-001, 1.7534950E-001, 4.1661735E-001,-1.6484902E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0048589E-001, 4.5073805E-009
 2.1200000E-001, 1.7214079E-001, 4.1983113E-001,-1.6585675E-001, 1.1102230E-016, 1.0000000E+000, 5.7000000E+001, 6.0041146E-001, 4.4862694E-009
