s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.0600000E-001, 1.8189550E-001, 4.0985425E-001,-1.6900898E-001, 1.0253744E-004, 1.0000000E+000, 9.0000000E+000, 7.6534184E-002, 1.4912352E-009
 2.0800000E-001, 1.7871371E-001, 4.1302909E-001,-1.6995221E-001, 1.0099667E-004, 1.0000000E+000, 9.0000000E+000, 7.6537891E-002, 1.4655711E-009
 2.1000000E-001, 1.7551975E-001, 4.1622237E-001,-1.7087830E-001, 9.9439246E-005, 1.0000000E+000, 9.0000000E+000, 7.6542292E-002, 1.4398010E-009
 2.1200000E-001, 1.7231488E-001, 4.1943306E-001,-1.7179428E-001, 9.7868479E-005, 1.0000000E+000, 9.0000000E+000, 7.6547490E-002, 1.4139878E-009
 2.1400000E-001, 1.6910039E-001, 4.2266006E-001,-1.7270461E-001, 9.6288827E-005, 1.0000000E+000, 9.0000000E+000, 7.6553595E-002, 1.3882131E-009
 2.1600000E-001, 1.6587758E-001, 4.2590224E-001,-1.7361357E-001, 9.4704521E-005, 1.0000000E+000, 9.0000000E+000, 7.6560729E-002, 1.3625556E-009
 2.1800000E-001, 1.6264780E-001, 4.2915843E-001,-1.7452532E-001, 9.3119478E-005, 1.0000000E+000, 9.0000000E+000, 7.6569023E-002, 1.3370896E-009
 2.2000000E-001, 1.5941241E-001, 4.3242744E-001,-1.7544383E-001, 9.1537266E-005, 1.0000000E+000, 9.0000000E+000, 7.6578617E-002, 1.3118847E-009
 2.2200000E-001, 1.5617282E-001, 4.3570805E-001,-1.7637285E-001, 8.9961059E-005, 1.0000000E+000, 9.0000000E+000, 7.6589666E-002, 1.2870049E-009
 2.2400000E-001, 1.5293047E-001, 4.3899904E-001,-1.7731584E-001, 8.8393604E-005, 1.0000000E+000, 9.0000000E+000, 7.6602333E-002, 1.2625085E-009
 2.2600000E-001, 1.4968686E-001, 4.4229917E-001,-1.7827594E-001, 8.6837181E-005, 1.0000000E+000, 9.0000000E+000, 7.6616796E-002, 1.2384476E-009
 2.2800000E-001, 1.4644351E-001, 4.4560724E-001,-1.7925596E-001, 8.5293581E-005, 1.0000000E+000, 9.0000000E+000, 7.6633247E-002, 1.2148676E-009
 2.3000000E-001, 1.4320202E-001, 4.4892205E-001,-1.8025832E-001, 8.3764081E-005, 1.0000000E+000, 9.0000000E+000, 7.6651892E-002, 1.1918072E-009
 2.3200000E-001, 1.3996404E-001, 4.5224244E-001,-1.8128506E-001, 8.2249432E-005, 1.0000000E+000, 9.0000000E+000, 7.6672955E-002, 1.1692985E-009
 2.3400000E-001, 1.3673126E-001, 4.5556731E-001,-1.8233782E-001, 8.0749849E-005, 1.0000000E+000, 9.0000000E+000, 7.6696679E-002, 1.1473669E-009
