s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 2.4966182E+002, 4.9841072E+004, 4.9841071E+004, 4.9841072E+004, 5.4464497E+001, 5.4606102E+001, 5.4528854E+001, 1.5956024E+000, 1.5949131E+000, 1.5952891E+000
 2.5021522E+002, 4.9841071E+004, 4.9841071E+004, 4.9841072E+004, 5.4465255E+001, 5.4609571E+001, 5.4533009E+001, 1.5955988E+000, 1.5948962E+000, 1.5952688E+000
 2.5084768E+002, 4.9841071E+004, 4.9841071E+004, 4.9841071E+004, 5.4466717E+001, 5.4612461E+001, 5.4536545E+001, 1.5955916E+000, 1.5948821E+000, 1.5952516E+000
 2.5140107E+002, 4.9841071E+004, 4.9841070E+004, 4.9841071E+004, 5.4469054E+001, 5.4614935E+001, 5.4539376E+001, 1.5955802E+000, 1.5948701E+000, 1.5952378E+000
 2.5203353E+002, 4.9841070E+004, 4.9841070E+004, 4.9841070E+004, 5.4472282E+001, 5.4617028E+001, 5.4541406E+001, 1.5955645E+000, 1.5948599E+000, 1.5952279E+000
 2.5266599E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4476066E+001, 5.4618906E+001, 5.4542776E+001, 1.5955461E+000, 1.5948508E+000, 1.5952213E+000
 2.5321938E+002, 4.9841069E+004, 4.9841069E+004, 4.9841069E+004, 5.4479500E+001, 5.4620397E+001, 5.4543396E+001, 1.5955294E+000, 1.5948435E+000, 1.5952182E+000
 2.5385184E+002, 4.9841069E+004, 4.9841068E+004, 4.9841069E+004, 5.4482829E+001, 5.4621666E+001, 5.4543230E+001, 1.5955131E+000, 1.5948373E+000, 1.5952191E+000
 2.5440524E+002, 4.9841068E+004, 4.9841068E+004, 4.9841068E+004, 5.4486177E+001, 5.4622785E+001, 5.4542182E+001, 1.5954968E+000, 1.5948319E+000, 1.5952241E+000
 2.5503769E+002, 4.9841068E+004, 4.9841067E+004, 4.9841068E+004, 5.4489453E+001, 5.4623800E+001, 5.4540284E+001, 1.5954809E+000, 1.5948269E+000, 1.5952334E+000
 2.5567015E+002, 4.9841067E+004, 4.9841067E+004, 4.9841067E+004, 5.4492737E+001, 5.4624798E+001, 5.4537631E+001, 1.5954649E+000, 1.5948221E+000, 1.5952463E+000
 2.5622355E+002, 4.9841067E+004, 4.9841066E+004, 4.9841067E+004, 5.4495425E+001, 5.4625646E+001, 5.4534721E+001, 1.5954518E+000, 1.5948179E+000, 1.5952604E+000
 2.5685600E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4497670E+001, 5.4626352E+001, 5.4531584E+001, 1.5954408E+000, 1.5948145E+000, 1.5952757E+000
 2.5740940E+002, 4.9841066E+004, 4.9841066E+004, 4.9841066E+004, 5.4499577E+001, 5.4626940E+001, 5.4528308E+001, 1.5954316E+000, 1.5948116E+000, 1.5952917E+000
 2.5804186E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4501199E+001, 5.4627439E+001, 5.4525038E+001, 1.5954236E+000, 1.5948092E+000, 1.5953076E+000
 2.5867431E+002, 4.9841065E+004, 4.9841065E+004, 4.9841065E+004, 5.4502686E+001, 5.4627923E+001, 5.4521708E+001, 1.5954164E+000, 1.5948068E+000, 1.5953238E+000
 2.5922771E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4503898E+001, 5.4628337E+001, 5.4518873E+001, 1.5954105E+000, 1.5948048E+000, 1.5953376E+000
 2.5986017E+002, 4.9841064E+004, 4.9841064E+004, 4.9841064E+004, 5.4504968E+001, 5.4628698E+001, 5.4516516E+001, 1.5954053E+000, 1.5948030E+000, 1.5953491E+000
 2.6041357E+002, 4.9841064E+004, 4.9841063E+004, 4.9841063E+004, 5.4505943E+001, 5.4629018E+001, 5.4514750E+001, 1.5954005E+000, 1.5948015E+000, 1.5953576E+000
 2.6104602E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4506826E+001, 5.4629314E+001, 5.4513715E+001, 1.5953962E+000, 1.5948000E+000, 1.5953627E+000
 2.6167848E+002, 4.9841063E+004, 4.9841063E+004, 4.9841063E+004, 5.4507652E+001, 5.4629619E+001, 5.4513511E+001, 1.5953922E+000, 1.5947986E+000, 1.5953637E+000
 2.6223187E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4508327E+001, 5.4629902E+001, 5.4514251E+001, 1.5953889E+000, 1.5947972E+000, 1.5953601E+000
 2.6286433E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4508921E+001, 5.4630195E+001, 5.4515749E+001, 1.5953860E+000, 1.5947957E+000, 1.5953528E+000
 2.6341773E+002, 4.9841062E+004, 4.9841062E+004, 4.9841062E+004, 5.4509448E+001, 5.4630491E+001, 5.4517746E+001, 1.5953834E+000, 1.5947943E+000, 1.5953430E+000
 2.6405018E+002, 4.9841062E+004, 4.9841062E+004, 4.9841061E+004, 5.4509912E+001, 5.4630775E+001, 5.4520129E+001, 1.5953812E+000, 1.5947929E+000, 1.5953314E+000
 2.6460358E+002, 4.9841062E+004, 4.9841062E+004, 4.9841061E+004, 5.4510310E+001, 5.4631028E+001, 5.4522852E+001, 1.5953792E+000, 1.5947917E+000, 1.5953182E+000
 2.6523604E+002, 4.9841062E+004, 4.9841062E+004, 4.9841061E+004, 5.4510652E+001, 5.4631232E+001, 5.4525945E+001, 1.5953776E+000, 1.5947907E+000, 1.5953031E+000
 2.6586849E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4510970E+001, 5.4631391E+001, 5.4529573E+001, 1.5953760E+000, 1.5947899E+000, 1.5952855E+000
 2.6642189E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4511237E+001, 5.4631468E+001, 5.4533241E+001, 1.5953747E+000, 1.5947895E+000, 1.5952676E+000
 2.6705435E+002, 4.9841061E+004, 4.9841061E+004, 4.9841061E+004, 5.4511481E+001, 5.4631461E+001, 5.4537137E+001, 1.5953735E+000, 1.5947896E+000, 1.5952486E+000
 2.6760775E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4511711E+001, 5.4631395E+001, 5.4541079E+001, 1.5953724E+000, 1.5947899E+000, 1.5952294E+000
 2.6824020E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4511929E+001, 5.4631272E+001, 5.4544906E+001, 1.5953714E+000, 1.5947905E+000, 1.5952108E+000
 2.6887266E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4512152E+001, 5.4631082E+001, 5.4548721E+001, 1.5953703E+000, 1.5947914E+000, 1.5951922E+000
 2.6942606E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4512353E+001, 5.4630853E+001, 5.4551940E+001, 1.5953693E+000, 1.5947925E+000, 1.5951766E+000
 2.7005851E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4512543E+001, 5.4630593E+001, 5.4554674E+001, 1.5953684E+000, 1.5947938E+000, 1.5951633E+000
 2.7061191E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4512721E+001, 5.4630330E+001, 5.4556770E+001, 1.5953675E+000, 1.5947951E+000, 1.5951531E+000
 2.7124437E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4512883E+001, 5.4630064E+001, 5.4558234E+001, 1.5953667E+000, 1.5947964E+000, 1.5951459E+000
 2.7187682E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4513031E+001, 5.4629774E+001, 5.4559249E+001, 1.5953660E+000, 1.5947978E+000, 1.5951410E+000
 2.7243022E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4513141E+001, 5.4629441E+001, 5.4559796E+001, 1.5953655E+000, 1.5947994E+000, 1.5951383E+000
 2.7306268E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4513214E+001, 5.4628766E+001, 5.4560022E+001, 1.5953651E+000, 1.5948027E+000, 1.5951372E+000
 2.7361607E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4513238E+001, 5.4627617E+001, 5.4560082E+001, 1.5953650E+000, 1.5948083E+000, 1.5951369E+000
 2.7424853E+002, 4.9841061E+004, 4.9841061E+004, 4.9841060E+004, 5.4513205E+001, 5.4626111E+001, 5.4560193E+001, 1.5953651E+000, 1.5948156E+000, 1.5951364E+000
 2.7480193E+002, 4.9841061E+004, 4.9841060E+004, 4.9841060E+004, 5.4513113E+001, 5.4624245E+001, 5.4560304E+001, 1.5953656E+000, 1.5948247E+000, 1.5951358E+000
 2.7543438E+002, 4.9841060E+004, 4.9841060E+004, 4.9841060E+004, 5.4512951E+001, 5.4621737E+001, 5.4560268E+001, 1.5953664E+000, 1.5948369E+000, 1.5951360E+000
 2.7606684E+002, 4.9841060E+004, 4.9841060E+004, 4.9841059E+004, 5.4512698E+001, 5.4618226E+001, 5.4560143E+001, 1.5953676E+000, 1.5948540E+000, 1.5951366E+000
 2.7662024E+002, 4.9841060E+004, 4.9841060E+004, 4.9841059E+004, 5.4512367E+001, 5.4614140E+001, 5.4560063E+001, 1.5953692E+000, 1.5948738E+000, 1.5951370E+000
 2.7725269E+002, 4.9841060E+004, 4.9841059E+004, 4.9841059E+004, 5.4511929E+001, 5.4609295E+001, 5.4560032E+001, 1.5953713E+000, 1.5948974E+000, 1.5951372E+000
 2.7780609E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4511376E+001, 5.4604336E+001, 5.4560040E+001, 1.5953740E+000, 1.5949215E+000, 1.5951371E+000
 2.7843855E+002, 4.9841059E+004, 4.9841059E+004, 4.9841058E+004, 5.4510690E+001, 5.4599722E+001, 5.4560023E+001, 1.5953774E+000, 1.5949440E+000, 1.5951372E+000
 2.7907100E+002, 4.9841058E+004, 4.9841058E+004, 4.9841058E+004, 5.4509803E+001, 5.4594666E+001, 5.4559994E+001, 1.5953817E+000, 1.5949686E+000, 1.5951373E+000
 2.7962440E+002, 4.9841058E+004, 4.9841058E+004, 4.9841057E+004, 5.4508814E+001, 5.4590159E+001, 5.4560074E+001, 1.5953865E+000, 1.5949905E+000, 1.5951369E+000
 2.8025686E+002, 4.9841057E+004, 4.9841057E+004, 4.9841057E+004, 5.4507654E+001, 5.4586126E+001, 5.4560273E+001, 1.5953921E+000, 1.5950101E+000, 1.5951360E+000
 2.8081026E+002, 4.9841057E+004, 4.9841057E+004, 4.9841056E+004, 5.4506328E+001, 5.4582091E+001, 5.4560559E+001, 1.5953986E+000, 1.5950298E+000, 1.5951346E+000
 2.8144271E+002, 4.9841056E+004, 4.9841056E+004, 4.9841056E+004, 5.4504832E+001, 5.4577787E+001, 5.4560909E+001, 1.5954059E+000, 1.5950507E+000, 1.5951329E+000
 2.8207517E+002, 4.9841056E+004, 4.9841055E+004, 4.9841055E+004, 5.4503038E+001, 5.4572694E+001, 5.4561325E+001, 1.5954146E+000, 1.5950755E+000, 1.5951308E+000
 2.8262857E+002, 4.9841055E+004, 4.9841055E+004, 4.9841055E+004, 5.4501171E+001, 5.4567697E+001, 5.4561740E+001, 1.5954237E+000, 1.5950998E+000, 1.5951288E+000
 2.8326102E+002, 4.9841055E+004, 4.9841054E+004, 4.9841054E+004, 5.4499212E+001, 5.4562398E+001, 5.4562173E+001, 1.5954332E+000, 1.5951256E+000, 1.5951267E+000
 2.8381442E+002, 4.9841054E+004, 4.9841054E+004, 4.9841054E+004, 5.4497214E+001, 5.4556536E+001, 5.4562599E+001, 1.5954429E+000, 1.5951541E+000, 1.5951246E+000
 2.8444688E+002, 4.9841054E+004, 4.9841053E+004, 4.9841053E+004, 5.4495185E+001, 5.4550484E+001, 5.4562994E+001, 1.5954528E+000, 1.5951836E+000, 1.5951227E+000
 2.8500027E+002, 4.9841053E+004, 4.9841053E+004, 4.9841053E+004, 5.4493136E+001, 5.4544408E+001, 5.4563398E+001, 1.5954628E+000, 1.5952131E+000, 1.5951207E+000
 2.8563273E+002, 4.9841053E+004, 4.9841052E+004, 4.9841052E+004, 5.4491068E+001, 5.4538080E+001, 5.4563876E+001, 1.5954728E+000, 1.5952439E+000, 1.5951184E+000
 2.8626519E+002, 4.9841052E+004, 4.9841052E+004, 4.9841051E+004, 5.4488847E+001, 5.4532035E+001, 5.4564520E+001, 1.5954837E+000, 1.5952734E+000, 1.5951152E+000
 2.8681858E+002, 4.9841051E+004, 4.9841051E+004, 4.9841051E+004, 5.4486758E+001, 5.4527030E+001, 5.4565263E+001, 1.5954938E+000, 1.5952977E+000, 1.5951116E+000
 2.8745104E+002, 4.9841051E+004, 4.9841051E+004, 4.9841050E+004, 5.4484655E+001, 5.4522052E+001, 5.4566149E+001, 1.5955041E+000, 1.5953220E+000, 1.5951073E+000
 2.8800444E+002, 4.9841050E+004, 4.9841050E+004, 4.9841050E+004, 5.4482472E+001, 5.4516975E+001, 5.4567177E+001, 1.5955147E+000, 1.5953467E+000, 1.5951023E+000
 2.8863689E+002, 4.9841050E+004, 4.9841049E+004, 4.9841049E+004, 5.4480229E+001, 5.4512025E+001, 5.4568310E+001, 1.5955256E+000, 1.5953708E+000, 1.5950968E+000
 2.8926935E+002, 4.9841049E+004, 4.9841049E+004, 4.9841049E+004, 5.4477794E+001, 5.4507214E+001, 5.4569570E+001, 1.5955374E+000, 1.5953942E+000, 1.5950906E+000
 2.8982275E+002, 4.9841049E+004, 4.9841048E+004, 4.9841048E+004, 5.4475517E+001, 5.4503316E+001, 5.4570747E+001, 1.5955485E+000, 1.5954132E+000, 1.5950849E+000
 2.9045520E+002, 4.9841048E+004, 4.9841048E+004, 4.9841048E+004, 5.4473316E+001, 5.4500012E+001, 5.4571890E+001, 1.5955592E+000, 1.5954292E+000, 1.5950793E+000
 2.9100860E+002, 4.9841047E+004, 4.9841047E+004, 4.9841047E+004, 5.4471201E+001, 5.4497105E+001, 5.4572978E+001, 1.5955695E+000, 1.5954434E+000, 1.5950740E+000
 2.9164106E+002, 4.9841047E+004, 4.9841047E+004, 4.9841047E+004, 5.4469183E+001, 5.4494566E+001, 5.4573981E+001, 1.5955794E+000, 1.5954557E+000, 1.5950691E+000
 2.9227351E+002, 4.9841046E+004, 4.9841046E+004, 4.9841046E+004, 5.4467168E+001, 5.4492246E+001, 5.4574934E+001, 1.5955892E+000, 1.5954670E+000, 1.5950645E+000
 2.9282691E+002, 4.9841046E+004, 4.9841045E+004, 4.9841045E+004, 5.4465392E+001, 5.4490398E+001, 5.4575701E+001, 1.5955978E+000, 1.5954760E+000, 1.5950607E+000
 2.9345937E+002, 4.9841045E+004, 4.9841045E+004, 4.9841045E+004, 5.4463753E+001, 5.4488804E+001, 5.4576347E+001, 1.5956058E+000, 1.5954838E+000, 1.5950576E+000
 2.9401277E+002, 4.9841044E+004, 4.9841044E+004, 4.9841044E+004, 5.4462290E+001, 5.4487390E+001, 5.4576870E+001, 1.5956129E+000, 1.5954907E+000, 1.5950550E+000
 2.9464522E+002, 4.9841044E+004, 4.9841043E+004, 4.9841043E+004, 5.4460983E+001, 5.4486103E+001, 5.4577213E+001, 1.5956193E+000, 1.5954969E+000, 1.5950534E+000
 2.9527768E+002, 4.9841043E+004, 4.9841043E+004, 4.9841043E+004, 5.4459749E+001, 5.4484957E+001, 5.4577368E+001, 1.5956253E+000, 1.5955025E+000, 1.5950526E+000
 2.9583108E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4458764E+001, 5.4484118E+001, 5.4577359E+001, 1.5956301E+000, 1.5955066E+000, 1.5950526E+000
 2.9646353E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4457955E+001, 5.4483455E+001, 5.4577294E+001, 1.5956340E+000, 1.5955098E+000, 1.5950529E+000
 2.9701693E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4457279E+001, 5.4483000E+001, 5.4577167E+001, 1.5956373E+000, 1.5955120E+000, 1.5950536E+000
 2.9764938E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4456717E+001, 5.4482736E+001, 5.4576921E+001, 1.5956400E+000, 1.5955133E+000, 1.5950548E+000
 2.9820278E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4456278E+001, 5.4482554E+001, 5.4576535E+001, 1.5956421E+000, 1.5955142E+000, 1.5950566E+000
 2.9883524E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4455972E+001, 5.4482443E+001, 5.4575993E+001, 1.5956436E+000, 1.5955147E+000, 1.5950593E+000
 2.9946769E+002, 4.9841038E+004, 4.9841039E+004, 4.9841038E+004, 5.4455767E+001, 5.4482480E+001, 5.4575239E+001, 1.5956446E+000, 1.5955145E+000, 1.5950629E+000
 3.0002109E+002, 4.9841038E+004, 4.9841038E+004, 4.9841038E+004, 5.4455684E+001, 5.4482663E+001, 5.4574372E+001, 1.5956450E+000, 1.5955136E+000, 1.5950671E+000
 3.0065355E+002, 4.9841037E+004, 4.9841038E+004, 4.9841037E+004, 5.4455710E+001, 5.4482978E+001, 5.4573401E+001, 1.5956449E+000, 1.5955121E+000, 1.5950719E+000
 3.0120695E+002, 4.9841037E+004, 4.9841037E+004, 4.9841037E+004, 5.4455836E+001, 5.4483385E+001, 5.4572345E+001, 1.5956443E+000, 1.5955101E+000, 1.5950770E+000
 3.0183940E+002, 4.9841037E+004, 4.9841037E+004, 4.9841037E+004, 5.4455999E+001, 5.4483834E+001, 5.4571206E+001, 1.5956435E+000, 1.5955079E+000, 1.5950825E+000
 3.0247186E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4456161E+001, 5.4484594E+001, 5.4569928E+001, 1.5956427E+000, 1.5955042E+000, 1.5950887E+000
 3.0302526E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4456291E+001, 5.4485692E+001, 5.4568715E+001, 1.5956420E+000, 1.5954988E+000, 1.5950946E+000
 3.0365771E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4456467E+001, 5.4486872E+001, 5.4567556E+001, 1.5956412E+000, 1.5954931E+000, 1.5951003E+000
 3.0421111E+002, 4.9841035E+004, 4.9841036E+004, 4.9841036E+004, 5.4456755E+001, 5.4488033E+001, 5.4566522E+001, 1.5956398E+000, 1.5954874E+000, 1.5951053E+000
 3.0484357E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4457132E+001, 5.4489270E+001, 5.4565681E+001, 1.5956379E+000, 1.5954814E+000, 1.5951094E+000
 3.0547602E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4457606E+001, 5.4490747E+001, 5.4565038E+001, 1.5956356E+000, 1.5954742E+000, 1.5951125E+000
 3.0602942E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4458139E+001, 5.4492219E+001, 5.4564712E+001, 1.5956330E+000, 1.5954671E+000, 1.5951141E+000
 3.0666188E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4458799E+001, 5.4493756E+001, 5.4564681E+001, 1.5956298E+000, 1.5954596E+000, 1.5951143E+000
 3.0721527E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4459566E+001, 5.4495223E+001, 5.4564885E+001, 1.5956261E+000, 1.5954524E+000, 1.5951133E+000
 3.0784773E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4460422E+001, 5.4496555E+001, 5.4565107E+001, 1.5956219E+000, 1.5954459E+000, 1.5951122E+000
 3.0840113E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4461338E+001, 5.4497699E+001, 5.4565284E+001, 1.5956174E+000, 1.5954404E+000, 1.5951113E+000
 3.0903358E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4462249E+001, 5.4498632E+001, 5.4565438E+001, 1.5956130E+000, 1.5954358E+000, 1.5951106E+000
 3.0966604E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4463191E+001, 5.4499407E+001, 5.4565620E+001, 1.5956084E+000, 1.5954320E+000, 1.5951097E+000
 3.1021944E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4464051E+001, 5.4499947E+001, 5.4566103E+001, 1.5956042E+000, 1.5954294E+000, 1.5951073E+000
 3.1085189E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4464889E+001, 5.4500327E+001, 5.4567057E+001, 1.5956001E+000, 1.5954276E+000, 1.5951027E+000
 3.1140529E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4465688E+001, 5.4500559E+001, 5.4568354E+001, 1.5955962E+000, 1.5954264E+000, 1.5950964E+000
 3.1203775E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4466442E+001, 5.4500632E+001, 5.4569867E+001, 1.5955926E+000, 1.5954261E+000, 1.5950890E+000
 3.1267020E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4467192E+001, 5.4500626E+001, 5.4571548E+001, 1.5955889E+000, 1.5954261E+000, 1.5950808E+000
 3.1322360E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4467837E+001, 5.4500645E+001, 5.4573217E+001, 1.5955858E+000, 1.5954260E+000, 1.5950727E+000
 3.1385606E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4468432E+001, 5.4500690E+001, 5.4575118E+001, 1.5955829E+000, 1.5954258E+000, 1.5950635E+000
 3.1440946E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4468984E+001, 5.4500743E+001, 5.4577272E+001, 1.5955802E+000, 1.5954255E+000, 1.5950530E+000
 3.1504191E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4469498E+001, 5.4500711E+001, 5.4579694E+001, 1.5955777E+000, 1.5954257E+000, 1.5950412E+000
 3.1567437E+002, 4.9841035E+004, 4.9841035E+004, 4.9841035E+004, 5.4470009E+001, 5.4500582E+001, 5.4582550E+001, 1.5955752E+000, 1.5954263E+000, 1.5950273E+000
 3.1622777E+002, 4.9841035E+004, 4.9841035E+004, 4.9841036E+004, 5.4470457E+001, 5.4500425E+001, 5.4585222E+001, 1.5955730E+000, 1.5954271E+000, 1.5950143E+000
 3.1686022E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4470877E+001, 5.4500279E+001, 5.4587650E+001, 1.5955710E+000, 1.5954278E+000, 1.5950025E+000
 3.1741362E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4471271E+001, 5.4500154E+001, 5.4589825E+001, 1.5955691E+000, 1.5954284E+000, 1.5949919E+000
 3.1804608E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4471639E+001, 5.4500057E+001, 5.4591789E+001, 1.5955673E+000, 1.5954289E+000, 1.5949823E+000
 3.1867853E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4472005E+001, 5.4499989E+001, 5.4593734E+001, 1.5955655E+000, 1.5954292E+000, 1.5949729E+000
 3.1923193E+002, 4.9841036E+004, 4.9841036E+004, 4.9841036E+004, 5.4472325E+001, 5.4499939E+001, 5.4595408E+001, 1.5955639E+000, 1.5954295E+000, 1.5949647E+000
 3.1986439E+002, 4.9841036E+004, 4.9841037E+004, 4.9841037E+004, 5.4472621E+001, 5.4499903E+001, 5.4596898E+001, 1.5955625E+000, 1.5954296E+000, 1.5949575E+000
 3.2041778E+002, 4.9841037E+004, 4.9841037E+004, 4.9841037E+004, 5.4472897E+001, 5.4499901E+001, 5.4598140E+001, 1.5955612E+000, 1.5954297E+000, 1.5949514E+000
 3.2105024E+002, 4.9841037E+004, 4.9841037E+004, 4.9841037E+004, 5.4473150E+001, 5.4499939E+001, 5.4599115E+001, 1.5955599E+000, 1.5954295E+000, 1.5949467E+000
 3.2160364E+002, 4.9841037E+004, 4.9841037E+004, 4.9841037E+004, 5.4473380E+001, 5.4500032E+001, 5.4599835E+001, 1.5955588E+000, 1.5954290E+000, 1.5949432E+000
 3.2223609E+002, 4.9841038E+004, 4.9841038E+004, 4.9841038E+004, 5.4473580E+001, 5.4500231E+001, 5.4600298E+001, 1.5955578E+000, 1.5954281E+000, 1.5949410E+000
 3.2286855E+002, 4.9841038E+004, 4.9841038E+004, 4.9841038E+004, 5.4473762E+001, 5.4500575E+001, 5.4600536E+001, 1.5955570E+000, 1.5954264E+000, 1.5949398E+000
 3.2342195E+002, 4.9841038E+004, 4.9841038E+004, 4.9841038E+004, 5.4473908E+001, 5.4501025E+001, 5.4600544E+001, 1.5955563E+000, 1.5954242E+000, 1.5949398E+000
 3.2405440E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4474030E+001, 5.4501597E+001, 5.4600356E+001, 1.5955557E+000, 1.5954214E+000, 1.5949407E+000
 3.2460780E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4474131E+001, 5.4502264E+001, 5.4599984E+001, 1.5955552E+000, 1.5954182E+000, 1.5949425E+000
 3.2524026E+002, 4.9841039E+004, 4.9841039E+004, 4.9841039E+004, 5.4474210E+001, 5.4503018E+001, 5.4599439E+001, 1.5955548E+000, 1.5954145E+000, 1.5949452E+000
 3.2587271E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4474274E+001, 5.4503898E+001, 5.4598679E+001, 1.5955545E+000, 1.5954102E+000, 1.5949489E+000
 3.2642611E+002, 4.9841040E+004, 4.9841040E+004, 4.9841040E+004, 5.4474320E+001, 5.4504774E+001, 5.4597804E+001, 1.5955543E+000, 1.5954060E+000, 1.5949531E+000
 3.2705857E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4474360E+001, 5.4505716E+001, 5.4596767E+001, 1.5955541E+000, 1.5954014E+000, 1.5949582E+000
 3.2761197E+002, 4.9841041E+004, 4.9841041E+004, 4.9841041E+004, 5.4474403E+001, 5.4506730E+001, 5.4595579E+001, 1.5955539E+000, 1.5953965E+000, 1.5949640E+000
 3.2824442E+002, 4.9841041E+004, 4.9841042E+004, 4.9841042E+004, 5.4474459E+001, 5.4507806E+001, 5.4594228E+001, 1.5955536E+000, 1.5953912E+000, 1.5949705E+000
 3.2887688E+002, 4.9841042E+004, 4.9841042E+004, 4.9841042E+004, 5.4474549E+001, 5.4509004E+001, 5.4592611E+001, 1.5955532E+000, 1.5953854E+000, 1.5949784E+000
 3.2943028E+002, 4.9841042E+004, 4.9841043E+004, 4.9841043E+004, 5.4474672E+001, 5.4510164E+001, 5.4590920E+001, 1.5955526E+000, 1.5953797E+000, 1.5949866E+000
 3.3006273E+002, 4.9841043E+004, 4.9841043E+004, 4.9841043E+004, 5.4474810E+001, 5.4511355E+001, 5.4588996E+001, 1.5955519E+000, 1.5953740E+000, 1.5949960E+000
 3.3061613E+002, 4.9841043E+004, 4.9841044E+004, 4.9841043E+004, 5.4474951E+001, 5.4512557E+001, 5.4586917E+001, 1.5955512E+000, 1.5953681E+000, 1.5950061E+000
 3.3124858E+002, 4.9841044E+004, 4.9841044E+004, 4.9841044E+004, 5.4475101E+001, 5.4513754E+001, 5.4584742E+001, 1.5955505E+000, 1.5953623E+000, 1.5950167E+000
 3.3180198E+002, 4.9841044E+004, 4.9841045E+004, 4.9841044E+004, 5.4475261E+001, 5.4514934E+001, 5.4582505E+001, 1.5955497E+000, 1.5953565E+000, 1.5950276E+000
 3.3243444E+002, 4.9841045E+004, 4.9841045E+004, 4.9841045E+004, 5.4475432E+001, 5.4516105E+001, 5.4580237E+001, 1.5955489E+000, 1.5953508E+000, 1.5950387E+000
