s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
Time,"Pres 1","Pres 2","Pres 3","Temp 1","Temp 2","Temp 3","Dens 1","Dens 2","Dens 3"
 1.6507089E+002, 4.9841002E+004, 4.9841002E+004, 4.9841003E+004, 5.4495805E+001, 5.4489160E+001, 5.4395723E+001, 1.5954493E+000, 1.5954816E+000, 1.5959367E+000
 1.6562429E+002, 4.9841001E+004, 4.9841001E+004, 4.9841002E+004, 5.4503555E+001, 5.4486710E+001, 5.4409793E+001, 1.5954115E+000, 1.5954935E+000, 1.5958682E+000
 1.6625675E+002, 4.9841000E+004, 4.9841001E+004, 4.9841001E+004, 5.4509763E+001, 5.4483407E+001, 5.4426580E+001, 1.5953813E+000, 1.5955096E+000, 1.5957864E+000
 1.6681015E+002, 4.9840999E+004, 4.9841000E+004, 4.9841000E+004, 5.4513974E+001, 5.4479535E+001, 5.4444543E+001, 1.5953608E+000, 1.5955285E+000, 1.5956989E+000
 1.6744260E+002, 4.9840999E+004, 4.9840999E+004, 4.9840999E+004, 5.4517394E+001, 5.4475087E+001, 5.4461322E+001, 1.5953441E+000, 1.5955501E+000, 1.5956171E+000
 1.6807506E+002, 4.9840998E+004, 4.9840998E+004, 4.9840998E+004, 5.4520424E+001, 5.4470566E+001, 5.4475080E+001, 1.5953293E+000, 1.5955721E+000, 1.5955501E+000
 1.6862846E+002, 4.9840997E+004, 4.9840997E+004, 4.9840997E+004, 5.4523017E+001, 5.4467236E+001, 5.4482790E+001, 1.5953167E+000, 1.5955883E+000, 1.5955126E+000
 1.6926091E+002, 4.9840996E+004, 4.9840996E+004, 4.9840996E+004, 5.4526751E+001, 5.4464979E+001, 5.4486829E+001, 1.5952985E+000, 1.5955993E+000, 1.5954929E+000
 1.6981431E+002, 4.9840995E+004, 4.9840995E+004, 4.9840995E+004, 5.4532384E+001, 5.4462858E+001, 5.4488819E+001, 1.5952711E+000, 1.5956096E+000, 1.5954832E+000
 1.7044677E+002, 4.9840994E+004, 4.9840994E+004, 4.9840994E+004, 5.4539744E+001, 5.4460427E+001, 5.4489230E+001, 1.5952352E+000, 1.5956215E+000, 1.5954812E+000
 1.7100016E+002, 4.9840993E+004, 4.9840994E+004, 4.9840993E+004, 5.4548715E+001, 5.4457722E+001, 5.4489102E+001, 1.5951916E+000, 1.5956346E+000, 1.5954818E+000
 1.7163262E+002, 4.9840993E+004, 4.9840993E+004, 4.9840992E+004, 5.4559008E+001, 5.4454779E+001, 5.4488957E+001, 1.5951414E+000, 1.5956489E+000, 1.5954825E+000
 1.7226508E+002, 4.9840992E+004, 4.9840993E+004, 4.9840992E+004, 5.4570945E+001, 5.4451506E+001, 5.4487904E+001, 1.5950833E+000, 1.5956649E+000, 1.5954876E+000
 1.7281847E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4582430E+001, 5.4448521E+001, 5.4484552E+001, 1.5950274E+000, 1.5956794E+000, 1.5955039E+000
 1.7345093E+002, 4.9840991E+004, 4.9840992E+004, 4.9840991E+004, 5.4593565E+001, 5.4445937E+001, 5.4478557E+001, 1.5949732E+000, 1.5956920E+000, 1.5955331E+000
 1.7400433E+002, 4.9840991E+004, 4.9840992E+004, 4.9840991E+004, 5.4603612E+001, 5.4444184E+001, 5.4470434E+001, 1.5949243E+000, 1.5957005E+000, 1.5955727E+000
 1.7463678E+002, 4.9840991E+004, 4.9840992E+004, 4.9840990E+004, 5.4611698E+001, 5.4443396E+001, 5.4461022E+001, 1.5948850E+000, 1.5957044E+000, 1.5956185E+000
 1.7526924E+002, 4.9840991E+004, 4.9840992E+004, 4.9840990E+004, 5.4617982E+001, 5.4443286E+001, 5.4451276E+001, 1.5948544E+000, 1.5957049E+000, 1.5956660E+000
 1.7582264E+002, 4.9840991E+004, 4.9840992E+004, 4.9840990E+004, 5.4622291E+001, 5.4443766E+001, 5.4442539E+001, 1.5948335E+000, 1.5957026E+000, 1.5957085E+000
 1.7645509E+002, 4.9840991E+004, 4.9840992E+004, 4.9840991E+004, 5.4625568E+001, 5.4447091E+001, 5.4434050E+001, 1.5948175E+000, 1.5956864E+000, 1.5957499E+000
 1.7700849E+002, 4.9840991E+004, 4.9840992E+004, 4.9840991E+004, 5.4628313E+001, 5.4454515E+001, 5.4425682E+001, 1.5948042E+000, 1.5956502E+000, 1.5957907E+000
 1.7764095E+002, 4.9840991E+004, 4.9840992E+004, 4.9840991E+004, 5.4630669E+001, 5.4464055E+001, 5.4418058E+001, 1.5947927E+000, 1.5956038E+000, 1.5958278E+000
 1.7827340E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4632578E+001, 5.4472823E+001, 5.4410481E+001, 1.5947834E+000, 1.5955611E+000, 1.5958647E+000
 1.7882680E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4633804E+001, 5.4479374E+001, 5.4404082E+001, 1.5947774E+000, 1.5955291E+000, 1.5958959E+000
 1.7945926E+002, 4.9840992E+004, 4.9840993E+004, 4.9840991E+004, 5.4634620E+001, 5.4484482E+001, 5.4399201E+001, 1.5947735E+000, 1.5955043E+000, 1.5959197E+000
 1.8001266E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4635078E+001, 5.4487912E+001, 5.4395768E+001, 1.5947712E+000, 1.5954876E+000, 1.5959364E+000
 1.8064511E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4635194E+001, 5.4488780E+001, 5.4393394E+001, 1.5947707E+000, 1.5954833E+000, 1.5959480E+000
 1.8127757E+002, 4.9840991E+004, 4.9840992E+004, 4.9840990E+004, 5.4635172E+001, 5.4486007E+001, 5.4391749E+001, 1.5947708E+000, 1.5954968E+000, 1.5959560E+000
 1.8183097E+002, 4.9840991E+004, 4.9840992E+004, 4.9840990E+004, 5.4635169E+001, 5.4481512E+001, 5.4391470E+001, 1.5947708E+000, 1.5955187E+000, 1.5959573E+000
 1.8246342E+002, 4.9840991E+004, 4.9840991E+004, 4.9840990E+004, 5.4635196E+001, 5.4476659E+001, 5.4391886E+001, 1.5947707E+000, 1.5955424E+000, 1.5959553E+000
 1.8301682E+002, 4.9840990E+004, 4.9840991E+004, 4.9840989E+004, 5.4635242E+001, 5.4472461E+001, 5.4392339E+001, 1.5947704E+000, 1.5955628E+000, 1.5959531E+000
 1.8364928E+002, 4.9840989E+004, 4.9840990E+004, 4.9840988E+004, 5.4635389E+001, 5.4469495E+001, 5.4392688E+001, 1.5947697E+000, 1.5955772E+000, 1.5959514E+000
 1.8420267E+002, 4.9840989E+004, 4.9840989E+004, 4.9840987E+004, 5.4635666E+001, 5.4467303E+001, 5.4392393E+001, 1.5947684E+000, 1.5955879E+000, 1.5959528E+000
 1.8483513E+002, 4.9840988E+004, 4.9840988E+004, 4.9840987E+004, 5.4636104E+001, 5.4465646E+001, 5.4391511E+001, 1.5947662E+000, 1.5955960E+000, 1.5959571E+000
 1.8546758E+002, 4.9840987E+004, 4.9840987E+004, 4.9840986E+004, 5.4636760E+001, 5.4464299E+001, 5.4390268E+001, 1.5947630E+000, 1.5956025E+000, 1.5959632E+000
 1.8602098E+002, 4.9840986E+004, 4.9840987E+004, 4.9840985E+004, 5.4637556E+001, 5.4463355E+001, 5.4389090E+001, 1.5947591E+000, 1.5956071E+000, 1.5959689E+000
 1.8665344E+002, 4.9840986E+004, 4.9840986E+004, 4.9840984E+004, 5.4638521E+001, 5.4462652E+001, 5.4388175E+001, 1.5947544E+000, 1.5956105E+000, 1.5959733E+000
 1.8720684E+002, 4.9840985E+004, 4.9840985E+004, 4.9840984E+004, 5.4639636E+001, 5.4462119E+001, 5.4387530E+001, 1.5947490E+000, 1.5956131E+000, 1.5959765E+000
 1.8783929E+002, 4.9840984E+004, 4.9840985E+004, 4.9840983E+004, 5.4640897E+001, 5.4461704E+001, 5.4387103E+001, 1.5947429E+000, 1.5956151E+000, 1.5959786E+000
 1.8847175E+002, 4.9840984E+004, 4.9840984E+004, 4.9840982E+004, 5.4642396E+001, 5.4461340E+001, 5.4386853E+001, 1.5947356E+000, 1.5956169E+000, 1.5959798E+000
 1.8902515E+002, 4.9840984E+004, 4.9840984E+004, 4.9840982E+004, 5.4643903E+001, 5.4461052E+001, 5.4386797E+001, 1.5947282E+000, 1.5956183E+000, 1.5959800E+000
 1.8965760E+002, 4.9840984E+004, 4.9840984E+004, 4.9840982E+004, 5.4645473E+001, 5.4460775E+001, 5.4386723E+001, 1.5947206E+000, 1.5956196E+000, 1.5959804E+000
 1.9021100E+002, 4.9840983E+004, 4.9840984E+004, 4.9840982E+004, 5.4647097E+001, 5.4460453E+001, 5.4386601E+001, 1.5947127E+000, 1.5956212E+000, 1.5959810E+000
 1.9084346E+002, 4.9840984E+004, 4.9840984E+004, 4.9840982E+004, 5.4648794E+001, 5.4460076E+001, 5.4386621E+001, 1.5947044E+000, 1.5956230E+000, 1.5959809E+000
 1.9147591E+002, 4.9840984E+004, 4.9840984E+004, 4.9840983E+004, 5.4650692E+001, 5.4459628E+001, 5.4387343E+001, 1.5946952E+000, 1.5956252E+000, 1.5959774E+000
 1.9202931E+002, 4.9840984E+004, 4.9840984E+004, 4.9840983E+004, 5.4652640E+001, 5.4459080E+001, 5.4388223E+001, 1.5946857E+000, 1.5956279E+000, 1.5959731E+000
 1.9266177E+002, 4.9840985E+004, 4.9840985E+004, 4.9840984E+004, 5.4654691E+001, 5.4458353E+001, 5.4388906E+001, 1.5946757E+000, 1.5956314E+000, 1.5959698E+000
 1.9321517E+002, 4.9840985E+004, 4.9840985E+004, 4.9840984E+004, 5.4656710E+001, 5.4457488E+001, 5.4389502E+001, 1.5946659E+000, 1.5956357E+000, 1.5959669E+000
 1.9384762E+002, 4.9840986E+004, 4.9840986E+004, 4.9840985E+004, 5.4658633E+001, 5.4456536E+001, 5.4390163E+001, 1.5946566E+000, 1.5956403E+000, 1.5959637E+000
 1.9440102E+002, 4.9840987E+004, 4.9840986E+004, 4.9840986E+004, 5.4660427E+001, 5.4455564E+001, 5.4390664E+001, 1.5946479E+000, 1.5956450E+000, 1.5959612E+000
 1.9503347E+002, 4.9840987E+004, 4.9840987E+004, 4.9840986E+004, 5.4662068E+001, 5.4454628E+001, 5.4390930E+001, 1.5946399E+000, 1.5956496E+000, 1.5959599E+000
 1.9566593E+002, 4.9840988E+004, 4.9840988E+004, 4.9840987E+004, 5.4663633E+001, 5.4453649E+001, 5.4391139E+001, 1.5946323E+000, 1.5956544E+000, 1.5959589E+000
 1.9621933E+002, 4.9840989E+004, 4.9840988E+004, 4.9840988E+004, 5.4664897E+001, 5.4452884E+001, 5.4390699E+001, 1.5946261E+000, 1.5956581E+000, 1.5959611E+000
 1.9685178E+002, 4.9840989E+004, 4.9840989E+004, 4.9840989E+004, 5.4665976E+001, 5.4452467E+001, 5.4389729E+001, 1.5946209E+000, 1.5956602E+000, 1.5959658E+000
 1.9740518E+002, 4.9840990E+004, 4.9840990E+004, 4.9840989E+004, 5.4666893E+001, 5.4452404E+001, 5.4389015E+001, 1.5946164E+000, 1.5956605E+000, 1.5959693E+000
 1.9803764E+002, 4.9840991E+004, 4.9840990E+004, 4.9840990E+004, 5.4667616E+001, 5.4452592E+001, 5.4389545E+001, 1.5946129E+000, 1.5956596E+000, 1.5959667E+000
 1.9867009E+002, 4.9840991E+004, 4.9840991E+004, 4.9840991E+004, 5.4668051E+001, 5.4452905E+001, 5.4390790E+001, 1.5946108E+000, 1.5956581E+000, 1.5959607E+000
 1.9922349E+002, 4.9840992E+004, 4.9840992E+004, 4.9840991E+004, 5.4668034E+001, 5.4453155E+001, 5.4392067E+001, 1.5946109E+000, 1.5956568E+000, 1.5959544E+000
 1.9985595E+002, 4.9840993E+004, 4.9840992E+004, 4.9840992E+004, 5.4667640E+001, 5.4453333E+001, 5.4393479E+001, 1.5946128E+000, 1.5956560E+000, 1.5959476E+000
 2.0040935E+002, 4.9840993E+004, 4.9840993E+004, 4.9840993E+004, 5.4666978E+001, 5.4453500E+001, 5.4395495E+001, 1.5946161E+000, 1.5956552E+000, 1.5959377E+000
 2.0104180E+002, 4.9840994E+004, 4.9840993E+004, 4.9840993E+004, 5.4665973E+001, 5.4453670E+001, 5.4398467E+001, 1.5946210E+000, 1.5956544E+000, 1.5959233E+000
 2.0167426E+002, 4.9840995E+004, 4.9840994E+004, 4.9840994E+004, 5.4664567E+001, 5.4453843E+001, 5.4403719E+001, 1.5946278E+000, 1.5956535E+000, 1.5958977E+000
 2.0222766E+002, 4.9840995E+004, 4.9840995E+004, 4.9840995E+004, 5.4662981E+001, 5.4454058E+001, 5.4411038E+001, 1.5946355E+000, 1.5956525E+000, 1.5958620E+000
 2.0286011E+002, 4.9840996E+004, 4.9840996E+004, 4.9840996E+004, 5.4661064E+001, 5.4454645E+001, 5.4420181E+001, 1.5946449E+000, 1.5956496E+000, 1.5958175E+000
 2.0341351E+002, 4.9840997E+004, 4.9840997E+004, 4.9840997E+004, 5.4658783E+001, 5.4455237E+001, 5.4430915E+001, 1.5946560E+000, 1.5956468E+000, 1.5957652E+000
 2.0404597E+002, 4.9840998E+004, 4.9840998E+004, 4.9840998E+004, 5.4656207E+001, 5.4455654E+001, 5.4442787E+001, 1.5946685E+000, 1.5956447E+000, 1.5957074E+000
 2.0467842E+002, 4.9841000E+004, 4.9840999E+004, 4.9840999E+004, 5.4653375E+001, 5.4455985E+001, 5.4454541E+001, 1.5946823E+000, 1.5956431E+000, 1.5956502E+000
 2.0523182E+002, 4.9841001E+004, 4.9841000E+004, 4.9841000E+004, 5.4650780E+001, 5.4456173E+001, 5.4463745E+001, 1.5946949E+000, 1.5956422E+000, 1.5956054E+000
 2.0586428E+002, 4.9841002E+004, 4.9841001E+004, 4.9841002E+004, 5.4648253E+001, 5.4456218E+001, 5.4470109E+001, 1.5947073E+000, 1.5956420E+000, 1.5955744E+000
 2.0641767E+002, 4.9841004E+004, 4.9841003E+004, 4.9841003E+004, 5.4645797E+001, 5.4456115E+001, 5.4473658E+001, 1.5947192E+000, 1.5956425E+000, 1.5955571E+000
 2.0705013E+002, 4.9841005E+004, 4.9841004E+004, 4.9841005E+004, 5.4643496E+001, 5.4455972E+001, 5.4473057E+001, 1.5947304E+000, 1.5956433E+000, 1.5955601E+000
 2.0760353E+002, 4.9841007E+004, 4.9841006E+004, 4.9841006E+004, 5.4641528E+001, 5.4455810E+001, 5.4473842E+001, 1.5947400E+000, 1.5956441E+000, 1.5955562E+000
 2.0823598E+002, 4.9841008E+004, 4.9841008E+004, 4.9841008E+004, 5.4639999E+001, 5.4455631E+001, 5.4477719E+001, 1.5947475E+000, 1.5956450E+000, 1.5955374E+000
 2.0886844E+002, 4.9841010E+004, 4.9841010E+004, 4.9841010E+004, 5.4638762E+001, 5.4455448E+001, 5.4485567E+001, 1.5947535E+000, 1.5956459E+000, 1.5954992E+000
 2.0942184E+002, 4.9841012E+004, 4.9841012E+004, 4.9841012E+004, 5.4637709E+001, 5.4455334E+001, 5.4499911E+001, 1.5947587E+000, 1.5956464E+000, 1.5954294E+000
 2.1005429E+002, 4.9841014E+004, 4.9841014E+004, 4.9841014E+004, 5.4636725E+001, 5.4455293E+001, 5.4513250E+001, 1.5947635E+000, 1.5956467E+000, 1.5953644E+000
 2.1060769E+002, 4.9841016E+004, 4.9841016E+004, 4.9841016E+004, 5.4635949E+001, 5.4455284E+001, 5.4520921E+001, 1.5947673E+000, 1.5956467E+000, 1.5953271E+000
 2.1124015E+002, 4.9841019E+004, 4.9841018E+004, 4.9841018E+004, 5.4635905E+001, 5.4455267E+001, 5.4527108E+001, 1.5947675E+000, 1.5956468E+000, 1.5952970E+000
 2.1187260E+002, 4.9841021E+004, 4.9841020E+004, 4.9841021E+004, 5.4636602E+001, 5.4455243E+001, 5.4531698E+001, 1.5947641E+000, 1.5956470E+000, 1.5952747E+000
 2.1242600E+002, 4.9841023E+004, 4.9841022E+004, 4.9841023E+004, 5.4637606E+001, 5.4455222E+001, 5.4534072E+001, 1.5947593E+000, 1.5956471E+000, 1.5952631E+000
 2.1305846E+002, 4.9841025E+004, 4.9841025E+004, 4.9841025E+004, 5.4638805E+001, 5.4455208E+001, 5.4537553E+001, 1.5947535E+000, 1.5956472E+000, 1.5952462E+000
 2.1361186E+002, 4.9841028E+004, 4.9841027E+004, 4.9841028E+004, 5.4640178E+001, 5.4455197E+001, 5.4543686E+001, 1.5947468E+000, 1.5956473E+000, 1.5952164E+000
 2.1424431E+002, 4.9841030E+004, 4.9841029E+004, 4.9841030E+004, 5.4641954E+001, 5.4455196E+001, 5.4552323E+001, 1.5947382E+000, 1.5956473E+000, 1.5951744E+000
 2.1487677E+002, 4.9841033E+004, 4.9841032E+004, 4.9841033E+004, 5.4644312E+001, 5.4455236E+001, 5.4563358E+001, 1.5947268E+000, 1.5956471E+000, 1.5951207E+000
 2.1543017E+002, 4.9841035E+004, 4.9841035E+004, 4.9841036E+004, 5.4646561E+001, 5.4455306E+001, 5.4573984E+001, 1.5947158E+000, 1.5956468E+000, 1.5950690E+000
 2.1606262E+002, 4.9841038E+004, 4.9841037E+004, 4.9841038E+004, 5.4648222E+001, 5.4455394E+001, 5.4582235E+001, 1.5947078E+000, 1.5956464E+000, 1.5950289E+000
 2.1661602E+002, 4.9841041E+004, 4.9841040E+004, 4.9841041E+004, 5.4648859E+001, 5.4455491E+001, 5.4588694E+001, 1.5947047E+000, 1.5956460E+000, 1.5949975E+000
 2.1724848E+002, 4.9841043E+004, 4.9841043E+004, 4.9841044E+004, 5.4648844E+001, 5.4455586E+001, 5.4592719E+001, 1.5947048E+000, 1.5956456E+000, 1.5949779E+000
 2.1780187E+002, 4.9841046E+004, 4.9841046E+004, 4.9841047E+004, 5.4648436E+001, 5.4455664E+001, 5.4593349E+001, 1.5947068E+000, 1.5956452E+000, 1.5949749E+000
 2.1843433E+002, 4.9841049E+004, 4.9841048E+004, 4.9841049E+004, 5.4647454E+001, 5.4455720E+001, 5.4593559E+001, 1.5947116E+000, 1.5956450E+000, 1.5949739E+000
 2.1906678E+002, 4.9841051E+004, 4.9841051E+004, 4.9841052E+004, 5.4645850E+001, 5.4455761E+001, 5.4593063E+001, 1.5947195E+000, 1.5956448E+000, 1.5949763E+000
 2.1962018E+002, 4.9841054E+004, 4.9841054E+004, 4.9841055E+004, 5.4643958E+001, 5.4455784E+001, 5.4588803E+001, 1.5947287E+000, 1.5956447E+000, 1.5949971E+000
 2.2025264E+002, 4.9841056E+004, 4.9841056E+004, 4.9841057E+004, 5.4641980E+001, 5.4455790E+001, 5.4582685E+001, 1.5947383E+000, 1.5956447E+000, 1.5950269E+000
 2.2080604E+002, 4.9841059E+004, 4.9841059E+004, 4.9841060E+004, 5.4639984E+001, 5.4455780E+001, 5.4574961E+001, 1.5947481E+000, 1.5956448E+000, 1.5950645E+000
 2.2143849E+002, 4.9841061E+004, 4.9841061E+004, 4.9841062E+004, 5.4637712E+001, 5.4455758E+001, 5.4564412E+001, 1.5947592E+000, 1.5956449E+000, 1.5951159E+000
 2.2207095E+002, 4.9841063E+004, 4.9841063E+004, 4.9841064E+004, 5.4634177E+001, 5.4455721E+001, 5.4551703E+001, 1.5947764E+000, 1.5956451E+000, 1.5951777E+000
 2.2262435E+002, 4.9841065E+004, 4.9841065E+004, 4.9841066E+004, 5.4629149E+001, 5.4455678E+001, 5.4541458E+001, 1.5948009E+000, 1.5956453E+000, 1.5952276E+000
 2.2325680E+002, 4.9841067E+004, 4.9841067E+004, 4.9841068E+004, 5.4622773E+001, 5.4455642E+001, 5.4532601E+001, 1.5948319E+000, 1.5956455E+000, 1.5952708E+000
 2.2381020E+002, 4.9841069E+004, 4.9841069E+004, 4.9841070E+004, 5.4615194E+001, 5.4455616E+001, 5.4524899E+001, 1.5948688E+000, 1.5956457E+000, 1.5953083E+000
 2.2444266E+002, 4.9841071E+004, 4.9841071E+004, 4.9841072E+004, 5.4606051E+001, 5.4455614E+001, 5.4518297E+001, 1.5949133E+000, 1.5956457E+000, 1.5953405E+000
 2.2507511E+002, 4.9841072E+004, 4.9841073E+004, 4.9841073E+004, 5.4595868E+001, 5.4455652E+001, 5.4512257E+001, 1.5949629E+000, 1.5956455E+000, 1.5953699E+000
 2.2562851E+002, 4.9841074E+004, 4.9841074E+004, 4.9841075E+004, 5.4586695E+001, 5.4455725E+001, 5.4507410E+001, 1.5950075E+000, 1.5956452E+000, 1.5953935E+000
 2.2626097E+002, 4.9841075E+004, 4.9841075E+004, 4.9841076E+004, 5.4578197E+001, 5.4455836E+001, 5.4503224E+001, 1.5950489E+000, 1.5956447E+000, 1.5954139E+000
 2.2681437E+002, 4.9841076E+004, 4.9841076E+004, 4.9841077E+004, 5.4570670E+001, 5.4455969E+001, 5.4499464E+001, 1.5950856E+000, 1.5956440E+000, 1.5954322E+000
 2.2744682E+002, 4.9841077E+004, 4.9841077E+004, 4.9841078E+004, 5.4564713E+001, 5.4456104E+001, 5.4496025E+001, 1.5951146E+000, 1.5956434E+000, 1.5954490E+000
 2.2800022E+002, 4.9841078E+004, 4.9841078E+004, 4.9841079E+004, 5.4560365E+001, 5.4456242E+001, 5.4492778E+001, 1.5951357E+000, 1.5956427E+000, 1.5954648E+000
 2.2863267E+002, 4.9841079E+004, 4.9841079E+004, 4.9841080E+004, 5.4557281E+001, 5.4456392E+001, 5.4489646E+001, 1.5951508E+000, 1.5956420E+000, 1.5954801E+000
 2.2926513E+002, 4.9841080E+004, 4.9841080E+004, 4.9841081E+004, 5.4555040E+001, 5.4456577E+001, 5.4486439E+001, 1.5951617E+000, 1.5956411E+000, 1.5954957E+000
 2.2981853E+002, 4.9841081E+004, 4.9841080E+004, 4.9841081E+004, 5.4553696E+001, 5.4456842E+001, 5.4483638E+001, 1.5951682E+000, 1.5956398E+000, 1.5955093E+000
 2.3045098E+002, 4.9841081E+004, 4.9841081E+004, 4.9841082E+004, 5.4553139E+001, 5.4457286E+001, 5.4481152E+001, 1.5951709E+000, 1.5956377E+000, 1.5955214E+000
 2.3100438E+002, 4.9841081E+004, 4.9841081E+004, 4.9841082E+004, 5.4553236E+001, 5.4457955E+001, 5.4479073E+001, 1.5951705E+000, 1.5956344E+000, 1.5955316E+000
 2.3163684E+002, 4.9841082E+004, 4.9841081E+004, 4.9841082E+004, 5.4553722E+001, 5.4458870E+001, 5.4477474E+001, 1.5951681E+000, 1.5956300E+000, 1.5955394E+000
 2.3226929E+002, 4.9841082E+004, 4.9841082E+004, 4.9841083E+004, 5.4554654E+001, 5.4460158E+001, 5.4476197E+001, 1.5951636E+000, 1.5956237E+000, 1.5955456E+000
 2.3282269E+002, 4.9841082E+004, 4.9841082E+004, 4.9841083E+004, 5.4555734E+001, 5.4461840E+001, 5.4475344E+001, 1.5951583E+000, 1.5956155E+000, 1.5955497E+000
 2.3345515E+002, 4.9841082E+004, 4.9841081E+004, 4.9841083E+004, 5.4557056E+001, 5.4464072E+001, 5.4474752E+001, 1.5951519E+000, 1.5956046E+000, 1.5955526E+000
 2.3400855E+002, 4.9841082E+004, 4.9841081E+004, 4.9841082E+004, 5.4558104E+001, 5.4466865E+001, 5.4474378E+001, 1.5951468E+000, 1.5955910E+000, 1.5955544E+000
 2.3464100E+002, 4.9841082E+004, 4.9841081E+004, 4.9841082E+004, 5.4557901E+001, 5.4470268E+001, 5.4474232E+001, 1.5951478E+000, 1.5955745E+000, 1.5955551E+000
 2.3527346E+002, 4.9841081E+004, 4.9841081E+004, 4.9841082E+004, 5.4556075E+001, 5.4474574E+001, 5.4474490E+001, 1.5951567E+000, 1.5955535E+000, 1.5955539E+000
 2.3582686E+002, 4.9841081E+004, 4.9841080E+004, 4.9841081E+004, 5.4552700E+001, 5.4479366E+001, 5.4475184E+001, 1.5951731E+000, 1.5955301E+000, 1.5955505E+000
 2.3645931E+002, 4.9841080E+004, 4.9841080E+004, 4.9841081E+004, 5.4547809E+001, 5.4485015E+001, 5.4476131E+001, 1.5951969E+000, 1.5955026E+000, 1.5955459E+000
 2.3701271E+002, 4.9841080E+004, 4.9841079E+004, 4.9841080E+004, 5.4541535E+001, 5.4491376E+001, 5.4477250E+001, 1.5952274E+000, 1.5954716E+000, 1.5955404E+000
 2.3764517E+002, 4.9841079E+004, 4.9841078E+004, 4.9841080E+004, 5.4534369E+001, 5.4498607E+001, 5.4478579E+001, 1.5952623E+000, 1.5954364E+000, 1.5955339E+000
 2.3827762E+002, 4.9841078E+004, 4.9841077E+004, 4.9841079E+004, 5.4526518E+001, 5.4507523E+001, 5.4480339E+001, 1.5953005E+000, 1.5953930E+000, 1.5955254E+000
 2.3883102E+002, 4.9841078E+004, 4.9841077E+004, 4.9841078E+004, 5.4519139E+001, 5.4517194E+001, 5.4482272E+001, 1.5953364E+000, 1.5953459E+000, 1.5955159E+000
 2.3946348E+002, 4.9841077E+004, 4.9841076E+004, 4.9841077E+004, 5.4511789E+001, 5.4528297E+001, 5.4484355E+001, 1.5953722E+000, 1.5952918E+000, 1.5955058E+000
 2.4001687E+002, 4.9841076E+004, 4.9841075E+004, 4.9841076E+004, 5.4504644E+001, 5.4540856E+001, 5.4486523E+001, 1.5954070E+000, 1.5952307E+000, 1.5954952E+000
 2.4064933E+002, 4.9841075E+004, 4.9841074E+004, 4.9841076E+004, 5.4498318E+001, 5.4554678E+001, 5.4488940E+001, 1.5954378E+000, 1.5951634E+000, 1.5954834E+000
 2.4120273E+002, 4.9841074E+004, 4.9841073E+004, 4.9841075E+004, 5.4493210E+001, 5.4569284E+001, 5.4492139E+001, 1.5954626E+000, 1.5950923E+000, 1.5954679E+000
 2.4183518E+002, 4.9841073E+004, 4.9841072E+004, 4.9841074E+004, 5.4489556E+001, 5.4584138E+001, 5.4496124E+001, 1.5954804E+000, 1.5950200E+000, 1.5954484E+000
 2.4246764E+002, 4.9841073E+004, 4.9841071E+004, 4.9841073E+004, 5.4487521E+001, 5.4599716E+001, 5.4501212E+001, 1.5954903E+000, 1.5949442E+000, 1.5954237E+000
 2.4302104E+002, 4.9841072E+004, 4.9841071E+004, 4.9841072E+004, 5.4487411E+001, 5.4613220E+001, 5.4506964E+001, 1.5954909E+000, 1.5948784E+000, 1.5953956E+000
 2.4365349E+002, 4.9841071E+004, 4.9841070E+004, 4.9841071E+004, 5.4488352E+001, 5.4624287E+001, 5.4513435E+001, 1.5954863E+000, 1.5948246E+000, 1.5953641E+000
 2.4420689E+002, 4.9841070E+004, 4.9841069E+004, 4.9841071E+004, 5.4489918E+001, 5.4632666E+001, 5.4519756E+001, 1.5954786E+000, 1.5947838E+000, 1.5953333E+000
 2.4483935E+002, 4.9841070E+004, 4.9841069E+004, 4.9841070E+004, 5.4491891E+001, 5.4638845E+001, 5.4525372E+001, 1.5954690E+000, 1.5947537E+000, 1.5953060E+000
 2.4547180E+002, 4.9841069E+004, 4.9841068E+004, 4.9841069E+004, 5.4494367E+001, 5.4643802E+001, 5.4530644E+001, 1.5954570E+000, 1.5947296E+000, 1.5952803E+000
 2.4602520E+002, 4.9841068E+004, 4.9841067E+004, 4.9841069E+004, 5.4497201E+001, 5.4647335E+001, 5.4534984E+001, 1.5954431E+000, 1.5947124E+000, 1.5952592E+000
 2.4665766E+002, 4.9841068E+004, 4.9841067E+004, 4.9841068E+004, 5.4500513E+001, 5.4650131E+001, 5.4538687E+001, 1.5954270E+000, 1.5946988E+000, 1.5952412E+000
 2.4721106E+002, 4.9841067E+004, 4.9841066E+004, 4.9841067E+004, 5.4504512E+001, 5.4652379E+001, 5.4541904E+001, 1.5954075E+000, 1.5946879E+000, 1.5952255E+000
 2.4784351E+002, 4.9841067E+004, 4.9841066E+004, 4.9841067E+004, 5.4508618E+001, 5.4654094E+001, 5.4544688E+001, 1.5953875E+000, 1.5946795E+000, 1.5952119E+000
