s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 0.0000000E+000, 0.0000000E+000,-1.7685393E-003, 3.5527137E-017,-3.7812908E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1466684E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 5.0000001E-002, 0.0000000E+000,-1.2748949E-003, 2.9670492E+002,-2.9926635E-004, 0.0000000E+000, 1.1868122E+002, 0.0000000E+000, 0.0000000E+000, 4.1538456E+002, 0.0000000E+000, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.0000000E-001, 0.0000000E+000,-1.3454534E-002, 2.9670492E+002,-3.2337100E-003, 0.0000000E+000, 1.1867763E+002, 0.0000000E+000, 4.1538228E+002, 4.1536586E+002, 0.0000000E+000, 1.0000000E+000, 3.3412346E+001, 0.0000000E+000
 1.5000001E-001, 0.0000000E+000,-2.5629552E-002, 2.9670492E+002,-7.3211167E-003, 0.0000000E+000, 1.1867111E+002, 0.0000000E+000, 4.1536027E+002, 4.1534308E+002, 0.0000000E+000, 1.0000000E+000, 6.6822921E+001, 0.0000000E+000
 2.0000000E-001, 0.0000000E+000,-3.5900040E-002, 2.9670492E+002,-1.1971456E-002, 0.0000000E+000, 1.1866473E+002, 0.0000000E+000, 4.1533700E+002, 4.1532178E+002, 0.0000000E+000, 1.0000000E+000, 1.0023162E+002, 0.0000000E+000
 2.5000000E-001, 0.0000000E+000,-4.8065846E-002, 2.9670492E+002,-1.6007189E-002, 0.0000000E+000, 1.1865840E+002, 0.0000000E+000, 4.1531574E+002, 4.1529925E+002, 0.0000000E+000, 1.0000000E+000, 1.3363862E+002, 0.0000000E+000
 3.0000001E-001, 0.0000000E+000,-6.0226977E-002, 2.9670492E+002,-2.1364459E-002, 0.0000000E+000, 1.1865158E+002, 0.0000000E+000, 4.1529278E+002, 4.1527491E+002, 0.0000000E+000, 1.0000000E+000, 1.6704376E+002, 0.0000000E+000
 3.4999999E-001, 0.0000000E+000,-6.8031559E-002, 2.9670492E+002,-2.6973995E-002, 0.0000000E+000, 1.1864532E+002, 0.0000000E+000, 4.1526800E+002, 4.1525523E+002, 0.0000000E+000, 1.0000000E+000, 2.0044692E+002, 0.0000000E+000
 4.0000001E-001, 0.0000000E+000,-8.0183566E-002, 2.9670492E+002,-3.0287373E-002, 0.0000000E+000, 1.1863947E+002, 0.0000000E+000, 4.1524898E+002, 4.1523392E+002, 0.0000000E+000, 1.0000000E+000, 2.3384854E+002, 0.0000000E+000
 4.4999999E-001, 0.0000000E+000,-9.2331022E-002, 2.9670492E+002,-3.6351755E-002, 0.0000000E+000, 1.1863268E+002, 0.0000000E+000, 4.1522714E+002, 4.1520892E+002, 0.0000000E+000, 1.0000000E+000, 2.6724841E+002, 0.0000000E+000
 5.0000000E-001, 0.0000000E+000,-9.7265228E-002, 2.9670492E+002,-4.2522574E-002, 0.0000000E+000, 1.1862678E+002, 0.0000000E+000, 4.1520150E+002, 4.1519191E+002, 0.0000000E+000, 1.0000000E+000, 3.0064621E+002, 0.0000000E+000
 5.5000001E-001, 0.0000000E+000,-1.0940383E-001, 2.9670492E+002,-4.4393051E-002, 0.0000000E+000, 1.1862170E+002, 0.0000000E+000, 4.1518577E+002, 4.1517283E+002, 0.0000000E+000, 1.0000000E+000, 3.3404275E+002, 0.0000000E+000
 6.0000002E-001, 0.0000000E+000,-1.2153809E-001, 2.9670492E+002,-5.0962389E-002, 0.0000000E+000, 1.1861511E+002, 0.0000000E+000, 4.1516597E+002, 4.1514753E+002, 0.0000000E+000, 1.0000000E+000, 3.6743770E+002, 0.0000000E+000
 6.4999998E-001, 0.0000000E+000,-1.2337716E-001, 2.9670492E+002,-5.7518777E-002, 0.0000000E+000, 1.1860968E+002, 0.0000000E+000, 4.1513974E+002, 4.1513370E+002, 0.0000000E+000, 1.0000000E+000, 4.0083053E+002, 0.0000000E+000
 6.9999999E-001, 0.0000000E+000,-1.3550315E-001, 2.9670492E+002,-5.7487632E-002, 0.0000000E+000, 1.1860618E+002, 0.0000000E+000, 4.1513011E+002, 4.1511811E+002, 0.0000000E+000, 1.0000000E+000, 4.3422259E+002, 0.0000000E+000
 7.5000000E-001, 0.0000000E+000,-1.4762485E-001, 2.9670492E+002,-6.4331127E-002, 0.0000000E+000, 1.1859929E+002, 0.0000000E+000, 4.1511079E+002, 4.1509226E+002, 0.0000000E+000, 1.0000000E+000, 4.6761310E+002, 0.0000000E+000
 8.0000001E-001, 0.0000000E+000,-1.4646698E-001, 2.9670492E+002,-7.1178463E-002, 0.0000000E+000, 1.1859435E+002, 0.0000000E+000, 4.1508419E+002, 4.1508162E+002, 0.0000000E+000, 1.0000000E+000, 5.0100147E+002, 0.0000000E+000
 8.5000002E-001, 0.0000000E+000,-1.5858125E-001, 2.9670492E+002,-6.9648404E-002, 0.0000000E+000, 1.1859296E+002, 0.0000000E+000, 4.1508277E+002, 4.1506965E+002, 0.0000000E+000, 1.0000000E+000, 5.3438972E+002, 0.0000000E+000
 8.9999998E-001, 0.0000000E+000,-1.7069106E-001, 2.9670492E+002,-7.6569228E-002, 0.0000000E+000, 1.1858514E+002, 0.0000000E+000, 4.1506133E+002, 4.1504280E+002, 0.0000000E+000, 1.0000000E+000, 5.6777625E+002, 0.0000000E+000
 9.4999999E-001, 0.0000000E+000,-1.6635794E-001, 2.9670492E+002,-8.3672553E-002, 0.0000000E+000, 1.1858073E+002, 0.0000000E+000, 4.1503450E+002, 4.1503562E+002, 0.0000000E+000, 1.0000000E+000, 6.0116062E+002, 0.0000000E+000
 1.0000000E+000, 0.0000000E+000,-1.7846102E-001, 2.9670492E+002,-8.0172156E-002, 0.0000000E+000, 1.1858102E+002, 0.0000000E+000, 4.1503959E+002, 4.1502731E+002, 0.0000000E+000, 1.0000000E+000, 6.3454540E+002, 0.0000000E+000
 1.0500000E+000, 0.0000000E+000,-1.9055969E-001, 2.9670492E+002,-8.7242762E-002, 0.0000000E+000, 1.1857291E+002, 0.0000000E+000, 4.1501859E+002, 4.1500002E+002, 0.0000000E+000, 1.0000000E+000, 6.6792850E+002, 0.0000000E+000
 1.1000000E+000, 0.0000000E+000,-1.8355350E-001, 2.9670492E+002,-9.4536056E-002, 0.0000000E+000, 1.1856896E+002, 0.0000000E+000, 4.1499155E+002, 4.1499579E+002, 0.0000000E+000, 1.0000000E+000, 7.0130941E+002, 0.0000000E+000
 1.1500000E+000, 0.0000000E+000,-1.9564593E-001, 2.9670492E+002,-8.9856467E-002, 0.0000000E+000, 1.1857031E+002, 0.0000000E+000, 4.1500128E+002, 4.1498973E+002, 0.0000000E+000, 1.0000000E+000, 7.3469111E+002, 0.0000000E+000
 1.2000000E+000, 0.0000000E+000,-2.0773401E-001, 2.9670492E+002,-9.7073679E-002, 0.0000000E+000, 1.1856209E+002, 0.0000000E+000, 4.1498081E+002, 4.1496220E+002, 0.0000000E+000, 1.0000000E+000, 7.6807116E+002, 0.0000000E+000
 1.2500000E+000, 0.0000000E+000,-1.9849786E-001, 2.9670492E+002,-1.0451877E-001, 0.0000000E+000, 1.1855852E+002, 0.0000000E+000, 4.1495358E+002, 4.1496043E+002, 0.0000000E+000, 1.0000000E+000, 8.0144902E+002, 0.0000000E+000
 1.3000000E+000, 0.0000000E+000,-2.1058007E-001, 2.9670492E+002,-9.8499842E-002, 0.0000000E+000, 1.1856091E+002, 0.0000000E+000, 4.1496744E+002, 4.1495675E+002, 0.0000000E+000, 1.0000000E+000, 8.3482800E+002, 0.0000000E+000
 1.3500000E+000, 0.0000000E+000,-2.2265800E-001, 2.9670492E+002,-1.0583023E-001, 0.0000000E+000, 1.1855260E+002, 0.0000000E+000, 4.1494768E+002, 4.1492903E+002, 0.0000000E+000, 1.0000000E+000, 8.6820539E+002, 0.0000000E+000
 1.4000000E+000, 0.0000000E+000,-2.1164085E-001, 2.9670492E+002,-1.1339596E-001, 0.0000000E+000, 1.1854934E+002, 0.0000000E+000, 4.1492029E+002, 4.1492923E+002, 0.0000000E+000, 1.0000000E+000, 9.0158057E+002, 0.0000000E+000
 1.4500000E+000, 0.0000000E+000,-2.2371323E-001, 2.9670492E+002,-1.0575321E-001, 0.0000000E+000, 1.1855278E+002, 0.0000000E+000, 4.1493782E+002, 4.1492823E+002, 0.0000000E+000, 1.0000000E+000, 9.3495717E+002, 0.0000000E+000
 1.5000000E+000, 0.0000000E+000,-2.3578140E-001, 2.9670492E+002,-1.1317254E-001, 0.0000000E+000, 1.1854440E+002, 0.0000000E+000, 4.1491903E+002, 4.1490036E+002, 0.0000000E+000, 1.0000000E+000, 9.6833225E+002, 0.0000000E+000
 1.5500000E+000, 0.0000000E+000,-2.2415313E-001, 2.9670492E+002,-1.2083290E-001, 0.0000000E+000, 1.1854123E+002, 0.0000000E+000, 4.1489153E+002, 4.1490117E+002, 0.0000000E+000, 1.0000000E+000, 1.0017051E+003, 0.0000000E+000
 1.6000000E+000, 0.0000000E+000,-2.3621580E-001, 2.9670492E+002,-1.1302195E-001, 0.0000000E+000, 1.1854487E+002, 0.0000000E+000, 4.1491003E+002, 4.1490056E+002, 0.0000000E+000, 1.0000000E+000, 1.0350795E+003, 0.0000000E+000
 1.6500000E+000, 0.0000000E+000,-2.4827424E-001, 2.9670492E+002,-1.2052876E-001, 0.0000000E+000, 1.1853644E+002, 0.0000000E+000, 4.1489125E+002, 4.1487256E+002, 0.0000000E+000, 1.0000000E+000, 1.0684523E+003, 0.0000000E+000
 1.7000000E+000, 0.0000000E+000,-2.3393297E-001, 2.9670492E+002,-1.2827821E-001, 0.0000000E+000, 1.1853379E+002, 0.0000000E+000, 4.1486364E+002, 4.1487650E+002, 0.0000000E+000, 1.0000000E+000, 1.1018230E+003, 0.0000000E+000
 1.7500000E+000, 0.0000000E+000,-2.4598639E-001, 2.9670492E+002,-1.1847743E-001, 0.0000000E+000, 1.1853881E+002, 0.0000000E+000, 4.1488739E+002, 4.1487926E+002, 0.0000000E+000, 1.0000000E+000, 1.1351955E+003, 0.0000000E+000
 1.8000000E+000, 0.0000000E+000,-2.5803568E-001, 2.9670492E+002,-1.2603950E-001, 0.0000000E+000, 1.1853033E+002, 0.0000000E+000, 4.1486987E+002, 4.1485117E+002, 0.0000000E+000, 1.0000000E+000, 1.1685666E+003, 0.0000000E+000
 1.8500000E+000, 0.0000000E+000,-2.4212583E-001, 2.9670492E+002,-1.3385024E-001, 0.0000000E+000, 1.1852796E+002, 0.0000000E+000, 4.1484219E+002, 4.1485690E+002, 0.0000000E+000, 1.0000000E+000, 1.2019355E+003, 0.0000000E+000
 1.9000000E+000, 0.0000000E+000,-2.5417035E-001, 2.9670492E+002,-1.2366764E-001, 0.0000000E+000, 1.1853346E+002, 0.0000000E+000, 4.1486842E+002, 4.1486054E+002, 0.0000000E+000, 1.0000000E+000, 1.2353065E+003, 0.0000000E+000
 1.9500000E+000, 0.0000000E+000,-2.6621077E-001, 2.9670492E+002,-1.3128206E-001, 0.0000000E+000, 1.1852495E+002, 0.0000000E+000, 4.1485108E+002, 4.1483238E+002, 0.0000000E+000, 1.0000000E+000, 1.2686762E+003, 0.0000000E+000
 2.0000000E+000, 0.0000000E+000,-2.4920197E-001, 2.9670492E+002,-1.3914699E-001, 0.0000000E+000, 1.1852278E+002, 0.0000000E+000, 4.1482334E+002, 4.1483936E+002, 0.0000000E+000, 1.0000000E+000, 1.3020435E+003, 0.0000000E+000
 2.0500000E+000, 0.0000000E+000,-2.6123787E-001, 2.9670492E+002,-1.2821919E-001, 0.0000000E+000, 1.1852882E+002, 0.0000000E+000, 4.1485165E+002, 4.1484429E+002, 0.0000000E+000, 1.0000000E+000, 1.3354132E+003, 0.0000000E+000
 2.0999999E+000, 0.0000000E+000,-2.7326976E-001, 2.9670492E+002,-1.3587455E-001, 0.0000000E+000, 1.1852028E+002, 0.0000000E+000, 4.1483476E+002, 4.1481606E+002, 0.0000000E+000, 1.0000000E+000, 1.3687815E+003, 0.0000000E+000
 2.1500001E+000, 0.0000000E+000,-2.5554215E-001, 2.9670492E+002,-1.4378329E-001, 0.0000000E+000, 1.1851824E+002, 0.0000000E+000, 4.1480698E+002, 4.1482384E+002, 0.0000000E+000, 1.0000000E+000, 1.4021476E+003, 0.0000000E+000
 2.2000000E+000, 0.0000000E+000,-2.6756980E-001, 2.9670492E+002,-1.3166413E-001, 0.0000000E+000, 1.1852492E+002, 0.0000000E+000, 4.1483717E+002, 4.1483061E+002, 0.0000000E+000, 1.0000000E+000, 1.4355161E+003, 0.0000000E+000
 2.2500000E+000, 0.0000000E+000,-2.7959358E-001, 2.9670492E+002,-1.3934563E-001, 0.0000000E+000, 1.1851636E+002, 0.0000000E+000, 4.1482104E+002, 4.1480234E+002, 0.0000000E+000, 1.0000000E+000, 1.4688833E+003, 0.0000000E+000
 2.3000000E+000, 0.0000000E+000,-2.6253036E-001, 2.9670492E+002,-1.4728481E-001, 0.0000000E+000, 1.1851418E+002, 0.0000000E+000, 4.1479323E+002, 4.1480928E+002, 0.0000000E+000, 1.0000000E+000, 1.5022482E+003, 0.0000000E+000
 2.3499999E+000, 0.0000000E+000,-2.7454983E-001, 2.9670492E+002,-1.3586688E-001, 0.0000000E+000, 1.1852044E+002, 0.0000000E+000, 4.1482197E+002, 4.1481495E+002, 0.0000000E+000, 1.0000000E+000, 1.5356155E+003, 0.0000000E+000
 2.4000001E+000, 0.0000000E+000,-2.8656540E-001, 2.9670492E+002,-1.4358753E-001, 0.0000000E+000, 1.1851186E+002, 0.0000000E+000, 4.1480534E+002, 4.1478663E+002, 0.0000000E+000, 1.0000000E+000, 1.5689815E+003, 0.0000000E+000
 2.4500000E+000, 0.0000000E+000,-2.6721563E-001, 2.9670492E+002,-1.5156526E-001, 0.0000000E+000, 1.1851013E+002, 0.0000000E+000, 4.1477748E+002, 4.1479627E+002, 0.0000000E+000, 1.0000000E+000, 1.6023452E+003, 0.0000000E+000
 2.5000000E+000, 0.0000000E+000,-2.7922738E-001, 2.9670492E+002,-1.3836000E-001, 0.0000000E+000, 1.1851759E+002, 0.0000000E+000, 4.1481075E+002, 4.1480493E+002, 0.0000000E+000, 1.0000000E+000, 1.6357115E+003, 0.0000000E+000
 2.5500000E+000, 0.0000000E+000,-2.9123534E-001, 2.9670492E+002,-1.4609558E-001, 0.0000000E+000, 1.1850899E+002, 0.0000000E+000, 4.1479528E+002, 4.1477658E+002, 0.0000000E+000, 1.0000000E+000, 1.6690767E+003, 0.0000000E+000
 2.5999999E+000, 0.0000000E+000,-2.7099777E-001, 2.9670492E+002,-1.5409432E-001, 0.0000000E+000, 1.1850742E+002, 0.0000000E+000, 4.1476741E+002, 4.1478725E+002, 0.0000000E+000, 1.0000000E+000, 1.7024395E+003, 0.0000000E+000
 2.6500001E+000, 0.0000000E+000,-2.8300197E-001, 2.9670492E+002,-1.4106241E-001, 0.0000000E+000, 1.1851500E+002, 0.0000000E+000, 4.1480179E+002, 4.1479586E+002, 0.0000000E+000, 1.0000000E+000, 1.7358052E+003, 0.0000000E+000
 2.7000000E+000, 0.0000000E+000,-2.9500234E-001, 2.9670492E+002,-1.4882050E-001, 0.0000000E+000, 1.1850639E+002, 0.0000000E+000, 4.1478619E+002, 4.1476749E+002, 0.0000000E+000, 1.0000000E+000, 1.7691696E+003, 0.0000000E+000
 2.7500000E+000, 0.0000000E+000,-2.7424973E-001, 2.9670492E+002,-1.5684181E-001, 0.0000000E+000, 1.1850492E+002, 0.0000000E+000, 4.1475829E+002, 4.1477875E+002, 0.0000000E+000, 1.0000000E+000, 1.8025317E+003, 0.0000000E+000
 2.8000000E+000, 0.0000000E+000,-2.8624637E-001, 2.9670492E+002,-1.4343766E-001, 0.0000000E+000, 1.1851276E+002, 0.0000000E+000, 4.1479367E+002, 4.1478800E+002, 0.0000000E+000, 1.0000000E+000, 1.8358967E+003, 0.0000000E+000
 2.8499999E+000, 0.0000000E+000,-2.9823916E-001, 2.9670492E+002,-1.5121273E-001, 0.0000000E+000, 1.1850413E+002, 0.0000000E+000, 4.1477830E+002, 4.1475960E+002, 0.0000000E+000, 1.0000000E+000, 1.8692605E+003, 0.0000000E+000
 2.9000001E+000, 0.0000000E+000,-2.7725117E-001, 2.9670492E+002,-1.5925235E-001, 0.0000000E+000, 1.1850270E+002, 0.0000000E+000, 4.1475039E+002, 4.1477112E+002, 0.0000000E+000, 1.0000000E+000, 1.9026220E+003, 0.0000000E+000
 2.9500000E+000, 0.0000000E+000,-2.8924028E-001, 2.9670492E+002,-1.4489461E-001, 0.0000000E+000, 1.1851099E+002, 0.0000000E+000, 4.1478680E+002, 4.1478177E+002, 0.0000000E+000, 1.0000000E+000, 1.9359865E+003, 0.0000000E+000
 3.0000000E+000, 0.0000000E+000,-3.0122559E-001, 2.9670492E+002,-1.5267533E-001, 0.0000000E+000, 1.1850235E+002, 0.0000000E+000, 4.1477206E+002, 4.1475337E+002, 0.0000000E+000, 1.0000000E+000, 1.9693497E+003, 0.0000000E+000
 3.0500000E+000, 0.0000000E+000,-2.8147547E-001, 2.9670492E+002,-1.6072323E-001, 0.0000000E+000, 1.1850067E+002, 0.0000000E+000, 4.1474415E+002, 4.1476339E+002, 0.0000000E+000, 1.0000000E+000, 2.0027107E+003, 0.0000000E+000
 3.0999999E+000, 0.0000000E+000,-2.9345679E-001, 2.9670492E+002,-1.4748796E-001, 0.0000000E+000, 1.1850825E+002, 0.0000000E+000, 4.1477800E+002, 4.1477223E+002, 0.0000000E+000, 1.0000000E+000, 2.0360745E+003, 0.0000000E+000
 3.1500001E+000, 0.0000000E+000,-3.0543421E-001, 2.9670492E+002,-1.5529028E-001, 0.0000000E+000, 1.1849962E+002, 0.0000000E+000, 4.1476250E+002, 4.1474381E+002, 0.0000000E+000, 1.0000000E+000, 2.0694370E+003, 0.0000000E+000
 3.2000000E+000, 0.0000000E+000,-2.8364759E-001, 2.9670492E+002,-1.6335700E-001, 0.0000000E+000, 1.1849834E+002, 0.0000000E+000, 4.1473458E+002, 4.1475625E+002, 0.0000000E+000, 1.0000000E+000, 2.1027972E+003, 0.0000000E+000
 3.2500000E+000, 0.0000000E+000,-2.9562146E-001, 2.9670492E+002,-1.4847536E-001, 0.0000000E+000, 1.1850701E+002, 0.0000000E+000, 4.1477249E+002, 4.1476783E+002, 0.0000000E+000, 1.0000000E+000, 2.1361605E+003, 0.0000000E+000
 3.3000000E+000, 0.0000000E+000,-3.0759157E-001, 2.9670492E+002,-1.5627656E-001, 0.0000000E+000, 1.1849836E+002, 0.0000000E+000, 4.1475808E+002, 4.1473941E+002, 0.0000000E+000, 1.0000000E+000, 2.1695227E+003, 0.0000000E+000
 3.3499999E+000, 0.0000000E+000,-2.8527137E-001, 2.9670492E+002,-1.6434764E-001, 0.0000000E+000, 1.1849718E+002, 0.0000000E+000, 4.1473017E+002, 4.1475249E+002, 0.0000000E+000, 1.0000000E+000, 2.2028825E+003, 0.0000000E+000
 3.4000001E+000, 0.0000000E+000,-2.9723803E-001, 2.9670492E+002,-1.4994030E-001, 0.0000000E+000, 1.1850577E+002, 0.0000000E+000, 4.1476848E+002, 4.1476351E+002, 0.0000000E+000, 1.0000000E+000, 2.2362455E+003, 0.0000000E+000
 3.4500000E+000, 0.0000000E+000,-3.0920093E-001, 2.9670492E+002,-1.5775191E-001, 0.0000000E+000, 1.1849712E+002, 0.0000000E+000, 4.1475376E+002, 4.1473509E+002, 0.0000000E+000, 1.0000000E+000, 2.2696073E+003, 0.0000000E+000
 3.5000000E+000, 0.0000000E+000,-2.8664782E-001, 2.9670492E+002,-1.6583250E-001, 0.0000000E+000, 1.1849599E+002, 0.0000000E+000, 4.1472584E+002, 4.1474843E+002, 0.0000000E+000, 1.0000000E+000, 2.3029669E+003, 0.0000000E+000
 3.5500000E+000, 0.0000000E+000,-2.9860741E-001, 2.9670492E+002,-1.5124534E-001, 0.0000000E+000, 1.1850470E+002, 0.0000000E+000, 4.1476461E+002, 4.1475977E+002, 0.0000000E+000, 1.0000000E+000, 2.3363295E+003, 0.0000000E+000
 3.5999999E+000, 0.0000000E+000,-3.1056328E-001, 2.9670492E+002,-1.5906413E-001, 0.0000000E+000, 1.1849605E+002, 0.0000000E+000, 4.1475001E+002, 4.1473134E+002, 0.0000000E+000, 1.0000000E+000, 2.3696910E+003, 0.0000000E+000
 3.6500001E+000, 0.0000000E+000,-2.8800285E-001, 2.9670492E+002,-1.6715259E-001, 0.0000000E+000, 1.1849492E+002, 0.0000000E+000, 4.1472209E+002, 4.1474469E+002, 0.0000000E+000, 1.0000000E+000, 2.4030502E+003, 0.0000000E+000
 3.7000000E+000, 0.0000000E+000,-2.9995553E-001, 2.9670492E+002,-1.5173221E-001, 0.0000000E+000, 1.1850397E+002, 0.0000000E+000, 4.1476148E+002, 4.1475721E+002, 0.0000000E+000, 1.0000000E+000, 2.4364127E+003, 0.0000000E+000
 3.7500000E+000, 0.0000000E+000,-3.1190458E-001, 2.9670492E+002,-1.5954870E-001, 0.0000000E+000, 1.1849532E+002, 0.0000000E+000, 4.1474744E+002, 4.1472878E+002, 0.0000000E+000, 1.0000000E+000, 2.4697739E+003, 0.0000000E+000
 3.8000000E+000, 0.0000000E+000,-2.9086023E-001, 2.9670492E+002,-1.6763696E-001, 0.0000000E+000, 1.1849389E+002, 0.0000000E+000, 4.1471953E+002, 4.1474031E+002, 0.0000000E+000, 1.0000000E+000, 2.5031330E+003, 0.0000000E+000
 3.8499999E+000, 0.0000000E+000,-3.0280579E-001, 2.9670492E+002,-1.5354842E-001, 0.0000000E+000, 1.1850209E+002, 0.0000000E+000, 4.1475582E+002, 4.1475066E+002, 0.0000000E+000, 1.0000000E+000, 2.5364949E+003, 0.0000000E+000
 3.9000001E+000, 0.0000000E+000,-3.1474764E-001, 2.9670492E+002,-1.6138069E-001, 0.0000000E+000, 1.1849344E+002, 0.0000000E+000, 4.1474089E+002, 4.1472223E+002, 0.0000000E+000, 1.0000000E+000, 2.5698557E+003, 0.0000000E+000
 3.9500000E+000, 0.0000000E+000,-2.9179533E-001, 2.9670492E+002,-1.6948096E-001, 0.0000000E+000, 1.1849239E+002, 0.0000000E+000, 4.1471297E+002, 4.1473604E+002, 0.0000000E+000, 1.0000000E+000, 2.6032142E+003, 0.0000000E+000
 4.0000000E+000, 0.0000000E+000,-3.0373405E-001, 2.9670492E+002,-1.5382367E-001, 0.0000000E+000, 1.1850163E+002, 0.0000000E+000, 4.1475309E+002, 4.1474899E+002, 0.0000000E+000, 1.0000000E+000, 2.6365759E+003, 0.0000000E+000
 4.0500002E+000, 0.0000000E+000,-3.1566915E-001, 2.9670492E+002,-1.6164907E-001, 0.0000000E+000, 1.1849296E+002, 0.0000000E+000, 4.1473921E+002, 4.1472057E+002, 0.0000000E+000, 1.0000000E+000, 2.6699365E+003, 0.0000000E+000
 4.0999999E+000, 0.0000000E+000,-2.9235679E-001, 2.9670492E+002,-1.6974695E-001, 0.0000000E+000, 1.1849199E+002, 0.0000000E+000, 4.1471131E+002, 4.1473481E+002, 0.0000000E+000, 1.0000000E+000, 2.7032949E+003, 0.0000000E+000
 4.1500001E+000, 0.0000000E+000,-3.0428871E-001, 2.9670492E+002,-1.5470894E-001, 0.0000000E+000, 1.1850104E+002, 0.0000000E+000, 4.1475148E+002, 4.1474697E+002, 0.0000000E+000, 1.0000000E+000, 2.7366565E+003, 0.0000000E+000
 4.1999998E+000, 0.0000000E+000,-3.1621693E-001, 2.9670492E+002,-1.6253905E-001, 0.0000000E+000, 1.1849239E+002, 0.0000000E+000, 4.1473719E+002, 4.1471855E+002, 0.0000000E+000, 1.0000000E+000, 2.7700170E+003, 0.0000000E+000
 4.2500000E+000, 0.0000000E+000,-2.9280598E-001, 2.9670492E+002,-1.7063978E-001, 0.0000000E+000, 1.1849143E+002, 0.0000000E+000, 4.1470929E+002, 4.1473291E+002, 0.0000000E+000, 1.0000000E+000, 2.8033752E+003, 0.0000000E+000
 4.3000002E+000, 0.0000000E+000,-3.0473099E-001, 2.9670492E+002,-1.5550889E-001, 0.0000000E+000, 1.1850055E+002, 0.0000000E+000, 4.1474967E+002, 4.1474523E+002, 0.0000000E+000, 1.0000000E+000, 2.8367366E+003, 0.0000000E+000
 4.3499999E+000, 0.0000000E+000,-3.1665228E-001, 2.9670492E+002,-1.6334074E-001, 0.0000000E+000, 1.1849189E+002, 0.0000000E+000, 4.1473545E+002, 4.1471682E+002, 0.0000000E+000, 1.0000000E+000, 2.8700970E+003, 0.0000000E+000
 4.4000001E+000, 0.0000000E+000,-2.9334170E-001, 2.9670492E+002,-1.7144357E-001, 0.0000000E+000, 1.1849092E+002, 0.0000000E+000, 4.1470756E+002, 4.1473105E+002, 0.0000000E+000, 1.0000000E+000, 2.9034550E+003, 0.0000000E+000
 4.4499998E+000, 0.0000000E+000,-3.0525981E-001, 2.9670492E+002,-1.5553022E-001, 0.0000000E+000, 1.1850033E+002, 0.0000000E+000, 4.1474837E+002, 4.1474446E+002, 0.0000000E+000, 1.0000000E+000, 2.9368164E+003, 0.0000000E+000
 4.5000000E+000, 0.0000000E+000,-3.1717424E-001, 2.9670492E+002,-1.6335513E-001, 0.0000000E+000, 1.1849168E+002, 0.0000000E+000, 4.1473468E+002, 4.1471607E+002, 0.0000000E+000, 1.0000000E+000, 2.9701766E+003, 0.0000000E+000
 4.5500002E+000, 0.0000000E+000,-2.9551243E-001, 2.9670492E+002,-1.7145290E-001, 0.0000000E+000, 1.1849037E+002, 0.0000000E+000, 4.1470681E+002, 4.1472833E+002, 0.0000000E+000, 1.0000000E+000, 3.0035347E+003, 0.0000000E+000
 4.5999999E+000, 0.0000000E+000,-3.0742334E-001, 2.9670492E+002,-1.5696521E-001, 0.0000000E+000, 1.1849888E+002, 0.0000000E+000, 4.1474426E+002, 4.1473941E+002, 0.0000000E+000, 1.0000000E+000, 3.0368957E+003, 0.0000000E+000
 4.6500001E+000, 0.0000000E+000,-3.1933051E-001, 2.9670492E+002,-1.6480216E-001, 0.0000000E+000, 1.1849023E+002, 0.0000000E+000, 4.1472963E+002, 4.1471102E+002, 0.0000000E+000, 1.0000000E+000, 3.0702555E+003, 0.0000000E+000
 4.6999998E+000, 0.0000000E+000,-2.9582673E-001, 2.9670492E+002,-1.7290766E-001, 0.0000000E+000, 1.1848930E+002, 0.0000000E+000, 4.1470176E+002, 4.1472548E+002, 0.0000000E+000, 1.0000000E+000, 3.1036131E+003, 0.0000000E+000
 4.7500000E+000, 0.0000000E+000,-3.0773080E-001, 2.9670492E+002,-1.5688557E-001, 0.0000000E+000, 1.1849880E+002, 0.0000000E+000, 4.1474292E+002, 4.1473911E+002, 0.0000000E+000, 1.0000000E+000, 3.1369741E+003, 0.0000000E+000
 4.8000002E+000, 0.0000000E+000,-3.1963124E-001, 2.9670492E+002,-1.6471245E-001, 0.0000000E+000, 1.1849015E+002, 0.0000000E+000, 4.1472932E+002, 4.1471072E+002, 0.0000000E+000, 1.0000000E+000, 3.1703339E+003, 0.0000000E+000
 4.8499999E+000, 0.0000000E+000,-2.9585364E-001, 2.9670492E+002,-1.7281259E-001, 0.0000000E+000, 1.1848927E+002, 0.0000000E+000, 4.1470147E+002, 4.1472552E+002, 0.0000000E+000, 1.0000000E+000, 3.2036915E+003, 0.0000000E+000
