s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 3.0365771E+002, 0.0000000E+000, 6.7548526E-008, 1.0523519E-019,-7.5989036E-008, 0.0000000E+000,-3.4111260E-009, 0.0000000E+000,-1.1538023E-008,-1.1851636E-008, 0.0000000E+000, 0.0000000E+000, 4.9841506E+004
 3.0421112E+002, 0.0000000E+000, 6.8697997E-008, 1.0523785E-019,-7.7882957E-008, 0.0000000E+000,-3.7117970E-009, 0.0000000E+000,-1.2584899E-008,-1.2896757E-008, 0.0000000E+000, 0.0000000E+000, 4.9841506E+004
 3.0484357E+002, 0.0000000E+000, 6.9917850E-008, 1.0524107E-019,-7.9875876E-008, 0.0000000E+000,-4.0227311E-009, 0.0000000E+000,-1.3669051E-008,-1.3980757E-008, 0.0000000E+000, 0.0000000E+000, 4.9841506E+004
 3.0547601E+002, 0.0000000E+000, 7.1332961E-008, 1.0524530E-019,-8.2124826E-008, 0.0000000E+000,-4.3587900E-009, 0.0000000E+000,-1.4857731E-008,-1.5150655E-008, 0.0000000E+000, 0.0000000E+000, 4.9841505E+004
 3.0602942E+002, 0.0000000E+000, 7.2740059E-008, 1.0525014E-019,-8.4279967E-008, 0.0000000E+000,-4.6591730E-009, 0.0000000E+000,-1.5927921E-008,-1.6199081E-008, 0.0000000E+000, 0.0000000E+000, 4.9841505E+004
 3.0666187E+002, 0.0000000E+000, 7.4260964E-008, 1.0525581E-019,-8.6462530E-008, 0.0000000E+000,-4.9264096E-009, 0.0000000E+000,-1.6896241E-008,-1.7127976E-008, 0.0000000E+000, 0.0000000E+000, 4.9841504E+004
 3.0721527E+002, 0.0000000E+000, 7.5856611E-008, 1.0526203E-019,-8.8622705E-008, 0.0000000E+000,-5.1547577E-009, 0.0000000E+000,-1.7728285E-008,-1.7920852E-008, 0.0000000E+000, 0.0000000E+000, 4.9841504E+004
 3.0784772E+002, 0.0000000E+000, 7.7483995E-008, 1.0526868E-019,-9.0698222E-008, 0.0000000E+000,-5.3338716E-009, 0.0000000E+000,-1.8386459E-008,-1.8548098E-008, 0.0000000E+000, 0.0000000E+000, 4.9841503E+004
 3.0840112E+002, 0.0000000E+000, 7.9154511E-008, 1.0527574E-019,-9.2690200E-008, 0.0000000E+000,-5.4617870E-009, 0.0000000E+000,-1.8864687E-008,-1.8997476E-008, 0.0000000E+000, 0.0000000E+000, 4.9841503E+004
 3.0903357E+002, 0.0000000E+000, 8.0886816E-008, 1.0528311E-019,-9.4591327E-008, 0.0000000E+000,-5.5305295E-009, 0.0000000E+000,-1.9149078E-008,-1.9235041E-008, 0.0000000E+000, 0.0000000E+000, 4.9841502E+004
 3.0966605E+002, 0.0000000E+000, 8.2727692E-008, 1.0529121E-019,-9.6430510E-008, 0.0000000E+000,-5.5291411E-009, 0.0000000E+000,-1.9192050E-008,-1.9231959E-008, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 3.1021945E+002, 0.0000000E+000, 8.4459364E-008, 1.0529910E-019,-9.8025481E-008, 0.0000000E+000,-5.4747082E-009, 0.0000000E+000,-1.9038691E-008,-1.9040826E-008, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 3.1085190E+002, 0.0000000E+000, 8.6136311E-008, 1.0530735E-019,-9.9493347E-008, 0.0000000E+000,-5.3887416E-009, 0.0000000E+000,-1.8763113E-008,-1.8745778E-008, 0.0000000E+000, 0.0000000E+000, 4.9841500E+004
 3.1140530E+002, 0.0000000E+000, 8.7782517E-008, 1.0531591E-019,-1.0086521E-007, 0.0000000E+000,-5.2764496E-009, 0.0000000E+000,-1.8397588E-008,-1.8359139E-008, 0.0000000E+000, 0.0000000E+000, 4.9841500E+004
 3.1203775E+002, 0.0000000E+000, 8.9419459E-008, 1.0532500E-019,-1.0214804E-007, 0.0000000E+000,-5.1346438E-009, 0.0000000E+000,-1.7938087E-008,-1.7863227E-008, 0.0000000E+000, 0.0000000E+000, 4.9841499E+004
 3.1267020E+002, 0.0000000E+000, 9.1095344E-008, 1.0533545E-019,-1.0336633E-007, 0.0000000E+000,-4.9497566E-009, 0.0000000E+000,-1.7320131E-008,-1.7220744E-008, 0.0000000E+000, 0.0000000E+000, 4.9841499E+004
 3.1322360E+002, 0.0000000E+000, 9.2620564E-008, 1.0534593E-019,-1.0438718E-007, 0.0000000E+000,-4.7471752E-009, 0.0000000E+000,-1.6643999E-008,-1.6513786E-008, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.1385605E+002, 0.0000000E+000, 9.4049959E-008, 1.0535558E-019,-1.0525175E-007, 0.0000000E+000,-4.5179891E-009, 0.0000000E+000,-1.5866802E-008,-1.5719776E-008, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.1440945E+002, 0.0000000E+000, 9.5408140E-008, 1.0536259E-019,-1.0598025E-007, 0.0000000E+000,-4.2626914E-009, 0.0000000E+000,-1.4994391E-008,-1.4834806E-008, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.1504190E+002, 0.0000000E+000, 9.6707232E-008, 1.0536718E-019,-1.0660803E-007, 0.0000000E+000,-3.9928057E-009, 0.0000000E+000,-1.4069659E-008,-1.3893602E-008, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.1567438E+002, 0.0000000E+000, 9.7987088E-008, 1.0537044E-019,-1.0716546E-007, 0.0000000E+000,-3.7013481E-009, 0.0000000E+000,-1.3069911E-008,-1.2879720E-008, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.1622775E+002, 0.0000000E+000, 9.9110196E-008, 1.0537186E-019,-1.0760941E-007, 0.0000000E+000,-3.4281830E-009, 0.0000000E+000,-1.2141612E-008,-1.1927400E-008, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.1686023E+002, 0.0000000E+000, 1.0012744E-007, 1.0537097E-019,-1.0796389E-007, 0.0000000E+000,-3.1600092E-009, 0.0000000E+000,-1.1224702E-008,-1.0996458E-008, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.1741364E+002, 0.0000000E+000, 1.0106709E-007, 1.0536827E-019,-1.0825840E-007, 0.0000000E+000,-2.8992295E-009, 0.0000000E+000,-1.0328166E-008,-1.0090535E-008, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.1804608E+002, 0.0000000E+000, 1.0194152E-007, 1.0536408E-019,-1.0848418E-007, 0.0000000E+000,-2.6383373E-009, 0.0000000E+000,-9.4400938E-009,-9.1810006E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.1867853E+002, 0.0000000E+000, 1.0277494E-007, 1.0535836E-019,-1.0858772E-007, 0.0000000E+000,-2.3438447E-009, 0.0000000E+000,-8.4312363E-009,-8.1566239E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.1923193E+002, 0.0000000E+000, 1.0347239E-007, 1.0535231E-019,-1.0856143E-007, 0.0000000E+000,-2.0522407E-009, 0.0000000E+000,-7.4229539E-009,-7.1412794E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.1986438E+002, 0.0000000E+000, 1.0406494E-007, 1.0534673E-019,-1.0841512E-007, 0.0000000E+000,-1.7537047E-009, 0.0000000E+000,-6.3783133E-009,-6.1038814E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2041779E+002, 0.0000000E+000, 1.0457000E-007, 1.0534202E-019,-1.0818163E-007, 0.0000000E+000,-1.4555128E-009, 0.0000000E+000,-5.3322164E-009,-5.0671459E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2105023E+002, 0.0000000E+000, 1.0499170E-007, 1.0533806E-019,-1.0790070E-007, 0.0000000E+000,-1.1725422E-009, 0.0000000E+000,-4.3377002E-009,-4.0815427E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2160364E+002, 0.0000000E+000, 1.0532885E-007, 1.0533408E-019,-1.0758405E-007, 0.0000000E+000,-9.0908140E-010, 0.0000000E+000,-3.4066647E-009,-3.1642809E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2223608E+002, 0.0000000E+000, 1.0558031E-007, 1.0533005E-019,-1.0723380E-007, 0.0000000E+000,-6.6630041E-010, 0.0000000E+000,-2.5378873E-009,-2.3197824E-009, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2286856E+002, 0.0000000E+000, 1.0577204E-007, 1.0532635E-019,-1.0682636E-007, 0.0000000E+000,-4.2470159E-010, 0.0000000E+000,-1.6701599E-009,-1.4790179E-009, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2342194E+002, 0.0000000E+000, 1.0588074E-007, 1.0532362E-019,-1.0640582E-007, 0.0000000E+000,-2.1129156E-010, 0.0000000E+000,-9.1272644E-010,-7.3636946E-010, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2405441E+002, 0.0000000E+000, 1.0592424E-007, 1.0532062E-019,-1.0595478E-007, 0.0000000E+000,-1.1888449E-011, 0.0000000E+000,-2.1004179E-010,-4.2421957E-011, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2460779E+002, 0.0000000E+000, 1.0590640E-007, 1.0531664E-019,-1.0546160E-007, 0.0000000E+000, 1.7993932E-010, 0.0000000E+000, 4.6502868E-010, 6.2473897E-010, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2524026E+002, 0.0000000E+000, 1.0582841E-007, 1.0531236E-019,-1.0491448E-007, 0.0000000E+000, 3.6912805E-010, 0.0000000E+000, 1.1291574E-009, 1.2830558E-009, 0.0000000E+000, 0.0000000E+000, 4.9841494E+004
 3.2587271E+002, 0.0000000E+000, 1.0568087E-007, 1.0531031E-019,-1.0428082E-007, 0.0000000E+000, 5.6526063E-010, 0.0000000E+000, 1.8140035E-009, 1.9653055E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2642612E+002, 0.0000000E+000, 1.0548738E-007, 1.0531106E-019,-1.0366286E-007, 0.0000000E+000, 7.3626254E-010, 0.0000000E+000, 2.4068652E-009, 2.5607851E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2705856E+002, 0.0000000E+000, 1.0523599E-007, 1.0531336E-019,-1.0303224E-007, 0.0000000E+000, 8.8950992E-010, 0.0000000E+000, 2.9383066E-009, 3.0932564E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2761197E+002, 0.0000000E+000, 1.0493557E-007, 1.0531645E-019,-1.0236102E-007, 0.0000000E+000, 1.0395289E-009, 0.0000000E+000, 3.4480632E-009, 3.6140823E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2824442E+002, 0.0000000E+000, 1.0459193E-007, 1.0532013E-019,-1.0163305E-007, 0.0000000E+000, 1.1944306E-009, 0.0000000E+000, 3.9673657E-009, 4.1533175E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2887686E+002, 0.0000000E+000, 1.0416848E-007, 1.0532419E-019,-1.0079854E-007, 0.0000000E+000, 1.3604127E-009, 0.0000000E+000, 4.5215483E-009, 4.7303478E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.2943027E+002, 0.0000000E+000, 1.0372476E-007, 1.0532747E-019,-9.9966453E-008, 0.0000000E+000, 1.5168574E-009, 0.0000000E+000, 5.0423076E-009, 5.2751602E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.3006274E+002, 0.0000000E+000, 1.0322022E-007, 1.0532976E-019,-9.9075269E-008, 0.0000000E+000, 1.6734673E-009, 0.0000000E+000, 5.5640304E-009, 5.8184142E-009, 0.0000000E+000, 0.0000000E+000, 4.9841495E+004
 3.3061612E+002, 0.0000000E+000, 1.0266560E-007, 1.0533095E-019,-9.8148370E-008, 0.0000000E+000, 1.8242694E-009, 0.0000000E+000, 6.0651551E-009, 6.3415006E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.3124860E+002, 0.0000000E+000, 1.0207413E-007, 1.0533065E-019,-9.7209172E-008, 0.0000000E+000, 1.9642439E-009, 0.0000000E+000, 6.5255089E-009, 6.8291993E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.3180197E+002, 0.0000000E+000, 1.0144004E-007, 1.0532891E-019,-9.6258057E-008, 0.0000000E+000, 2.0918738E-009, 0.0000000E+000, 6.9507786E-009, 7.2738593E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.3243445E+002, 0.0000000E+000, 1.0075341E-007, 1.0532606E-019,-9.5306108E-008, 0.0000000E+000, 2.1994332E-009, 0.0000000E+000, 7.3031471E-009, 7.6467332E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.3306689E+002, 0.0000000E+000, 9.9990435E-008, 1.0532189E-019,-9.4290836E-008, 0.0000000E+000, 2.3014237E-009, 0.0000000E+000, 7.6396580E-009, 8.0010222E-009, 0.0000000E+000, 0.0000000E+000, 4.9841496E+004
 3.3362030E+002, 0.0000000E+000, 9.9235294E-008, 1.0531687E-019,-9.3318707E-008, 0.0000000E+000, 2.3898170E-009, 0.0000000E+000, 7.9380782E-009, 8.3064041E-009, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.3425275E+002, 0.0000000E+000, 9.8463578E-008, 1.0531092E-019,-9.2341955E-008, 0.0000000E+000, 2.4722308E-009, 0.0000000E+000, 8.2121650E-009, 8.5938540E-009, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.3480615E+002, 0.0000000E+000, 9.7665254E-008, 1.0530436E-019,-9.1336410E-008, 0.0000000E+000, 2.5555436E-009, 0.0000000E+000, 8.4976084E-009, 8.8843874E-009, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.3543860E+002, 0.0000000E+000, 9.6821764E-008, 1.0529738E-019,-9.0287751E-008, 0.0000000E+000, 2.6391880E-009, 0.0000000E+000, 8.7905070E-009, 9.1732012E-009, 0.0000000E+000, 0.0000000E+000, 4.9841497E+004
 3.3607104E+002, 0.0000000E+000, 9.5899266E-008, 1.0528979E-019,-8.9154014E-008, 0.0000000E+000, 2.7247020E-009, 0.0000000E+000, 9.0958738E-009, 9.4699536E-009, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.3662445E+002, 0.0000000E+000, 9.4999257E-008, 1.0528280E-019,-8.8072631E-008, 0.0000000E+000, 2.7986623E-009, 0.0000000E+000, 9.3601931E-009, 9.7252883E-009, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.3725693E+002, 0.0000000E+000, 9.4091242E-008, 1.0527609E-019,-8.6997299E-008, 0.0000000E+000, 2.8658904E-009, 0.0000000E+000, 9.6070999E-009, 9.9598341E-009, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.3781030E+002, 0.0000000E+000, 9.3162112E-008, 1.0527000E-019,-8.5917720E-008, 0.0000000E+000, 2.9262785E-009, 0.0000000E+000, 9.8272112E-009, 1.0170670E-008, 0.0000000E+000, 0.0000000E+000, 4.9841498E+004
 3.3844278E+002, 0.0000000E+000, 9.2194598E-008, 1.0526465E-019,-8.4821694E-008, 0.0000000E+000, 2.9790108E-009, 0.0000000E+000, 1.0027625E-008, 1.0351914E-008, 0.0000000E+000, 0.0000000E+000, 4.9841499E+004
 3.3907523E+002, 0.0000000E+000, 9.1154396E-008, 1.0525966E-019,-8.3673321E-008, 0.0000000E+000, 3.0228880E-009, 0.0000000E+000, 1.0189234E-008, 1.0503962E-008, 0.0000000E+000, 0.0000000E+000, 4.9841499E+004
 3.3962863E+002, 0.0000000E+000, 9.0157254E-008, 1.0525562E-019,-8.2608983E-008, 0.0000000E+000, 3.0506903E-009, 0.0000000E+000, 1.0290628E-008, 1.0598961E-008, 0.0000000E+000, 0.0000000E+000, 4.9841499E+004
 3.4026108E+002, 0.0000000E+000, 8.9170873E-008, 1.0525215E-019,-8.1581610E-008, 0.0000000E+000, 3.0669518E-009, 0.0000000E+000, 1.0342805E-008, 1.0656215E-008, 0.0000000E+000, 0.0000000E+000, 4.9841500E+004
 3.4081448E+002, 0.0000000E+000, 8.8179559E-008, 1.0524916E-019,-8.0568499E-008, 0.0000000E+000, 3.0755162E-009, 0.0000000E+000, 1.0363259E-008, 1.0686576E-008, 0.0000000E+000, 0.0000000E+000, 4.9841500E+004
 3.4144693E+002, 0.0000000E+000, 8.7167226E-008, 1.0524661E-019,-7.9540036E-008, 0.0000000E+000, 3.0825900E-009, 0.0000000E+000, 1.0374176E-008, 1.0709780E-008, 0.0000000E+000, 0.0000000E+000, 4.9841500E+004
 3.4200034E+002, 0.0000000E+000, 8.6151549E-008, 1.0524437E-019,-7.8482169E-008, 0.0000000E+000, 3.1002398E-009, 0.0000000E+000, 1.0426253E-008, 1.0769620E-008, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 3.4263278E+002, 0.0000000E+000, 8.5148590E-008, 1.0524249E-019,-7.7400414E-008, 0.0000000E+000, 3.1318646E-009, 0.0000000E+000, 1.0527841E-008, 1.0880041E-008, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 3.4326523E+002, 0.0000000E+000, 8.4058129E-008, 1.0524082E-019,-7.6198291E-008, 0.0000000E+000, 3.1770801E-009, 0.0000000E+000, 1.0677678E-008, 1.1036918E-008, 0.0000000E+000, 0.0000000E+000, 4.9841501E+004
 3.4381863E+002, 0.0000000E+000, 8.3033328E-008, 1.0523956E-019,-7.5050750E-008, 0.0000000E+000, 3.2263799E-009, 0.0000000E+000, 1.0834804E-008, 1.1208958E-008, 0.0000000E+000, 0.0000000E+000, 4.9841502E+004
 3.4445108E+002, 0.0000000E+000, 8.1975047E-008, 1.0523857E-019,-7.3857860E-008, 0.0000000E+000, 3.2810063E-009, 0.0000000E+000, 1.1013691E-008, 1.1398193E-008, 0.0000000E+000, 0.0000000E+000, 4.9841502E+004
 3.4500449E+002, 0.0000000E+000, 8.0901964E-008, 1.0523777E-019,-7.2635099E-008, 0.0000000E+000, 3.3417321E-009, 0.0000000E+000, 1.1221713E-008, 1.1608597E-008, 0.0000000E+000, 0.0000000E+000, 4.9841502E+004
 3.4563696E+002, 0.0000000E+000, 7.9831029E-008, 1.0523712E-019,-7.1394306E-008, 0.0000000E+000, 3.4098700E-009, 0.0000000E+000, 1.1438284E-008, 1.1846593E-008, 0.0000000E+000, 0.0000000E+000, 4.9841503E+004
 3.4626941E+002, 0.0000000E+000, 7.8657383E-008, 1.0523660E-019,-7.0020428E-008, 0.0000000E+000, 3.4905544E-009, 0.0000000E+000, 1.1686344E-008, 1.2127509E-008, 0.0000000E+000, 0.0000000E+000, 4.9841503E+004
 3.4682281E+002, 0.0000000E+000, 7.7547179E-008, 1.0523627E-019,-6.8712977E-008, 0.0000000E+000, 3.5694850E-009, 0.0000000E+000, 1.1941419E-008, 1.2403687E-008, 0.0000000E+000, 0.0000000E+000, 4.9841503E+004
 3.4745526E+002, 0.0000000E+000, 7.6391943E-008, 1.0523603E-019,-6.7346215E-008, 0.0000000E+000, 3.6550353E-009, 0.0000000E+000, 1.2226928E-008, 1.2700764E-008, 0.0000000E+000, 0.0000000E+000, 4.9841504E+004
 3.4800867E+002, 0.0000000E+000, 7.5210023E-008, 1.0523583E-019,-6.5898706E-008, 0.0000000E+000, 3.7625540E-009, 0.0000000E+000, 1.2592558E-008, 1.3073870E-008, 0.0000000E+000, 0.0000000E+000, 4.9841504E+004
 3.4864111E+002, 0.0000000E+000, 7.4014581E-008, 1.0523561E-019,-6.4362180E-008, 0.0000000E+000, 3.8995966E-009, 0.0000000E+000, 1.3071859E-008, 1.3551998E-008, 0.0000000E+000, 0.0000000E+000, 4.9841504E+004
 3.4927356E+002, 0.0000000E+000, 7.2680136E-008, 1.0523537E-019,-6.2602126E-008, 0.0000000E+000, 4.0711662E-009, 0.0000000E+000, 1.3681786E-008, 1.4149176E-008, 0.0000000E+000, 0.0000000E+000, 4.9841505E+004
 3.4982697E+002, 0.0000000E+000, 7.1390774E-008, 1.0523510E-019,-6.0880558E-008, 0.0000000E+000, 4.2445834E-009, 0.0000000E+000, 1.4305006E-008, 1.4754799E-008, 0.0000000E+000, 0.0000000E+000, 4.9841505E+004
 3.5045941E+002, 0.0000000E+000, 7.0021771E-008, 1.0523485E-019,-5.9080637E-008, 0.0000000E+000, 4.4188855E-009, 0.0000000E+000, 1.4950963E-008, 1.5360019E-008, 0.0000000E+000, 0.0000000E+000, 4.9841506E+004
 3.5101282E+002, 0.0000000E+000, 6.8598596E-008, 1.0523459E-019,-5.7225777E-008, 0.0000000E+000, 4.5936208E-009, 0.0000000E+000, 1.5603442E-008, 1.5966440E-008, 0.0000000E+000, 0.0000000E+000, 4.9841506E+004
 3.5164526E+002, 0.0000000E+000, 6.7148059E-008, 1.0523435E-019,-5.5341119E-008, 0.0000000E+000, 4.7678310E-009, 0.0000000E+000, 1.6250407E-008, 1.6574772E-008, 0.0000000E+000, 0.0000000E+000, 4.9841507E+004
 3.5227774E+002, 0.0000000E+000, 6.5528550E-008, 1.0523410E-019,-5.3285963E-008, 0.0000000E+000, 4.9433019E-009, 0.0000000E+000, 1.6908329E-008, 1.7185889E-008, 0.0000000E+000, 0.0000000E+000, 4.9841507E+004
 3.5283112E+002, 0.0000000E+000, 6.3975337E-008, 1.0523390E-019,-5.1366425E-008, 0.0000000E+000, 5.0897882E-009, 0.0000000E+000, 1.7441249E-008, 1.7698700E-008, 0.0000000E+000, 0.0000000E+000, 4.9841508E+004
 3.5346359E+002, 0.0000000E+000, 6.2347198E-008, 1.0523373E-019,-4.9399553E-008, 0.0000000E+000, 5.2272089E-009, 0.0000000E+000, 1.7941329E-008, 1.8174855E-008, 0.0000000E+000, 0.0000000E+000, 4.9841508E+004
 3.5401700E+002, 0.0000000E+000, 6.0675702E-008, 1.0523361E-019,-4.7421097E-008, 0.0000000E+000, 5.3520068E-009, 0.0000000E+000, 1.8408131E-008, 1.8606612E-008, 0.0000000E+000, 0.0000000E+000, 4.9841509E+004
 3.5464944E+002, 0.0000000E+000, 5.8998360E-008, 1.0523353E-019,-4.5492541E-008, 0.0000000E+000, 5.4521463E-009, 0.0000000E+000, 1.8777326E-008, 1.8957965E-008, 0.0000000E+000, 0.0000000E+000, 4.9841509E+004
 3.5520285E+002, 0.0000000E+000, 5.7293765E-008, 1.0523349E-019,-4.3611730E-008, 0.0000000E+000, 5.5219312E-009, 0.0000000E+000, 1.9023731E-008, 1.9203967E-008, 0.0000000E+000, 0.0000000E+000, 4.9841510E+004
 3.5583530E+002, 0.0000000E+000, 5.5537956E-008, 1.0523348E-019,-4.1769335E-008, 0.0000000E+000, 5.5578867E-009, 0.0000000E+000, 1.9160662E-008, 1.9326507E-008, 0.0000000E+000, 0.0000000E+000, 4.9841510E+004
 3.5646774E+002, 0.0000000E+000, 5.3675943E-008, 1.0523350E-019,-3.9957888E-008, 0.0000000E+000, 5.5373492E-009, 0.0000000E+000, 1.9103705E-008, 1.9255404E-008, 0.0000000E+000, 0.0000000E+000, 4.9841511E+004
 3.5702115E+002, 0.0000000E+000, 5.1927482E-008, 1.0523354E-019,-3.8421350E-008, 0.0000000E+000, 5.4527651E-009, 0.0000000E+000, 1.8816061E-008, 1.8958897E-008, 0.0000000E+000, 0.0000000E+000, 4.9841511E+004
 3.5765359E+002, 0.0000000E+000, 5.0244012E-008, 1.0523355E-019,-3.7073803E-008, 0.0000000E+000, 5.3159908E-009, 0.0000000E+000, 1.8335451E-008, 1.8486200E-008, 0.0000000E+000, 0.0000000E+000, 4.9841512E+004
 3.5820700E+002, 0.0000000E+000, 4.8601456E-008, 1.0523354E-019,-3.5822500E-008, 0.0000000E+000, 5.1573217E-009, 0.0000000E+000, 1.7770141E-008, 1.7936277E-008, 0.0000000E+000, 0.0000000E+000, 4.9841512E+004
 3.5883945E+002, 0.0000000E+000, 4.6978510E-008, 1.0523351E-019,-3.4630448E-008, 0.0000000E+000, 4.9846094E-009, 0.0000000E+000, 1.7150331E-008, 1.7332671E-008, 0.0000000E+000, 0.0000000E+000, 4.9841513E+004
 3.5947192E+002, 0.0000000E+000, 4.5324493E-008, 1.0523344E-019,-3.3499189E-008, 0.0000000E+000, 4.7738335E-009, 0.0000000E+000, 1.6411227E-008, 1.6599138E-008, 0.0000000E+000, 0.0000000E+000, 4.9841513E+004
 3.6002530E+002, 0.0000000E+000, 4.3823968E-008, 1.0523339E-019,-3.2556833E-008, 0.0000000E+000, 4.5497034E-009, 0.0000000E+000, 1.5627017E-008, 1.5816838E-008, 0.0000000E+000, 0.0000000E+000, 4.9841514E+004
 3.6065778E+002, 0.0000000E+000, 4.2427788E-008, 1.0523341E-019,-3.1852881E-008, 0.0000000E+000, 4.2695418E-009, 0.0000000E+000, 1.4650545E-008, 1.4844449E-008, 0.0000000E+000, 0.0000000E+000, 4.9841514E+004
 3.6121115E+002, 0.0000000E+000, 4.1122729E-008, 1.0523350E-019,-3.1399674E-008, 0.0000000E+000, 3.9249049E-009, 0.0000000E+000, 1.3442601E-008, 1.3647960E-008, 0.0000000E+000, 0.0000000E+000, 4.9841515E+004
 3.6184363E+002, 0.0000000E+000, 3.9906140E-008, 1.0523367E-019,-3.1075884E-008, 0.0000000E+000, 3.5653727E-009, 0.0000000E+000, 1.2140746E-008, 1.2395629E-008, 0.0000000E+000, 0.0000000E+000, 4.9841515E+004
 3.6247607E+002, 0.0000000E+000, 3.8735124E-008, 1.0523395E-019,-3.0712263E-008, 0.0000000E+000, 3.2400244E-009, 0.0000000E+000, 1.0960488E-008, 1.1262885E-008, 0.0000000E+000, 0.0000000E+000, 4.9841515E+004
 3.6302948E+002, 0.0000000E+000, 3.7716453E-008, 1.0523433E-019,-3.0299218E-008, 0.0000000E+000, 2.9964730E-009, 0.0000000E+000, 1.0071361E-008, 1.0413709E-008, 0.0000000E+000, 0.0000000E+000, 4.9841516E+004
 3.6366193E+002, 0.0000000E+000, 3.6792150E-008, 1.0523488E-019,-2.9915947E-008, 0.0000000E+000, 2.7775734E-009, 0.0000000E+000, 9.2573516E-009, 9.6537762E-009, 0.0000000E+000, 0.0000000E+000, 4.9841516E+004
 3.6421533E+002, 0.0000000E+000, 3.5930718E-008, 1.0523567E-019,-2.9517062E-008, 0.0000000E+000, 2.5908144E-009, 0.0000000E+000, 8.5694880E-009, 9.0044706E-009, 0.0000000E+000, 0.0000000E+000, 4.9841516E+004
 3.6484778E+002, 0.0000000E+000, 3.5112738E-008, 1.0523668E-019,-2.9092733E-008, 0.0000000E+000, 2.4321714E-009, 0.0000000E+000, 7.9652011E-009, 8.4521767E-009, 0.0000000E+000, 0.0000000E+000, 4.9841517E+004
 3.6540118E+002, 0.0000000E+000, 3.4344222E-008, 1.0523794E-019,-2.8640829E-008, 0.0000000E+000, 2.3045512E-009, 0.0000000E+000, 7.4847837E-009, 8.0079443E-009, 0.0000000E+000, 0.0000000E+000, 4.9841517E+004
 3.6603363E+002, 0.0000000E+000, 3.3630149E-008, 1.0523944E-019,-2.8180124E-008, 0.0000000E+000, 2.2019956E-009, 0.0000000E+000, 7.0997939E-009, 7.6520212E-009, 0.0000000E+000, 0.0000000E+000, 4.9841517E+004
 3.6666611E+002, 0.0000000E+000, 3.2896634E-008, 1.0524130E-019,-2.7667214E-008, 0.0000000E+000, 2.1128309E-009, 0.0000000E+000, 6.7495312E-009, 7.3422511E-009, 0.0000000E+000, 0.0000000E+000, 4.9841517E+004
