s,Pa,Pa,Pa,C,C,C,kg/m3,kg/m3,kg/m3
 1.6625675E+002, 4.9838841E+004, 4.9838843E+004, 4.9838843E+004, 5.4488224E+001, 5.4645824E+001, 5.4292011E+001, 1.5954634E+000, 1.5946963E+000, 1.5964194E+000
 1.6681015E+002, 4.9838839E+004, 4.9838842E+004, 4.9838842E+004, 5.4487790E+001, 5.4647086E+001, 5.4295338E+001, 1.5954655E+000, 1.5946901E+000, 1.5964032E+000
 1.6744260E+002, 4.9838838E+004, 4.9838840E+004, 4.9838841E+004, 5.4487348E+001, 5.4647540E+001, 5.4299521E+001, 1.5954676E+000, 1.5946879E+000, 1.5963828E+000
 1.6807506E+002, 4.9838837E+004, 4.9838839E+004, 4.9838839E+004, 5.4486871E+001, 5.4647246E+001, 5.4304594E+001, 1.5954699E+000, 1.5946893E+000, 1.5963580E+000
 1.6862846E+002, 4.9838835E+004, 4.9838837E+004, 4.9838838E+004, 5.4486568E+001, 5.4646816E+001, 5.4309770E+001, 1.5954714E+000, 1.5946914E+000, 1.5963328E+000
 1.6926091E+002, 4.9838834E+004, 4.9838836E+004, 4.9838837E+004, 5.4486408E+001, 5.4646262E+001, 5.4315282E+001, 1.5954722E+000, 1.5946941E+000, 1.5963059E+000
 1.6981431E+002, 4.9838833E+004, 4.9838835E+004, 4.9838835E+004, 5.4486378E+001, 5.4645541E+001, 5.4321125E+001, 1.5954723E+000, 1.5946976E+000, 1.5962774E+000
 1.7044677E+002, 4.9838832E+004, 4.9838834E+004, 4.9838834E+004, 5.4486458E+001, 5.4644546E+001, 5.4327346E+001, 1.5954719E+000, 1.5947024E+000, 1.5962471E+000
 1.7100016E+002, 4.9838831E+004, 4.9838832E+004, 4.9838832E+004, 5.4486603E+001, 5.4642618E+001, 5.4334157E+001, 1.5954712E+000, 1.5947118E+000, 1.5962139E+000
 1.7163262E+002, 4.9838829E+004, 4.9838831E+004, 4.9838831E+004, 5.4486793E+001, 5.4638850E+001, 5.4342133E+001, 1.5954702E+000, 1.5947301E+000, 1.5961750E+000
 1.7226508E+002, 4.9838828E+004, 4.9838829E+004, 4.9838829E+004, 5.4487064E+001, 5.4633213E+001, 5.4353491E+001, 1.5954689E+000, 1.5947575E+000, 1.5961196E+000
 1.7281847E+002, 4.9838827E+004, 4.9838828E+004, 4.9838828E+004, 5.4487395E+001, 5.4627236E+001, 5.4367410E+001, 1.5954673E+000, 1.5947866E+000, 1.5960518E+000
 1.7345093E+002, 4.9838825E+004, 4.9838826E+004, 4.9838826E+004, 5.4487817E+001, 5.4620674E+001, 5.4383657E+001, 1.5954652E+000, 1.5948185E+000, 1.5959726E+000
 1.7400433E+002, 4.9838824E+004, 4.9838825E+004, 4.9838825E+004, 5.4488353E+001, 5.4613524E+001, 5.4401748E+001, 1.5954626E+000, 1.5948533E+000, 1.5958844E+000
 1.7463678E+002, 4.9838823E+004, 4.9838823E+004, 4.9838823E+004, 5.4489197E+001, 5.4605746E+001, 5.4422430E+001, 1.5954584E+000, 1.5948911E+000, 1.5957836E+000
 1.7526924E+002, 4.9838821E+004, 4.9838822E+004, 4.9838821E+004, 5.4490753E+001, 5.4596393E+001, 5.4449284E+001, 1.5954508E+000, 1.5949366E+000, 1.5956528E+000
 1.7582264E+002, 4.9838820E+004, 4.9838820E+004, 4.9838820E+004, 5.4492667E+001, 5.4586636E+001, 5.4476811E+001, 1.5954415E+000, 1.5949841E+000, 1.5955187E+000
 1.7645509E+002, 4.9838818E+004, 4.9838818E+004, 4.9838818E+004, 5.4494663E+001, 5.4576118E+001, 5.4505674E+001, 1.5954318E+000, 1.5950352E+000, 1.5953781E+000
 1.7700849E+002, 4.9838817E+004, 4.9838817E+004, 4.9838816E+004, 5.4496672E+001, 5.4565017E+001, 5.4534232E+001, 1.5954220E+000, 1.5950892E+000, 1.5952391E+000
 1.7764095E+002, 4.9838815E+004, 4.9838815E+004, 4.9838815E+004, 5.4498652E+001, 5.4553506E+001, 5.4560377E+001, 1.5954123E+000, 1.5951453E+000, 1.5951118E+000
 1.7827340E+002, 4.9838814E+004, 4.9838814E+004, 4.9838813E+004, 5.4500445E+001, 5.4541824E+001, 5.4580791E+001, 1.5954036E+000, 1.5952021E+000, 1.5950124E+000
 1.7882680E+002, 4.9838812E+004, 4.9838812E+004, 4.9838812E+004, 5.4501746E+001, 5.4531515E+001, 5.4593223E+001, 1.5953972E+000, 1.5952523E+000, 1.5949519E+000
 1.7945926E+002, 4.9838811E+004, 4.9838811E+004, 4.9838811E+004, 5.4502520E+001, 5.4521127E+001, 5.4599872E+001, 1.5953934E+000, 1.5953028E+000, 1.5949195E+000
 1.8001266E+002, 4.9838810E+004, 4.9838810E+004, 4.9838809E+004, 5.4503015E+001, 5.4510340E+001, 5.4602144E+001, 1.5953910E+000, 1.5953553E+000, 1.5949085E+000
 1.8064511E+002, 4.9838809E+004, 4.9838808E+004, 4.9838808E+004, 5.4503404E+001, 5.4499023E+001, 5.4601764E+001, 1.5953891E+000, 1.5954104E+000, 1.5949103E+000
 1.8127757E+002, 4.9838808E+004, 4.9838807E+004, 4.9838807E+004, 5.4503833E+001, 5.4486587E+001, 5.4599634E+001, 1.5953870E+000, 1.5954710E+000, 1.5949207E+000
 1.8183097E+002, 4.9838807E+004, 4.9838806E+004, 4.9838806E+004, 5.4504352E+001, 5.4475073E+001, 5.4596060E+001, 1.5953845E+000, 1.5955270E+000, 1.5949380E+000
 1.8246342E+002, 4.9838806E+004, 4.9838805E+004, 4.9838805E+004, 5.4505296E+001, 5.4464322E+001, 5.4591280E+001, 1.5953798E+000, 1.5955794E+000, 1.5949613E+000
 1.8301682E+002, 4.9838805E+004, 4.9838805E+004, 4.9838804E+004, 5.4506436E+001, 5.4455082E+001, 5.4586283E+001, 1.5953743E+000, 1.5956244E+000, 1.5949856E+000
 1.8364928E+002, 4.9838805E+004, 4.9838804E+004, 4.9838804E+004, 5.4507609E+001, 5.4447737E+001, 5.4581749E+001, 1.5953686E+000, 1.5956601E+000, 1.5950077E+000
 1.8420267E+002, 4.9838804E+004, 4.9838804E+004, 4.9838804E+004, 5.4509075E+001, 5.4441884E+001, 5.4577869E+001, 1.5953614E+000, 1.5956887E+000, 1.5950265E+000
 1.8483513E+002, 4.9838804E+004, 4.9838804E+004, 4.9838804E+004, 5.4512728E+001, 5.4437283E+001, 5.4574561E+001, 1.5953437E+000, 1.5957111E+000, 1.5950427E+000
 1.8546758E+002, 4.9838805E+004, 4.9838804E+004, 4.9838804E+004, 5.4519553E+001, 5.4433418E+001, 5.4571449E+001, 1.5953104E+000, 1.5957299E+000, 1.5950578E+000
 1.8602098E+002, 4.9838805E+004, 4.9838805E+004, 4.9838805E+004, 5.4527839E+001, 5.4430550E+001, 5.4568945E+001, 1.5952701E+000, 1.5957439E+000, 1.5950700E+000
 1.8665344E+002, 4.9838806E+004, 4.9838806E+004, 4.9838806E+004, 5.4538071E+001, 5.4428257E+001, 5.4566976E+001, 1.5952203E+000, 1.5957551E+000, 1.5950796E+000
 1.8720684E+002, 4.9838807E+004, 4.9838807E+004, 4.9838807E+004, 5.4550685E+001, 5.4426405E+001, 5.4565451E+001, 1.5951589E+000, 1.5957641E+000, 1.5950870E+000
 1.8783929E+002, 4.9838808E+004, 4.9838808E+004, 4.9838808E+004, 5.4566092E+001, 5.4424952E+001, 5.4564265E+001, 1.5950839E+000, 1.5957712E+000, 1.5950928E+000
 1.8847175E+002, 4.9838810E+004, 4.9838810E+004, 4.9838810E+004, 5.4584300E+001, 5.4423775E+001, 5.4563268E+001, 1.5949953E+000, 1.5957769E+000, 1.5950977E+000
 1.8902515E+002, 4.9838811E+004, 4.9838811E+004, 4.9838811E+004, 5.4599592E+001, 5.4422980E+001, 5.4562543E+001, 1.5949209E+000, 1.5957808E+000, 1.5951012E+000
 1.8965760E+002, 4.9838813E+004, 4.9838813E+004, 4.9838813E+004, 5.4612607E+001, 5.4422445E+001, 5.4561989E+001, 1.5948576E+000, 1.5957834E+000, 1.5951039E+000
 1.9021100E+002, 4.9838815E+004, 4.9838815E+004, 4.9838815E+004, 5.4623799E+001, 5.4422084E+001, 5.4561561E+001, 1.5948032E+000, 1.5957852E+000, 1.5951060E+000
 1.9084346E+002, 4.9838816E+004, 4.9838817E+004, 4.9838817E+004, 5.4633090E+001, 5.4421887E+001, 5.4561239E+001, 1.5947580E+000, 1.5957862E+000, 1.5951076E+000
 1.9147591E+002, 4.9838818E+004, 4.9838819E+004, 4.9838819E+004, 5.4640808E+001, 5.4421864E+001, 5.4560994E+001, 1.5947204E+000, 1.5957863E+000, 1.5951088E+000
 1.9202931E+002, 4.9838820E+004, 4.9838821E+004, 4.9838821E+004, 5.4645553E+001, 5.4422038E+001, 5.4560834E+001, 1.5946974E+000, 1.5957855E+000, 1.5951096E+000
 1.9266177E+002, 4.9838822E+004, 4.9838822E+004, 4.9838823E+004, 5.4647961E+001, 5.4422444E+001, 5.4560732E+001, 1.5946857E+000, 1.5957835E+000, 1.5951102E+000
 1.9321517E+002, 4.9838823E+004, 4.9838824E+004, 4.9838824E+004, 5.4648540E+001, 5.4423111E+001, 5.4560697E+001, 1.5946829E+000, 1.5957803E+000, 1.5951103E+000
 1.9384762E+002, 4.9838825E+004, 4.9838826E+004, 4.9838826E+004, 5.4647597E+001, 5.4424004E+001, 5.4560743E+001, 1.5946875E+000, 1.5957760E+000, 1.5951101E+000
 1.9440102E+002, 4.9838826E+004, 4.9838827E+004, 4.9838827E+004, 5.4645562E+001, 5.4425068E+001, 5.4560874E+001, 1.5946974E+000, 1.5957708E+000, 1.5951095E+000
 1.9503347E+002, 4.9838828E+004, 4.9838829E+004, 4.9838829E+004, 5.4642876E+001, 5.4426314E+001, 5.4561085E+001, 1.5947105E+000, 1.5957648E+000, 1.5951085E+000
 1.9566593E+002, 4.9838829E+004, 4.9838830E+004, 4.9838830E+004, 5.4639856E+001, 5.4427872E+001, 5.4561357E+001, 1.5947252E+000, 1.5957572E+000, 1.5951072E+000
 1.9621933E+002, 4.9838830E+004, 4.9838831E+004, 4.9838831E+004, 5.4637024E+001, 5.4429643E+001, 5.4561660E+001, 1.5947390E+000, 1.5957486E+000, 1.5951057E+000
 1.9685178E+002, 4.9838831E+004, 4.9838833E+004, 4.9838833E+004, 5.4634262E+001, 5.4431746E+001, 5.4562060E+001, 1.5947524E+000, 1.5957383E+000, 1.5951038E+000
 1.9740518E+002, 4.9838832E+004, 4.9838834E+004, 4.9838834E+004, 5.4631637E+001, 5.4434106E+001, 5.4562643E+001, 1.5947652E+000, 1.5957268E+000, 1.5951010E+000
 1.9803764E+002, 4.9838833E+004, 4.9838835E+004, 4.9838834E+004, 5.4629210E+001, 5.4436695E+001, 5.4563449E+001, 1.5947770E+000, 1.5957142E+000, 1.5950971E+000
 1.9867009E+002, 4.9838834E+004, 4.9838836E+004, 4.9838835E+004, 5.4626815E+001, 5.4439651E+001, 5.4564619E+001, 1.5947887E+000, 1.5956999E+000, 1.5950914E+000
 1.9922349E+002, 4.9838835E+004, 4.9838836E+004, 4.9838836E+004, 5.4624673E+001, 5.4442552E+001, 5.4566482E+001, 1.5947991E+000, 1.5956857E+000, 1.5950823E+000
 1.9985595E+002, 4.9838836E+004, 4.9838837E+004, 4.9838837E+004, 5.4622398E+001, 5.4445534E+001, 5.4570139E+001, 1.5948102E+000, 1.5956712E+000, 1.5950645E+000
 2.0040935E+002, 4.9838836E+004, 4.9838838E+004, 4.9838838E+004, 5.4620073E+001, 5.4448691E+001, 5.4575383E+001, 1.5948215E+000, 1.5956558E+000, 1.5950390E+000
 2.0104180E+002, 4.9838837E+004, 4.9838839E+004, 4.9838838E+004, 5.4618089E+001, 5.4452013E+001, 5.4581777E+001, 1.5948312E+000, 1.5956397E+000, 1.5950079E+000
 2.0167426E+002, 4.9838838E+004, 4.9838840E+004, 4.9838839E+004, 5.4616242E+001, 5.4455516E+001, 5.4589386E+001, 1.5948402E+000, 1.5956226E+000, 1.5949709E+000
 2.0222766E+002, 4.9838839E+004, 4.9838840E+004, 4.9838840E+004, 5.4614201E+001, 5.4458628E+001, 5.4596777E+001, 1.5948501E+000, 1.5956075E+000, 1.5949349E+000
 2.0286011E+002, 4.9838839E+004, 4.9838841E+004, 4.9838841E+004, 5.4612229E+001, 5.4461526E+001, 5.4603161E+001, 1.5948597E+000, 1.5955934E+000, 1.5949038E+000
 2.0341351E+002, 4.9838840E+004, 4.9838842E+004, 4.9838842E+004, 5.4611080E+001, 5.4464234E+001, 5.4608106E+001, 1.5948653E+000, 1.5955802E+000, 1.5948798E+000
 2.0404597E+002, 4.9838841E+004, 4.9838843E+004, 4.9838843E+004, 5.4610927E+001, 5.4466816E+001, 5.4610773E+001, 1.5948661E+000, 1.5955676E+000, 1.5948668E+000
 2.0467842E+002, 4.9838842E+004, 4.9838844E+004, 4.9838844E+004, 5.4612031E+001, 5.4469521E+001, 5.4610966E+001, 1.5948607E+000, 1.5955545E+000, 1.5948659E+000
 2.0523182E+002, 4.9838843E+004, 4.9838845E+004, 4.9838845E+004, 5.4615341E+001, 5.4472098E+001, 5.4610542E+001, 1.5948446E+000, 1.5955419E+000, 1.5948680E+000
 2.0586428E+002, 4.9838844E+004, 4.9838846E+004, 4.9838846E+004, 5.4621621E+001, 5.4474829E+001, 5.4609855E+001, 1.5948141E+000, 1.5955286E+000, 1.5948713E+000
 2.0641767E+002, 4.9838845E+004, 4.9838847E+004, 4.9838847E+004, 5.4629738E+001, 5.4477855E+001, 5.4606715E+001, 1.5947746E+000, 1.5955139E+000, 1.5948866E+000
 2.0705013E+002, 4.9838847E+004, 4.9838848E+004, 4.9838848E+004, 5.4638267E+001, 5.4480878E+001, 5.4599505E+001, 1.5947331E+000, 1.5954992E+000, 1.5949217E+000
 2.0760353E+002, 4.9838848E+004, 4.9838850E+004, 4.9838849E+004, 5.4646722E+001, 5.4483714E+001, 5.4588882E+001, 1.5946920E+000, 1.5954854E+000, 1.5949734E+000
 2.0823598E+002, 4.9838849E+004, 4.9838851E+004, 4.9838850E+004, 5.4653602E+001, 5.4486476E+001, 5.4572883E+001, 1.5946585E+000, 1.5954720E+000, 1.5950513E+000
 2.0886844E+002, 4.9838850E+004, 4.9838852E+004, 4.9838851E+004, 5.4658769E+001, 5.4489257E+001, 5.4552976E+001, 1.5946334E+000, 1.5954584E+000, 1.5951482E+000
 2.0942184E+002, 4.9838851E+004, 4.9838853E+004, 4.9838853E+004, 5.4661337E+001, 5.4491343E+001, 5.4535699E+001, 1.5946209E+000, 1.5954483E+000, 1.5952323E+000
 2.1005429E+002, 4.9838853E+004, 4.9838854E+004, 4.9838854E+004, 5.4661899E+001, 5.4492869E+001, 5.4520380E+001, 1.5946182E+000, 1.5954409E+000, 1.5953069E+000
 2.1060769E+002, 4.9838854E+004, 4.9838855E+004, 4.9838855E+004, 5.4661737E+001, 5.4493814E+001, 5.4508768E+001, 1.5946190E+000, 1.5954363E+000, 1.5953635E+000
 2.1124015E+002, 4.9838855E+004, 4.9838857E+004, 4.9838856E+004, 5.4660388E+001, 5.4494029E+001, 5.4501086E+001, 1.5946256E+000, 1.5954352E+000, 1.5954009E+000
 2.1187260E+002, 4.9838856E+004, 4.9838858E+004, 4.9838857E+004, 5.4656285E+001, 5.4494091E+001, 5.4496148E+001, 1.5946456E+000, 1.5954350E+000, 1.5954249E+000
 2.1242600E+002, 4.9838857E+004, 4.9838859E+004, 4.9838858E+004, 5.4650297E+001, 5.4494175E+001, 5.4494174E+001, 1.5946747E+000, 1.5954346E+000, 1.5954346E+000
 2.1305846E+002, 4.9838858E+004, 4.9838860E+004, 4.9838859E+004, 5.4640967E+001, 5.4493896E+001, 5.4494250E+001, 1.5947201E+000, 1.5954359E+000, 1.5954342E+000
 2.1361186E+002, 4.9838859E+004, 4.9838861E+004, 4.9838860E+004, 5.4629153E+001, 5.4492757E+001, 5.4495415E+001, 1.5947776E+000, 1.5954415E+000, 1.5954285E+000
 2.1424431E+002, 4.9838861E+004, 4.9838862E+004, 4.9838861E+004, 5.4617273E+001, 5.4491147E+001, 5.4498170E+001, 1.5948354E+000, 1.5954493E+000, 1.5954151E+000
 2.1487677E+002, 4.9838862E+004, 4.9838863E+004, 4.9838862E+004, 5.4607474E+001, 5.4488983E+001, 5.4503862E+001, 1.5948831E+000, 1.5954599E+000, 1.5953874E+000
 2.1543017E+002, 4.9838862E+004, 4.9838864E+004, 4.9838863E+004, 5.4600298E+001, 5.4486445E+001, 5.4511404E+001, 1.5949180E+000, 1.5954722E+000, 1.5953507E+000
 2.1606262E+002, 4.9838863E+004, 4.9838864E+004, 4.9838864E+004, 5.4595097E+001, 5.4484203E+001, 5.4518724E+001, 1.5949433E+000, 1.5954832E+000, 1.5953151E+000
 2.1661602E+002, 4.9838864E+004, 4.9838865E+004, 4.9838865E+004, 5.4591370E+001, 5.4482548E+001, 5.4525700E+001, 1.5949615E+000, 1.5954912E+000, 1.5952811E+000
 2.1724848E+002, 4.9838865E+004, 4.9838866E+004, 4.9838865E+004, 5.4589184E+001, 5.4481341E+001, 5.4531768E+001, 1.5949721E+000, 1.5954971E+000, 1.5952516E+000
 2.1780187E+002, 4.9838865E+004, 4.9838867E+004, 4.9838866E+004, 5.4588715E+001, 5.4480509E+001, 5.4536646E+001, 1.5949744E+000, 1.5955012E+000, 1.5952279E+000
 2.1843433E+002, 4.9838866E+004, 4.9838867E+004, 4.9838866E+004, 5.4589628E+001, 5.4480285E+001, 5.4539401E+001, 1.5949700E+000, 1.5955023E+000, 1.5952145E+000
 2.1906678E+002, 4.9838867E+004, 4.9838868E+004, 4.9838867E+004, 5.4591603E+001, 5.4480668E+001, 5.4540532E+001, 1.5949604E+000, 1.5955004E+000, 1.5952090E+000
 2.1962018E+002, 4.9838867E+004, 4.9838868E+004, 4.9838867E+004, 5.4594263E+001, 5.4481436E+001, 5.4541525E+001, 1.5949474E+000, 1.5954967E+000, 1.5952041E+000
 2.2025264E+002, 4.9838868E+004, 4.9838868E+004, 4.9838868E+004, 5.4596832E+001, 5.4482563E+001, 5.4542629E+001, 1.5949349E+000, 1.5954912E+000, 1.5951988E+000
 2.2080604E+002, 4.9838868E+004, 4.9838869E+004, 4.9838868E+004, 5.4599441E+001, 5.4483776E+001, 5.4543679E+001, 1.5949222E+000, 1.5954853E+000, 1.5951936E+000
 2.2143849E+002, 4.9838868E+004, 4.9838869E+004, 4.9838869E+004, 5.4602488E+001, 5.4485030E+001, 5.4543167E+001, 1.5949074E+000, 1.5954792E+000, 1.5951961E+000
 2.2207095E+002, 4.9838869E+004, 4.9838869E+004, 4.9838869E+004, 5.4606074E+001, 5.4486284E+001, 5.4540660E+001, 1.5948900E+000, 1.5954731E+000, 1.5952083E+000
 2.2262435E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4608900E+001, 5.4487555E+001, 5.4537454E+001, 1.5948762E+000, 1.5954669E+000, 1.5952240E+000
 2.2325680E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4610384E+001, 5.4489714E+001, 5.4533684E+001, 1.5948690E+000, 1.5954564E+000, 1.5952423E+000
 2.2381020E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4610732E+001, 5.4493670E+001, 5.4529339E+001, 1.5948673E+000, 1.5954371E+000, 1.5952635E+000
 2.2444266E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4610605E+001, 5.4502269E+001, 5.4524660E+001, 1.5948679E+000, 1.5953953E+000, 1.5952862E+000
 2.2507511E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4610832E+001, 5.4516469E+001, 5.4520629E+001, 1.5948668E+000, 1.5953261E+000, 1.5953059E+000
 2.2562851E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4611356E+001, 5.4532578E+001, 5.4518363E+001, 1.5948643E+000, 1.5952477E+000, 1.5953169E+000
 2.2626097E+002, 4.9838869E+004, 4.9838870E+004, 4.9838869E+004, 5.4611725E+001, 5.4551873E+001, 5.4518030E+001, 1.5948625E+000, 1.5951538E+000, 1.5953185E+000
 2.2681437E+002, 4.9838870E+004, 4.9838870E+004, 4.9838869E+004, 5.4610155E+001, 5.4575636E+001, 5.4519403E+001, 1.5948701E+000, 1.5950381E+000, 1.5953118E+000
 2.2744682E+002, 4.9838870E+004, 4.9838870E+004, 4.9838869E+004, 5.4606659E+001, 5.4603160E+001, 5.4521925E+001, 1.5948871E+000, 1.5949042E+000, 1.5952996E+000
 2.2800022E+002, 4.9838870E+004, 4.9838870E+004, 4.9838869E+004, 5.4602475E+001, 5.4631997E+001, 5.4525447E+001, 1.5949075E+000, 1.5947639E+000, 1.5952824E+000
 2.2863267E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4597780E+001, 5.4655857E+001, 5.4530172E+001, 1.5949303E+000, 1.5946478E+000, 1.5952594E+000
 2.2926513E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4591217E+001, 5.4675150E+001, 5.4535331E+001, 1.5949623E+000, 1.5945539E+000, 1.5952343E+000
 2.2981853E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4583261E+001, 5.4688595E+001, 5.4539667E+001, 1.5950010E+000, 1.5944885E+000, 1.5952132E+000
 2.3045098E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4574078E+001, 5.4698433E+001, 5.4543043E+001, 1.5950457E+000, 1.5944407E+000, 1.5951968E+000
 2.3100438E+002, 4.9838870E+004, 4.9838870E+004, 4.9838870E+004, 5.4564047E+001, 5.4705670E+001, 5.4544659E+001, 1.5950945E+000, 1.5944055E+000, 1.5951889E+000
 2.3163684E+002, 4.9838871E+004, 4.9838870E+004, 4.9838870E+004, 5.4554148E+001, 5.4710876E+001, 5.4544305E+001, 1.5951427E+000, 1.5943802E+000, 1.5951906E+000
 2.3226929E+002, 4.9838871E+004, 4.9838870E+004, 4.9838870E+004, 5.4544873E+001, 5.4714866E+001, 5.4541833E+001, 1.5951879E+000, 1.5943608E+000, 1.5952027E+000
 2.3282269E+002, 4.9838871E+004, 4.9838870E+004, 4.9838870E+004, 5.4537273E+001, 5.4717602E+001, 5.4536961E+001, 1.5952249E+000, 1.5943475E+000, 1.5952264E+000
 2.3345515E+002, 4.9838871E+004, 4.9838871E+004, 4.9838871E+004, 5.4530366E+001, 5.4719652E+001, 5.4528959E+001, 1.5952585E+000, 1.5943375E+000, 1.5952653E+000
 2.3400855E+002, 4.9838871E+004, 4.9838871E+004, 4.9838871E+004, 5.4524136E+001, 5.4721211E+001, 5.4519722E+001, 1.5952888E+000, 1.5943299E+000, 1.5953103E+000
 2.3464100E+002, 4.9838872E+004, 4.9838871E+004, 4.9838871E+004, 5.4518687E+001, 5.4722362E+001, 5.4512296E+001, 1.5953153E+000, 1.5943243E+000, 1.5953465E+000
 2.3527346E+002, 4.9838872E+004, 4.9838872E+004, 4.9838872E+004, 5.4513830E+001, 5.4723257E+001, 5.4506122E+001, 1.5953390E+000, 1.5943200E+000, 1.5953765E+000
 2.3582686E+002, 4.9838873E+004, 4.9838872E+004, 4.9838872E+004, 5.4510266E+001, 5.4723849E+001, 5.4501373E+001, 1.5953564E+000, 1.5943171E+000, 1.5953997E+000
 2.3645931E+002, 4.9838873E+004, 4.9838873E+004, 4.9838873E+004, 5.4507488E+001, 5.4724248E+001, 5.4498456E+001, 1.5953699E+000, 1.5943152E+000, 1.5954139E+000
 2.3701271E+002, 4.9838873E+004, 4.9838873E+004, 4.9838873E+004, 5.4505287E+001, 5.4724503E+001, 5.4497962E+001, 1.5953806E+000, 1.5943139E+000, 1.5954163E+000
 2.3764517E+002, 4.9838874E+004, 4.9838874E+004, 4.9838874E+004, 5.4503563E+001, 5.4724638E+001, 5.4500221E+001, 1.5953890E+000, 1.5943133E+000, 1.5954053E+000
 2.3827762E+002, 4.9838875E+004, 4.9838874E+004, 4.9838874E+004, 5.4502128E+001, 5.4724692E+001, 5.4505134E+001, 1.5953960E+000, 1.5943130E+000, 1.5953814E+000
 2.3883102E+002, 4.9838875E+004, 4.9838875E+004, 4.9838875E+004, 5.4501086E+001, 5.4724686E+001, 5.4511353E+001, 1.5954011E+000, 1.5943131E+000, 1.5953511E+000
 2.3946348E+002, 4.9838876E+004, 4.9838876E+004, 4.9838876E+004, 5.4500288E+001, 5.4724636E+001, 5.4519310E+001, 1.5954050E+000, 1.5943133E+000, 1.5953124E+000
 2.4001687E+002, 4.9838877E+004, 4.9838877E+004, 4.9838876E+004, 5.4499683E+001, 5.4724551E+001, 5.4528538E+001, 1.5954079E+000, 1.5943137E+000, 1.5952674E+000
 2.4064933E+002, 4.9838878E+004, 4.9838877E+004, 4.9838877E+004, 5.4499248E+001, 5.4724435E+001, 5.4537719E+001, 1.5954101E+000, 1.5943143E+000, 1.5952228E+000
 2.4120273E+002, 4.9838878E+004, 4.9838878E+004, 4.9838878E+004, 5.4498954E+001, 5.4724295E+001, 5.4546726E+001, 1.5954115E+000, 1.5943150E+000, 1.5951789E+000
 2.4183518E+002, 4.9838879E+004, 4.9838879E+004, 4.9838879E+004, 5.4498775E+001, 5.4724135E+001, 5.4554548E+001, 1.5954124E+000, 1.5943158E+000, 1.5951408E+000
 2.4246764E+002, 4.9838880E+004, 4.9838880E+004, 4.9838880E+004, 5.4498686E+001, 5.4723942E+001, 5.4561281E+001, 1.5954128E+000, 1.5943167E+000, 1.5951081E+000
 2.4302104E+002, 4.9838881E+004, 4.9838881E+004, 4.9838881E+004, 5.4498738E+001, 5.4723738E+001, 5.4566215E+001, 1.5954126E+000, 1.5943177E+000, 1.5950841E+000
 2.4365349E+002, 4.9838882E+004, 4.9838882E+004, 4.9838882E+004, 5.4498965E+001, 5.4723524E+001, 5.4569923E+001, 1.5954115E+000, 1.5943188E+000, 1.5950660E+000
 2.4420689E+002, 4.9838883E+004, 4.9838883E+004, 4.9838883E+004, 5.4499336E+001, 5.4723304E+001, 5.4573305E+001, 1.5954097E+000, 1.5943199E+000, 1.5950496E+000
 2.4483935E+002, 4.9838884E+004, 4.9838884E+004, 4.9838884E+004, 5.4499869E+001, 5.4723071E+001, 5.4576515E+001, 1.5954071E+000, 1.5943210E+000, 1.5950340E+000
 2.4547180E+002, 4.9838885E+004, 4.9838885E+004, 4.9838885E+004, 5.4500617E+001, 5.4722798E+001, 5.4579317E+001, 1.5954035E+000, 1.5943224E+000, 1.5950204E+000
 2.4602520E+002, 4.9838886E+004, 4.9838886E+004, 4.9838886E+004, 5.4501465E+001, 5.4722510E+001, 5.4581413E+001, 1.5953993E+000, 1.5943238E+000, 1.5950102E+000
 2.4665766E+002, 4.9838887E+004, 4.9838887E+004, 4.9838887E+004, 5.4502446E+001, 5.4722090E+001, 5.4583165E+001, 1.5953946E+000, 1.5943258E+000, 1.5950016E+000
 2.4721106E+002, 4.9838888E+004, 4.9838888E+004, 4.9838888E+004, 5.4503558E+001, 5.4721161E+001, 5.4584389E+001, 1.5953892E+000, 1.5943303E+000, 1.5949957E+000
 2.4784351E+002, 4.9838890E+004, 4.9838889E+004, 4.9838890E+004, 5.4504792E+001, 5.4719510E+001, 5.4584977E+001, 1.5953832E+000, 1.5943384E+000, 1.5949929E+000
 2.4847597E+002, 4.9838891E+004, 4.9838891E+004, 4.9838891E+004, 5.4506216E+001, 5.4716914E+001, 5.4585095E+001, 1.5953763E+000, 1.5943510E+000, 1.5949923E+000
 2.4902937E+002, 4.9838892E+004, 4.9838892E+004, 4.9838892E+004, 5.4507635E+001, 5.4713706E+001, 5.4584868E+001, 1.5953694E+000, 1.5943666E+000, 1.5949934E+000
