s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 3.1203775E+002, 0.0000000E+000, 9.6996332E-008,-1.0508019E-019,-9.0198460E-008, 0.0000000E+000, 2.7380073E-009, 0.0000000E+000, 9.6632535E-009, 9.5358789E-009, 0.0000000E+000, 0.0000000E+000, 4.9838619E+004
 3.1267020E+002, 0.0000000E+000, 9.6174474E-008,-1.0507488E-019,-8.9603100E-008, 0.0000000E+000, 2.6468310E-009, 0.0000000E+000, 9.3352744E-009, 9.2182047E-009, 0.0000000E+000, 0.0000000E+000, 4.9838620E+004
 3.1322360E+002, 0.0000000E+000, 9.5420838E-008,-1.0506901E-019,-8.9017654E-008, 0.0000000E+000, 2.5797070E-009, 0.0000000E+000, 9.0994768E-009, 8.9828906E-009, 0.0000000E+000, 0.0000000E+000, 4.9838620E+004
 3.1385605E+002, 0.0000000E+000, 9.4700513E-008,-1.0506203E-019,-8.8445903E-008, 0.0000000E+000, 2.5193777E-009, 0.0000000E+000, 8.8840140E-009, 8.7739874E-009, 0.0000000E+000, 0.0000000E+000, 4.9838620E+004
 3.1440945E+002, 0.0000000E+000, 9.3998376E-008,-1.0505410E-019,-8.7908553E-008, 0.0000000E+000, 2.4524387E-009, 0.0000000E+000, 8.6490722E-009, 8.5422614E-009, 0.0000000E+000, 0.0000000E+000, 4.9838620E+004
 3.1504190E+002, 0.0000000E+000, 9.3304470E-008,-1.0504513E-019,-8.7422354E-008, 0.0000000E+000, 2.3693572E-009, 0.0000000E+000, 8.3632996E-009, 8.2514738E-009, 0.0000000E+000, 0.0000000E+000, 4.9838621E+004
 3.1567438E+002, 0.0000000E+000, 9.2600517E-008,-1.0503494E-019,-8.6996877E-008, 0.0000000E+000, 2.2570682E-009, 0.0000000E+000, 7.9726436E-009, 7.8607083E-009, 0.0000000E+000, 0.0000000E+000, 4.9838621E+004
 3.1622775E+002, 0.0000000E+000, 9.1967157E-008,-1.0502587E-019,-8.6645008E-008, 0.0000000E+000, 2.1440365E-009, 0.0000000E+000, 7.5754013E-009, 7.4661861E-009, 0.0000000E+000, 0.0000000E+000, 4.9838621E+004
 3.1686023E+002, 0.0000000E+000, 9.1375231E-008,-1.0501749E-019,-8.6290634E-008, 0.0000000E+000, 2.0480978E-009, 0.0000000E+000, 7.2302258E-009, 7.1326941E-009, 0.0000000E+000, 0.0000000E+000, 4.9838621E+004
 3.1741364E+002, 0.0000000E+000, 9.0802922E-008,-1.0500965E-019,-8.5872858E-008, 0.0000000E+000, 1.9855918E-009, 0.0000000E+000, 6.9982025E-009, 6.9156551E-009, 0.0000000E+000, 0.0000000E+000, 4.9838621E+004
 3.1804608E+002, 0.0000000E+000, 9.0225515E-008,-1.0500205E-019,-8.5324498E-008, 0.0000000E+000, 1.9751794E-009, 0.0000000E+000, 6.9535304E-009, 6.8761964E-009, 0.0000000E+000, 0.0000000E+000, 4.9838622E+004
 3.1867853E+002, 0.0000000E+000, 8.9610025E-008,-1.0499419E-019,-8.4672610E-008, 0.0000000E+000, 1.9902348E-009, 0.0000000E+000, 7.0025245E-009, 6.9276498E-009, 0.0000000E+000, 0.0000000E+000, 4.9838622E+004
 3.1923193E+002, 0.0000000E+000, 8.9017901E-008,-1.0498734E-019,-8.4046305E-008, 0.0000000E+000, 2.0047412E-009, 0.0000000E+000, 7.0577758E-009, 6.9763368E-009, 0.0000000E+000, 0.0000000E+000, 4.9838622E+004
 3.1986438E+002, 0.0000000E+000, 8.8429864E-008,-1.0498145E-019,-8.3451523E-008, 0.0000000E+000, 2.0073884E-009, 0.0000000E+000, 7.0676305E-009, 6.9857289E-009, 0.0000000E+000, 0.0000000E+000, 4.9838622E+004
 3.2041779E+002, 0.0000000E+000, 8.7837240E-008,-1.0497677E-019,-8.2859845E-008, 0.0000000E+000, 2.0068296E-009, 0.0000000E+000, 7.0640753E-009, 6.9842246E-009, 0.0000000E+000, 0.0000000E+000, 4.9838622E+004
 3.2105023E+002, 0.0000000E+000, 8.7230888E-008,-1.0497396E-019,-8.2243284E-008, 0.0000000E+000, 2.0115082E-009, 0.0000000E+000, 7.0798039E-009, 6.9991122E-009, 0.0000000E+000, 0.0000000E+000, 4.9838623E+004
 3.2160364E+002, 0.0000000E+000, 8.6620163E-008,-1.0497278E-019,-8.1587042E-008, 0.0000000E+000, 2.0303313E-009, 0.0000000E+000, 7.1431768E-009, 7.0634523E-009, 0.0000000E+000, 0.0000000E+000, 4.9838623E+004
 3.2223608E+002, 0.0000000E+000, 8.6012816E-008,-1.0497261E-019,-8.0873428E-008, 0.0000000E+000, 2.0728217E-009, 0.0000000E+000, 7.2856950E-009, 7.2122090E-009, 0.0000000E+000, 0.0000000E+000, 4.9838623E+004
 3.2286856E+002, 0.0000000E+000, 8.5343419E-008,-1.0497284E-019,-8.0042528E-008, 0.0000000E+000, 2.1379116E-009, 0.0000000E+000, 7.5117427E-009, 7.4388028E-009, 0.0000000E+000, 0.0000000E+000, 4.9838623E+004
 3.2342194E+002, 0.0000000E+000, 8.4702729E-008,-1.0497330E-019,-7.9214167E-008, 0.0000000E+000, 2.2132964E-009, 0.0000000E+000, 7.7722418E-009, 7.7018583E-009, 0.0000000E+000, 0.0000000E+000, 4.9838623E+004
 3.2405441E+002, 0.0000000E+000, 8.4026741E-008,-1.0497347E-019,-7.8354472E-008, 0.0000000E+000, 2.2878209E-009, 0.0000000E+000, 8.0395792E-009, 7.9600902E-009, 0.0000000E+000, 0.0000000E+000, 4.9838624E+004
 3.2460779E+002, 0.0000000E+000, 8.3333384E-008,-1.0497302E-019,-7.7540457E-008, 0.0000000E+000, 2.3366169E-009, 0.0000000E+000, 8.2193215E-009, 8.1295442E-009, 0.0000000E+000, 0.0000000E+000, 4.9838624E+004
 3.2524026E+002, 0.0000000E+000, 8.2642843E-008,-1.0497078E-019,-7.6766728E-008, 0.0000000E+000, 2.3695391E-009, 0.0000000E+000, 8.3357211E-009, 8.2456536E-009, 0.0000000E+000, 0.0000000E+000, 4.9838624E+004
 3.2587271E+002, 0.0000000E+000, 8.1892037E-008,-1.0496582E-019,-7.5963400E-008, 0.0000000E+000, 2.3906096E-009, 0.0000000E+000, 8.4142048E-009, 8.3192474E-009, 0.0000000E+000, 0.0000000E+000, 4.9838624E+004
 3.2642612E+002, 0.0000000E+000, 8.1193621E-008,-1.0495820E-019,-7.5267460E-008, 0.0000000E+000, 2.3890110E-009, 0.0000000E+000, 8.4119827E-009, 8.3151722E-009, 0.0000000E+000, 0.0000000E+000, 4.9838625E+004
 3.2705856E+002, 0.0000000E+000, 8.0487391E-008,-1.0494777E-019,-7.4619161E-008, 0.0000000E+000, 2.3659069E-009, 0.0000000E+000, 8.3372384E-009, 8.2341373E-009, 0.0000000E+000, 0.0000000E+000, 4.9838625E+004
 3.2761197E+002, 0.0000000E+000, 7.9792772E-008,-1.0493522E-019,-7.4023257E-008, 0.0000000E+000, 2.3262986E-009, 0.0000000E+000, 8.2011763E-009, 8.0958142E-009, 0.0000000E+000, 0.0000000E+000, 4.9838625E+004
 3.2824442E+002, 0.0000000E+000, 7.9124907E-008,-1.0492112E-019,-7.3449091E-008, 0.0000000E+000, 2.2880162E-009, 0.0000000E+000, 8.0639215E-009, 7.9638323E-009, 0.0000000E+000, 0.0000000E+000, 4.9838625E+004
 3.2887686E+002, 0.0000000E+000, 7.8420336E-008,-1.0490501E-019,-7.2843427E-008, 0.0000000E+000, 2.2479778E-009, 0.0000000E+000, 7.9234307E-009, 7.8248875E-009, 0.0000000E+000, 0.0000000E+000, 4.9838626E+004
 3.2943027E+002, 0.0000000E+000, 7.7780272E-008,-1.0488929E-019,-7.2305918E-008, 0.0000000E+000, 2.2060273E-009, 0.0000000E+000, 7.7756745E-009, 7.6803809E-009, 0.0000000E+000, 0.0000000E+000, 4.9838626E+004
 3.3006274E+002, 0.0000000E+000, 7.7142688E-008,-1.0487353E-019,-7.1785225E-008, 0.0000000E+000, 2.1591788E-009, 0.0000000E+000, 7.6119704E-009, 7.5166418E-009, 0.0000000E+000, 0.0000000E+000, 4.9838626E+004
 3.3061612E+002, 0.0000000E+000, 7.6518923E-008,-1.0485872E-019,-7.1258303E-008, 0.0000000E+000, 2.1205843E-009, 0.0000000E+000, 7.4761711E-009, 7.3812042E-009, 0.0000000E+000, 0.0000000E+000, 4.9838626E+004
 3.3124860E+002, 0.0000000E+000, 7.5919683E-008,-1.0484459E-019,-7.0752743E-008, 0.0000000E+000, 2.0822718E-009, 0.0000000E+000, 7.3400323E-009, 7.2492125E-009, 0.0000000E+000, 0.0000000E+000, 4.9838626E+004
 3.3180197E+002, 0.0000000E+000, 7.5333322E-008,-1.0483098E-019,-7.0275754E-008, 0.0000000E+000, 2.0376450E-009, 0.0000000E+000, 7.1844864E-009, 7.0952132E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.3243445E+002, 0.0000000E+000, 7.4752600E-008,-1.0481720E-019,-6.9852834E-008, 0.0000000E+000, 1.9743204E-009, 0.0000000E+000, 6.9674138E-009, 6.8740864E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.3306689E+002, 0.0000000E+000, 7.4161718E-008,-1.0480214E-019,-6.9473098E-008, 0.0000000E+000, 1.8891579E-009, 0.0000000E+000, 6.6711719E-009, 6.5777776E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.3362030E+002, 0.0000000E+000, 7.3628463E-008,-1.0478772E-019,-6.9168010E-008, 0.0000000E+000, 1.7974156E-009, 0.0000000E+000, 6.3509959E-009, 6.2578687E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.3425275E+002, 0.0000000E+000, 7.3133303E-008,-1.0477307E-019,-6.8901184E-008, 0.0000000E+000, 1.7050222E-009, 0.0000000E+000, 6.0239170E-009, 5.9371412E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.3480615E+002, 0.0000000E+000, 7.2663192E-008,-1.0475828E-019,-6.8655082E-008, 0.0000000E+000, 1.6144873E-009, 0.0000000E+000, 5.7041423E-009, 5.6225966E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3543860E+002, 0.0000000E+000, 7.2210621E-008,-1.0474352E-019,-6.8431667E-008, 0.0000000E+000, 1.5224736E-009, 0.0000000E+000, 5.3814879E-009, 5.3014279E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3607104E+002, 0.0000000E+000, 7.1760859E-008,-1.0472815E-019,-6.8233135E-008, 0.0000000E+000, 1.4213045E-009, 0.0000000E+000, 5.0272397E-009, 4.9490285E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3662445E+002, 0.0000000E+000, 7.1365181E-008,-1.0471456E-019,-6.8113116E-008, 0.0000000E+000, 1.3102852E-009, 0.0000000E+000, 4.6411095E-009, 4.5623504E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3725693E+002, 0.0000000E+000, 7.1010161E-008,-1.0470184E-019,-6.8043137E-008, 0.0000000E+000, 1.1951497E-009, 0.0000000E+000, 4.2333055E-009, 4.1621736E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3781030E+002, 0.0000000E+000, 7.0684253E-008,-1.0468994E-019,-6.7976358E-008, 0.0000000E+000, 1.0906604E-009, 0.0000000E+000, 3.8626043E-009, 3.7985550E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3844278E+002, 0.0000000E+000, 7.0381649E-008,-1.0467874E-019,-6.7909606E-008, 0.0000000E+000, 9.9580264E-010, 0.0000000E+000, 3.5264427E-009, 3.4678455E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3907523E+002, 0.0000000E+000, 7.0087734E-008,-1.0466786E-019,-6.7810117E-008, 0.0000000E+000, 9.1762637E-010, 0.0000000E+000, 3.2449371E-009, 3.1952437E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.3962863E+002, 0.0000000E+000, 6.9826434E-008,-1.0465938E-019,-6.7690142E-008, 0.0000000E+000, 8.6105821E-010, 0.0000000E+000, 3.0450855E-009, 2.9973498E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.4026108E+002, 0.0000000E+000, 6.9584273E-008,-1.0465253E-019,-6.7590554E-008, 0.0000000E+000, 8.0359012E-010, 0.0000000E+000, 2.8431927E-009, 2.7973083E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4081448E+002, 0.0000000E+000, 6.9357066E-008,-1.0464690E-019,-6.7536139E-008, 0.0000000E+000, 7.3388717E-010, 0.0000000E+000, 2.6014698E-009, 2.5548140E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4144693E+002, 0.0000000E+000, 6.9147022E-008,-1.0464235E-019,-6.7545746E-008, 0.0000000E+000, 6.4542633E-010, 0.0000000E+000, 2.2940662E-009, 2.2467027E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4200034E+002, 0.0000000E+000, 6.8961854E-008,-1.0463927E-019,-6.7586840E-008, 0.0000000E+000, 5.5439075E-010, 0.0000000E+000, 1.9720542E-009, 1.9294050E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4263278E+002, 0.0000000E+000, 6.8802824E-008,-1.0463784E-019,-6.7624515E-008, 0.0000000E+000, 4.7513522E-010, 0.0000000E+000, 1.6903085E-009, 1.6534436E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4326523E+002, 0.0000000E+000, 6.8653079E-008,-1.0463770E-019,-6.7653774E-008, 0.0000000E+000, 4.0315131E-010, 0.0000000E+000, 1.4335054E-009, 1.4024555E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4381863E+002, 0.0000000E+000, 6.8530167E-008,-1.0463879E-019,-6.7687434E-008, 0.0000000E+000, 3.4018938E-010, 0.0000000E+000, 1.2135347E-009, 1.1829221E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4445108E+002, 0.0000000E+000, 6.8423071E-008,-1.0464137E-019,-6.7790813E-008, 0.0000000E+000, 2.5548953E-010, 0.0000000E+000, 9.2141799E-010, 8.8774804E-010, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4500449E+002, 0.0000000E+000, 6.8341373E-008,-1.0464524E-019,-6.7966049E-008, 0.0000000E+000, 1.5200333E-010, 0.0000000E+000, 5.6068004E-010, 5.2732696E-010, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4563696E+002, 0.0000000E+000, 6.8291623E-008,-1.0465039E-019,-6.8206871E-008, 0.0000000E+000, 3.4850551E-011, 0.0000000E+000, 1.5094773E-010, 1.1960244E-010, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4626941E+002, 0.0000000E+000, 6.8274955E-008,-1.0465699E-019,-6.8517100E-008, 0.0000000E+000,-9.6941044E-011, 0.0000000E+000,-3.1368975E-010,-3.3908547E-010, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4682281E+002, 0.0000000E+000, 6.8292862E-008,-1.0466414E-019,-6.8808406E-008, 0.0000000E+000,-2.0700569E-010, 0.0000000E+000,-7.0506375E-010,-7.2254908E-010, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4745526E+002, 0.0000000E+000, 6.8340884E-008,-1.0467224E-019,-6.9094719E-008, 0.0000000E+000,-3.0290006E-010, 0.0000000E+000,-1.0455383E-009,-1.0567344E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4800867E+002, 0.0000000E+000, 6.8414240E-008,-1.0468116E-019,-6.9372610E-008, 0.0000000E+000,-3.8524376E-010, 0.0000000E+000,-1.3388753E-009,-1.3436137E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4864111E+002, 0.0000000E+000, 6.8507681E-008,-1.0469081E-019,-6.9645547E-008, 0.0000000E+000,-4.5733663E-010, 0.0000000E+000,-1.5938329E-009,-1.5952022E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4927356E+002, 0.0000000E+000, 6.8628962E-008,-1.0470168E-019,-6.9957817E-008, 0.0000000E+000,-5.3418552E-010, 0.0000000E+000,-1.8636774E-009,-1.8630399E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.4982697E+002, 0.0000000E+000, 6.8761813E-008,-1.0471240E-019,-7.0276104E-008, 0.0000000E+000,-6.0872924E-010, 0.0000000E+000,-2.1256571E-009,-2.1230206E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.5045941E+002, 0.0000000E+000, 6.8918703E-008,-1.0472361E-019,-7.0595674E-008, 0.0000000E+000,-6.7439835E-010, 0.0000000E+000,-2.3611830E-009,-2.3513693E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.5101282E+002, 0.0000000E+000, 6.9090673E-008,-1.0473509E-019,-7.0863947E-008, 0.0000000E+000,-7.1322888E-010, 0.0000000E+000,-2.5062740E-009,-2.4865020E-009, 0.0000000E+000, 0.0000000E+000, 4.9838629E+004
 3.5164526E+002, 0.0000000E+000, 6.9266223E-008,-1.0474636E-019,-7.1057244E-008, 0.0000000E+000,-7.1997075E-010, 0.0000000E+000,-2.5351335E-009,-2.5109919E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5227774E+002, 0.0000000E+000, 6.9453612E-008,-1.0475832E-019,-7.1237891E-008, 0.0000000E+000,-7.1704139E-010, 0.0000000E+000,-2.5245305E-009,-2.5013205E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5283112E+002, 0.0000000E+000, 6.9625906E-008,-1.0476978E-019,-7.1427809E-008, 0.0000000E+000,-7.2383395E-010, 0.0000000E+000,-2.5446006E-009,-2.5257371E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5346359E+002, 0.0000000E+000, 6.9804811E-008,-1.0478221E-019,-7.1651018E-008, 0.0000000E+000,-7.4190535E-010, 0.0000000E+000,-2.6074599E-009,-2.5881119E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5401700E+002, 0.0000000E+000, 6.9989281E-008,-1.0479587E-019,-7.1882293E-008, 0.0000000E+000,-7.6093065E-010, 0.0000000E+000,-2.6755669E-009,-2.6539430E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5464944E+002, 0.0000000E+000, 7.0175290E-008,-1.0481071E-019,-7.2104015E-008, 0.0000000E+000,-7.7510710E-010, 0.0000000E+000,-2.7262873E-009,-2.7038318E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5520285E+002, 0.0000000E+000, 7.0366277E-008,-1.0482632E-019,-7.2321745E-008, 0.0000000E+000,-7.8573270E-010, 0.0000000E+000,-2.7628461E-009,-2.7412006E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5583530E+002, 0.0000000E+000, 7.0566054E-008,-1.0484255E-019,-7.2563117E-008, 0.0000000E+000,-8.0277234E-010, 0.0000000E+000,-2.8217213E-009,-2.7998354E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5646774E+002, 0.0000000E+000, 7.0784253E-008,-1.0486045E-019,-7.2827570E-008, 0.0000000E+000,-8.2143340E-010, 0.0000000E+000,-2.8890213E-009,-2.8647509E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5702115E+002, 0.0000000E+000, 7.0996637E-008,-1.0487759E-019,-7.3053418E-008, 0.0000000E+000,-8.2710371E-010, 0.0000000E+000,-2.9127537E-009,-2.8838848E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5765359E+002, 0.0000000E+000, 7.1206759E-008,-1.0489498E-019,-7.3244961E-008, 0.0000000E+000,-8.1939383E-010, 0.0000000E+000,-2.8876397E-009,-2.8575964E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5820700E+002, 0.0000000E+000, 7.1415965E-008,-1.0491253E-019,-7.3431042E-008, 0.0000000E+000,-8.0986096E-010, 0.0000000E+000,-2.8518614E-009,-2.8249379E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5883945E+002, 0.0000000E+000, 7.1628128E-008,-1.0493040E-019,-7.3647016E-008, 0.0000000E+000,-8.1162388E-010, 0.0000000E+000,-2.8564799E-009,-2.8305121E-009, 0.0000000E+000, 0.0000000E+000, 4.9838628E+004
 3.5947192E+002, 0.0000000E+000, 7.1856082E-008,-1.0494972E-019,-7.3882600E-008, 0.0000000E+000,-8.1483005E-010, 0.0000000E+000,-2.8688117E-009,-2.8413485E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6002530E+002, 0.0000000E+000, 7.2073596E-008,-1.0496798E-019,-7.4083889E-008, 0.0000000E+000,-8.0852822E-010, 0.0000000E+000,-2.8502437E-009,-2.8188209E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6065778E+002, 0.0000000E+000, 7.2285439E-008,-1.0498625E-019,-7.4246459E-008, 0.0000000E+000,-7.8836532E-010, 0.0000000E+000,-2.7815500E-009,-2.7493853E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6121115E+002, 0.0000000E+000, 7.2491478E-008,-1.0500419E-019,-7.4370743E-008, 0.0000000E+000,-7.5519489E-010, 0.0000000E+000,-2.6671057E-009,-2.6344599E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6184363E+002, 0.0000000E+000, 7.2691805E-008,-1.0502148E-019,-7.4450020E-008, 0.0000000E+000,-7.0665875E-010, 0.0000000E+000,-2.5007894E-009,-2.4648735E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6247607E+002, 0.0000000E+000, 7.2887240E-008,-1.0503920E-019,-7.4474193E-008, 0.0000000E+000,-6.3759574E-010, 0.0000000E+000,-2.2612858E-009,-2.2245487E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6302948E+002, 0.0000000E+000, 7.3051457E-008,-1.0505467E-019,-7.4451881E-008, 0.0000000E+000,-5.6254904E-010, 0.0000000E+000,-1.9989165E-009,-1.9629736E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6366193E+002, 0.0000000E+000, 7.3191482E-008,-1.0506902E-019,-7.4407373E-008, 0.0000000E+000,-4.8792345E-010, 0.0000000E+000,-1.7345625E-009,-1.7038152E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6421533E+002, 0.0000000E+000, 7.3311766E-008,-1.0508275E-019,-7.4357399E-008, 0.0000000E+000,-4.1910214E-010, 0.0000000E+000,-1.4900635E-009,-1.4647347E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6484778E+002, 0.0000000E+000, 7.3415089E-008,-1.0509556E-019,-7.4291331E-008, 0.0000000E+000,-3.5109046E-010, 0.0000000E+000,-1.2518799E-009,-1.2273326E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6540118E+002, 0.0000000E+000, 7.3498737E-008,-1.0510716E-019,-7.4211962E-008, 0.0000000E+000,-2.8555258E-010, 0.0000000E+000,-1.0203831E-009,-9.9877765E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6603363E+002, 0.0000000E+000, 7.3563043E-008,-1.0511760E-019,-7.4138548E-008, 0.0000000E+000,-2.2989580E-010, 0.0000000E+000,-8.2100635E-010,-8.0540043E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6666611E+002, 0.0000000E+000, 7.3617712E-008,-1.0512766E-019,-7.4081809E-008, 0.0000000E+000,-1.8507199E-010, 0.0000000E+000,-6.5986550E-010,-6.4916870E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6721948E+002, 0.0000000E+000, 7.3658853E-008,-1.0513611E-019,-7.4045820E-008, 0.0000000E+000,-1.5391737E-010, 0.0000000E+000,-5.4812675E-010,-5.4088370E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6785196E+002, 0.0000000E+000, 7.3691963E-008,-1.0514364E-019,-7.3992336E-008, 0.0000000E+000,-1.1922344E-010, 0.0000000E+000,-4.2862897E-010,-4.1959666E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6840533E+002, 0.0000000E+000, 7.3715209E-008,-1.0515034E-019,-7.3915519E-008, 0.0000000E+000,-7.9037225E-011, 0.0000000E+000,-2.8818428E-010,-2.7934725E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6903781E+002, 0.0000000E+000, 7.3726223E-008,-1.0515636E-019,-7.3828645E-008, 0.0000000E+000,-3.9418433E-011, 0.0000000E+000,-1.4759450E-010,-1.4184099E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.6967026E+002, 0.0000000E+000, 7.3727065E-008,-1.0516208E-019,-7.3739552E-008, 0.0000000E+000,-3.2096420E-012, 0.0000000E+000,-1.8354795E-011,-1.5697342E-011, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7022366E+002, 0.0000000E+000, 7.3719345E-008,-1.0516695E-019,-7.3657724E-008, 0.0000000E+000, 2.6673303E-011, 0.0000000E+000, 8.6923865E-011, 8.8294479E-011, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7085611E+002, 0.0000000E+000, 7.3701894E-008,-1.0517136E-019,-7.3554819E-008, 0.0000000E+000, 6.1017332E-011, 0.0000000E+000, 2.0606022E-010, 2.0809198E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7140952E+002, 0.0000000E+000, 7.3673219E-008,-1.0517526E-019,-7.3401531E-008, 0.0000000E+000, 1.1112999E-010, 0.0000000E+000, 3.7631893E-010, 3.8281771E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7204196E+002, 0.0000000E+000, 7.3626278E-008,-1.0517863E-019,-7.3147745E-008, 0.0000000E+000, 1.9478838E-010, 0.0000000E+000, 6.6313962E-010, 6.7332173E-010, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7267441E+002, 0.0000000E+000, 7.3543902E-008,-1.0518171E-019,-7.2759985E-008, 0.0000000E+000, 3.1812442E-010, 0.0000000E+000, 1.0908331E-009, 1.1020408E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7322781E+002, 0.0000000E+000, 7.3430305E-008,-1.0518418E-019,-7.2311634E-008, 0.0000000E+000, 4.5319576E-010, 0.0000000E+000, 1.5632910E-009, 1.5718668E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7386029E+002, 0.0000000E+000, 7.3272212E-008,-1.0518628E-019,-7.1798982E-008, 0.0000000E+000, 5.9616687E-010, 0.0000000E+000, 2.0655445E-009, 2.0693960E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7441367E+002, 0.0000000E+000, 7.3071067E-008,-1.0518810E-019,-7.1241904E-008, 0.0000000E+000, 7.3970591E-010, 0.0000000E+000, 2.5715856E-009, 2.5688692E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
 3.7504614E+002, 0.0000000E+000, 7.2831573E-008,-1.0518962E-019,-7.0651488E-008, 0.0000000E+000, 8.8111055E-010, 0.0000000E+000, 3.0691796E-009, 3.0611948E-009, 0.0000000E+000, 0.0000000E+000, 4.9838627E+004
