s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 7.1125000E+001, 0.0000000E+000, 0.0000000E+000,-4.4883250E-004,-2.5314033E-003, 0.0000000E+000,-3.8665442E-003, 0.0000000E+000,-1.3593255E-002,-6.8467799E-003, 0.0000000E+000, 0.0000000E+000,-9.4908155E+000, 8.9972424E+001
 7.1500000E+001, 0.0000000E+000, 0.0000000E+000,-4.4793084E-004,-2.5221074E-003, 0.0000000E+000,-3.8571057E-003, 0.0000000E+000,-1.3559956E-002,-6.8271439E-003, 0.0000000E+000, 0.0000000E+000,-9.4963518E+000, 8.9966979E+001
 7.1750000E+001, 0.0000000E+000, 0.0000000E+000,-4.4707290E-004,-2.5126833E-003, 0.0000000E+000,-3.8478914E-003, 0.0000000E+000,-1.3527373E-002,-6.8076476E-003, 0.0000000E+000, 0.0000000E+000,-9.5000337E+000, 8.9963357E+001
 7.2000000E+001, 0.0000000E+000, 0.0000000E+000,-4.4642709E-004,-2.5051384E-003, 0.0000000E+000,-3.8407820E-003, 0.0000000E+000,-1.3502211E-002,-6.7923475E-003, 0.0000000E+000, 0.0000000E+000,-9.5037086E+000, 8.9959740E+001
 7.2375000E+001, 0.0000000E+000, 0.0000000E+000,-4.4564357E-004,-2.4956113E-003, 0.0000000E+000,-3.8320151E-003, 0.0000000E+000,-1.3471354E-002,-6.7732700E-003, 0.0000000E+000, 0.0000000E+000,-9.5092084E+000, 8.9954327E+001
 7.2625000E+001, 0.0000000E+000, 0.0000000E+000,-4.4487037E-004,-2.4860354E-003, 0.0000000E+000,-3.8232743E-003, 0.0000000E+000,-1.3440586E-002,-6.7541801E-003, 0.0000000E+000, 0.0000000E+000,-9.5128666E+000, 8.9950727E+001
 7.3000000E+001, 0.0000000E+000, 0.0000000E+000,-4.4414685E-004,-2.4765065E-003, 0.0000000E+000,-3.8148587E-003, 0.0000000E+000,-1.3410719E-002,-6.7355120E-003, 0.0000000E+000, 0.0000000E+000,-9.5183416E+000, 8.9945337E+001
 7.3250000E+001, 0.0000000E+000, 0.0000000E+000,-4.4348726E-004,-2.4669508E-003, 0.0000000E+000,-3.8068675E-003, 0.0000000E+000,-1.3382371E-002,-6.7173056E-003, 0.0000000E+000, 0.0000000E+000,-9.5219836E+000, 8.9941750E+001
 7.3500000E+001, 0.0000000E+000, 0.0000000E+000,-4.4299060E-004,-2.4592071E-003, 0.0000000E+000,-3.8006401E-003, 0.0000000E+000,-1.3360418E-002,-6.7028378E-003, 0.0000000E+000, 0.0000000E+000,-9.5256196E+000, 8.9938167E+001
 7.3875000E+001, 0.0000000E+000, 0.0000000E+000,-4.4240222E-004,-2.4494321E-003, 0.0000000E+000,-3.7929910E-003, 0.0000000E+000,-1.3333353E-002,-6.6848253E-003, 0.0000000E+000, 0.0000000E+000,-9.5310626E+000, 8.9932804E+001
 7.4125000E+001, 0.0000000E+000, 0.0000000E+000,-4.4189137E-004,-2.4396217E-003, 0.0000000E+000,-3.7858391E-003, 0.0000000E+000,-1.3307835E-002,-6.6673522E-003, 0.0000000E+000, 0.0000000E+000,-9.5346841E+000, 8.9929233E+001
 7.4500000E+001, 0.0000000E+000, 0.0000000E+000,-4.4146704E-004,-2.4296880E-003, 0.0000000E+000,-3.7791989E-003, 0.0000000E+000,-1.3284202E-002,-6.6503540E-003, 0.0000000E+000, 0.0000000E+000,-9.5401064E+000, 8.9923884E+001
 7.4750000E+001, 0.0000000E+000, 0.0000000E+000,-4.4110305E-004,-2.4196860E-003, 0.0000000E+000,-3.7729016E-003, 0.0000000E+000,-1.3261804E-002,-6.6336907E-003, 0.0000000E+000, 0.0000000E+000,-9.5437151E+000, 8.9920322E+001
 7.5000000E+001, 0.0000000E+000, 0.0000000E+000,-4.4087487E-004,-2.4116209E-003, 0.0000000E+000,-3.7682449E-003, 0.0000000E+000,-1.3245123E-002,-6.6207406E-003, 0.0000000E+000, 0.0000000E+000,-9.5473191E+000, 8.9916764E+001
 7.5375000E+001, 0.0000000E+000, 0.0000000E+000,-4.4066082E-004,-2.4014878E-003, 0.0000000E+000,-3.7628674E-003, 0.0000000E+000,-1.3225940E-002,-6.6050160E-003, 0.0000000E+000, 0.0000000E+000,-9.5527171E+000, 8.9911431E+001
 7.5625000E+001, 0.0000000E+000, 0.0000000E+000,-4.4049382E-004,-2.3912710E-003, 0.0000000E+000,-3.7577510E-003, 0.0000000E+000,-1.3207780E-002,-6.5895158E-003, 0.0000000E+000, 0.0000000E+000,-9.5563107E+000, 8.9907879E+001
 7.6000000E+001, 0.0000000E+000, 0.0000000E+000,-4.4036386E-004,-2.3809966E-003, 0.0000000E+000,-3.7528463E-003, 0.0000000E+000,-1.3190430E-002,-6.5742067E-003, 0.0000000E+000, 0.0000000E+000,-9.5616939E+000, 8.9902558E+001
 7.6250000E+001, 0.0000000E+000, 0.0000000E+000,-4.4025151E-004,-2.3706990E-003, 0.0000000E+000,-3.7480396E-003, 0.0000000E+000,-1.3173474E-002,-6.5589902E-003, 0.0000000E+000, 0.0000000E+000,-9.5652781E+000, 8.9899015E+001
 7.6500000E+001, 0.0000000E+000, 0.0000000E+000,-4.4016510E-004,-2.3624928E-003, 0.0000000E+000,-3.7442262E-003, 0.0000000E+000,-1.3160064E-002,-6.5468841E-003, 0.0000000E+000, 0.0000000E+000,-9.5688586E+000, 8.9895476E+001
 7.6875000E+001, 0.0000000E+000, 0.0000000E+000,-4.4005054E-004,-2.3521946E-003, 0.0000000E+000,-3.7394062E-003, 0.0000000E+000,-1.3143179E-002,-6.5316513E-003, 0.0000000E+000, 0.0000000E+000,-9.5742226E+000, 8.9890174E+001
 7.7125000E+001, 0.0000000E+000, 0.0000000E+000,-4.3992439E-004,-2.3418868E-003, 0.0000000E+000,-3.7345053E-003, 0.0000000E+000,-1.3126024E-002,-6.5163165E-003, 0.0000000E+000, 0.0000000E+000,-9.5777939E+000, 8.9886645E+001
 7.7500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3978217E-004,-2.3315008E-003, 0.0000000E+000,-3.7294750E-003, 0.0000000E+000,-1.3108440E-002,-6.5007579E-003, 0.0000000E+000, 0.0000000E+000,-9.5831439E+000, 8.9881359E+001
 7.7750000E+001, 0.0000000E+000, 0.0000000E+000,-4.3962459E-004,-2.3211024E-003, 0.0000000E+000,-3.7243351E-003, 0.0000000E+000,-1.3090452E-002,-6.4850621E-003, 0.0000000E+000, 0.0000000E+000,-9.5867057E+000, 8.9877841E+001
 7.8000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3948287E-004,-2.3127935E-003, 0.0000000E+000,-3.7201305E-003, 0.0000000E+000,-1.3075762E-002,-6.4724069E-003, 0.0000000E+000, 0.0000000E+000,-9.5902636E+000, 8.9874327E+001
 7.8375000E+001, 0.0000000E+000, 0.0000000E+000,-4.3927100E-004,-2.3023826E-003, 0.0000000E+000,-3.7146459E-003, 0.0000000E+000,-1.3056682E-002,-6.4562995E-003, 0.0000000E+000, 0.0000000E+000,-9.5955927E+000, 8.9869066E+001
 7.8625000E+001, 0.0000000E+000, 0.0000000E+000,-4.3901512E-004,-2.2919837E-003, 0.0000000E+000,-3.7088780E-003, 0.0000000E+000,-1.3036625E-002,-6.4398768E-003, 0.0000000E+000, 0.0000000E+000,-9.5991401E+000, 8.9865565E+001
 7.9000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3871095E-004,-2.2816258E-003, 0.0000000E+000,-3.7028163E-003, 0.0000000E+000,-1.3015509E-002,-6.4231531E-003, 0.0000000E+000, 0.0000000E+000,-9.6044528E+000, 8.9860324E+001
 7.9250000E+001, 0.0000000E+000, 0.0000000E+000,-4.3837138E-004,-2.2713104E-003, 0.0000000E+000,-3.6965433E-003, 0.0000000E+000,-1.2993604E-002,-6.4062251E-003, 0.0000000E+000, 0.0000000E+000,-9.6079888E+000, 8.9856837E+001
 7.9500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3807291E-004,-2.2632731E-003, 0.0000000E+000,-3.6914215E-003, 0.0000000E+000,-1.2975648E-002,-6.3927675E-003, 0.0000000E+000, 0.0000000E+000,-9.6115199E+000, 8.9853355E+001
 7.9875000E+001, 0.0000000E+000, 0.0000000E+000,-4.3766722E-004,-2.2534496E-003, 0.0000000E+000,-3.6849147E-003, 0.0000000E+000,-1.2952890E-002,-6.3760315E-003, 0.0000000E+000, 0.0000000E+000,-9.6168072E+000, 8.9848142E+001
 8.0125000E+001, 0.0000000E+000, 0.0000000E+000,-4.3723900E-004,-2.2436820E-003, 0.0000000E+000,-3.6782933E-003, 0.0000000E+000,-1.2929700E-002,-6.3592144E-003, 0.0000000E+000, 0.0000000E+000,-9.6203258E+000, 8.9844672E+001
 8.0500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3679285E-004,-2.2339809E-003, 0.0000000E+000,-3.6715869E-003, 0.0000000E+000,-1.2906192E-002,-6.3423606E-003, 0.0000000E+000, 0.0000000E+000,-9.6255941E+000, 8.9839478E+001
 8.0750000E+001, 0.0000000E+000, 0.0000000E+000,-4.3633326E-004,-2.2242920E-003, 0.0000000E+000,-3.6648048E-003, 0.0000000E+000,-1.2882423E-002,-6.3254301E-003, 0.0000000E+000, 0.0000000E+000,-9.6290998E+000, 8.9836022E+001
 8.1000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3595372E-004,-2.2165273E-003, 0.0000000E+000,-3.6593003E-003, 0.0000000E+000,-1.2863148E-002,-6.3117814E-003, 0.0000000E+000, 0.0000000E+000,-9.6326004E+000, 8.9832571E+001
 8.1375000E+001, 0.0000000E+000, 0.0000000E+000,-4.3546251E-004,-2.2068475E-003, 0.0000000E+000,-3.6523164E-003, 0.0000000E+000,-1.2838673E-002,-6.2946263E-003, 0.0000000E+000, 0.0000000E+000,-9.6378413E+000, 8.9827406E+001
 8.1625000E+001, 0.0000000E+000, 0.0000000E+000,-4.3495803E-004,-2.1972156E-003, 0.0000000E+000,-3.6452662E-003, 0.0000000E+000,-1.2813941E-002,-6.2774398E-003, 0.0000000E+000, 0.0000000E+000,-9.6413286E+000, 8.9823970E+001
 8.2000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3444414E-004,-2.1876399E-003, 0.0000000E+000,-3.6381774E-003, 0.0000000E+000,-1.2789050E-002,-6.2602614E-003, 0.0000000E+000, 0.0000000E+000,-9.6465493E+000, 8.9818825E+001
 8.2250000E+001, 0.0000000E+000, 0.0000000E+000,-4.3393117E-004,-2.1780648E-003, 0.0000000E+000,-3.6310950E-003, 0.0000000E+000,-1.2764143E-002,-6.2430910E-003, 0.0000000E+000, 0.0000000E+000,-9.6500230E+000, 8.9815402E+001
 8.2500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3352866E-004,-2.1704300E-003, 0.0000000E+000,-3.6254916E-003, 0.0000000E+000,-1.2744402E-002,-6.2294503E-003, 0.0000000E+000, 0.0000000E+000,-9.6534913E+000, 8.9811984E+001
 8.2875000E+001, 0.0000000E+000, 0.0000000E+000,-4.3304464E-004,-2.1609647E-003, 0.0000000E+000,-3.6186295E-003, 0.0000000E+000,-1.2720148E-002,-6.2126388E-003, 0.0000000E+000, 0.0000000E+000,-9.6586838E+000, 8.9806866E+001
 8.3125000E+001, 0.0000000E+000, 0.0000000E+000,-4.3258692E-004,-2.1515911E-003, 0.0000000E+000,-3.6119813E-003, 0.0000000E+000,-1.2696648E-002,-6.1961593E-003, 0.0000000E+000, 0.0000000E+000,-9.6621390E+000, 8.9803459E+001
 8.3500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3216276E-004,-2.1422624E-003, 0.0000000E+000,-3.6055590E-003, 0.0000000E+000,-1.2673912E-002,-6.1799842E-003, 0.0000000E+000, 0.0000000E+000,-9.6673123E+000, 8.9798356E+001
 8.3750000E+001, 0.0000000E+000, 0.0000000E+000,-4.3176727E-004,-2.1330142E-003, 0.0000000E+000,-3.5993570E-003, 0.0000000E+000,-1.2651972E-002,-6.1641385E-003, 0.0000000E+000, 0.0000000E+000,-9.6707551E+000, 8.9794959E+001
 8.4000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3147313E-004,-2.1256053E-003, 0.0000000E+000,-3.5945333E-003, 0.0000000E+000,-1.2634911E-002,-6.1516117E-003, 0.0000000E+000, 0.0000000E+000,-9.6741932E+000, 8.9791566E+001
 8.4375000E+001, 0.0000000E+000, 0.0000000E+000,-4.3113306E-004,-2.1165360E-003, 0.0000000E+000,-3.5887456E-003, 0.0000000E+000,-1.2614392E-002,-6.1364146E-003, 0.0000000E+000, 0.0000000E+000,-9.6793418E+000, 8.9786483E+001
 8.4625000E+001, 0.0000000E+000, 0.0000000E+000,-4.3081453E-004,-2.1075203E-003, 0.0000000E+000,-3.5831266E-003, 0.0000000E+000,-1.2594539E-002,-6.1214614E-003, 0.0000000E+000, 0.0000000E+000,-9.6827688E+000, 8.9783099E+001
 8.5000000E+001, 0.0000000E+000, 0.0000000E+000,-4.3051519E-004,-2.0984657E-003, 0.0000000E+000,-3.5776221E-003, 0.0000000E+000,-1.2575140E-002,-6.1066030E-003, 0.0000000E+000, 0.0000000E+000,-9.6879012E+000, 8.9778029E+001
 8.5250000E+001, 0.0000000E+000, 0.0000000E+000,-4.3023066E-004,-2.0894923E-003, 0.0000000E+000,-3.5722279E-003, 0.0000000E+000,-1.2556074E-002,-6.0919509E-003, 0.0000000E+000, 0.0000000E+000,-9.6913176E+000, 8.9774654E+001
 8.5500000E+001, 0.0000000E+000, 0.0000000E+000,-4.3000656E-004,-2.0824375E-003, 0.0000000E+000,-3.5679880E-003, 0.0000000E+000,-1.2541152E-002,-6.0804321E-003, 0.0000000E+000, 0.0000000E+000,-9.6947299E+000, 8.9771283E+001
 8.5875000E+001, 0.0000000E+000, 0.0000000E+000,-4.2971821E-004,-2.0736261E-003, 0.0000000E+000,-3.5626439E-003, 0.0000000E+000,-1.2522421E-002,-6.0659882E-003, 0.0000000E+000, 0.0000000E+000,-9.6998407E+000, 8.9766234E+001
 8.6125000E+001, 0.0000000E+000, 0.0000000E+000,-4.2941991E-004,-2.0649001E-003, 0.0000000E+000,-3.5572561E-003, 0.0000000E+000,-1.2503492E-002,-6.0515762E-003, 0.0000000E+000, 0.0000000E+000,-9.7032427E+000, 8.9762873E+001
 8.6500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2911255E-004,-2.0562604E-003, 0.0000000E+000,-3.5518585E-003, 0.0000000E+000,-1.2484565E-002,-6.0372315E-003, 0.0000000E+000, 0.0000000E+000,-9.7083381E+000, 8.9757839E+001
 8.6750000E+001, 0.0000000E+000, 0.0000000E+000,-4.2880115E-004,-2.0475699E-003, 0.0000000E+000,-3.5464143E-003, 0.0000000E+000,-1.2465450E-002,-6.0227853E-003, 0.0000000E+000, 0.0000000E+000,-9.7117298E+000, 8.9754488E+001
 8.7000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2855060E-004,-2.0406414E-003, 0.0000000E+000,-3.5420587E-003, 0.0000000E+000,-1.2450146E-002,-6.0112506E-003, 0.0000000E+000, 0.0000000E+000,-9.7151174E+000, 8.9751142E+001
 8.7375000E+001, 0.0000000E+000, 0.0000000E+000,-4.2823506E-004,-2.0319431E-003, 0.0000000E+000,-3.5365896E-003, 0.0000000E+000,-1.2430955E-002,-5.9967678E-003, 0.0000000E+000, 0.0000000E+000,-9.7201910E+000, 8.9746130E+001
 8.7625000E+001, 0.0000000E+000, 0.0000000E+000,-4.2791644E-004,-2.0233163E-003, 0.0000000E+000,-3.5311107E-003, 0.0000000E+000,-1.2411669E-002,-5.9823434E-003, 0.0000000E+000, 0.0000000E+000,-9.7235681E+000, 8.9742795E+001
 8.8000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2760732E-004,-2.0148156E-003, 0.0000000E+000,-3.5257491E-003, 0.0000000E+000,-1.2392752E-002,-5.9681720E-003, 0.0000000E+000, 0.0000000E+000,-9.7286260E+000, 8.9737798E+001
 8.8250000E+001, 0.0000000E+000, 0.0000000E+000,-4.2730694E-004,-2.0063299E-003, 0.0000000E+000,-3.5204592E-003, 0.0000000E+000,-1.2374140E-002,-5.9540960E-003, 0.0000000E+000, 0.0000000E+000,-9.7319928E+000, 8.9734471E+001
 8.8500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2706528E-004,-1.9995103E-003, 0.0000000E+000,-3.5162068E-003, 0.0000000E+000,-1.2359224E-002,-5.9427824E-003, 0.0000000E+000, 0.0000000E+000,-9.7353556E+000, 8.9731148E+001
 8.8875000E+001, 0.0000000E+000, 0.0000000E+000,-4.2676144E-004,-1.9908829E-003, 0.0000000E+000,-3.5108447E-003, 0.0000000E+000,-1.2340422E-002,-5.9284891E-003, 0.0000000E+000, 0.0000000E+000,-9.7403921E+000, 8.9726173E+001
 8.9125000E+001, 0.0000000E+000, 0.0000000E+000,-4.2645554E-004,-1.9821838E-003, 0.0000000E+000,-3.5054324E-003, 0.0000000E+000,-1.2321423E-002,-5.9140718E-003, 0.0000000E+000, 0.0000000E+000,-9.7437447E+000, 8.9722861E+001
 8.9500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2615562E-004,-1.9734324E-003, 0.0000000E+000,-3.5000461E-003, 0.0000000E+000,-1.2302490E-002,-5.8996342E-003, 0.0000000E+000, 0.0000000E+000,-9.7487658E+000, 8.9717902E+001
 8.9750000E+001, 0.0000000E+000, 0.0000000E+000,-4.2585301E-004,-1.9646600E-003, 0.0000000E+000,-3.4946250E-003, 0.0000000E+000,-1.2283458E-002,-5.8851380E-003, 0.0000000E+000, 0.0000000E+000,-9.7521081E+000, 8.9714601E+001
 9.0000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2560003E-004,-1.9576112E-003, 0.0000000E+000,-3.4902182E-003, 0.0000000E+000,-1.2268067E-002,-5.8734294E-003, 0.0000000E+000, 0.0000000E+000,-9.7554462E+000, 8.9711305E+001
 9.0375000E+001, 0.0000000E+000, 0.0000000E+000,-4.2525892E-004,-1.9487039E-003, 0.0000000E+000,-3.4845062E-003, 0.0000000E+000,-1.2248145E-002,-5.8584690E-003, 0.0000000E+000, 0.0000000E+000,-9.7604455E+000, 8.9706370E+001
 9.0625000E+001, 0.0000000E+000, 0.0000000E+000,-4.2489196E-004,-1.9396793E-003, 0.0000000E+000,-3.4785891E-003, 0.0000000E+000,-1.2227524E-002,-5.8431603E-003, 0.0000000E+000, 0.0000000E+000,-9.7637728E+000, 8.9703087E+001
 9.1000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2448819E-004,-1.9306120E-003, 0.0000000E+000,-3.4724071E-003, 0.0000000E+000,-1.2205959E-002,-5.8275073E-003, 0.0000000E+000, 0.0000000E+000,-9.7687551E+000, 8.9698173E+001
 9.1250000E+001, 0.0000000E+000, 0.0000000E+000,-4.2404926E-004,-1.9214859E-003, 0.0000000E+000,-3.4659872E-003, 0.0000000E+000,-1.2183605E-002,-5.8115223E-003, 0.0000000E+000, 0.0000000E+000,-9.7720708E+000, 8.9694905E+001
 9.1500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2366943E-004,-1.9140397E-003, 0.0000000E+000,-3.4606164E-003, 0.0000000E+000,-1.2164914E-002,-5.7983255E-003, 0.0000000E+000, 0.0000000E+000,-9.7753814E+000, 8.9691643E+001
 9.1875000E+001, 0.0000000E+000, 0.0000000E+000,-4.2315036E-004,-1.9046687E-003, 0.0000000E+000,-3.4535867E-003, 0.0000000E+000,-1.2140455E-002,-5.7814058E-003, 0.0000000E+000, 0.0000000E+000,-9.7803377E+000, 8.9686762E+001
 9.2125000E+001, 0.0000000E+000, 0.0000000E+000,-4.2258233E-004,-1.8951993E-003, 0.0000000E+000,-3.4462049E-003, 0.0000000E+000,-1.2114783E-002,-5.7639865E-003, 0.0000000E+000, 0.0000000E+000,-9.7836350E+000, 8.9683517E+001
 9.2500000E+001, 0.0000000E+000, 0.0000000E+000,-4.2196705E-004,-1.8855511E-003, 0.0000000E+000,-3.4384526E-003, 0.0000000E+000,-1.2087765E-002,-5.7459708E-003, 0.0000000E+000, 0.0000000E+000,-9.7885703E+000, 8.9678664E+001
 9.2750000E+001, 0.0000000E+000, 0.0000000E+000,-4.2132661E-004,-1.8758215E-003, 0.0000000E+000,-3.4305035E-003, 0.0000000E+000,-1.2059960E-002,-5.7276516E-003, 0.0000000E+000, 0.0000000E+000,-9.7918530E+000, 8.9675437E+001
 9.3000000E+001, 0.0000000E+000, 0.0000000E+000,-4.2079779E-004,-1.8679927E-003, 0.0000000E+000,-3.4240183E-003, 0.0000000E+000,-1.2037251E-002,-5.7128088E-003, 0.0000000E+000, 0.0000000E+000,-9.7951296E+000, 8.9672217E+001
 9.3375000E+001, 0.0000000E+000, 0.0000000E+000,-4.2012059E-004,-1.8582054E-003, 0.0000000E+000,-3.4158123E-003, 0.0000000E+000,-1.2008504E-002,-5.6941383E-003, 0.0000000E+000, 0.0000000E+000,-9.8000329E+000, 8.9667400E+001
 9.3625000E+001, 0.0000000E+000, 0.0000000E+000,-4.1941748E-004,-1.8483556E-003, 0.0000000E+000,-3.4074279E-003, 0.0000000E+000,-1.1979219E-002,-5.6752009E-003, 0.0000000E+000, 0.0000000E+000,-9.8032938E+000, 8.9664197E+001
 9.4000000E+001, 0.0000000E+000, 0.0000000E+000,-4.1865576E-004,-1.8384751E-003, 0.0000000E+000,-3.3986433E-003, 0.0000000E+000,-1.1948627E-002,-5.6557742E-003, 0.0000000E+000, 0.0000000E+000,-9.8081730E+000, 8.9659407E+001
 9.4250000E+001, 0.0000000E+000, 0.0000000E+000,-4.1784640E-004,-1.8284382E-003, 0.0000000E+000,-3.3895037E-003, 0.0000000E+000,-1.1916778E-002,-5.6357882E-003, 0.0000000E+000, 0.0000000E+000,-9.8114173E+000, 8.9656225E+001
 9.4500000E+001, 0.0000000E+000, 0.0000000E+000,-4.1717148E-004,-1.8202118E-003, 0.0000000E+000,-3.3819449E-003, 0.0000000E+000,-1.1890400E-002,-5.6193282E-003, 0.0000000E+000, 0.0000000E+000,-9.8146546E+000, 8.9653051E+001
 9.4875000E+001, 0.0000000E+000, 0.0000000E+000,-4.1630225E-004,-1.8096656E-003, 0.0000000E+000,-3.3722275E-003, 0.0000000E+000,-1.1856440E-002,-5.5981954E-003, 0.0000000E+000, 0.0000000E+000,-9.8194969E+000, 8.9648307E+001
 9.5125000E+001, 0.0000000E+000, 0.0000000E+000,-4.1540988E-004,-1.7989346E-003, 0.0000000E+000,-3.3622898E-003, 0.0000000E+000,-1.1821694E-002,-5.5766342E-003, 0.0000000E+000, 0.0000000E+000,-9.8227158E+000, 8.9645156E+001
 9.5500000E+001, 0.0000000E+000, 0.0000000E+000,-4.1447621E-004,-1.7880535E-003, 0.0000000E+000,-3.3520224E-003, 0.0000000E+000,-1.1785844E-002,-5.5545521E-003, 0.0000000E+000, 0.0000000E+000,-9.8275298E+000, 8.9640446E+001
 9.5750000E+001, 0.0000000E+000, 0.0000000E+000,-4.1350933E-004,-1.7770513E-003, 0.0000000E+000,-3.3414880E-003, 0.0000000E+000,-1.1748993E-002,-5.5320487E-003, 0.0000000E+000, 0.0000000E+000,-9.8307292E+000, 8.9637317E+001
 9.6000000E+001, 0.0000000E+000, 0.0000000E+000,-4.1272018E-004,-1.7682412E-003, 0.0000000E+000,-3.3329541E-003, 0.0000000E+000,-1.1719069E-002,-5.5139154E-003, 0.0000000E+000, 0.0000000E+000,-9.8339206E+000, 8.9634197E+001
 9.6375000E+001, 0.0000000E+000, 0.0000000E+000,-4.1172423E-004,-1.7570741E-003, 0.0000000E+000,-3.3221792E-003, 0.0000000E+000,-1.1681300E-002,-5.4909776E-003, 0.0000000E+000, 0.0000000E+000,-9.8386923E+000, 8.9629534E+001
 9.6625000E+001, 0.0000000E+000, 0.0000000E+000,-4.1072450E-004,-1.7456608E-003, 0.0000000E+000,-3.3112865E-003, 0.0000000E+000,-1.1643109E-002,-5.4676718E-003, 0.0000000E+000, 0.0000000E+000,-9.8418631E+000, 8.9626436E+001
 9.7000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0974363E-004,-1.7339939E-003, 0.0000000E+000,-3.3004065E-003, 0.0000000E+000,-1.1604819E-002,-5.4441440E-003, 0.0000000E+000, 0.0000000E+000,-9.8466038E+000, 8.9621805E+001
 9.7250000E+001, 0.0000000E+000, 0.0000000E+000,-4.0878948E-004,-1.7222386E-003, 0.0000000E+000,-3.2896540E-003, 0.0000000E+000,-1.1566916E-002,-5.4206821E-003, 0.0000000E+000, 0.0000000E+000,-9.8497539E+000, 8.9618729E+001
 9.7500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0805365E-004,-1.7127489E-003, 0.0000000E+000,-3.2812031E-003, 0.0000000E+000,-1.1537122E-002,-5.4020056E-003, 0.0000000E+000, 0.0000000E+000,-9.8528959E+000, 8.9615659E+001
 9.7875000E+001, 0.0000000E+000, 0.0000000E+000,-4.0718799E-004,-1.7005660E-003, 0.0000000E+000,-3.2708645E-003, 0.0000000E+000,-1.1500602E-002,-5.3786184E-003, 0.0000000E+000, 0.0000000E+000,-9.8575939E+000, 8.9611069E+001
 9.8125000E+001, 0.0000000E+000, 0.0000000E+000,-4.0639507E-004,-1.6880967E-003, 0.0000000E+000,-3.2608750E-003, 0.0000000E+000,-1.1465218E-002,-5.3553668E-003, 0.0000000E+000, 0.0000000E+000,-9.8607162E+000, 8.9608017E+001
 9.8500000E+001, 0.0000000E+000, 0.0000000E+000,-4.0568320E-004,-1.6753365E-003, 0.0000000E+000,-3.2512922E-003, 0.0000000E+000,-1.1431299E-002,-5.3323119E-003, 0.0000000E+000, 0.0000000E+000,-9.8653856E+000, 8.9603452E+001
 9.8750000E+001, 0.0000000E+000, 0.0000000E+000,-4.0502847E-004,-1.6624782E-003, 0.0000000E+000,-3.2420125E-003, 0.0000000E+000,-1.1398434E-002,-5.3095191E-003, 0.0000000E+000, 0.0000000E+000,-9.8684896E+000, 8.9600416E+001
 9.9000000E+001, 0.0000000E+000, 0.0000000E+000,-4.0456322E-004,-1.6521396E-003, 0.0000000E+000,-3.2349276E-003, 0.0000000E+000,-1.1373230E-002,-5.2916305E-003, 0.0000000E+000, 0.0000000E+000,-9.8715866E+000, 8.9597386E+001
 9.9375000E+001, 0.0000000E+000, 0.0000000E+000,-4.0410562E-004,-1.6390894E-003, 0.0000000E+000,-3.2268405E-003, 0.0000000E+000,-1.1344243E-002,-5.2700355E-003, 0.0000000E+000, 0.0000000E+000,-9.8762198E+000, 8.9592848E+001
 9.9625000E+001, 0.0000000E+000, 0.0000000E+000,-4.0375026E-004,-1.6258422E-003, 0.0000000E+000,-3.2193355E-003, 0.0000000E+000,-1.1317493E-002,-5.2489280E-003, 0.0000000E+000, 0.0000000E+000,-9.8793010E+000, 8.9589827E+001
 1.0000000E+002, 0.0000000E+000, 0.0000000E+000,-4.0348708E-004,-1.6124327E-003, 0.0000000E+000,-3.2123396E-003, 0.0000000E+000,-1.1292569E-002,-5.2282594E-003, 0.0000000E+000, 0.0000000E+000,-9.8839126E+000, 8.9585304E+001
 1.0025000E+002, 0.0000000E+000, 0.0000000E+000,-4.0330767E-004,-1.5988993E-003, 0.0000000E+000,-3.2058264E-003, 0.0000000E+000,-1.1269301E-002,-5.2080333E-003, 0.0000000E+000, 0.0000000E+000,-9.8869804E+000, 8.9582292E+001
