s,status
Time,"Delta p"
 7.5000000E+001,-1
 7.5375000E+001,-1
 7.5625000E+001,-1
 7.6000000E+001,-1
 7.6250000E+001,-1
 7.6500000E+001,-1
 7.6875000E+001,-1
 7.7125000E+001,-1
 7.7500000E+001,-1
 7.7750000E+001,-1
 7.8000000E+001,-1
 7.8375000E+001,-1
 7.8625000E+001,-1
 7.9000000E+001,-1
 7.9250000E+001,-1
 7.9500000E+001,-1
 7.9875000E+001,-1
 8.0125000E+001,-1
 8.0500000E+001,-1
 8.0750000E+001,-1
 8.1000000E+001,-1
 8.1375000E+001,-1
 8.1625000E+001,-1
 8.2000000E+001,-1
 8.2250000E+001,-1
 8.2500000E+001,-1
 8.2875000E+001,-1
 8.3125000E+001,-1
 8.3500000E+001,-1
 8.3750000E+001,-1
 8.4000000E+001,-1
 8.4375000E+001,-1
 8.4625000E+001,-1
 8.5000000E+001,-1
 8.5250000E+001,-1
 8.5500000E+001,-1
 8.5875000E+001,-1
 8.6125000E+001,-1
 8.6500000E+001,-1
 8.6750000E+001,-1
 8.7000000E+001,-1
 8.7375000E+001,-1
 8.7625000E+001,-1
 8.8000000E+001,-1
 8.8250000E+001,-1
 8.8500000E+001,-1
 8.8875000E+001,-1
 8.9125000E+001,-1
 8.9500000E+001,-1
 8.9750000E+001,-1
 9.0000000E+001,-1
 9.0375000E+001,-1
 9.0625000E+001,-1
 9.1000000E+001,-1
 9.1250000E+001,-1
 9.1500000E+001,-1
 9.1875000E+001,-1
 9.2125000E+001,-1
 9.2500000E+001,-1
 9.2750000E+001,-1
 9.3000000E+001,-1
 9.3375000E+001,-1
 9.3625000E+001,-1
 9.4000000E+001,-1
 9.4250000E+001,-1
 9.4500000E+001,-1
 9.4875000E+001,-1
 9.5125000E+001,-1
 9.5500000E+001,-1
 9.5750000E+001,-1
 9.6000000E+001,-1
 9.6375000E+001,-1
 9.6625000E+001,-1
 9.7000000E+001,-1
 9.7250000E+001,-1
 9.7500000E+001,-1
 9.7875000E+001,-1
 9.8125000E+001,-1
 9.8500000E+001,-1
 9.8750000E+001,-1
 9.9000000E+001,-1
 9.9375000E+001,-1
 9.9625000E+001,-1
 1.0000000E+002,-1
 1.0025000E+002,-1
 1.0050000E+002,-1
 1.0087500E+002,-1
 1.0112500E+002,-1
 1.0150000E+002,-1
 1.0175000E+002,-1
 1.0200000E+002,-1
 1.0237500E+002,-1
 1.0262500E+002,-1
 1.0300000E+002,-1
 1.0325000E+002,-1
 1.0350000E+002,-1
 1.0387500E+002,-1
 1.0412500E+002,-1
 1.0450000E+002,-1
 1.0475000E+002,-1
 1.0500000E+002,-1
 1.0537500E+002,-1
 1.0562500E+002,-1
 1.0600000E+002,-1
 1.0625000E+002,-1
 1.0650000E+002,-1
 1.0687500E+002,-1
 1.0712500E+002,-1
 1.0750000E+002,-1
 1.0775000E+002,-1
 1.0800000E+002,-1
 1.0837500E+002,-1
 1.0862500E+002,-1
 1.0900000E+002,-1
 1.0925000E+002,-1
 1.0950000E+002,-1
 1.0987500E+002,-1
 1.1012500E+002,-1
 1.1050000E+002,-1
 1.1075000E+002,-1
 1.1100000E+002,-1
 1.1137500E+002,-1
 1.1162500E+002,-1
 1.1200000E+002,-1
 1.1225000E+002,-1
 1.1250000E+002,-1
 1.1287500E+002,-1
 1.1312500E+002,-1
 1.1350000E+002,-1
 1.1375000E+002,-1
 1.1400000E+002,-1
 1.1437500E+002,-1
 1.1462500E+002,-1
 1.1500000E+002,-1
 1.1525000E+002,-1
 1.1550000E+002,-1
 1.1587500E+002,-1
 1.1612500E+002,-1
 1.1650000E+002,-1
 1.1675000E+002,-1
 1.1700000E+002,-1
 1.1737500E+002,-1
 1.1762500E+002,-1
 1.1800000E+002,-1
 1.1825000E+002,-1
 1.1850000E+002,-1
 1.1887500E+002,-1
 1.1912500E+002,-1
 1.1950000E+002,-1
 1.1975000E+002,-1
 1.2000000E+002,-1
 1.2037500E+002,-1
 1.2062500E+002,-1
 1.2100000E+002,-1
 1.2125000E+002,-1
 1.2150000E+002,-1
 1.2187500E+002,-1
 1.2212500E+002,-1
 1.2250000E+002,-1
 1.2275000E+002,-1
 1.2300000E+002,-1
 1.2337500E+002,-1
 1.2362500E+002,-1
 1.2400000E+002,-1
 1.2425000E+002,-1
 1.2450000E+002,-1
 1.2487500E+002,-1
 1.2512500E+002,-1
 1.2550000E+002,-1
 1.2575000E+002,-1
 1.2600000E+002,-1
 1.2637500E+002,-1
 1.2662500E+002,-1
 1.2700000E+002,-1
 1.2725000E+002,-1
 1.2750000E+002,-1
 1.2787500E+002,-1
 1.2812500E+002,-1
 1.2850000E+002,-1
 1.2875000E+002,-1
 1.2900000E+002,-1
 1.2937500E+002,-1
 1.2962500E+002,-1
 1.3000000E+002,-1
 1.3025000E+002,-1
 1.3050000E+002,-1
 1.3087500E+002,-1
 1.3112500E+002,-1
 1.3150000E+002,-1
 1.3175000E+002,-1
 1.3200000E+002,-1
 1.3237500E+002,-1
 1.3262500E+002,-1
 1.3300000E+002,-1
 1.3325000E+002,-1
 1.3350000E+002,-1
 1.3387500E+002,-1
 1.3412500E+002,-1
 1.3450000E+002,-1
 1.3475000E+002,-1
 1.3500000E+002,-1
 1.3537500E+002,-1
 1.3562500E+002,-1
 1.3600000E+002,-1
 1.3625000E+002,-1
 1.3650000E+002,-1
 1.3687500E+002,-1
 1.3712500E+002,-1
 1.3750000E+002,-1
 1.3775000E+002,-1
 1.3800000E+002,-1
 1.3837500E+002,-1
 1.3862500E+002,-1
 1.3900000E+002,-1
 1.3925000E+002,-1
 1.3950000E+002,-1
 1.3987500E+002,-1
 1.4012500E+002,-1
 1.4050000E+002,-1
 1.4075000E+002,-1
 1.4100000E+002,-1
 1.4137500E+002,-1
 1.4162500E+002,-1
 1.4200000E+002,-1
 1.4225000E+002,-1
 1.4250000E+002,-1
 1.4287500E+002,-1
 1.4312500E+002,-1
 1.4350000E+002,-1
 1.4375000E+002,-1
 1.4400000E+002,-1
 1.4437500E+002,-1
 1.4462500E+002,-1
 1.4500000E+002,-1
 1.4525000E+002,-1
 1.4550000E+002,-1
 1.4587500E+002,-1
 1.4612500E+002,-1
 1.4650000E+002,-1
 1.4675000E+002,-1
 1.4700000E+002,-1
 1.4737500E+002,-1
 1.4762500E+002,-1
 1.4800000E+002,-1
 1.4825000E+002,-1
 1.4850000E+002,-1
 1.4887500E+002,-1
 1.4912500E+002,-1
 1.4950000E+002,-1
 1.4975000E+002,-1
 1.5000000E+002,-1
 1.5037500E+002,-1
 1.5062500E+002,-1
 1.5100000E+002,-1
 1.5125000E+002,-1
 1.5162500E+002,-1
 1.5187500E+002,-1
 1.5212500E+002,-1
 1.5250000E+002,-1
 1.5275000E+002,-1
 1.5312500E+002,-1
 1.5337500E+002,-1
 1.5362500E+002,-1
 1.5400000E+002,-1
 1.5425000E+002,-1
 1.5462500E+002,-1
 1.5487500E+002,-1
 1.5512500E+002,-1
 1.5550000E+002,-1
 1.5575000E+002,-1
 1.5612500E+002,-1
 1.5637500E+002,-1
 1.5662500E+002,-1
 1.5700000E+002,-1
 1.5725000E+002,-1
 1.5762500E+002,-1
 1.5787500E+002,-1
 1.5812500E+002,-1
 1.5850000E+002,-1
 1.5875000E+002,-1
 1.5912500E+002,-1
 1.5937500E+002,-1
 1.5962500E+002,-1
 1.6000000E+002,-1
 1.6025000E+002,-1
 1.6062500E+002,-1
 1.6087500E+002,-1
 1.6112500E+002,-1
 1.6150000E+002,-1
 1.6175000E+002,-1
 1.6212500E+002,-1
 1.6237500E+002,-1
 1.6262500E+002,-1
 1.6300000E+002,-1
 1.6325000E+002,-1
 1.6362500E+002,-1
 1.6387500E+002,-1
 1.6412500E+002,-1
 1.6450000E+002,-1
 1.6475000E+002,-1
 1.6512500E+002,-1
 1.6537500E+002,-1
 1.6562500E+002,-1
 1.6600000E+002,-1
 1.6625000E+002,-1
 1.6662500E+002,-1
 1.6687500E+002,-1
 1.6712500E+002,-1
 1.6750000E+002,-1
 1.6775000E+002,-1
 1.6812500E+002,-1
 1.6837500E+002,-1
 1.6862500E+002,-1
 1.6900000E+002,-1
 1.6925000E+002,-1
 1.6962500E+002,-1
 1.6987500E+002,-1
 1.7012500E+002,-1
 1.7050000E+002,-1
 1.7075000E+002,-1
 1.7112500E+002,-1
 1.7137500E+002,-1
 1.7162500E+002,-1
 1.7200000E+002,-1
 1.7225000E+002,-1
 1.7262500E+002,-1
 1.7287500E+002,-1
 1.7312500E+002,-1
 1.7350000E+002,-1
 1.7375000E+002,-1
 1.7412500E+002,-1
 1.7437500E+002,-1
 1.7462500E+002,-1
 1.7500000E+002,-1
 1.7525000E+002,-1
 1.7562500E+002,-1
 1.7587500E+002,-1
 1.7612500E+002,-1
 1.7650000E+002,-1
 1.7675000E+002,-1
 1.7712500E+002,-1
 1.7737500E+002,-1
 1.7762500E+002,-1
 1.7800000E+002,-1
 1.7825000E+002,-1
 1.7862500E+002,-1
 1.7887500E+002,-1
 1.7912500E+002,-1
 1.7950000E+002,-1
 1.7975000E+002,-1
 1.8012500E+002,-1
 1.8037500E+002,-1
 1.8062500E+002,-1
 1.8100000E+002,-1
 1.8125000E+002,-1
 1.8162500E+002,-1
 1.8187500E+002,-1
 1.8212500E+002,-1
 1.8250000E+002,-1
 1.8275000E+002,-1
 1.8312500E+002,-1
 1.8337500E+002,-1
 1.8362500E+002,-1
 1.8400000E+002,-1
 1.8425000E+002,-1
 1.8462500E+002,-1
 1.8487500E+002,-1
 1.8512500E+002,-1
 1.8550000E+002,-1
 1.8575000E+002,-1
 1.8612500E+002,-1
 1.8637500E+002,-1
 1.8662500E+002,-1
 1.8700000E+002,-1
 1.8725000E+002,-1
 1.8762500E+002,-1
 1.8787500E+002,-1
 1.8812500E+002,-1
 1.8850000E+002,-1
 1.8875000E+002,-1
 1.8912500E+002,-1
 1.8937500E+002,-1
 1.8962500E+002,-1
 1.9000000E+002,-1
 1.9025000E+002,-1
 1.9062500E+002,-1
 1.9087500E+002,-1
 1.9112500E+002,-1
 1.9150000E+002,-1
 1.9175000E+002,-1
 1.9212500E+002,-1
 1.9237500E+002,-1
 1.9262500E+002,-1
 1.9300000E+002,-1
 1.9325000E+002,-1
 1.9362500E+002,-1
 1.9387500E+002,-1
 1.9412500E+002,-1
 1.9450000E+002,-1
 1.9475000E+002,-1
 1.9512500E+002,-1
 1.9537500E+002,-1
 1.9562500E+002,-1
 1.9600000E+002,-1
 1.9625000E+002,-1
 1.9662500E+002,-1
 1.9687500E+002,-1
 1.9712500E+002,-1
 1.9750000E+002,-1
 1.9775000E+002,-1
 1.9812500E+002,-1
 1.9837500E+002,-1
 1.9862500E+002,-1
 1.9900000E+002,-1
 1.9925000E+002,-1
 1.9962500E+002,-1
 1.9987500E+002,-1
 2.0012500E+002,-1
 2.0050000E+002,-1
 2.0075000E+002,-1
 2.0112500E+002,-1
 2.0137500E+002,-1
 2.0162500E+002,-1
 2.0200000E+002,-1
 2.0225000E+002,-1
 2.0262500E+002,-1
 2.0287500E+002,-1
 2.0312500E+002,-1
 2.0350000E+002,-1
 2.0375000E+002,-1
 2.0412500E+002,-1
 2.0437500E+002,-1
 2.0462500E+002,-1
 2.0500000E+002,-1
 2.0525000E+002,-1
 2.0562500E+002,-1
 2.0587500E+002,-1
 2.0612500E+002,-1
 2.0650000E+002,-1
 2.0675000E+002,-1
 2.0712500E+002,-1
 2.0737500E+002,-1
 2.0762500E+002,-1
 2.0800000E+002,-1
 2.0825000E+002,-1
 2.0862500E+002,-1
 2.0887500E+002,-1
 2.0912500E+002,-1
 2.0950000E+002,-1
 2.0975000E+002,-1
 2.1012500E+002,-1
 2.1037500E+002,-1
 2.1062500E+002,-1
 2.1100000E+002,-1
 2.1125000E+002,-1
 2.1162500E+002,-1
 2.1187500E+002,-1
 2.1212500E+002,-1
 2.1250000E+002,-1
 2.1275000E+002,-1
 2.1312500E+002,-1
 2.1337500E+002,-1
 2.1362500E+002,-1
 2.1400000E+002,-1
 2.1425000E+002,-1
 2.1462500E+002,-1
 2.1487500E+002,-1
 2.1512500E+002,-1
 2.1550000E+002,-1
 2.1575000E+002,-1
 2.1612500E+002,-1
 2.1637500E+002,-1
 2.1662500E+002,-1
 2.1700000E+002,-1
 2.1725000E+002,-1
 2.1762500E+002,-1
 2.1787500E+002,-1
 2.1812500E+002,-1
 2.1850000E+002,-1
 2.1875000E+002,-1
 2.1912500E+002,-1
 2.1937500E+002,-1
 2.1962500E+002,-1
 2.2000000E+002,-1
 2.2025000E+002,-1
 2.2062500E+002,-1
 2.2087500E+002,-1
 2.2112500E+002,-1
 2.2150000E+002,-1
 2.2175000E+002,-1
 2.2212500E+002,-1
 2.2237500E+002,-1
 2.2262500E+002,-1
 2.2300000E+002,-1
 2.2325000E+002,-1
 2.2362500E+002,-1
 2.2387500E+002,-1
 2.2412500E+002,-1
 2.2450000E+002,-1
 2.2475000E+002,-1
 2.2512500E+002,-1
 2.2537500E+002,-1
 2.2562500E+002,-1
 2.2600000E+002,-1
 2.2625000E+002,-1
 2.2662500E+002,-1
 2.2687500E+002,-1
 2.2712500E+002,-1
 2.2750000E+002,-1
 2.2775000E+002,-1
 2.2812500E+002,-1
 2.2837500E+002,-1
 2.2862500E+002,-1
 2.2900000E+002,-1
 2.2925000E+002,-1
 2.2962500E+002,-1
 2.2987500E+002,-1
 2.3012500E+002,-1
 2.3050000E+002,-1
 2.3075000E+002,-1
 2.3112500E+002,-1
 2.3137500E+002,-1
 2.3162500E+002,-1
 2.3200000E+002,-1
 2.3225000E+002,-1
 2.3262500E+002,-1
 2.3287500E+002,-1
 2.3312500E+002,-1
 2.3350000E+002,-1
 2.3375000E+002,-1
 2.3412500E+002,-1
 2.3437500E+002,-1
 2.3462500E+002,-1
 2.3500000E+002,-1
 2.3525000E+002,-1
 2.3562500E+002,-1
 2.3587500E+002,-1
 2.3612500E+002,-1
 2.3650000E+002,-1
 2.3675000E+002,-1
 2.3712500E+002,-1
 2.3737500E+002,-1
 2.3762500E+002,-1
 2.3800000E+002,-1
 2.3825000E+002,-1
 2.3862500E+002,-1
 2.3887500E+002,-1
 2.3912500E+002,-1
 2.3950000E+002,-1
 2.3975000E+002,-1
 2.4012500E+002,-1
 2.4037500E+002,-1
 2.4062500E+002,-1
 2.4100000E+002,-1
 2.4125000E+002,-1
 2.4162500E+002,-1
 2.4187500E+002,-1
 2.4212500E+002,-1
 2.4250000E+002,-1
 2.4275000E+002,-1
 2.4312500E+002,-1
 2.4337500E+002,-1
 2.4362500E+002,-1
 2.4400000E+002,-1
 2.4425000E+002,-1
 2.4462500E+002,-1
 2.4487500E+002,-1
 2.4512500E+002,-1
 2.4550000E+002,-1
 2.4575000E+002,-1
 2.4612500E+002,-1
 2.4637500E+002,-1
 2.4662500E+002,-1
 2.4700000E+002,-1
 2.4725000E+002,-1
 2.4762500E+002,-1
 2.4787500E+002,-1
 2.4812500E+002,-1
 2.4850000E+002,-1
 2.4875000E+002,-1
 2.4912500E+002,-1
 2.4937500E+002,-1
 2.4962500E+002,-1
 2.5000000E+002,-1
 2.5025000E+002,-1
 2.5062500E+002,-1
 2.5087500E+002,-1
 2.5112500E+002,-1
 2.5150000E+002,-1
 2.5175000E+002,-1
 2.5212500E+002,-1
 2.5237500E+002,-1
 2.5262500E+002,-1
 2.5300000E+002,-1
 2.5325000E+002,-1
 2.5362500E+002,-1
 2.5387500E+002,-1
 2.5412500E+002,-1
 2.5450000E+002,-1
 2.5475000E+002,-1
 2.5512500E+002,-1
 2.5537500E+002,-1
 2.5562500E+002,-1
 2.5600000E+002,-1
 2.5625000E+002,-1
 2.5662500E+002,-1
 2.5687500E+002,-1
 2.5712500E+002,-1
 2.5750000E+002,-1
 2.5775000E+002,-1
 2.5812500E+002,-1
 2.5837500E+002,-1
 2.5862500E+002,-1
 2.5900000E+002,-1
 2.5925000E+002,-1
 2.5962500E+002,-1
 2.5987500E+002,-1
 2.6012500E+002,-1
 2.6050000E+002,-1
 2.6075000E+002,-1
 2.6112500E+002,-1
 2.6137500E+002,-1
 2.6162500E+002,-1
 2.6200000E+002,-1
 2.6225000E+002,-1
 2.6262500E+002,-1
 2.6287500E+002,-1
 2.6312500E+002,-1
 2.6350000E+002,-1
 2.6375000E+002,-1
 2.6412500E+002,-1
 2.6437500E+002,-1
 2.6462500E+002,-1
 2.6500000E+002,-1
 2.6525000E+002,-1
 2.6562500E+002,-1
 2.6587500E+002,-1
 2.6612500E+002,-1
 2.6650000E+002,-1
 2.6675000E+002,-1
 2.6712500E+002,-1
 2.6737500E+002,-1
 2.6762500E+002,-1
 2.6800000E+002,-1
 2.6825000E+002,-1
 2.6862500E+002,-1
 2.6887500E+002,-1
 2.6912500E+002,-1
 2.6950000E+002,-1
 2.6975000E+002,-1
 2.7012500E+002,-1
 2.7037500E+002,-1
 2.7062500E+002,-1
 2.7100000E+002,-1
 2.7125000E+002,-1
 2.7162500E+002,-1
 2.7187500E+002,-1
 2.7212500E+002,-1
 2.7250000E+002,-1
 2.7275000E+002,-1
 2.7312500E+002,-1
 2.7337500E+002,-1
 2.7362500E+002,-1
 2.7400000E+002,-1
 2.7425000E+002,-1
 2.7462500E+002,-1
 2.7487500E+002,-1
 2.7512500E+002,-1
 2.7550000E+002,-1
 2.7575000E+002,-1
 2.7612500E+002,-1
 2.7637500E+002,-1
 2.7662500E+002,-1
 2.7700000E+002,-1
 2.7725000E+002,-1
 2.7762500E+002,-1
 2.7787500E+002,-1
 2.7812500E+002,-1
 2.7850000E+002,-1
 2.7875000E+002,-1
 2.7912500E+002,-1
 2.7937500E+002,-1
 2.7962500E+002,-1
 2.8000000E+002,-1
 2.8025000E+002,-1
 2.8062500E+002,-1
 2.8087500E+002,-1
 2.8112500E+002,-1
 2.8150000E+002,-1
 2.8175000E+002,-1
 2.8212500E+002,-1
 2.8237500E+002,-1
 2.8262500E+002,-1
 2.8300000E+002,-1
 2.8325000E+002,-1
 2.8362500E+002,-1
 2.8387500E+002,-1
 2.8412500E+002,-1
 2.8450000E+002,-1
 2.8475000E+002,-1
 2.8512500E+002,-1
 2.8537500E+002,-1
 2.8562500E+002,-1
 2.8600000E+002,-1
 2.8625000E+002,-1
 2.8662500E+002,-1
 2.8687500E+002,-1
 2.8712500E+002,-1
 2.8750000E+002,-1
 2.8775000E+002,-1
 2.8812500E+002,-1
 2.8837500E+002,-1
 2.8862500E+002,-1
 2.8900000E+002,-1
 2.8925000E+002,-1
 2.8962500E+002,-1
 2.8987500E+002,-1
 2.9012500E+002,-1
 2.9050000E+002,-1
 2.9075000E+002,-1
 2.9112500E+002,-1
 2.9137500E+002,-1
 2.9162500E+002,-1
 2.9200000E+002,-1
 2.9225000E+002,-1
 2.9262500E+002,-1
 2.9287500E+002,-1
 2.9312500E+002,-1
 2.9350000E+002,-1
 2.9375000E+002,-1
 2.9412500E+002,-1
 2.9437500E+002,-1
 2.9462500E+002,-1
 2.9500000E+002,-1
 2.9525000E+002,-1
 2.9562500E+002,-1
 2.9587500E+002,-1
 2.9612500E+002,-1
 2.9650000E+002,-1
 2.9675000E+002,-1
 2.9712500E+002,-1
 2.9737500E+002,-1
 2.9762500E+002,-1
 2.9800000E+002,-1
 2.9825000E+002,-1
 2.9862500E+002,-1
 2.9887500E+002,-1
 2.9912500E+002,-1
 2.9950000E+002,-1
 2.9975000E+002,-1
