s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1,ZONE_2
 1.5425000E+002, 0.0000000E+000, 0.0000000E+000,-3.2688281E-004,-1.7514180E-006, 0.0000000E+000,-2.0875847E-003, 0.0000000E+000,-7.3161010E-003,-2.4162189E-003, 0.0000000E+000, 0.0000000E+000,-1.0411610E+001, 8.9955502E+001
 1.5462500E+002, 0.0000000E+000, 0.0000000E+000,-3.2386349E-004, 2.4175276E-005, 0.0000000E+000,-2.0558267E-003, 0.0000000E+000,-7.2242891E-003,-2.3555149E-003, 0.0000000E+000, 0.0000000E+000,-1.0430787E+001, 9.0133104E+001
 1.5487500E+002, 0.0000000E+000, 0.0000000E+000,-3.2738291E-004, 3.4551124E-005, 0.0000000E+000,-2.0626432E-003, 0.0000000E+000,-7.3047303E-003,-2.3554750E-003, 0.0000000E+000, 0.0000000E+000,-1.0373352E+001, 8.9470595E+001
 1.5512500E+002, 0.0000000E+000, 0.0000000E+000,-3.2024202E-004, 2.9880770E-005, 0.0000000E+000,-2.0370423E-003, 0.0000000E+000,-7.1422296E-003,-2.3274036E-003, 0.0000000E+000, 0.0000000E+000,-1.0434302E+001, 9.0124715E+001
 1.5550000E+002, 0.0000000E+000, 0.0000000E+000,-3.2171991E-004, 5.0179342E-005, 0.0000000E+000,-2.0237017E-003, 0.0000000E+000,-7.1739138E-003,-2.2952423E-003, 0.0000000E+000, 0.0000000E+000,-1.0394356E+001, 8.9645208E+001
 1.5575000E+002, 0.0000000E+000, 0.0000000E+000,-3.2672484E-004, 3.6553501E-005, 0.0000000E+000,-2.0715078E-003, 0.0000000E+000,-7.2570652E-003,-2.3616792E-003, 0.0000000E+000, 0.0000000E+000,-1.0422376E+001, 8.9932899E+001
 1.5612500E+002, 0.0000000E+000, 0.0000000E+000,-3.2375028E-004, 6.2206909E-005, 0.0000000E+000,-2.0395487E-003, 0.0000000E+000,-7.1578338E-003,-2.3010921E-003, 0.0000000E+000, 0.0000000E+000,-1.0441328E+001, 9.0108278E+001
 1.5637500E+002, 0.0000000E+000, 0.0000000E+000,-3.2701754E-004, 7.2554725E-005, 0.0000000E+000,-2.0454972E-003, 0.0000000E+000,-7.2366672E-003,-2.2999600E-003, 0.0000000E+000, 0.0000000E+000,-1.0384670E+001, 8.9454607E+001
 1.5662500E+002, 0.0000000E+000, 0.0000000E+000,-3.1977954E-004, 6.7986202E-005, 0.0000000E+000,-2.0196381E-003, 0.0000000E+000,-7.0699075E-003,-2.2714314E-003, 0.0000000E+000, 0.0000000E+000,-1.0444837E+001, 9.0100225E+001
 1.5700000E+002, 0.0000000E+000, 0.0000000E+000,-3.2090956E-004, 8.7993385E-005, 0.0000000E+000,-2.0056117E-003, 0.0000000E+000,-7.1089306E-003,-2.2385279E-003, 0.0000000E+000, 0.0000000E+000,-1.0405438E+001, 8.9627104E+001
 1.5725000E+002, 0.0000000E+000, 0.0000000E+000,-3.2573704E-004, 7.4773129E-005, 0.0000000E+000,-2.0516510E-003, 0.0000000E+000,-7.1917254E-003,-2.3026149E-003, 0.0000000E+000, 0.0000000E+000,-1.0433108E+001, 8.9911136E+001
 1.5762500E+002, 0.0000000E+000, 0.0000000E+000,-3.2278965E-004, 1.0015691E-004, 0.0000000E+000,-2.0190501E-003, 0.0000000E+000,-7.0818467E-003,-2.2416828E-003, 0.0000000E+000, 0.0000000E+000,-1.0451842E+001, 9.0084443E+001
 1.5787500E+002, 0.0000000E+000, 0.0000000E+000,-3.2602804E-004, 1.1042955E-004, 0.0000000E+000,-2.0237701E-003, 0.0000000E+000,-7.1448371E-003,-2.2393686E-003, 0.0000000E+000, 0.0000000E+000,-1.0395906E+001, 8.9439044E+001
 1.5812500E+002, 0.0000000E+000, 0.0000000E+000,-3.1879717E-004, 1.0610126E-004, 0.0000000E+000,-1.9974129E-003, 0.0000000E+000,-6.9840655E-003,-2.2101088E-003, 0.0000000E+000, 0.0000000E+000,-1.0455335E+001, 9.0076711E+001
 1.5850000E+002, 0.0000000E+000, 0.0000000E+000,-3.1985483E-004, 1.2590226E-004, 0.0000000E+000,-1.9824610E-003, 0.0000000E+000,-7.0087795E-003,-2.1764136E-003, 0.0000000E+000, 0.0000000E+000,-1.0416438E+001, 8.9609575E+001
 1.5875000E+002, 0.0000000E+000, 0.0000000E+000,-3.2440998E-004, 1.1288843E-004, 0.0000000E+000,-2.0269726E-003, 0.0000000E+000,-7.0844048E-003,-2.2384942E-003, 0.0000000E+000, 0.0000000E+000,-1.0443775E+001, 8.9890184E+001
 1.5912500E+002, 0.0000000E+000, 0.0000000E+000,-3.2120269E-004, 1.3787716E-004, 0.0000000E+000,-1.9937836E-003, 0.0000000E+000,-6.9784001E-003,-2.1771091E-003, 0.0000000E+000, 0.0000000E+000,-1.0462296E+001, 9.0061554E+001
 1.5937500E+002, 0.0000000E+000, 0.0000000E+000,-3.2409922E-004, 1.4802635E-004, 0.0000000E+000,-1.9973141E-003, 0.0000000E+000,-7.0416761E-003,-2.1733870E-003, 0.0000000E+000, 0.0000000E+000,-1.0407030E+001, 8.9423909E+001
 1.5962500E+002, 0.0000000E+000, 0.0000000E+000,-3.1678377E-004, 1.4374676E-004, 0.0000000E+000,-1.9704691E-003, 0.0000000E+000,-6.8842611E-003,-2.1435061E-003, 0.0000000E+000, 0.0000000E+000,-1.0465761E+001, 9.0054129E+001
 1.6000000E+002, 0.0000000E+000, 0.0000000E+000,-3.1766568E-004, 1.6327681E-004, 0.0000000E+000,-1.9543471E-003, 0.0000000E+000,-6.9013600E-003,-2.1087360E-003, 0.0000000E+000, 0.0000000E+000,-1.0427325E+001, 8.9592610E+001
 1.6025000E+002, 0.0000000E+000, 0.0000000E+000,-3.2204485E-004, 1.5050556E-004, 0.0000000E+000,-1.9968026E-003, 0.0000000E+000,-6.9682472E-003,-2.1683419E-003, 0.0000000E+000, 0.0000000E+000,-1.0454343E+001, 8.9870020E+001
 1.6062500E+002, 0.0000000E+000, 0.0000000E+000,-3.1862235E-004, 1.7502784E-004, 0.0000000E+000,-1.9624176E-003, 0.0000000E+000,-6.8457131E-003,-2.1060121E-003, 0.0000000E+000, 0.0000000E+000,-1.0472654E+001, 9.0039585E+001
 1.6087500E+002, 0.0000000E+000, 0.0000000E+000,-3.2103274E-004, 1.8504526E-004, 0.0000000E+000,-1.9642254E-003, 0.0000000E+000,-6.9161694E-003,-2.1002129E-003, 0.0000000E+000, 0.0000000E+000,-1.0418009E+001, 8.9409223E+001
 1.6112500E+002, 0.0000000E+000, 0.0000000E+000,-3.1356369E-004, 1.8076696E-004, 0.0000000E+000,-1.9363988E-003, 0.0000000E+000,-6.7493915E-003,-2.0691955E-003, 0.0000000E+000, 0.0000000E+000,-1.0476078E+001, 9.0032465E+001
 1.6150000E+002, 0.0000000E+000, 0.0000000E+000,-3.1405132E-004, 2.0013578E-004, 0.0000000E+000,-1.9187974E-003, 0.0000000E+000,-6.7805284E-003,-2.0327129E-003, 0.0000000E+000, 0.0000000E+000,-1.0438061E+001, 8.9576231E+001
 1.6175000E+002, 0.0000000E+000, 0.0000000E+000,-3.1831127E-004, 1.8761570E-004, 0.0000000E+000,-1.9589917E-003, 0.0000000E+000,-6.8409915E-003,-2.0896872E-003, 0.0000000E+000, 0.0000000E+000,-1.0464771E+001, 8.9850645E+001
 1.6212500E+002, 0.0000000E+000, 0.0000000E+000,-3.1487394E-004, 2.1191690E-004, 0.0000000E+000,-1.9232973E-003, 0.0000000E+000,-6.7038207E-003,-2.0262543E-003, 0.0000000E+000, 0.0000000E+000,-1.0482870E+001, 9.0018527E+001
 1.6237500E+002, 0.0000000E+000, 0.0000000E+000,-3.1706739E-004, 2.2186340E-004, 0.0000000E+000,-1.9232476E-003, 0.0000000E+000,-6.7616706E-003,-2.0184516E-003, 0.0000000E+000, 0.0000000E+000,-1.0428799E+001, 8.9395017E+001
 1.6262500E+002, 0.0000000E+000, 0.0000000E+000,-3.0944858E-004, 2.1763042E-004, 0.0000000E+000,-1.8946953E-003, 0.0000000E+000,-6.5949121E-003,-1.9865134E-003, 0.0000000E+000, 0.0000000E+000,-1.0486236E+001, 9.0011708E+001
 1.6300000E+002, 0.0000000E+000, 0.0000000E+000,-3.0951847E-004, 2.3672691E-004, 0.0000000E+000,-1.8754692E-003, 0.0000000E+000,-6.6200213E-003,-1.9482607E-003, 0.0000000E+000, 0.0000000E+000,-1.0448599E+001, 8.9560452E+001
 1.6325000E+002, 0.0000000E+000, 0.0000000E+000,-3.1333314E-004, 2.2422874E-004, 0.0000000E+000,-1.9133681E-003, 0.0000000E+000,-6.6770102E-003,-2.0024726E-003, 0.0000000E+000, 0.0000000E+000,-1.0475010E+001, 8.9832059E+001
 1.6362500E+002, 0.0000000E+000, 0.0000000E+000,-3.0958942E-004, 2.4823477E-004, 0.0000000E+000,-1.8767089E-003, 0.0000000E+000,-6.5535235E-003,-1.9380636E-003, 0.0000000E+000, 0.0000000E+000,-1.0492895E+001, 8.9998367E+001
 1.6387500E+002, 0.0000000E+000, 0.0000000E+000,-3.1159619E-004, 2.5803685E-004, 0.0000000E+000,-1.8750977E-003, 0.0000000E+000,-6.6052285E-003,-1.9286570E-003, 0.0000000E+000, 0.0000000E+000,-1.0439354E+001, 8.9381309E+001
 1.6412500E+002, 0.0000000E+000, 0.0000000E+000,-3.0409596E-004, 2.5378034E-004, 0.0000000E+000,-1.8461470E-003, 0.0000000E+000,-6.4306648E-003,-1.8964626E-003, 0.0000000E+000, 0.0000000E+000,-1.0496187E+001, 8.9991843E+001
 1.6450000E+002, 0.0000000E+000, 0.0000000E+000,-3.0405308E-004, 2.7251889E-004, 0.0000000E+000,-1.8259056E-003, 0.0000000E+000,-6.4433082E-003,-1.8574398E-003, 0.0000000E+000, 0.0000000E+000,-1.0458895E+001, 8.9545279E+001
 1.6475000E+002, 0.0000000E+000, 0.0000000E+000,-3.0765200E-004, 2.5989807E-004, 0.0000000E+000,-1.8622224E-003, 0.0000000E+000,-6.4974160E-003,-1.9099763E-003, 0.0000000E+000, 0.0000000E+000,-1.0485016E+001, 8.9814247E+001
 1.6512500E+002, 0.0000000E+000, 0.0000000E+000,-3.0361455E-004, 2.8340625E-004, 0.0000000E+000,-1.8248697E-003, 0.0000000E+000,-6.3783492E-003,-1.8450780E-003, 0.0000000E+000, 0.0000000E+000,-1.0502688E+001, 8.9979080E+001
 1.6537500E+002, 0.0000000E+000, 0.0000000E+000,-3.0526666E-004, 2.9279626E-004, 0.0000000E+000,-1.8218621E-003, 0.0000000E+000,-6.4307102E-003,-1.8343325E-003, 0.0000000E+000, 0.0000000E+000,-1.0449639E+001, 8.9368104E+001
 1.6562500E+002, 0.0000000E+000, 0.0000000E+000,-2.9771008E-004, 2.8829823E-004, 0.0000000E+000,-1.7925387E-003, 0.0000000E+000,-6.2565408E-003,-1.8019506E-003, 0.0000000E+000, 0.0000000E+000,-1.0505894E+001, 8.9972843E+001
 1.6600000E+002, 0.0000000E+000, 0.0000000E+000,-2.9740358E-004, 3.0653047E-004, 0.0000000E+000,-1.7709660E-003, 0.0000000E+000,-6.2629819E-003,-1.7618391E-003, 0.0000000E+000, 0.0000000E+000,-1.0468916E+001, 8.9530712E+001
 1.6625000E+002, 0.0000000E+000, 0.0000000E+000,-3.0083391E-004, 2.9364362E-004, 0.0000000E+000,-1.8053631E-003, 0.0000000E+000,-6.3103042E-003,-1.8125534E-003, 0.0000000E+000, 0.0000000E+000,-1.0494755E+001, 8.9797203E+001
 1.6662500E+002, 0.0000000E+000, 0.0000000E+000,-2.9662714E-004, 3.1663190E-004, 0.0000000E+000,-1.7671237E-003, 0.0000000E+000,-6.1860669E-003,-1.7471190E-003, 0.0000000E+000, 0.0000000E+000,-1.0512213E+001, 8.9960656E+001
 1.6687500E+002, 0.0000000E+000, 0.0000000E+000,-2.9802868E-004, 3.2565032E-004, 0.0000000E+000,-1.7627356E-003, 0.0000000E+000,-6.2330077E-003,-1.7351139E-003, 0.0000000E+000, 0.0000000E+000,-1.0459619E+001, 8.9355424E+001
 1.6712500E+002, 0.0000000E+000, 0.0000000E+000,-2.9048149E-004, 3.2093568E-004, 0.0000000E+000,-1.7332100E-003, 0.0000000E+000,-6.0572978E-003,-1.7027558E-003, 0.0000000E+000, 0.0000000E+000,-1.0515322E+001, 8.9954704E+001
 1.6750000E+002, 0.0000000E+000, 0.0000000E+000,-2.8989678E-004, 3.3879931E-004, 0.0000000E+000,-1.7104967E-003, 0.0000000E+000,-6.0591263E-003,-1.6615942E-003, 0.0000000E+000, 0.0000000E+000,-1.0478626E+001, 8.9516763E+001
 1.6775000E+002, 0.0000000E+000, 0.0000000E+000,-2.9317132E-004, 3.2571412E-004, 0.0000000E+000,-1.7432536E-003, 0.0000000E+000,-6.1029108E-003,-1.7107108E-003, 0.0000000E+000, 0.0000000E+000,-1.0504191E+001, 8.9780922E+001
 1.6812500E+002, 0.0000000E+000, 0.0000000E+000,-2.8885721E-004, 3.4833185E-004, 0.0000000E+000,-1.7044264E-003, 0.0000000E+000,-5.9838365E-003,-1.6449518E-003, 0.0000000E+000, 0.0000000E+000,-1.0521436E+001, 8.9943081E+001
 1.6837500E+002, 0.0000000E+000, 0.0000000E+000,-2.9015689E-004, 3.5699140E-004, 0.0000000E+000,-1.6986228E-003, 0.0000000E+000,-6.0133278E-003,-1.6317883E-003, 0.0000000E+000, 0.0000000E+000,-1.0469264E+001, 8.9343279E+001
 1.6862500E+002, 0.0000000E+000, 0.0000000E+000,-2.8264939E-004, 3.5209663E-004, 0.0000000E+000,-1.6690570E-003, 0.0000000E+000,-5.8431994E-003,-1.5996098E-003, 0.0000000E+000, 0.0000000E+000,-1.0524437E+001, 8.9937411E+001
 1.6900000E+002, 0.0000000E+000, 0.0000000E+000,-2.8174637E-004, 3.6948803E-004, 0.0000000E+000,-1.6449394E-003, 0.0000000E+000,-5.8263610E-003,-1.5571978E-003, 0.0000000E+000, 0.0000000E+000,-1.0487996E+001, 8.9503440E+001
 1.6925000E+002, 0.0000000E+000, 0.0000000E+000,-2.8463005E-004, 3.5619262E-004, 0.0000000E+000,-1.6756822E-003, 0.0000000E+000,-5.8699817E-003,-1.6041196E-003, 0.0000000E+000, 0.0000000E+000,-1.0513294E+001, 8.9765407E+001
 1.6962500E+002, 0.0000000E+000, 0.0000000E+000,-2.7985717E-004, 3.7847047E-004, 0.0000000E+000,-1.6355676E-003, 0.0000000E+000,-5.7558669E-003,-1.5369543E-003, 0.0000000E+000, 0.0000000E+000,-1.0530323E+001, 8.9926360E+001
 1.6987500E+002, 0.0000000E+000, 0.0000000E+000,-2.8080752E-004, 3.8694263E-004, 0.0000000E+000,-1.6280648E-003, 0.0000000E+000,-5.7835266E-003,-1.5219297E-003, 0.0000000E+000, 0.0000000E+000,-1.0478540E+001, 8.9331700E+001
 1.7012500E+002, 0.0000000E+000, 0.0000000E+000,-2.7335396E-004, 3.8196670E-004, 0.0000000E+000,-1.5982657E-003, 0.0000000E+000,-5.6079846E-003,-1.4896529E-003, 0.0000000E+000, 0.0000000E+000,-1.0533204E+001, 8.9920975E+001
 1.7050000E+002, 0.0000000E+000, 0.0000000E+000,-2.7230125E-004, 3.9923443E-004, 0.0000000E+000,-1.5730261E-003, 0.0000000E+000,-5.5821167E-003,-1.4460929E-003, 0.0000000E+000, 0.0000000E+000,-1.0496988E+001, 8.9490769E+001
 1.7075000E+002, 0.0000000E+000, 0.0000000E+000,-2.7511612E-004, 3.8599254E-004, 0.0000000E+000,-1.6022689E-003, 0.0000000E+000,-5.6198572E-003,-1.4913924E-003, 0.0000000E+000, 0.0000000E+000,-1.0522024E+001, 8.9750668E+001
 1.7112500E+002, 0.0000000E+000, 0.0000000E+000,-2.7018296E-004, 4.0819014E-004, 0.0000000E+000,-1.5616005E-003, 0.0000000E+000,-5.5042027E-003,-1.4235933E-003, 0.0000000E+000, 0.0000000E+000,-1.0538836E+001, 8.9910487E+001
 1.7137500E+002, 0.0000000E+000, 0.0000000E+000,-2.7086474E-004, 4.1670940E-004, 0.0000000E+000,-1.5528608E-003, 0.0000000E+000,-5.5304035E-003,-1.4070161E-003, 0.0000000E+000, 0.0000000E+000,-1.0487414E+001, 8.9320700E+001
 1.7162500E+002, 0.0000000E+000, 0.0000000E+000,-2.6334462E-004, 4.1170732E-004, 0.0000000E+000,-1.5228844E-003, 0.0000000E+000,-5.3444631E-003,-1.3745217E-003, 0.0000000E+000, 0.0000000E+000,-1.0541586E+001, 8.9905385E+001
 1.7200000E+002, 0.0000000E+000, 0.0000000E+000,-2.6188467E-004, 4.2897669E-004, 0.0000000E+000,-1.4964894E-003, 0.0000000E+000,-5.3302368E-003,-1.3293974E-003, 0.0000000E+000, 0.0000000E+000,-1.0505573E+001, 8.9478756E+001
 1.7225000E+002, 0.0000000E+000, 0.0000000E+000,-2.6466133E-004, 4.1591110E-004, 0.0000000E+000,-1.5241566E-003, 0.0000000E+000,-5.3668238E-003,-1.3729069E-003, 0.0000000E+000, 0.0000000E+000,-1.0530353E+001, 8.9736706E+001
 1.7262500E+002, 0.0000000E+000, 0.0000000E+000,-2.5972205E-004, 4.3798231E-004, 0.0000000E+000,-1.4828685E-003, 0.0000000E+000,-5.2327488E-003,-1.3046083E-003, 0.0000000E+000, 0.0000000E+000,-1.0546947E+001, 8.9895461E+001
 1.7287500E+002, 0.0000000E+000, 0.0000000E+000,-2.6020018E-004, 4.4646783E-004, 0.0000000E+000,-1.4730791E-003, 0.0000000E+000,-5.2569696E-003,-1.2868114E-003, 0.0000000E+000, 0.0000000E+000,-1.0495858E+001, 8.9310299E+001
 1.7312500E+002, 0.0000000E+000, 0.0000000E+000,-2.5277576E-004, 4.4152173E-004, 0.0000000E+000,-1.4435610E-003, 0.0000000E+000,-5.0750476E-003,-1.2548150E-003, 0.0000000E+000, 0.0000000E+000,-1.0549556E+001, 8.9890636E+001
 1.7350000E+002, 0.0000000E+000, 0.0000000E+000,-2.5122316E-004, 4.5871253E-004, 0.0000000E+000,-1.4167022E-003, 0.0000000E+000,-5.0561594E-003,-1.2092129E-003, 0.0000000E+000, 0.0000000E+000,-1.0513723E+001, 8.9467401E+001
 1.7375000E+002, 0.0000000E+000, 0.0000000E+000,-2.5411079E-004, 4.4570524E-004, 0.0000000E+000,-1.4434749E-003, 0.0000000E+000,-5.0859336E-003,-1.2518804E-003, 0.0000000E+000, 0.0000000E+000,-1.0538253E+001, 8.9723505E+001
 1.7412500E+002, 0.0000000E+000, 0.0000000E+000,-2.4910943E-004, 4.6755818E-004, 0.0000000E+000,-1.4020792E-003, 0.0000000E+000,-4.9471940E-003,-1.1836305E-003, 0.0000000E+000, 0.0000000E+000,-1.0554631E+001, 8.9881256E+001
 1.7437500E+002, 0.0000000E+000, 0.0000000E+000,-2.4933594E-004, 4.7587199E-004, 0.0000000E+000,-1.3914410E-003, 0.0000000E+000,-4.9691501E-003,-1.1649050E-003, 0.0000000E+000, 0.0000000E+000,-1.0503852E+001, 8.9300485E+001
 1.7462500E+002, 0.0000000E+000, 0.0000000E+000,-2.4190700E-004, 4.7083725E-004, 0.0000000E+000,-1.3620133E-003, 0.0000000E+000,-4.7888922E-003,-1.1330830E-003, 0.0000000E+000, 0.0000000E+000,-1.0557095E+001, 8.9876704E+001
 1.7500000E+002, 0.0000000E+000, 0.0000000E+000,-2.3998298E-004, 4.8771324E-004, 0.0000000E+000,-1.3337321E-003, 0.0000000E+000,-4.7646534E-003,-1.0860019E-003, 0.0000000E+000, 0.0000000E+000,-1.0521424E+001, 8.9456707E+001
 1.7525000E+002, 0.0000000E+000, 0.0000000E+000,-2.4271894E-004, 4.7456220E-004, 0.0000000E+000,-1.3585323E-003, 0.0000000E+000,-4.7875524E-003,-1.1266890E-003, 0.0000000E+000, 0.0000000E+000,-1.0545710E+001, 8.9711072E+001
 1.7562500E+002, 0.0000000E+000, 0.0000000E+000,-2.3742015E-004, 4.9595436E-004, 0.0000000E+000,-1.3158275E-003, 0.0000000E+000,-4.6413541E-003,-1.0572933E-003, 0.0000000E+000, 0.0000000E+000,-1.0561870E+001, 8.9867890E+001
 1.7587500E+002, 0.0000000E+000, 0.0000000E+000,-2.3722601E-004, 5.0384192E-004, 0.0000000E+000,-1.3029907E-003, 0.0000000E+000,-4.6552042E-003,-1.0363747E-003, 0.0000000E+000, 0.0000000E+000,-1.0511376E+001, 8.9291304E+001
 1.7612500E+002, 0.0000000E+000, 0.0000000E+000,-2.2972292E-004, 4.9849080E-004, 0.0000000E+000,-1.2732900E-003, 0.0000000E+000,-4.4728925E-003,-1.0045221E-003, 0.0000000E+000, 0.0000000E+000,-1.0564176E+001, 8.9863625E+001
 1.7650000E+002, 0.0000000E+000, 0.0000000E+000,-2.2744925E-004, 5.1464996E-004, 0.0000000E+000,-1.2437901E-003, 0.0000000E+000,-4.4439778E-003,-9.5658938E-004, 0.0000000E+000, 0.0000000E+000,-1.0528641E+001, 8.9446713E+001
 1.7675000E+002, 0.0000000E+000, 0.0000000E+000,-2.3003120E-004, 5.0098852E-004, 0.0000000E+000,-1.2671090E-003, 0.0000000E+000,-4.4646935E-003,-9.9615165E-004, 0.0000000E+000, 0.0000000E+000,-1.0552685E+001, 8.9699432E+001
 1.7712500E+002, 0.0000000E+000, 0.0000000E+000,-2.2457327E-004, 5.2146942E-004, 0.0000000E+000,-1.2242215E-003, 0.0000000E+000,-4.3178248E-003,-9.2732535E-004, 0.0000000E+000, 0.0000000E+000,-1.0568622E+001, 8.9855366E+001
 1.7737500E+002, 0.0000000E+000, 0.0000000E+000,-2.2421590E-004, 5.2853857E-004, 0.0000000E+000,-1.2109207E-003, 0.0000000E+000,-4.3290007E-003,-9.0659804E-004, 0.0000000E+000, 0.0000000E+000,-1.0518390E+001, 8.9282756E+001
 1.7762500E+002, 0.0000000E+000, 0.0000000E+000,-2.1686471E-004, 5.2265454E-004, 0.0000000E+000,-1.1823694E-003, 0.0000000E+000,-4.1494767E-003,-8.7657958E-004, 0.0000000E+000, 0.0000000E+000,-1.0570762E+001, 8.9851369E+001
 1.7800000E+002, 0.0000000E+000, 0.0000000E+000,-2.1451354E-004, 5.3794882E-004, 0.0000000E+000,-1.1532277E-003, 0.0000000E+000,-4.1197965E-003,-8.2979243E-004, 0.0000000E+000, 0.0000000E+000,-1.0535348E+001, 8.9437385E+001
 1.7825000E+002, 0.0000000E+000, 0.0000000E+000,-2.1728950E-004, 5.2370149E-004, 0.0000000E+000,-1.1768460E-003, 0.0000000E+000,-4.1422576E-003,-8.7043398E-004, 0.0000000E+000, 0.0000000E+000,-1.0559157E+001, 8.9688534E+001
 1.7862500E+002, 0.0000000E+000, 0.0000000E+000,-2.1196322E-004, 5.4329064E-004, 0.0000000E+000,-1.1356260E-003, 0.0000000E+000,-3.9994047E-003,-8.0429860E-004, 0.0000000E+000, 0.0000000E+000,-1.0574879E+001, 8.9843617E+001
 1.7887500E+002, 0.0000000E+000, 0.0000000E+000,-2.1171489E-004, 5.4961367E-004, 0.0000000E+000,-1.1234959E-003, 0.0000000E+000,-4.0142495E-003,-7.8559715E-004, 0.0000000E+000, 0.0000000E+000,-1.0524895E+001, 8.9274779E+001
 1.7912500E+002, 0.0000000E+000, 0.0000000E+000,-2.0470598E-004, 5.4330947E-004, 0.0000000E+000,-1.0971916E-003, 0.0000000E+000,-3.8410226E-003,-7.5858813E-004, 0.0000000E+000, 0.0000000E+000,-1.0576860E+001, 8.9839858E+001
 1.7950000E+002, 0.0000000E+000, 0.0000000E+000,-2.0246091E-004, 5.5799425E-004, 0.0000000E+000,-1.0695310E-003, 0.0000000E+000,-3.8156051E-003,-7.1399768E-004, 0.0000000E+000, 0.0000000E+000,-1.0541564E+001, 8.9428649E+001
 1.7975000E+002, 0.0000000E+000, 0.0000000E+000,-2.0553275E-004, 5.4357712E-004, 0.0000000E+000,-1.0939934E-003, 0.0000000E+000,-3.8428507E-003,-7.5594906E-004, 0.0000000E+000, 0.0000000E+000,-1.0565152E+001, 8.9678301E+001
 1.8012500E+002, 0.0000000E+000, 0.0000000E+000,-2.0039817E-004, 5.6281798E-004, 0.0000000E+000,-1.0543702E-003, 0.0000000E+000,-3.7034120E-003,-6.9195039E-004, 0.0000000E+000, 0.0000000E+000,-1.0580674E+001, 8.9832572E+001
 1.8037500E+002, 0.0000000E+000, 0.0000000E+000,-2.0024394E-004, 5.6903878E-004, 0.0000000E+000,-1.0430526E-003, 0.0000000E+000,-3.7212555E-003,-6.7425774E-004, 0.0000000E+000, 0.0000000E+000,-1.0530929E+001, 8.9267325E+001
 1.8062500E+002, 0.0000000E+000, 0.0000000E+000,-1.9352064E-004, 5.6279058E-004, 0.0000000E+000,-1.0183572E-003, 0.0000000E+000,-3.5528967E-003,-6.4908730E-004, 0.0000000E+000, 0.0000000E+000,-1.0582510E+001, 8.9829041E+001
 1.8100000E+002, 0.0000000E+000, 0.0000000E+000,-1.9136360E-004, 5.7736308E-004, 0.0000000E+000,-9.9173727E-004, 0.0000000E+000,-3.5302019E-003,-6.0573779E-004, 0.0000000E+000, 0.0000000E+000,-1.0547329E+001, 8.9420475E+001
 1.8125000E+002, 0.0000000E+000, 0.0000000E+000,-1.9472416E-004, 5.6306761E-004, 0.0000000E+000,-1.0170947E-003, 0.0000000E+000,-3.5625465E-003,-6.4875129E-004, 0.0000000E+000, 0.0000000E+000,-1.0570709E+001, 8.9668699E+001
 1.8162500E+002, 0.0000000E+000, 0.0000000E+000,-1.8980235E-004, 5.8209909E-004, 0.0000000E+000,-9.7927094E-004, 0.0000000E+000,-3.4292954E-003,-5.8697420E-004, 0.0000000E+000, 0.0000000E+000,-1.0586043E+001, 8.9822190E+001
 1.8187500E+002, 0.0000000E+000, 0.0000000E+000,-1.8980538E-004, 5.8827888E-004, 0.0000000E+000,-9.6916070E-004, 0.0000000E+000,-3.4515964E-003,-5.7068720E-004, 0.0000000E+000, 0.0000000E+000,-1.0536528E+001, 8.9260361E+001
 1.8212500E+002, 0.0000000E+000, 0.0000000E+000,-1.8340100E-004, 5.8210089E-004, 0.0000000E+000,-9.4643168E-004, 0.0000000E+000,-3.2898997E-003,-5.4773178E-004, 0.0000000E+000, 0.0000000E+000,-1.0587744E+001, 8.9818866E+001
 1.8250000E+002, 0.0000000E+000, 0.0000000E+000,-1.8133814E-004, 5.9666524E-004, 0.0000000E+000,-9.2083111E-004, 0.0000000E+000,-3.2707369E-003,-5.0550401E-004, 0.0000000E+000, 0.0000000E+000,-1.0552678E+001, 8.9412814E+001
 1.8275000E+002, 0.0000000E+000, 0.0000000E+000,-1.8490329E-004, 5.8266683E-004, 0.0000000E+000,-9.4652157E-004, 0.0000000E+000,-3.3066814E-003,-5.4875802E-004, 0.0000000E+000, 0.0000000E+000,-1.0575862E+001, 8.9659678E+001
 1.8312500E+002, 0.0000000E+000, 0.0000000E+000,-1.8006986E-004, 6.0179750E-004, 0.0000000E+000,-9.0935641E-004, 0.0000000E+000,-3.1749443E-003,-4.8762877E-004, 0.0000000E+000, 0.0000000E+000,-1.0591021E+001, 8.9812431E+001
 1.8337500E+002, 0.0000000E+000, 0.0000000E+000,-1.8007738E-004, 6.0818857E-004, 0.0000000E+000,-8.9921967E-004, 0.0000000E+000,-3.1971241E-003,-4.7110848E-004, 0.0000000E+000, 0.0000000E+000,-1.0541727E+001, 8.9253865E+001
