s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,Pa
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL,ZONE_1
 2.8800443E+002, 0.0000000E+000, 9.7610421E-008, 0.0000000E+000,-1.0129251E-007, 0.0000000E+000,-1.4923647E-009, 0.0000000E+000,-5.2717248E-009,-5.1744561E-009, 0.0000000E+000, 0.0000000E+000, 4.9841156E+004
 2.8863690E+002, 0.0000000E+000, 9.8149983E-008, 0.0000000E+000,-1.0172474E-007, 0.0000000E+000,-1.4492368E-009, 0.0000000E+000,-5.1068446E-009,-5.0239962E-009, 0.0000000E+000, 0.0000000E+000, 4.9841156E+004
 2.8926935E+002, 0.0000000E+000, 9.8713387E-008, 0.0000000E+000,-1.0231959E-007, 0.0000000E+000,-1.4621777E-009, 0.0000000E+000,-5.1403637E-009,-5.0683801E-009, 0.0000000E+000, 0.0000000E+000, 4.9841156E+004
 2.8982275E+002, 0.0000000E+000, 9.9254237E-008, 0.0000000E+000,-1.0298255E-007, 0.0000000E+000,-1.5114659E-009, 0.0000000E+000,-5.3073588E-009,-5.2397740E-009, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 2.9045520E+002, 0.0000000E+000, 9.9802918E-008, 0.0000000E+000,-1.0372577E-007, 0.0000000E+000,-1.5898272E-009, 0.0000000E+000,-5.5764901E-009,-5.5126810E-009, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 2.9100861E+002, 0.0000000E+000, 1.0037643E-007, 0.0000000E+000,-1.0457428E-007, 0.0000000E+000,-1.7004773E-009, 0.0000000E+000,-5.9565485E-009,-5.8983236E-009, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 2.9164105E+002, 0.0000000E+000, 1.0100095E-007, 0.0000000E+000,-1.0559411E-007, 0.0000000E+000,-1.8600339E-009, 0.0000000E+000,-6.5064234E-009,-6.4531929E-009, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 2.9227350E+002, 0.0000000E+000, 1.0172067E-007, 0.0000000E+000,-1.0687971E-007, 0.0000000E+000,-2.0882568E-009, 0.0000000E+000,-7.2969990E-009,-7.2472934E-009, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 2.9282690E+002, 0.0000000E+000, 1.0247414E-007, 0.0000000E+000,-1.0829177E-007, 0.0000000E+000,-2.3542015E-009, 0.0000000E+000,-8.2235401E-009,-8.1718234E-009, 0.0000000E+000, 0.0000000E+000, 4.9841154E+004
 2.9345938E+002, 0.0000000E+000, 1.0329815E-007, 0.0000000E+000,-1.0988359E-007, 0.0000000E+000,-2.6634030E-009, 0.0000000E+000,-9.3019078E-009,-9.2488470E-009, 0.0000000E+000, 0.0000000E+000, 4.9841154E+004
 2.9401276E+002, 0.0000000E+000, 1.0421274E-007, 0.0000000E+000,-1.1166042E-007, 0.0000000E+000,-3.0103918E-009, 0.0000000E+000,-1.0513289E-008,-1.0458072E-008, 0.0000000E+000, 0.0000000E+000, 4.9841154E+004
 2.9464523E+002, 0.0000000E+000, 1.0525397E-007, 0.0000000E+000,-1.1362946E-007, 0.0000000E+000,-3.3848184E-009, 0.0000000E+000,-1.1828687E-008,-1.1760316E-008, 0.0000000E+000, 0.0000000E+000, 4.9841154E+004
 2.9527768E+002, 0.0000000E+000, 1.0647869E-007, 0.0000000E+000,-1.1588709E-007, 0.0000000E+000,-3.8010273E-009, 0.0000000E+000,-1.3289994E-008,-1.3209429E-008, 0.0000000E+000, 0.0000000E+000, 4.9841153E+004
 2.9583109E+002, 0.0000000E+000, 1.0776114E-007, 0.0000000E+000,-1.1818906E-007, 0.0000000E+000,-4.2129502E-009, 0.0000000E+000,-1.4738600E-008,-1.4640872E-008, 0.0000000E+000, 0.0000000E+000, 4.9841153E+004
 2.9646353E+002, 0.0000000E+000, 1.0914592E-007, 0.0000000E+000,-1.2062569E-007, 0.0000000E+000,-4.6360161E-009, 0.0000000E+000,-1.6224932E-008,-1.6115787E-008, 0.0000000E+000, 0.0000000E+000, 4.9841152E+004
 2.9701694E+002, 0.0000000E+000, 1.1064854E-007, 0.0000000E+000,-1.2315159E-007, 0.0000000E+000,-5.0470517E-009, 0.0000000E+000,-1.7672912E-008,-1.7550105E-008, 0.0000000E+000, 0.0000000E+000, 4.9841152E+004
 2.9764938E+002, 0.0000000E+000, 1.1230150E-007, 0.0000000E+000,-1.2574209E-007, 0.0000000E+000,-5.4257867E-009, 0.0000000E+000,-1.9018604E-008,-1.8866380E-008, 0.0000000E+000, 0.0000000E+000, 4.9841151E+004
 2.9820279E+002, 0.0000000E+000, 1.1406182E-007, 0.0000000E+000,-1.2833852E-007, 0.0000000E+000,-5.7638459E-009, 0.0000000E+000,-2.0224342E-008,-2.0040547E-008, 0.0000000E+000, 0.0000000E+000, 4.9841151E+004
 2.9883524E+002, 0.0000000E+000, 1.1588365E-007, 0.0000000E+000,-1.3088557E-007, 0.0000000E+000,-6.0543932E-009, 0.0000000E+000,-2.1253091E-008,-2.1056313E-008, 0.0000000E+000, 0.0000000E+000, 4.9841150E+004
 2.9946768E+002, 0.0000000E+000, 1.1793014E-007, 0.0000000E+000,-1.3357859E-007, 0.0000000E+000,-6.3144902E-009, 0.0000000E+000,-2.2180317E-008,-2.1962947E-008, 0.0000000E+000, 0.0000000E+000, 4.9841149E+004
 3.0002109E+002, 0.0000000E+000, 1.1989517E-007, 0.0000000E+000,-1.3602438E-007, 0.0000000E+000,-6.5061575E-009, 0.0000000E+000,-2.2862510E-008,-2.2635370E-008, 0.0000000E+000, 0.0000000E+000, 4.9841149E+004
 3.0065353E+002, 0.0000000E+000, 1.2194616E-007, 0.0000000E+000,-1.3839429E-007, 0.0000000E+000,-6.6356754E-009, 0.0000000E+000,-2.3338206E-008,-2.3083803E-008, 0.0000000E+000, 0.0000000E+000, 4.9841148E+004
 3.0120694E+002, 0.0000000E+000, 1.2402581E-007, 0.0000000E+000,-1.4064264E-007, 0.0000000E+000,-6.7047395E-009, 0.0000000E+000,-2.3601504E-008,-2.3321569E-008, 0.0000000E+000, 0.0000000E+000, 4.9841147E+004
 3.0183942E+002, 0.0000000E+000, 1.2607646E-007, 0.0000000E+000,-1.4271189E-007, 0.0000000E+000,-6.7099508E-009, 0.0000000E+000,-2.3628927E-008,-2.3345376E-008, 0.0000000E+000, 0.0000000E+000, 4.9841147E+004
 3.0247186E+002, 0.0000000E+000, 1.2827368E-007, 0.0000000E+000,-1.4475075E-007, 0.0000000E+000,-6.6453459E-009, 0.0000000E+000,-2.3416455E-008,-2.3122414E-008, 0.0000000E+000, 0.0000000E+000, 4.9841146E+004
 3.0302527E+002, 0.0000000E+000, 1.3028683E-007, 0.0000000E+000,-1.4649643E-007, 0.0000000E+000,-6.5352185E-009, 0.0000000E+000,-2.3031391E-008,-2.2744814E-008, 0.0000000E+000, 0.0000000E+000, 4.9841145E+004
 3.0365771E+002, 0.0000000E+000, 1.3229760E-007, 0.0000000E+000,-1.4815729E-007, 0.0000000E+000,-6.3954790E-009, 0.0000000E+000,-2.2551888E-008,-2.2255168E-008, 0.0000000E+000, 0.0000000E+000, 4.9841145E+004
 3.0421112E+002, 0.0000000E+000, 1.3425955E-007, 0.0000000E+000,-1.4968630E-007, 0.0000000E+000,-6.2221152E-009, 0.0000000E+000,-2.1955953E-008,-2.1648864E-008, 0.0000000E+000, 0.0000000E+000, 4.9841144E+004
 3.0484357E+002, 0.0000000E+000, 1.3612397E-007, 0.0000000E+000,-1.5102964E-007, 0.0000000E+000,-6.0099014E-009, 0.0000000E+000,-2.1211225E-008,-2.0915576E-008, 0.0000000E+000, 0.0000000E+000, 4.9841144E+004
 3.0547601E+002, 0.0000000E+000, 1.3805539E-007, 0.0000000E+000,-1.5232598E-007, 0.0000000E+000,-5.7534365E-009, 0.0000000E+000,-2.0313560E-008,-2.0024030E-008, 0.0000000E+000, 0.0000000E+000, 4.9841143E+004
 3.0602942E+002, 0.0000000E+000, 1.3977204E-007, 0.0000000E+000,-1.5341562E-007, 0.0000000E+000,-5.4989187E-009, 0.0000000E+000,-1.9414554E-008,-1.9142492E-008, 0.0000000E+000, 0.0000000E+000, 4.9841142E+004
 3.0666187E+002, 0.0000000E+000, 1.4143868E-007, 0.0000000E+000,-1.5443458E-007, 0.0000000E+000,-5.2390987E-009, 0.0000000E+000,-1.8505812E-008,-1.8234993E-008, 0.0000000E+000, 0.0000000E+000, 4.9841142E+004
 3.0721527E+002, 0.0000000E+000, 1.4302386E-007, 0.0000000E+000,-1.5536398E-007, 0.0000000E+000,-4.9758334E-009, 0.0000000E+000,-1.7584117E-008,-1.7315952E-008, 0.0000000E+000, 0.0000000E+000, 4.9841141E+004
 3.0784772E+002, 0.0000000E+000, 1.4449568E-007, 0.0000000E+000,-1.5617614E-007, 0.0000000E+000,-4.7083703E-009, 0.0000000E+000,-1.6638999E-008,-1.6388825E-008, 0.0000000E+000, 0.0000000E+000, 4.9841141E+004
 3.0840112E+002, 0.0000000E+000, 1.4588788E-007, 0.0000000E+000,-1.5689354E-007, 0.0000000E+000,-4.4350540E-009, 0.0000000E+000,-1.5674309E-008,-1.5440715E-008, 0.0000000E+000, 0.0000000E+000, 4.9841141E+004
 3.0903357E+002, 0.0000000E+000, 1.4721768E-007, 0.0000000E+000,-1.5752959E-007, 0.0000000E+000,-4.1564007E-009, 0.0000000E+000,-1.4698518E-008,-1.4468309E-008, 0.0000000E+000, 0.0000000E+000, 4.9841140E+004
 3.0966605E+002, 0.0000000E+000, 1.4852731E-007, 0.0000000E+000,-1.5808877E-007, 0.0000000E+000,-3.8536850E-009, 0.0000000E+000,-1.3633688E-008,-1.3415142E-008, 0.0000000E+000, 0.0000000E+000, 4.9841140E+004
 3.1021945E+002, 0.0000000E+000, 1.4967457E-007, 0.0000000E+000,-1.5852651E-007, 0.0000000E+000,-3.5684181E-009, 0.0000000E+000,-1.2632447E-008,-1.2420366E-008, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.1085190E+002, 0.0000000E+000, 1.5071156E-007, 0.0000000E+000,-1.5886397E-007, 0.0000000E+000,-3.2853443E-009, 0.0000000E+000,-1.1631662E-008,-1.1437761E-008, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.1140530E+002, 0.0000000E+000, 1.5166602E-007, 0.0000000E+000,-1.5912292E-007, 0.0000000E+000,-3.0042142E-009, 0.0000000E+000,-1.0639736E-008,-1.0461114E-008, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.1203775E+002, 0.0000000E+000, 1.5254891E-007, 0.0000000E+000,-1.5929093E-007, 0.0000000E+000,-2.7166333E-009, 0.0000000E+000,-9.6314805E-009,-9.4586527E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1267020E+002, 0.0000000E+000, 1.5338442E-007, 0.0000000E+000,-1.5936778E-007, 0.0000000E+000,-2.4107270E-009, 0.0000000E+000,-8.5532651E-009,-8.3940811E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1322360E+002, 0.0000000E+000, 1.5408371E-007, 0.0000000E+000,-1.5935729E-007, 0.0000000E+000,-2.1250921E-009, 0.0000000E+000,-7.5503938E-009,-7.3986737E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1385605E+002, 0.0000000E+000, 1.5468156E-007, 0.0000000E+000,-1.5923107E-007, 0.0000000E+000,-1.8324699E-009, 0.0000000E+000,-6.5195660E-009,-6.3819719E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1440945E+002, 0.0000000E+000, 1.5519383E-007, 0.0000000E+000,-1.5901206E-007, 0.0000000E+000,-1.5371265E-009, 0.0000000E+000,-5.4782573E-009,-5.3553556E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1504190E+002, 0.0000000E+000, 1.5562322E-007, 0.0000000E+000,-1.5870035E-007, 0.0000000E+000,-1.2388420E-009, 0.0000000E+000,-4.4312119E-009,-4.3159719E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1567438E+002, 0.0000000E+000, 1.5597586E-007, 0.0000000E+000,-1.5824356E-007, 0.0000000E+000,-9.1245514E-010, 0.0000000E+000,-3.2845343E-009,-3.1801580E-009, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1622775E+002, 0.0000000E+000, 1.5621133E-007, 0.0000000E+000,-1.5768487E-007, 0.0000000E+000,-5.9227323E-010, 0.0000000E+000,-2.1611231E-009,-2.0658113E-009, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1686023E+002, 0.0000000E+000, 1.5634219E-007, 0.0000000E+000,-1.5699087E-007, 0.0000000E+000,-2.5947224E-010, 0.0000000E+000,-9.9119653E-010,-9.0815748E-010, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1741364E+002, 0.0000000E+000, 1.5637756E-007, 0.0000000E+000,-1.5617988E-007, 0.0000000E+000, 8.1664477E-011, 0.0000000E+000, 2.0789393E-010, 2.7934899E-010, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1804608E+002, 0.0000000E+000, 1.5630636E-007, 0.0000000E+000,-1.5524773E-007, 0.0000000E+000, 4.2880081E-010, 0.0000000E+000, 1.4287544E-009, 1.4874333E-009, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1867853E+002, 0.0000000E+000, 1.5611570E-007, 0.0000000E+000,-1.5412733E-007, 0.0000000E+000, 8.0366851E-010, 0.0000000E+000, 2.7481334E-009, 2.7920377E-009, 0.0000000E+000, 0.0000000E+000, 4.9841137E+004
 3.1923193E+002, 0.0000000E+000, 1.5582556E-007, 0.0000000E+000,-1.5297109E-007, 0.0000000E+000, 1.1531738E-009, 0.0000000E+000, 3.9809493E-009, 4.0076465E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.1986438E+002, 0.0000000E+000, 1.5543591E-007, 0.0000000E+000,-1.5173722E-007, 0.0000000E+000, 1.4931883E-009, 0.0000000E+000, 5.1795804E-009, 5.1918853E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.2041779E+002, 0.0000000E+000, 1.5495065E-007, 0.0000000E+000,-1.5042375E-007, 0.0000000E+000, 1.8265209E-009, 0.0000000E+000, 6.3526079E-009, 6.3534159E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.2105023E+002, 0.0000000E+000, 1.5435447E-007, 0.0000000E+000,-1.4901735E-007, 0.0000000E+000, 2.1535504E-009, 0.0000000E+000, 7.5068989E-009, 7.4906720E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.2160364E+002, 0.0000000E+000, 1.5366112E-007, 0.0000000E+000,-1.4753151E-007, 0.0000000E+000, 2.4736541E-009, 0.0000000E+000, 8.6383434E-009, 8.6032665E-009, 0.0000000E+000, 0.0000000E+000, 4.9841138E+004
 3.2223608E+002, 0.0000000E+000, 1.5288634E-007, 0.0000000E+000,-1.4599152E-007, 0.0000000E+000, 2.7814818E-009, 0.0000000E+000, 9.7229777E-009, 9.6763030E-009, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.2286856E+002, 0.0000000E+000, 1.5195373E-007, 0.0000000E+000,-1.4426706E-007, 0.0000000E+000, 3.1007346E-009, 0.0000000E+000, 1.0848291E-008, 1.0787404E-008, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.2342194E+002, 0.0000000E+000, 1.5099807E-007, 0.0000000E+000,-1.4258107E-007, 0.0000000E+000, 3.3943010E-009, 0.0000000E+000, 1.1880749E-008, 1.1811298E-008, 0.0000000E+000, 0.0000000E+000, 4.9841139E+004
 3.2405441E+002, 0.0000000E+000, 1.4993551E-007, 0.0000000E+000,-1.4082308E-007, 0.0000000E+000, 3.6753551E-009, 0.0000000E+000, 1.2876598E-008, 1.2787784E-008, 0.0000000E+000, 0.0000000E+000, 4.9841140E+004
 3.2460779E+002, 0.0000000E+000, 1.4879051E-007, 0.0000000E+000,-1.3903027E-007, 0.0000000E+000, 3.9374576E-009, 0.0000000E+000, 1.3807467E-008, 1.3697701E-008, 0.0000000E+000, 0.0000000E+000, 4.9841140E+004
 3.2524026E+002, 0.0000000E+000, 1.4758878E-007, 0.0000000E+000,-1.3721875E-007, 0.0000000E+000, 4.1823612E-009, 0.0000000E+000, 1.4669776E-008, 1.4552388E-008, 0.0000000E+000, 0.0000000E+000, 4.9841140E+004
 3.2587271E+002, 0.0000000E+000, 1.4621737E-007, 0.0000000E+000,-1.3523523E-007, 0.0000000E+000, 4.4290830E-009, 0.0000000E+000, 1.5541671E-008, 1.5411226E-008, 0.0000000E+000, 0.0000000E+000, 4.9841141E+004
 3.2642612E+002, 0.0000000E+000, 1.4487594E-007, 0.0000000E+000,-1.3335819E-007, 0.0000000E+000, 4.6438360E-009, 0.0000000E+000, 1.6298506E-008, 1.6161581E-008, 0.0000000E+000, 0.0000000E+000, 4.9841141E+004
 3.2705856E+002, 0.0000000E+000, 1.4344497E-007, 0.0000000E+000,-1.3146197E-007, 0.0000000E+000, 4.8324186E-009, 0.0000000E+000, 1.6972175E-008, 1.6815415E-008, 0.0000000E+000, 0.0000000E+000, 4.9841142E+004
 3.2761197E+002, 0.0000000E+000, 1.4195908E-007, 0.0000000E+000,-1.2955741E-007, 0.0000000E+000, 5.0023553E-009, 0.0000000E+000, 1.7578152E-008, 1.7404033E-008, 0.0000000E+000, 0.0000000E+000, 4.9841142E+004
 3.2824442E+002, 0.0000000E+000, 1.4045074E-007, 0.0000000E+000,-1.2765893E-007, 0.0000000E+000, 5.1584747E-009, 0.0000000E+000, 1.8126983E-008, 1.7950289E-008, 0.0000000E+000, 0.0000000E+000, 4.9841143E+004
 3.2887686E+002, 0.0000000E+000, 1.3877704E-007, 0.0000000E+000,-1.2561717E-007, 0.0000000E+000, 5.3068681E-009, 0.0000000E+000, 1.8653766E-008, 1.8466737E-008, 0.0000000E+000, 0.0000000E+000, 4.9841143E+004
 3.2943027E+002, 0.0000000E+000, 1.3718157E-007, 0.0000000E+000,-1.2371252E-007, 0.0000000E+000, 5.4302600E-009, 0.0000000E+000, 1.9086804E-008, 1.8899306E-008, 0.0000000E+000, 0.0000000E+000, 4.9841144E+004
 3.3006274E+002, 0.0000000E+000, 1.3551854E-007, 0.0000000E+000,-1.2177787E-007, 0.0000000E+000, 5.5410444E-009, 0.0000000E+000, 1.9483979E-008, 1.9281711E-008, 0.0000000E+000, 0.0000000E+000, 4.9841145E+004
 3.3061612E+002, 0.0000000E+000, 1.3382223E-007, 0.0000000E+000,-1.1983879E-007, 0.0000000E+000, 5.6402779E-009, 0.0000000E+000, 1.9840776E-008, 1.9623718E-008, 0.0000000E+000, 0.0000000E+000, 4.9841145E+004
 3.3124860E+002, 0.0000000E+000, 1.3212840E-007, 0.0000000E+000,-1.1792384E-007, 0.0000000E+000, 5.7281109E-009, 0.0000000E+000, 2.0147665E-008, 1.9932673E-008, 0.0000000E+000, 0.0000000E+000, 4.9841146E+004
 3.3180197E+002, 0.0000000E+000, 1.3040955E-007, 0.0000000E+000,-1.1600552E-007, 0.0000000E+000, 5.8072528E-009, 0.0000000E+000, 2.0424003E-008, 2.0211284E-008, 0.0000000E+000, 0.0000000E+000, 4.9841146E+004
 3.3243445E+002, 0.0000000E+000, 1.2863376E-007, 0.0000000E+000,-1.1406966E-007, 0.0000000E+000, 5.8731774E-009, 0.0000000E+000, 2.0664297E-008, 2.0437284E-008, 0.0000000E+000, 0.0000000E+000, 4.9841147E+004
 3.3306689E+002, 0.0000000E+000, 1.2673611E-007, 0.0000000E+000,-1.1203640E-007, 0.0000000E+000, 5.9278447E-009, 0.0000000E+000, 2.0859155E-008, 2.0627558E-008, 0.0000000E+000, 0.0000000E+000, 4.9841147E+004
 3.3362030E+002, 0.0000000E+000, 1.2492373E-007, 0.0000000E+000,-1.1011157E-007, 0.0000000E+000, 5.9746846E-009, 0.0000000E+000, 2.1029529E-008, 2.0786840E-008, 0.0000000E+000, 0.0000000E+000, 4.9841148E+004
 3.3425275E+002, 0.0000000E+000, 1.2312914E-007, 0.0000000E+000,-1.0821829E-007, 0.0000000E+000, 6.0132300E-009, 0.0000000E+000, 2.1163615E-008, 2.0924079E-008, 0.0000000E+000, 0.0000000E+000, 4.9841149E+004
 3.3480615E+002, 0.0000000E+000, 1.2132423E-007, 0.0000000E+000,-1.0634967E-007, 0.0000000E+000, 6.0375077E-009, 0.0000000E+000, 2.1246728E-008, 2.1012072E-008, 0.0000000E+000, 0.0000000E+000, 4.9841149E+004
 3.3543860E+002, 0.0000000E+000, 1.1947611E-007, 0.0000000E+000,-1.0445623E-007, 0.0000000E+000, 6.0573206E-009, 0.0000000E+000, 2.1321851E-008, 2.1077206E-008, 0.0000000E+000, 0.0000000E+000, 4.9841150E+004
 3.3607104E+002, 0.0000000E+000, 1.1751542E-007, 0.0000000E+000,-1.0246583E-007, 0.0000000E+000, 6.0694235E-009, 0.0000000E+000, 2.1367937E-008, 2.1119011E-008, 0.0000000E+000, 0.0000000E+000, 4.9841150E+004
 3.3662445E+002, 0.0000000E+000, 1.1565686E-007, 0.0000000E+000,-1.0061795E-007, 0.0000000E+000, 6.0665286E-009, 0.0000000E+000, 2.1364830E-008, 2.1105442E-008, 0.0000000E+000, 0.0000000E+000, 4.9841151E+004
 3.3725693E+002, 0.0000000E+000, 1.1383188E-007, 0.0000000E+000,-9.8800026E-008, 0.0000000E+000, 6.0623629E-009, 0.0000000E+000, 2.1344405E-008, 2.1094219E-008, 0.0000000E+000, 0.0000000E+000, 4.9841152E+004
 3.3781030E+002, 0.0000000E+000, 1.1200657E-007, 0.0000000E+000,-9.6977745E-008, 0.0000000E+000, 6.0597502E-009, 0.0000000E+000, 2.1330527E-008, 2.1088579E-008, 0.0000000E+000, 0.0000000E+000, 4.9841152E+004
 3.3844278E+002, 0.0000000E+000, 1.1014560E-007, 0.0000000E+000,-9.5143226E-008, 0.0000000E+000, 6.0506961E-009, 0.0000000E+000, 2.1305504E-008, 2.1053071E-008, 0.0000000E+000, 0.0000000E+000, 4.9841153E+004
 3.3907523E+002, 0.0000000E+000, 1.0818133E-007, 0.0000000E+000,-9.3217757E-008, 0.0000000E+000, 6.0351768E-009, 0.0000000E+000, 2.1252153E-008, 2.0998747E-008, 0.0000000E+000, 0.0000000E+000, 4.9841153E+004
 3.3962863E+002, 0.0000000E+000, 1.0632588E-007, 0.0000000E+000,-9.1427173E-008, 0.0000000E+000, 6.0105096E-009, 0.0000000E+000, 2.1173573E-008, 2.0909222E-008, 0.0000000E+000, 0.0000000E+000, 4.9841154E+004
 3.4026108E+002, 0.0000000E+000, 1.0451348E-007, 0.0000000E+000,-8.9706305E-008, 0.0000000E+000, 5.9721976E-009, 0.0000000E+000, 2.1035863E-008, 2.0779375E-008, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 3.4081448E+002, 0.0000000E+000, 1.0270979E-007, 0.0000000E+000,-8.7996279E-008, 0.0000000E+000, 5.9331616E-009, 0.0000000E+000, 2.0892607E-008, 2.0646672E-008, 0.0000000E+000, 0.0000000E+000, 4.9841155E+004
 3.4144693E+002, 0.0000000E+000, 1.0088182E-007, 0.0000000E+000,-8.6258517E-008, 0.0000000E+000, 5.8983126E-009, 0.0000000E+000, 2.0774654E-008, 2.0521613E-008, 0.0000000E+000, 0.0000000E+000, 4.9841156E+004
 3.4200034E+002, 0.0000000E+000, 9.9063324E-008, 0.0000000E+000,-8.4541396E-008, 0.0000000E+000, 5.8588320E-009, 0.0000000E+000, 2.0641698E-008, 2.0380760E-008, 0.0000000E+000, 0.0000000E+000, 4.9841156E+004
 3.4263278E+002, 0.0000000E+000, 9.7290306E-008, 0.0000000E+000,-8.2873475E-008, 0.0000000E+000, 5.8152009E-009, 0.0000000E+000, 2.0483928E-008, 2.0232032E-008, 0.0000000E+000, 0.0000000E+000, 4.9841157E+004
 3.4326523E+002, 0.0000000E+000, 9.5393964E-008, 0.0000000E+000,-8.1107951E-008, 0.0000000E+000, 5.7625658E-009, 0.0000000E+000, 2.0301157E-008, 2.0048578E-008, 0.0000000E+000, 0.0000000E+000, 4.9841158E+004
 3.4381863E+002, 0.0000000E+000, 9.3648646E-008, 0.0000000E+000,-7.9513807E-008, 0.0000000E+000, 5.7003257E-009, 0.0000000E+000, 2.0080275E-008, 1.9835165E-008, 0.0000000E+000, 0.0000000E+000, 4.9841158E+004
 3.4445108E+002, 0.0000000E+000, 9.1890898E-008, 0.0000000E+000,-7.7932837E-008, 0.0000000E+000, 5.6302824E-009, 0.0000000E+000, 1.9839355E-008, 1.9588343E-008, 0.0000000E+000, 0.0000000E+000, 4.9841159E+004
 3.4500449E+002, 0.0000000E+000, 9.0153451E-008, 0.0000000E+000,-7.6386777E-008, 0.0000000E+000, 5.5544979E-009, 0.0000000E+000, 1.9578787E-008, 1.9321171E-008, 0.0000000E+000, 0.0000000E+000, 4.9841159E+004
 3.4563696E+002, 0.0000000E+000, 8.8472233E-008, 0.0000000E+000,-7.4921961E-008, 0.0000000E+000, 5.4659469E-009, 0.0000000E+000, 1.9265566E-008, 1.9016219E-008, 0.0000000E+000, 0.0000000E+000, 4.9841160E+004
 3.4626941E+002, 0.0000000E+000, 8.6692085E-008, 0.0000000E+000,-7.3404595E-008, 0.0000000E+000, 5.3599917E-009, 0.0000000E+000, 1.8894911E-008, 1.8647482E-008, 0.0000000E+000, 0.0000000E+000, 4.9841160E+004
 3.4682281E+002, 0.0000000E+000, 8.5069134E-008, 0.0000000E+000,-7.2053201E-008, 0.0000000E+000, 5.2495446E-009, 0.0000000E+000, 1.8505786E-008, 1.8265478E-008, 0.0000000E+000, 0.0000000E+000, 4.9841161E+004
 3.4745526E+002, 0.0000000E+000, 8.3451555E-008, 0.0000000E+000,-7.0771730E-008, 0.0000000E+000, 5.1151086E-009, 0.0000000E+000, 1.8042376E-008, 1.7794934E-008, 0.0000000E+000, 0.0000000E+000, 4.9841161E+004
 3.4800867E+002, 0.0000000E+000, 8.1876657E-008, 0.0000000E+000,-6.9580891E-008, 0.0000000E+000, 4.9613344E-009, 0.0000000E+000, 1.7508091E-008, 1.7257101E-008, 0.0000000E+000, 0.0000000E+000, 4.9841162E+004
 3.4864111E+002, 0.0000000E+000, 8.0377935E-008, 0.0000000E+000,-6.8489570E-008, 0.0000000E+000, 4.7960600E-009, 0.0000000E+000, 1.6924300E-008, 1.6684425E-008, 0.0000000E+000, 0.0000000E+000, 4.9841162E+004
 3.4927356E+002, 0.0000000E+000, 7.8818165E-008, 0.0000000E+000,-6.7388654E-008, 0.0000000E+000, 4.6111307E-009, 0.0000000E+000, 1.6275750E-008, 1.6040641E-008, 0.0000000E+000, 0.0000000E+000, 4.9841163E+004
 3.4982697E+002, 0.0000000E+000, 7.7423547E-008, 0.0000000E+000,-6.6444494E-008, 0.0000000E+000, 4.4285094E-009, 0.0000000E+000, 1.5630418E-008, 1.5407562E-008, 0.0000000E+000, 0.0000000E+000, 4.9841163E+004
 3.5045941E+002, 0.0000000E+000, 7.6058733E-008, 0.0000000E+000,-6.5531570E-008, 0.0000000E+000, 4.2474231E-009, 0.0000000E+000, 1.4995783E-008, 1.4774587E-008, 0.0000000E+000, 0.0000000E+000, 4.9841164E+004
 3.5101282E+002, 0.0000000E+000, 7.4749160E-008, 0.0000000E+000,-6.4674468E-008, 0.0000000E+000, 4.0658481E-009, 0.0000000E+000, 1.4359910E-008, 1.4140540E-008, 0.0000000E+000, 0.0000000E+000, 4.9841164E+004
