Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     78,      1,    156,      1,     76,     15,     16,  0.30074745E-01,      1,     76,     15,     15,  0.46637347E+00
     79,      1,    157,      1,     76,     15,     16,  0.51591285E-01,      1,     62,     16,      8,  0.26197269E+00
     79,      1,    158,      1,     79,     15,     15,  0.38006914E-01,      1,     76,     15,     15,  0.47675717E+00
     80,      1,    159,      1,     79,     15,     15,  0.65390118E-01,      1,     62,     16,      8,  0.29705608E+00
     80,      1,    160,      1,     79,     15,     15,  0.49318589E-01,      1,     77,     15,     15,  0.39099869E+00
     81,      1,    161,      1,     79,     15,     15,  0.84347257E-01,      1,     62,     17,      8,  0.32500745E+00
     81,      1,    162,      1,     79,     15,     15,  0.60672681E-01,      1,     77,     15,     15,  0.47958584E+00
     82,      1,    163,      1,     79,     15,     15,  0.10323418E+00,      1,     62,     17,      8,  0.32088884E+00
     82,      2,    164,      1,     78,     15,     16,  0.21169550E-01,      1,     62,     17,      8,  0.32088884E+00
     82,      1,    165,      1,     79,     15,     15,  0.48178126E-01,      1,     62,     17,      8,  0.26757594E+00
     83,      1,    166,      1,     79,     15,     15,  0.65245259E-01,      1,     62,     17,      8,  0.25937800E+00
     83,      1,    167,      1,     79,     15,     15,  0.64176780E-01,      1,     62,     17,      8,  0.26294416E+00
     84,      1,    168,      1,     79,     15,     15,  0.99836316E-01,      1,     62,     17,      8,  0.25025957E+00
     84,      1,    169,      1,     79,     15,     15,  0.72908225E-01,      1,     62,     17,      8,  0.27088772E+00
     85,      1,    170,      1,     79,     15,     15,  0.10633302E+00,      1,     62,     17,      8,  0.24899955E+00
     85,      2,    171,      1,     79,     16,     14,  0.34102388E-01,      1,     62,     17,      8,  0.24899955E+00
     85,      1,    172,      1,     79,     14,     15,  0.45870132E-01,      1,     62,     17,      8,  0.23700464E+00
     86,      1,    173,      1,     79,     14,     15,  0.57229171E-01,      1,     62,     17,      8,  0.21301562E+00
     86,      1,    174,      1,     79,     14,     15,  0.56626625E-01,      1,     62,     17,      8,  0.22763761E+00
     87,      1,    175,      1,     79,     14,     15,  0.81690113E-01,      1,     62,     17,      8,  0.20192090E+00
     87,      1,    176,      1,     79,     14,     15,  0.62266828E-01,      1,     68,     18,      8,  0.30457686E+00
     88,      1,    177,      1,     79,     14,     15,  0.88350024E-01,      1,     62,     17,      8,  0.25890523E+00
     88,      1,    178,      1,     79,     12,     15,  0.55507111E-01,      1,     68,     18,      8,  0.39195040E+00
     89,      1,    179,      1,     79,     12,     15,  0.81575708E-01,      1,     65,     13,      8,  0.31418425E+00
     89,      1,    180,      1,     79,     18,     15,  0.52908228E-01,      1,     68,     18,      8,  0.39679629E+00
     90,      1,    181,      1,     79,     18,     15,  0.80730221E-01,      1,     65,     13,      8,  0.31636414E+00
     90,      1,    182,      1,     79,     14,     14,  0.55491440E-01,      1,     68,     18,      8,  0.41097533E+00
     91,      1,    183,      1,     79,     14,     14,  0.81387106E-01,      1,     68,     18,      8,  0.32923222E+00
     91,      1,    184,      1,     79,     16,     14,  0.51717913E-01,      1,     68,     18,      8,  0.40349747E+00
     92,      1,    185,      1,     79,     14,     14,  0.77792202E-01,      1,     68,     18,      8,  0.33271120E+00
     92,      1,    186,      1,     79,     13,     14,  0.55553840E-01,      1,     68,     18,      8,  0.39506155E+00
     93,      1,    187,      1,     79,     13,     14,  0.78312430E-01,      1,     68,     18,      8,  0.33079283E+00
     93,      1,    188,      1,     79,     13,     14,  0.57840656E-01,      1,     68,     18,      8,  0.38699379E+00
     94,      1,    189,      1,     79,     13,     14,  0.87956755E-01,      1,     68,     18,      8,  0.32368809E+00
     94,      1,    190,      2,      0,     17,     14,  0.52888365E-01,      1,     70,     17,      8,  0.43897345E+00
     95,      1,    191,      1,     79,     13,     14,  0.85494162E-01,      1,     70,     17,      8,  0.37757651E+00
     95,      1,    192,      1,     79,     12,     14,  0.51542916E-01,      1,     62,     17,      8,  0.48721250E+00
     96,      1,    193,      1,     79,     17,     14,  0.81899251E-01,      1,     62,     17,      8,  0.41841055E+00
     96,      1,    194,      1,     79,     12,     14,  0.54956536E-01,      1,     62,     17,      8,  0.46957559E+00
     97,      1,    195,      1,     79,     12,     14,  0.87000504E-01,      1,     62,     17,      8,  0.42045772E+00
     97,      1,    196,      1,     79,     12,     14,  0.49717356E-01,      1,     62,     17,      8,  0.44416547E+00
