Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
      4,      3,     83,      5,     16,     13,      4,  0.15991195E-04,      6,      3,      1,      5,  0.91822019E-05
      4,      4,     84,      5,     16,     13,      4,  0.76864617E-05,      6,      3,      1,      5,  0.91822019E-05
      4,      1,     85,      5,     16,     13,      4,  0.44397479E-04,      5,     13,     13,      4,  0.35952707E-03
      4,      2,     86,      5,     16,     13,      4,  0.18707306E-04,      5,     13,     13,      4,  0.35952707E-03
      4,      3,     87,      5,     16,     13,      4,  0.85971651E-05,      5,     13,     13,      4,  0.35952707E-03
      5,      1,     88,      5,     16,     13,      4,  0.88254159E-04,      6,      3,      1,      5,  0.84567760E-05
      5,      2,     89,      5,     16,     13,      4,  0.36621612E-04,      6,      3,      1,      5,  0.84567760E-05
      5,      3,     90,      5,     16,     13,      4,  0.16671083E-04,      6,      3,      1,      5,  0.84567760E-05
      5,      4,     91,      5,     16,     13,      4,  0.80019487E-05,      6,      3,      1,      5,  0.84567760E-05
      5,      1,     92,      5,     16,     13,      4,  0.51360998E-04,      5,     13,     13,      4,  0.39964721E-03
      5,      2,     93,      5,     16,     13,      4,  0.21444056E-04,      5,     13,     13,      4,  0.39964721E-03
      5,      3,     94,      5,     16,     13,      4,  0.98050170E-05,      5,     13,     13,      4,  0.39964721E-03
      6,      1,     95,      5,     16,     13,      4,  0.97409155E-04,      6,      3,      1,      5,  0.90549560E-05
      6,      2,     96,      5,     16,     13,      4,  0.40316177E-04,      6,      3,      1,      5,  0.90549560E-05
      6,      3,     97,      5,     16,     13,      4,  0.18334436E-04,      6,      3,      1,      5,  0.90549560E-05
      6,      4,     98,      5,     16,     13,      4,  0.87945907E-05,      6,      3,      1,      5,  0.90549560E-05
      6,      1,     99,      5,     16,     13,      4,  0.52503615E-04,      5,     13,     13,      4,  0.40387664E-03
      6,      2,    100,      5,     16,     13,      4,  0.21920074E-04,      5,     13,     13,      4,  0.40387664E-03
      6,      3,    101,      5,     16,     13,      4,  0.10027324E-04,      5,     13,     13,      4,  0.40387664E-03
      6,      4,    102,      5,     16,     13,      4,  0.48141761E-05,      5,     13,     13,      4,  0.40387664E-03
      7,      1,    103,      5,     16,     13,      4,  0.10600575E-03,      5,     16,      1,      3,  0.91739286E-05
      7,      2,    104,      5,     16,     13,      4,  0.43671177E-04,      5,     16,      1,      3,  0.91739286E-05
      7,      3,    105,      5,     16,     13,      4,  0.19813910E-04,      5,     16,      1,      3,  0.91739286E-05
      7,      4,    106,      5,     16,     13,      4,  0.94959718E-05,      5,     16,      1,      3,  0.91739286E-05
      7,      1,    107,      5,     16,     13,      4,  0.59540215E-04,      5,     13,     13,      4,  0.45159198E-03
      7,      2,    108,      5,     16,     13,      4,  0.24526113E-04,      5,     13,     13,      4,  0.45159198E-03
      7,      3,    109,      5,     16,     13,      4,  0.11131435E-04,      5,     13,     13,      4,  0.45159198E-03
      7,      4,    110,      5,     16,     13,      4,  0.53340224E-05,      5,     13,     13,      4,  0.45159198E-03
      8,      1,    111,      5,     16,     13,      4,  0.12179091E-03,      5,     16,      1,      3,  0.10975401E-04
      8,      2,    112,      5,     16,     13,      4,  0.50339766E-04,      5,     16,      1,      3,  0.10975401E-04
      8,      3,    113,      5,     16,     13,      4,  0.22896518E-04,      5,     16,      1,      3,  0.10975401E-04
      8,      4,    114,      5,     16,     13,      4,  0.10975594E-04,      5,     16,      1,      3,  0.10975401E-04
      8,      5,    115,      5,     16,     13,      4,  0.53092184E-05,      5,     16,      1,      3,  0.10975401E-04
      8,      1,    116,      5,     16,     13,      4,  0.61498849E-04,      5,     13,     13,      4,  0.45391125E-03
      8,      2,    117,      5,     16,     13,      4,  0.25363599E-04,      5,     13,     13,      4,  0.45391125E-03
      8,      3,    118,      5,     16,     13,      4,  0.11526612E-04,      5,     13,     13,      4,  0.45391125E-03
      8,      4,    119,      5,     16,     13,      4,  0.55224872E-05,      5,     13,     13,      4,  0.45391125E-03
      9,      1,    120,      5,     16,     13,      4,  0.13423967E-03,      5,     16,      1,      3,  0.10396386E-04
      9,      2,    121,      5,     16,     13,      4,  0.55278896E-04,      5,     16,      1,      3,  0.10396386E-04
      9,      3,    122,      5,     16,     13,      4,  0.25096914E-04,      5,     16,      1,      3,  0.10396386E-04
      9,      4,    123,      5,     16,     13,      4,  0.12021234E-04,      5,     16,      1,      3,  0.10396386E-04
      9,      5,    124,      5,     16,     13,      4,  0.58125642E-05,      5,     16,      1,      3,  0.10396386E-04
      9,      1,    125,      5,     16,     13,      4,  0.76878376E-04,      5,     13,     13,      4,  0.50477155E-03
      9,      2,    126,      5,     16,     13,      4,  0.31745337E-04,      5,     13,     13,      4,  0.50477155E-03
      9,      3,    127,      5,     16,     13,      4,  0.14443801E-04,      5,     13,     13,      4,  0.50477155E-03
      9,      4,    128,      5,     16,     13,      4,  0.69195903E-05,      5,     13,     13,      4,  0.50477155E-03
     10,      1,    129,      5,     16,     13,      4,  0.15171760E-03,      5,     16,      1,      3,  0.11552245E-04
     10,      2,    130,      5,     16,     13,      4,  0.62487857E-04,      5,     16,      1,      3,  0.11552245E-04
     10,      3,    131,      5,     16,     13,      4,  0.28386104E-04,      5,     16,      1,      3,  0.11552245E-04
     10,      4,    132,      5,     16,     13,      4,  0.13593188E-04,      5,     16,      1,      3,  0.11552245E-04
     10,      5,    133,      5,     16,     13,      4,  0.65718226E-05,      5,     16,      1,      3,  0.11552245E-04
     10,      1,    134,      5,     16,     13,      4,  0.79864807E-04,      5,     13,     13,      4,  0.51128211E-03
     10,      2,    135,      5,     16,     13,      4,  0.33030515E-04,      5,     13,     13,      4,  0.51128211E-03
     10,      3,    136,      5,     16,     13,      4,  0.15049516E-04,      5,     13,     13,      4,  0.51128211E-03
     10,      4,    137,      5,     16,     13,      4,  0.72089279E-05,      5,     13,     13,      4,  0.51128211E-03
     11,      1,    138,      5,     16,     13,      4,  0.17055355E-03,      5,     16,      1,      3,  0.10076084E-04
     11,      2,    139,      5,     16,     13,      4,  0.70168704E-04,      5,     16,      1,      3,  0.10076084E-04
     11,      3,    140,      5,     16,     13,      4,  0.31869095E-04,      5,     16,      1,      3,  0.10076084E-04
     11,      4,    141,      5,     16,     13,      4,  0.15253056E-04,      5,     16,      1,      3,  0.10076084E-04
     11,      5,    142,      5,     16,     13,      4,  0.73722333E-05,      5,     16,      1,      3,  0.10076084E-04
     11,      1,    143,      5,     16,     13,      4,  0.98184021E-04,      5,     13,     13,      4,  0.57005858E-03
     11,      2,    144,      5,     16,     13,      4,  0.40513140E-04,      5,     13,     13,      4,  0.57005858E-03
     11,      3,    145,      5,     16,     13,      4,  0.18441578E-04,      5,     13,     13,      4,  0.57005858E-03
     11,      4,    146,      5,     16,     13,      4,  0.88274588E-05,      5,     13,     13,      4,  0.57005858E-03
     12,      1,    147,      5,     16,     13,      4,  0.19337706E-03,      5,     16,      1,      3,  0.10152962E-04
     12,      2,    148,      5,     16,     13,      4,  0.79553770E-04,      5,     16,      1,      3,  0.10152962E-04
     12,      3,    149,      5,     16,     13,      4,  0.36146771E-04,      5,     16,      1,      3,  0.10152962E-04
     12,      4,    150,      5,     16,     13,      4,  0.17293069E-04,      5,     16,      1,      3,  0.10152962E-04
     12,      5,    151,      5,     16,     13,      4,  0.83563976E-05,      5,     16,      1,      3,  0.10152962E-04
     12,      1,    152,      5,     16,     13,      4,  0.10213206E-03,      5,     13,     13,      4,  0.57761560E-03
     12,      2,    153,      5,     16,     13,      4,  0.42182069E-04,      5,     13,     13,      4,  0.57761560E-03
     12,      3,    154,      5,     16,     13,      4,  0.19220907E-04,      5,     13,     13,      4,  0.57761560E-03
     12,      4,    155,      5,     16,     13,      4,  0.91970131E-05,      5,     13,     13,      4,  0.57761560E-03
     13,      1,    156,      5,     16,     13,      4,  0.19874954E-03,      6,      1,      2,      3,  0.98614663E-05
     13,      2,    157,      5,     16,     13,      4,  0.81688041E-04,      6,      1,      2,      3,  0.98614663E-05
     13,      3,    158,      5,     16,     13,      4,  0.37113524E-04,      6,      1,      2,      3,  0.98614663E-05
     13,      4,    159,      5,     16,     13,      4,  0.17744006E-04,      6,      1,      2,      3,  0.98614663E-05
     13,      5,    160,      5,     16,     13,      4,  0.85713070E-05,      6,      1,      2,      3,  0.98614663E-05
     13,      1,    161,      5,     16,     13,      4,  0.10468867E-03,      5,     13,     13,      4,  0.58523393E-03
     13,      2,    162,      5,     16,     13,      4,  0.43170610E-04,      5,     13,     13,      4,  0.58523393E-03
     13,      3,    163,      5,     16,     13,      4,  0.19661869E-04,      5,     13,     13,      4,  0.58523393E-03
     13,      4,    164,      5,     16,     13,      4,  0.94005512E-05,      5,     13,     13,      4,  0.58523393E-03
     14,      1,    165,      5,     16,     13,      4,  0.20450115E-03,      6,      1,      2,      3,  0.93172236E-05
