s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.3057745E-001,-7.8875944E-002, 0.0000000E+000, 3.4482877E-002,-1.7777747E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3525348E-001,-8.4165824E-002, 0.0000000E+000, 3.4989122E-002,-1.8174199E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3992950E-001,-8.9312467E-002, 0.0000000E+000, 3.5497841E-002,-1.7859736E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4460553E-001,-9.4076761E-002, 0.0000000E+000, 3.5994393E-002,-1.6843852E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4928156E-001,-9.8979004E-002, 0.0000000E+000, 3.6506696E-002,-1.7305752E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5395759E-001,-9.1375859E-002, 0.0000000E+000, 3.7553986E-002, 2.1202878E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.5802822E-001,-8.2548519E-002, 0.0000000E+000, 3.8603973E-002, 2.9279344E-001, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6209886E-001,-7.4144468E-002, 0.0000000E+000, 3.9622168E-002, 2.7936357E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.6616950E-001,-6.5466036E-002, 0.0000000E+000, 4.0690824E-002, 2.9165111E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7024013E-001,-5.7201946E-002, 0.0000000E+000, 4.1728663E-002, 2.7821220E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7431077E-001,-4.8655626E-002, 0.0000000E+000, 4.2817936E-002, 2.9046952E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.7838141E-001,-4.0516931E-002, 0.0000000E+000, 4.3877364E-002, 2.7699623E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8245204E-001,-3.2434886E-002, 0.0000000E+000, 4.4948035E-002, 2.7638556E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.8652268E-001,-2.4063185E-002, 0.0000000E+000, 4.6071579E-002, 2.8854384E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9059332E-001,-1.6093496E-002, 0.0000000E+000, 4.7166711E-002, 2.7495828E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9466395E-001,-7.8322537E-003, 0.0000000E+000, 4.8315678E-002, 2.8700313E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.9873459E-001, 2.7591237E-005, 0.0000000E+000, 4.9437193E-002, 2.7329113E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0280523E-001, 7.2897138E-003, 0.0000000E+000, 5.0398854E-002, 2.4871134E-001, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.0687586E-001, 1.3817983E-002, 0.0000000E+000, 5.1249166E-002, 2.2107298E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.1040510E-001, 1.9667774E-002, 0.0000000E+000, 5.2015960E-002, 2.2968341E-001, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
