s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.8037817E-001, 1.0782721E-001, 0.0000000E+000, 6.5905596E-002, 1.1119263E-001, 4.1323362E-005, 1.0000000E+000, 9.0000000E+000, 6.7737528E-002, 7.0866240E-010
 3.8365135E-001, 1.1032609E-001, 0.0000000E+000, 6.6442508E-002, 1.0859399E-001, 4.2279615E-005, 1.0000000E+000, 9.0000000E+000, 6.7737530E-002, 7.2528758E-010
 3.8692454E-001, 1.1273704E-001, 0.0000000E+000, 6.6981719E-002, 1.0588046E-001, 4.3252604E-005, 1.0000000E+000, 9.0000000E+000, 6.7737524E-002, 7.4222965E-010
 3.9019773E-001, 1.1525269E-001, 0.0000000E+000, 6.7533484E-002, 1.1157906E-001, 4.4287883E-005, 1.0000000E+000, 9.0000000E+000, 6.7737443E-002, 7.6041702E-010
 3.9347092E-001, 1.1747220E-001, 0.0000000E+000, 6.8077006E-002, 9.9961717E-002, 4.5250775E-005, 1.0000000E+000, 9.0000000E+000, 6.7737479E-002, 7.7711988E-010
 3.9674410E-001, 1.1959161E-001, 0.0000000E+000, 6.8622352E-002, 9.6880547E-002, 4.6277060E-005, 1.0000000E+000, 9.0000000E+000, 6.7737441E-002, 7.9508864E-010
 4.0001729E-001, 1.2160709E-001, 0.0000000E+000, 6.9169398E-002, 9.3686001E-002, 4.7323155E-005, 1.0000000E+000, 9.0000000E+000, 6.7737391E-002, 8.1344329E-010
 4.0329048E-001, 1.2170094E-001, 0.0000000E+000, 6.9411341E-002, 3.3605337E-003, 4.4151150E-005, 1.0000000E+000, 9.0000000E+000, 6.7743798E-002, 7.5627412E-010
 4.0656366E-001, 1.2178649E-001, 0.0000000E+000, 6.9639789E-002, 3.5436350E-003, 4.4864658E-005, 1.0000000E+000, 9.0000000E+000, 6.7744156E-002, 7.6883551E-010
 4.0983685E-001, 1.2169655E-001, 0.0000000E+000, 6.9872685E-002,-2.4380349E-003, 4.6034753E-005, 1.0000000E+000, 9.0000000E+000, 6.7743589E-002, 7.8937157E-010
 4.1311004E-001, 1.2152151E-001, 0.0000000E+000, 7.0102396E-002,-4.9868726E-003, 4.7024051E-005, 1.0000000E+000, 9.0000000E+000, 6.7743421E-002, 8.0682304E-010
 4.1638323E-001, 1.2126006E-001, 0.0000000E+000, 7.0328835E-002,-7.5915981E-003, 4.8030435E-005, 1.0000000E+000, 9.0000000E+000, 6.7743238E-002, 8.2462095E-010
 4.1965641E-001, 1.2100018E-001, 0.0000000E+000, 7.0544203E-002,-6.8632394E-003, 4.8918694E-005, 1.0000000E+000, 9.0000000E+000, 6.7743497E-002, 8.3925428E-010
 4.2292960E-001, 1.2056032E-001, 0.0000000E+000, 7.0763813E-002,-1.3041562E-002, 5.0125429E-005, 1.0000000E+000, 9.0000000E+000, 6.7742844E-002, 8.6123736E-010
 4.2620279E-001, 1.2003143E-001, 0.0000000E+000, 7.0980071E-002,-1.5777371E-002, 5.1248966E-005, 1.0000000E+000, 9.0000000E+000, 6.7742614E-002, 8.8020659E-010
 4.2947597E-001, 1.1941273E-001, 0.0000000E+000, 7.1192912E-002,-1.8564339E-002, 5.2390827E-005, 1.0000000E+000, 9.0000000E+000, 6.7742369E-002, 8.9954897E-010
 4.3274916E-001, 1.1870361E-001, 0.0000000E+000, 7.1402299E-002,-2.1395780E-002, 5.3549171E-005, 1.0000000E+000, 9.0000000E+000, 6.7742109E-002, 9.1924817E-010
 4.3602235E-001, 1.1799237E-001, 0.0000000E+000, 7.1600425E-002,-2.0893278E-002, 5.4614090E-005, 1.0000000E+000, 9.0000000E+000, 6.7742313E-002, 9.3573070E-010
 4.3929553E-001, 1.1709781E-001, 0.0000000E+000, 7.1802588E-002,-2.7307455E-002, 5.5898377E-005, 1.0000000E+000, 9.0000000E+000, 6.7741572E-002, 9.5938847E-010
 4.4256872E-001, 1.1611127E-001, 0.0000000E+000, 7.2001180E-002,-3.0280874E-002, 5.7082238E-005, 1.0000000E+000, 9.0000000E+000, 6.7741279E-002, 9.7980403E-010
 4.4584191E-001, 1.1503210E-001, 0.0000000E+000, 7.2196109E-002,-3.3316762E-002, 5.8261933E-005, 1.0000000E+000, 9.0000000E+000, 6.7740982E-002, 1.0002488E-009
 4.4911510E-001, 1.1394854E-001, 0.0000000E+000, 7.2379542E-002,-3.3031417E-002, 5.9323591E-005, 1.0000000E+000, 9.0000000E+000, 6.7741156E-002, 1.0170761E-009
 4.5238828E-001, 1.1126889E-001, 0.0000000E+000, 7.2356702E-002,-1.0643537E-001, 5.7686354E-005, 1.0000000E+000, 9.0000000E+000, 6.7742813E-002, 9.9008665E-010
 4.5566147E-001, 1.0805251E-001, 0.0000000E+000, 7.2256555E-002,-1.3114267E-001, 5.7724311E-005, 1.0000000E+000, 9.0000000E+000, 6.7743314E-002, 9.9090861E-010
 4.5893466E-001, 1.0478502E-001, 0.0000000E+000, 7.2148867E-002,-1.3311470E-001, 5.8651808E-005, 1.0000000E+000, 9.0000000E+000, 6.7742939E-002, 1.0073780E-009
 4.6220784E-001, 1.0144720E-001, 0.0000000E+000, 7.2009589E-002,-1.3691665E-001, 5.9188514E-005, 1.0000000E+000, 9.0000000E+000, 6.7743236E-002, 1.0154530E-009
 4.6548103E-001, 9.8084285E-002, 0.0000000E+000, 7.1886828E-002,-1.3705911E-001, 6.0310375E-005, 1.0000000E+000, 9.0000000E+000, 6.7742226E-002, 1.0370798E-009
 4.6875422E-001, 9.4677778E-002, 0.0000000E+000, 7.1756852E-002,-1.3901349E-001, 6.1031613E-005, 1.0000000E+000, 9.0000000E+000, 6.7741863E-002, 1.0502033E-009
 4.7202741E-001, 9.1229917E-002, 0.0000000E+000, 7.1619545E-002,-1.4099580E-001, 6.1665267E-005, 1.0000000E+000, 9.0000000E+000, 6.7741508E-002, 1.0618650E-009
 4.7530059E-001, 8.7743577E-002, 0.0000000E+000, 7.1474811E-002,-1.4298114E-001, 6.2207450E-005, 1.0000000E+000, 9.0000000E+000, 6.7741157E-002, 1.0719892E-009
 4.7857378E-001, 8.4199990E-002, 0.0000000E+000, 7.1298202E-002,-1.4682065E-001, 6.2322245E-005, 1.0000000E+000, 9.0000000E+000, 6.7741429E-002, 1.0730337E-009
 4.8184697E-001, 8.0645910E-002, 0.0000000E+000, 7.1137537E-002,-1.4696531E-001, 6.2998062E-005, 1.0000000E+000, 9.0000000E+000, 6.7740500E-002, 1.0871644E-009
 4.8512015E-001, 7.7064586E-002, 0.0000000E+000, 7.0968733E-002,-1.4887864E-001, 6.3259887E-005, 1.0000000E+000, 9.0000000E+000, 6.7740167E-002, 1.0925058E-009
 4.8839334E-001, 7.3460062E-002, 0.0000000E+000, 7.0791295E-002,-1.5076708E-001, 6.3431913E-005, 1.0000000E+000, 9.0000000E+000, 6.7739841E-002, 1.0962937E-009
 4.9166653E-001, 6.9814924E-002, 0.0000000E+000, 7.0580478E-002,-1.5446248E-001, 6.3187978E-005, 1.0000000E+000, 9.0000000E+000, 6.7740115E-002, 1.0911600E-009
 4.9493972E-001, 6.6177001E-002, 0.0000000E+000, 7.0383878E-002,-1.5441559E-001, 6.3523188E-005, 1.0000000E+000, 9.0000000E+000, 6.7739218E-002, 1.0993912E-009
 4.9821290E-001, 6.2530234E-002, 0.0000000E+000, 7.0177304E-002,-1.5609870E-001, 6.3468161E-005, 1.0000000E+000, 9.0000000E+000, 6.7738892E-002, 1.0992191E-009
 5.0000000E-001, 6.0556273E-002, 0.0000000E+000, 7.0069821E-002,-1.5658026E-001, 4.9811210E-005, 1.0000000E+000, 9.0000000E+000, 6.8259038E-002, 1.6163748E-009
