Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     76,      1,    174,      2,      5,      4,     17,  0.55511151E-16,      1,     13,     13,     13,  0.26006302E+04
     77,      1,    175,      1,     14,      4,     17,  0.27755576E-16,      1,     13,     13,     13,  0.23378345E+04
     77,      1,    176,      1,     17,     10,      8,  0.27755576E-16,      1,     13,     13,     13,  0.25724272E+04
     78,      1,    177,      1,     17,      5,     12,  0.27755576E-16,      1,     13,     13,     13,  0.23631532E+04
     78,      1,    178,      1,     17,      4,     10,  0.27755576E-16,      1,     13,     13,     13,  0.26020339E+04
     79,      1,    179,      1,     17,     12,      4,  0.27755576E-16,      1,     13,     13,     13,  0.23921081E+04
     79,      1,    180,      1,     14,     17,     10,  0.27755576E-16,      1,     13,     13,     13,  0.26360759E+04
     80,      1,    181,      1,     17,      6,     13,  0.55511151E-16,      1,     13,     13,     13,  0.24678629E+04
     80,      1,    182,      1,     11,     17,     10,  0.27755576E-16,      1,     13,     13,     13,  0.27200786E+04
     81,      1,    183,      1,     13,      4,     17,  0.55511151E-16,      1,     13,     13,     13,  0.24549950E+04
     81,      1,    184,      1,     17,      5,     13,  0.55511151E-16,      1,     13,     13,     13,  0.27099086E+04
     82,      1,    185,      1,     17,      5,     13,  0.55511151E-16,      1,     13,     13,     13,  0.24849814E+04
     82,      1,    186,      5,     17,      4,      5,  0.55511151E-16,      1,     13,     13,     13,  0.27455408E+04
     83,      1,    187,      5,     17,      3,      5,  0.55511151E-16,      1,     13,     13,     13,  0.25167939E+04
     83,      1,    188,      5,     17,      3,      5,  0.55511151E-16,      1,     13,     13,     13,  0.27831505E+04
     84,      1,    189,      1,     17,      5,     13,  0.55511151E-16,      1,     13,     13,     13,  0.25493876E+04
     84,      1,    190,      1,     17,      5,     13,  0.55511151E-16,      1,     13,     13,     13,  0.28217013E+04
     85,      1,    191,      2,      4,      5,     17,  0.55511151E-16,      1,     13,     13,     13,  0.24387895E+04
     85,      1,    192,      2,      3,      6,     17,  0.55511151E-16,      1,     13,     13,     13,  0.27073266E+04
     86,      1,    193,      1,     17,      3,     12,  0.55511151E-16,      1,     13,     13,     13,  0.19716139E+04
     86,      1,    194,      1,     17,      4,     10,  0.55511151E-16,      1,     13,     13,     13,  0.22131642E+04
     87,      1,    195,      5,     17,      6,      4,  0.55511151E-16,      1,     13,     13,     13,  0.19792032E+04
     87,      1,    196,      1,     10,     17,      1,  0.27755576E-16,      1,     13,     13,     13,  0.22268620E+04
     88,      1,    197,      2,      5,      3,     17,  0.55511151E-16,      1,     13,     13,     13,  0.20031368E+04
     88,      1,    198,      1,     12,      4,     17,  0.55511151E-16,      5,     13,     13,      2,  0.22599026E+04
     89,      1,    199,      1,     13,      6,     17,  0.55511151E-16,      5,     13,     13,      2,  0.20546201E+04
     89,      1,    200,      5,     17,      3,      5,  0.55511151E-16,      5,     13,     13,      2,  0.23257272E+04
     90,      1,    201,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.21192629E+04
     90,      1,    202,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.23981747E+04
     91,      1,    203,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.21808879E+04
     91,      1,    204,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.24674706E+04
     92,      1,    205,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.22488904E+04
     92,      1,    206,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.25431604E+04
     93,      1,    207,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.23201698E+04
     93,      1,    208,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.26220153E+04
     94,      1,    209,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.23977559E+04
     94,      1,    210,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.27070727E+04
     95,      1,    211,      1,     13,      6,     17,  0.55511151E-16,      5,     13,     13,      2,  0.24720542E+04
     95,      1,    212,      2,      5,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.27883776E+04
     96,      1,    213,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.25520900E+04
     96,      1,    214,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.28751683E+04
     97,      1,    215,      2,      5,      5,     17,  0.11102230E-15,      5,     13,     13,      2,  0.26344495E+04
     97,      1,    216,      1,     10,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.29637566E+04
     98,      1,    217,      1,     14,      6,     17,  0.55511151E-16,      5,     13,     13,      2,  0.27185807E+04
     98,      1,    218,      1,     14,      6,     17,  0.55511151E-16,      5,     13,     13,      2,  0.30535228E+04
     99,      1,    219,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.28070246E+04
     99,      1,    220,      1,     12,      3,     17,  0.55511151E-16,      5,     13,     13,      2,  0.31470326E+04
    100,      1,    221,      1,     17,      3,     12,  0.55511151E-16,      5,     13,     13,      2,  0.28896948E+04
    100,      1,    222,      1,     13,      6,     17,  0.11102230E-15,      5,     13,     13,      2,  0.32336683E+04
    101,      1,    223,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.26230323E+04
    101,      1,    224,      1,     17,      4,     12,  0.55511151E-16,      5,     13,     13,      2,  0.29453720E+04
