Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
     71,      1,    162,      1,     16,     17,     12,  0.75263800E-04,      5,     13,     13,      1,  0.26215751E+04
     72,      1,    163,      1,     16,     17,     12,  0.14681891E-03,      5,     13,     13,      1,  0.25048368E+04
     72,      1,    164,      1,     16,     17,     12,  0.12716676E-03,      5,     13,     13,      1,  0.25072294E+04
     72,      1,    165,      3,     16,      0,     12,  0.65772919E-04,      5,     13,     13,      1,  0.26019493E+04
     73,      1,    166,      1,     16,     17,     12,  0.13027926E-03,      5,     13,     13,      1,  0.25457713E+04
     73,      1,    167,      1,     16,     17,     12,  0.67391906E-04,      5,     13,     13,      1,  0.26420465E+04
     74,      1,    168,      1,     16,     17,     12,  0.13359139E-03,      5,     13,     13,      1,  0.25891335E+04
     74,      1,    169,      1,     16,     17,     12,  0.69114335E-04,      5,     13,     13,      1,  0.26870346E+04
     75,      1,    170,      1,     16,     17,     12,  0.13812064E-03,      5,     13,     13,      1,  0.26672912E+04
     75,      1,    171,      1,     16,     17,     12,  0.71463483E-04,      5,     13,     13,      1,  0.27676510E+04
     76,      1,    172,      1,     16,     17,     12,  0.14055138E-03,      5,     13,     13,      1,  0.26771761E+04
     76,      1,    173,      1,     16,     17,     12,  0.12623545E-03,      5,     13,     13,      1,  0.26779519E+04
     76,      1,    174,      1,     16,     17,     12,  0.65157290E-04,      5,     13,     13,      1,  0.27745421E+04
     77,      1,    175,      1,     16,     17,     12,  0.12908654E-03,      5,     13,     13,      1,  0.27139031E+04
     77,      1,    176,      1,     16,     17,     12,  0.66636747E-04,      5,     13,     13,      1,  0.28119066E+04
     78,      1,    177,      1,     16,     17,     12,  0.13209071E-03,      5,     13,     13,      1,  0.27534973E+04
     78,      1,    178,      1,     16,     17,     12,  0.68195115E-04,      5,     13,     13,      1,  0.28529711E+04
     79,      1,    179,      1,     16,     17,     12,  0.13517933E-03,      5,     13,     13,      1,  0.27931853E+04
     79,      1,    180,      1,     16,     17,     12,  0.69797260E-04,      5,     13,     13,      1,  0.28941393E+04
     80,      1,    181,      1,     16,     17,     12,  0.13946903E-03,      5,     13,     13,      1,  0.28713542E+04
     80,      1,    182,      1,     16,     17,     12,  0.72016844E-04,      5,     13,     13,      1,  0.29747100E+04
     81,      1,    183,      1,     16,     17,     12,  0.14164242E-03,      5,     13,     13,      1,  0.28732833E+04
     81,      1,    184,      1,     16,     17,     12,  0.73149398E-04,      5,     13,     13,      1,  0.29772557E+04
     82,      1,    185,      3,     16,      0,     12,  0.14499017E-03,      5,     13,     13,      1,  0.29127200E+04
     82,      1,    186,      1,     16,     17,     12,  0.74885159E-04,      5,     13,     13,      1,  0.30182108E+04
     83,      1,    187,      1,     16,     17,     12,  0.14843548E-03,      5,     13,     13,      1,  0.29524108E+04
     83,      1,    188,      1,     16,     17,     12,  0.76670917E-04,      5,     13,     13,      1,  0.30594449E+04
     84,      1,    189,      1,     16,     17,     12,  0.15308841E-03,      5,     13,     13,      1,  0.30304734E+04
     84,      1,    190,      1,     16,     17,     12,  0.79077669E-04,      5,     13,     13,      1,  0.31400083E+04
     85,      1,    191,      1,     16,     17,     12,  0.15084623E-03,      5,     13,     13,      1,  0.28654873E+04
     85,      1,    192,      1,     16,     17,     12,  0.77919797E-04,      5,     13,     13,      1,  0.29708482E+04
     86,      1,    193,      3,     16,      0,     12,  0.14309936E-03,      5,     13,     13,      1,  0.25066608E+04
     86,      1,    194,      1,     16,     17,     12,  0.73901468E-04,      5,     13,     13,      1,  0.26019577E+04
     87,      1,    195,      1,     16,     17,     12,  0.14642599E-03,      5,     13,     13,      1,  0.25345922E+04
     87,      1,    196,      1,     16,     17,     12,  0.75614188E-04,      5,     13,     13,      1,  0.26310147E+04
     88,      1,    197,      1,     16,     17,     12,  0.14987869E-03,      5,     13,     13,      1,  0.25650171E+04
     88,      1,    198,      1,     16,     17,     12,  0.77390376E-04,      5,     13,     13,      1,  0.26626385E+04
