s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.2937735E-001, 5.4925953E-002, 8.9645120E-005, 1.0000000E+000, 1.5009348E+002, 3.5000000E+001, 6.5983419E-009, 4.1317409E-001
 2.3070219E-001, 5.4892693E-002, 9.0305856E-005, 1.0000000E+000, 1.5100469E+002, 3.5000000E+001, 6.7256362E-009, 4.1329003E-001
 2.3202703E-001, 5.4859271E-002, 9.0859846E-005, 1.0000000E+000, 1.5242871E+002, 3.5000000E+001, 6.7381282E-009, 4.1320292E-001
 2.3335187E-001, 5.4825687E-002, 9.1206858E-005, 1.0000000E+000, 1.5393120E+002, 3.5000000E+001, 6.7675915E-009, 4.1314607E-001
 2.3467671E-001, 5.4791942E-002, 9.1344082E-005, 1.0000000E+000, 1.5478650E+002, 3.5000000E+001, 6.9439851E-009, 4.1334217E-001
 2.3600155E-001, 5.4758035E-002, 9.1336743E-005, 1.0000000E+000, 1.5625948E+002, 3.5000000E+001, 6.9575532E-009, 4.1325821E-001
 2.3732639E-001, 5.4723968E-002, 9.1276453E-005, 1.0000000E+000, 1.5767961E+002, 3.5000000E+001, 7.0539421E-009, 4.1331437E-001
 2.3865123E-001, 5.4689741E-002, 9.1243684E-005, 1.0000000E+000, 1.5859036E+002, 3.5000000E+001, 7.0963347E-009, 4.1327951E-001
 2.3997607E-001, 5.4655355E-002, 9.1285055E-005, 1.0000000E+000, 1.6003824E+002, 3.5000000E+001, 7.1367518E-009, 4.1324165E-001
 2.4116633E-001, 5.4631301E-002, 6.6661504E-005, 1.0000000E+000, 1.6130135E+002, 3.5000000E+001, 7.1846229E-009, 4.1322591E-001
 2.4235659E-001, 5.4600173E-002, 6.7438144E-005, 1.0000000E+000, 1.6272089E+002, 3.5000000E+001, 7.3667282E-009, 4.1342940E-001
 2.4354685E-001, 5.4568917E-002, 7.1052664E-005, 1.0000000E+000, 1.6421657E+002, 3.5000000E+001, 7.4131874E-009, 4.1341138E-001
 2.4473711E-001, 5.4537533E-002, 7.2950421E-005, 1.0000000E+000, 1.6507166E+002, 3.5000000E+001, 7.3862512E-009, 4.1327637E-001
 2.4592736E-001, 5.4506021E-002, 7.4279770E-005, 1.0000000E+000, 1.6654701E+002, 3.5000000E+001, 7.6735678E-009, 4.1363563E-001
 2.4711762E-001, 5.4474383E-002, 7.5899191E-005, 1.0000000E+000, 1.6740021E+002, 3.5000000E+001, 7.5938147E-009, 4.1342096E-001
 2.4830788E-001, 5.4442618E-002, 7.7392368E-005, 1.0000000E+000, 1.6887635E+002, 3.5000000E+001, 7.6464715E-009, 4.1341154E-001
 2.4949814E-001, 5.4410727E-002, 7.8022640E-005, 1.0000000E+000, 1.7029685E+002, 3.5000000E+001, 7.7459134E-009, 4.1347335E-001
 2.5068840E-001, 5.4378709E-002, 7.7565291E-005, 1.0000000E+000, 1.7121201E+002, 3.5000000E+001, 7.8966758E-009, 4.1361067E-001
 2.5187865E-001, 5.4346566E-002, 7.6395435E-005, 1.0000000E+000, 1.7265824E+002, 3.5000000E+001, 7.8975625E-009, 4.1352217E-001
 2.5306891E-001, 5.4314298E-002, 7.5125394E-005, 1.0000000E+000, 1.7356685E+002, 3.5000000E+001, 8.1917181E-009, 4.1386524E-001
 2.5425917E-001, 5.4281904E-002, 7.4239436E-005, 1.0000000E+000, 1.7498851E+002, 3.5000000E+001, 8.1612213E-009, 4.1373261E-001
 2.5544943E-001, 5.4249386E-002, 7.3934709E-005, 1.0000000E+000, 1.7646860E+002, 3.5000000E+001, 8.3729334E-009, 4.1394745E-001
 2.5663969E-001, 5.4216744E-002, 7.4148426E-005, 1.0000000E+000, 1.7732593E+002, 3.5000000E+001, 8.5369401E-009, 4.1408935E-001
 2.5782995E-001, 5.4183977E-002, 7.4671141E-005, 1.0000000E+000, 1.7880162E+002, 3.5000000E+001, 8.7258043E-009, 4.1426107E-001
 2.5902020E-001, 5.4151087E-002, 7.5265056E-005, 1.0000000E+000, 1.7965369E+002, 3.5000000E+001, 8.8417972E-009, 4.1433047E-001
 2.6021046E-001, 5.4118073E-002, 7.5747725E-005, 1.0000000E+000, 1.8117240E+002, 3.5000000E+001, 9.1110540E-009, 4.1459908E-001
 2.6140072E-001, 5.4084937E-002, 7.6030492E-005, 1.0000000E+000, 1.8260559E+002, 3.5000000E+001, 9.2067976E-009, 4.1463660E-001
 2.6259098E-001, 5.4051678E-002, 7.6116435E-005, 1.0000000E+000, 1.8351610E+002, 3.5000000E+001, 9.3699951E-009, 4.1475883E-001
 2.6378124E-001, 5.4018296E-002, 7.6070951E-005, 1.0000000E+000, 1.8505632E+002, 3.5000000E+001, 9.2215042E-009, 4.1448405E-001
 2.6497149E-001, 5.3984792E-002, 7.5981785E-005, 1.0000000E+000, 1.8597588E+002, 3.6000000E+001, 8.7884955E-009, 4.2409750E-001
 2.6616175E-001, 5.3951167E-002, 7.5923930E-005, 1.0000000E+000, 1.8744428E+002, 3.6000000E+001, 8.9224442E-009, 4.2419146E-001
 2.6735201E-001, 5.3917420E-002, 7.5939163E-005, 1.0000000E+000, 1.8893234E+002, 3.6000000E+001, 9.6952821E-009, 4.2508734E-001
 2.6854227E-001, 5.3883553E-002, 7.6032494E-005, 1.0000000E+000, 1.8978206E+002, 3.5000000E+001, 9.5770111E-009, 4.1459403E-001
 2.6973253E-001, 5.3849565E-002, 7.6181653E-005, 1.0000000E+000, 1.9126712E+002, 3.7000000E+001, 2.4015824E-009, 4.1876776E-001
 2.7092278E-001, 5.3815456E-002, 7.6352598E-005, 1.0000000E+000, 1.9213433E+002, 3.7000000E+001, 2.4029927E-009, 4.1869491E-001
 2.7211304E-001, 5.3781228E-002, 7.6514180E-005, 1.0000000E+000, 1.9362538E+002, 3.7000000E+001, 2.7941632E-009, 4.2032558E-001
 2.7449356E-001, 5.3729646E-002, 7.6697889E-005, 1.0000000E+000, 1.9552035E+002, 3.7000000E+001, 3.4715399E-009, 4.2261421E-001
 2.7687407E-001, 5.3660474E-002, 7.6856866E-005, 1.0000000E+000, 1.9789751E+002, 3.7000000E+001, 3.8387401E-009, 4.2367056E-001
 2.7900982E-001, 5.3603371E-002, 5.6254980E-005, 1.0000000E+000, 2.0062690E+002, 3.7000000E+001, 3.9397638E-009, 4.2381383E-001
 2.8007769E-001, 5.3556312E-002, 5.9162821E-005, 1.0000000E+000, 2.0254251E+002, 3.7000000E+001, 4.9688524E-009, 4.2638564E-001
 2.8221343E-001, 5.3509016E-002, 6.1405907E-005, 1.0000000E+000, 2.0451914E+002, 3.7000000E+001, 7.5106839E-009, 4.3087575E-001
 2.8434918E-001, 5.3445642E-002, 6.4244935E-005, 1.0000000E+000, 2.0695493E+002, 3.8000000E+001, 2.4852719E-009, 4.2793345E-001
 2.8648492E-001, 5.3381894E-002, 6.5336238E-005, 1.0000000E+000, 2.0933305E+002, 3.8000000E+001, 3.1670176E-009, 4.3052868E-001
