s,Pa,m/s,,s
Time,"pres","error","iter","cpu"
 3.9851991E-001, 4.9579284E-002, 2.7755576E-017, 1.0000000E+000, 2.4044776E+002
 4.0024726E-001, 4.9514149E-002, 2.7755576E-017, 1.0000000E+000, 2.4201225E+002
 4.0283829E-001, 4.9432486E-002, 2.7755576E-017, 1.0000000E+000, 2.4384589E+002
 4.0456564E-001, 4.9350583E-002, 2.7755576E-017, 1.0000000E+000, 2.4565763E+002
 4.0629298E-001, 4.9284870E-002, 2.7755576E-017, 1.0000000E+000, 2.4720702E+002
 4.0802033E-001, 4.9218994E-002, 2.7755576E-017, 1.0000000E+000, 2.4876228E+002
 4.1061136E-001, 4.9136415E-002, 2.7755576E-017, 1.0000000E+000, 2.5056234E+002
 4.1233871E-001, 4.9053603E-002, 2.7755576E-017, 1.0000000E+000, 2.5236318E+002
 4.1406606E-001, 4.8987168E-002, 2.7755576E-017, 1.0000000E+000, 2.5392194E+002
 4.1665708E-001, 4.8903897E-002, 2.7755576E-017, 1.0000000E+000, 2.5572440E+002
 4.1838443E-001, 4.8820400E-002, 2.7755576E-017, 1.0000000E+000, 2.5753229E+002
 4.2011178E-001, 4.8753422E-002, 2.7755576E-017, 1.0000000E+000, 2.5919032E+002
 4.2261545E-001, 4.8673824E-002, 2.7755576E-017, 1.0000000E+000, 2.6101794E+002
 4.2416809E-001, 4.8600676E-002, 2.7755576E-017, 1.0000000E+000, 2.6294740E+002
 4.2649705E-001, 4.8524850E-002, 2.7755576E-017, 1.0000000E+000, 2.6475055E+002
 4.2804969E-001, 4.8448849E-002, 2.7755576E-017, 1.0000000E+000, 2.6656680E+002
 4.3037865E-001, 4.8372650E-002, 2.7755576E-017, 1.0000000E+000, 2.6837666E+002
 4.3270761E-001, 4.8280976E-002, 2.7755576E-017, 1.0000000E+000, 2.7042102E+002
 4.3426025E-001, 4.8204387E-002, 2.7755576E-017, 1.0000000E+000, 2.7223465E+002
 4.3658921E-001, 4.8127606E-002, 2.7755576E-017, 1.0000000E+000, 2.7408613E+002
 4.3814186E-001, 4.8050658E-002, 2.7755576E-017, 1.0000000E+000, 2.7589800E+002
 4.4047082E-001, 4.7973522E-002, 2.7755576E-017, 1.0000000E+000, 2.7773328E+002
 4.4202346E-001, 4.7896223E-002, 2.7755576E-017, 1.0000000E+000, 2.7957817E+002
 4.4435242E-001, 4.7818739E-002, 2.7755576E-017, 1.0000000E+000, 2.8138129E+002
 4.4668138E-001, 4.7725540E-002, 2.7755576E-017, 1.0000000E+000, 2.8343250E+002
 4.4823402E-001, 4.7647692E-002, 2.7755576E-017, 1.0000000E+000, 2.8535414E+002
 4.5056298E-001, 4.7569666E-002, 2.7755576E-017, 1.0000000E+000, 2.8716835E+002
 4.5211562E-001, 4.7491486E-002, 2.7755576E-017, 1.0000000E+000, 2.8896417E+002
 4.5444458E-001, 4.7413130E-002, 2.7755576E-017, 1.0000000E+000, 2.9075533E+002
 4.5677354E-001, 4.7318895E-002, 2.7755576E-017, 1.0000000E+000, 2.9289308E+002
 4.5832618E-001, 4.7240195E-002, 2.7755576E-017, 1.0000000E+000, 2.9469972E+002
 4.6065514E-001, 4.7161326E-002, 2.7755576E-017, 1.0000000E+000, 2.9652872E+002
 4.6220778E-001, 4.7082310E-002, 2.7755576E-017, 1.0000000E+000, 2.9838051E+002
 4.6453674E-001, 4.7003128E-002, 2.7755576E-017, 1.0000000E+000, 3.0019110E+002
 4.6608938E-001, 4.6923804E-002, 2.7755576E-017, 1.0000000E+000, 3.0199558E+002
 4.6841834E-001, 4.6844317E-002, 2.7755576E-017, 1.0000000E+000, 3.0379337E+002
 4.7074731E-001, 4.6748742E-002, 2.7755576E-017, 1.0000000E+000, 3.0586000E+002
 4.7229995E-001, 4.6668937E-002, 2.7755576E-017, 1.0000000E+000, 3.0767116E+002
 4.7462891E-001, 4.6588977E-002, 2.7755576E-017, 1.0000000E+000, 3.0946855E+002
 4.7618155E-001, 4.6508882E-002, 2.7755576E-017, 1.0000000E+000, 3.1127799E+002
 4.7851051E-001, 4.6428634E-002, 2.7755576E-017, 1.0000000E+000, 3.1308641E+002
 4.8006315E-001, 4.6348255E-002, 2.7755576E-017, 1.0000000E+000, 3.1488762E+002
 4.8239211E-001, 4.6267727E-002, 2.7755576E-017, 1.0000000E+000, 3.1679129E+002
 4.8456489E-001, 4.6179407E-002, 2.7755576E-017, 1.0000000E+000, 3.1893456E+002
 4.8665957E-001, 4.6093472E-002, 2.7755576E-017, 1.0000000E+000, 3.2105144E+002
 4.8805603E-001, 4.6020673E-002, 2.7755576E-017, 1.0000000E+000, 3.2289209E+002
 4.9015071E-001, 4.5947758E-002, 2.7755576E-017, 1.0000000E+000, 3.2470423E+002
 4.9224540E-001, 4.5860126E-002, 2.7755576E-017, 1.0000000E+000, 3.2675182E+002
 4.9434008E-001, 4.5772343E-002, 2.7755576E-017, 1.0000000E+000, 3.2882084E+002
 4.9643477E-001, 4.5684412E-002, 2.7755576E-017, 1.0000000E+000, 3.3086479E+002
 4.9852945E-001, 4.5596335E-002, 2.7755576E-017, 1.0000000E+000, 3.3292429E+002
 5.0062414E-001, 4.5508114E-002, 2.7755576E-017, 1.0000000E+000, 3.3496188E+002
 5.0202060E-001, 4.5434490E-002, 2.7755576E-017, 1.0000000E+000, 3.3678107E+002
 5.0411528E-001, 4.5360764E-002, 3.7007434E-017, 1.0000000E+000, 3.3859376E+002
 5.0620997E-001, 4.5272168E-002, 2.7755576E-017, 1.0000000E+000, 3.4063568E+002
 5.0830465E-001, 4.5183437E-002, 2.7755576E-017, 1.0000000E+000, 3.4269799E+002
 5.1039934E-001, 4.5094571E-002, 2.7755576E-017, 1.0000000E+000, 3.4473872E+002
 5.1249402E-001, 4.5005573E-002, 2.7755576E-017, 1.0000000E+000, 3.4679752E+002
 5.1458871E-001, 4.4916446E-002, 2.7755576E-017, 1.0000000E+000, 3.4884035E+002
 5.1668339E-001, 4.4827190E-002, 2.7755576E-017, 1.0000000E+000, 3.5090616E+002
 5.1807985E-001, 4.4752717E-002, 2.7755576E-017, 1.0000000E+000, 3.5274510E+002
 5.2017453E-001, 4.4678152E-002, 2.7755576E-017, 1.0000000E+000, 3.5459109E+002
 5.2226922E-001, 4.4588566E-002, 2.7755576E-017, 1.0000000E+000, 3.5665385E+002
 5.2436391E-001, 4.4498860E-002, 2.7755576E-017, 1.0000000E+000, 3.5870128E+002
 5.2645859E-001, 4.4409035E-002, 2.7755576E-017, 1.0000000E+000, 3.6080676E+002
 5.2855328E-001, 4.4319095E-002, 2.7755576E-017, 1.0000000E+000, 3.6285247E+002
 5.3064796E-001, 4.4229041E-002, 2.7755576E-017, 1.0000000E+000, 3.6492173E+002
 5.3204442E-001, 4.4153913E-002, 2.7755576E-017, 1.0000000E+000, 3.6672425E+002
 5.3413910E-001, 4.4078704E-002, 2.7755576E-017, 1.0000000E+000, 3.6852032E+002
 5.3623379E-001, 4.3988356E-002, 3.7007434E-017, 1.0000000E+000, 3.7058597E+002
 5.3832847E-001, 4.3897903E-002, 3.7007434E-017, 1.0000000E+000, 3.7270367E+002
 5.4042316E-001, 4.3807345E-002, 3.7007434E-017, 1.0000000E+000, 3.7479980E+002
 5.4251784E-001, 4.3716686E-002, 3.7007434E-017, 1.0000000E+000, 3.7684036E+002
