s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 1.7130239E-001, 5.6007416E-002, 1.3877788E-017, 1.0000000E+000, 4.6455241E+002, 1.2800000E+002, 9.0076391E-009, 7.9938444E-001
 1.7294105E-001, 5.5971076E-002, 1.3877788E-017, 1.0000000E+000, 4.6753236E+002, 1.2800000E+002, 9.1780295E-009, 7.9938276E-001
 1.7457971E-001, 5.5934422E-002, 1.3877788E-017, 1.0000000E+000, 4.7045421E+002, 1.2800000E+002, 9.3496616E-009, 7.9938105E-001
 1.7621837E-001, 5.5897454E-002, 1.3877788E-017, 1.0000000E+000, 4.7338887E+002, 1.2800000E+002, 9.5225582E-009, 7.9937933E-001
 1.7785704E-001, 5.5860173E-002, 1.3877788E-017, 1.0000000E+000, 4.7630360E+002, 1.2800000E+002, 9.6967437E-009, 7.9937759E-001
 1.7949570E-001, 5.5822578E-002, 1.3877788E-017, 1.0000000E+000, 4.7868233E+002, 1.2800000E+002, 9.8722395E-009, 7.9937585E-001
 1.8113436E-001, 5.5784671E-002, 1.3877788E-017, 1.0000000E+000, 4.8156291E+002, 1.2900000E+002, 8.5333402E-009, 7.9974865E-001
 1.8277302E-001, 5.5746451E-002, 1.3877788E-017, 1.0000000E+000, 4.8449757E+002, 1.2900000E+002, 8.6800950E-009, 7.9974369E-001
 1.8441168E-001, 5.5707919E-002, 1.3877788E-017, 1.0000000E+000, 4.8737865E+002, 1.2900000E+002, 8.8279192E-009, 7.9973877E-001
 1.8588415E-001, 5.5701225E-002, 1.3877788E-017, 1.0000000E+000, 4.9145622E+002, 1.2900000E+002, 9.0243545E-009, 7.9972405E-001
 1.8735661E-001, 5.5641347E-002, 1.3877788E-017, 1.0000000E+000, 4.9378715E+002, 1.2900000E+002, 9.1652416E-009, 7.9971629E-001
 1.8882908E-001, 5.5605557E-002, 1.3877788E-017, 1.0000000E+000, 4.9672264E+002, 1.2900000E+002, 9.3097711E-009, 7.9971005E-001
 1.9030155E-001, 5.5569504E-002, 1.3877788E-017, 1.0000000E+000, 4.9960698E+002, 1.2900000E+002, 9.4551304E-009, 7.9970390E-001
 1.9177401E-001, 5.5533200E-002, 1.3877788E-017, 1.0000000E+000, 5.0256483E+002, 1.2900000E+002, 9.6012674E-009, 7.9969780E-001
 1.9324648E-001, 5.5496645E-002, 1.3877788E-017, 1.0000000E+000, 5.0489534E+002, 1.2900000E+002, 9.7481895E-009, 7.9969177E-001
 1.9471895E-001, 5.5459841E-002, 1.3877788E-017, 1.0000000E+000, 5.0786555E+002, 1.2900000E+002, 9.8959065E-009, 7.9968579E-001
 1.9619141E-001, 5.5422786E-002, 1.3877788E-017, 1.0000000E+000, 5.1074669E+002, 1.3000000E+002, 6.1228176E-009, 7.9801182E-001
 1.9766388E-001, 5.5385482E-002, 1.3877788E-017, 1.0000000E+000, 5.1369502E+002, 1.3000000E+002, 6.2136158E-009, 7.9800578E-001
 1.9913634E-001, 5.5347929E-002, 1.3877788E-017, 1.0000000E+000, 5.1603938E+002, 1.3000000E+002, 6.3049503E-009, 7.9799985E-001
 2.0060881E-001, 5.5310128E-002, 1.3877788E-017, 1.0000000E+000, 5.1910982E+002, 1.3000000E+002, 6.3968227E-009, 7.9799401E-001
 2.0208128E-001, 5.5272078E-002, 1.3877788E-017, 1.0000000E+000, 5.2200832E+002, 1.3000000E+002, 6.4892348E-009, 7.9798826E-001
 2.0355374E-001, 5.5233781E-002, 1.3877788E-017, 1.0000000E+000, 5.2495796E+002, 1.3000000E+002, 6.5821882E-009, 7.9798259E-001
 2.0502621E-001, 5.5195236E-002, 1.3877788E-017, 1.0000000E+000, 5.2729774E+002, 1.3000000E+002, 6.6756846E-009, 7.9797699E-001
 2.0649867E-001, 5.5156444E-002, 1.3877788E-017, 1.0000000E+000, 5.3028468E+002, 1.3000000E+002, 6.7697257E-009, 7.9797147E-001
 2.0797114E-001, 5.5117405E-002, 1.3877788E-017, 1.0000000E+000, 5.3326076E+002, 1.3000000E+002, 6.8643134E-009, 7.9796602E-001
 2.0944361E-001, 5.5078121E-002, 1.3877788E-017, 1.0000000E+000, 5.3565480E+002, 1.3000000E+002, 6.9594494E-009, 7.9796064E-001
 2.1076829E-001, 5.5079468E-002, 1.3877788E-017, 1.0000000E+000, 5.3967293E+002, 1.3000000E+002, 7.0864039E-009, 7.9794567E-001
 2.1209298E-001, 5.5009785E-002, 1.3877788E-017, 1.0000000E+000, 5.4263258E+002, 1.3000000E+002, 7.1776182E-009, 7.9793842E-001
