s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.6364126E-001, 5.3957862E-002, 0.0000000E+000, 1.0000000E+000, 6.5953472E+002, 1.3000000E+002, 8.3991647E-009, 7.9086914E-001
 2.6482644E-001, 5.3919234E-002, 0.0000000E+000, 1.0000000E+000, 6.6193352E+002, 1.3000000E+002, 8.4757498E-009, 7.9086377E-001
 2.6601161E-001, 5.3877605E-002, 0.0000000E+000, 1.0000000E+000, 6.6483409E+002, 1.3000000E+002, 8.5488920E-009, 7.9085225E-001
 2.6719679E-001, 5.3833203E-002, 0.0000000E+000, 1.0000000E+000, 6.6779052E+002, 1.3000000E+002, 8.6161799E-009, 7.9083331E-001
 2.6838197E-001, 5.3786328E-002, 0.0000000E+000, 1.0000000E+000, 6.7013475E+002, 1.3000000E+002, 8.6732665E-009, 7.9080439E-001
 2.6956714E-001, 5.3737348E-002, 2.7755576E-017, 1.0000000E+000, 6.7312371E+002, 1.3000000E+002, 8.7137278E-009, 7.9076153E-001
 2.7075232E-001, 5.3686684E-002, 2.7755576E-017, 1.0000000E+000, 6.7546782E+002, 1.3000000E+002, 8.7305065E-009, 7.9070035E-001
 2.7312267E-001, 5.3608506E-002, 2.7755576E-017, 1.0000000E+000, 6.7960393E+002, 1.3000000E+002, 8.7104895E-009, 7.9057460E-001
 2.7430785E-001, 5.3529419E-002, 2.7755576E-017, 1.0000000E+000, 6.8372857E+002, 1.3000000E+002, 8.7021361E-009, 7.9045546E-001
 2.7667820E-001, 5.3451165E-002, 2.7755576E-017, 1.0000000E+000, 6.8782833E+002, 1.3000000E+002, 8.8490880E-009, 7.9044329E-001
 2.7892800E-001, 5.3363948E-002, 2.7755576E-017, 1.0000000E+000, 6.9358475E+002, 1.3000000E+002, 9.2743828E-009, 7.9056299E-001
 2.8105725E-001, 5.3271345E-002, 2.7755576E-017, 1.0000000E+000, 6.9953023E+002, 1.3000000E+002, 9.6893575E-009, 7.9066549E-001
 2.8212187E-001, 5.3217451E-002, 2.7755576E-017, 1.0000000E+000, 7.0367235E+002, 1.3000000E+002, 9.8720996E-009, 7.9067748E-001
 2.8425112E-001, 5.3172182E-002, 2.7755576E-017, 1.0000000E+000, 7.0780245E+002, 1.3000000E+002, 9.9549447E-009, 7.9063286E-001
