s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.2600000E+000, 9.4747726E-004, 2.9861614E-003, 3.4642614E-004, 4.9363598E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3386699E-004
 1.2660000E+000, 9.4416554E-004, 3.0108353E-003, 3.4637795E-004, 4.8849159E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3382346E-004
 1.2700000E+000, 9.4091801E-004, 3.0354728E-003, 3.4622507E-004, 4.8058564E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3378003E-004
 1.2760000E+000, 9.3771743E-004, 3.0600812E-003, 3.4598861E-004, 4.7112296E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3373670E-004
 1.2800000E+000, 9.3453376E-004, 3.0846778E-003, 3.4571303E-004, 4.6122781E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3369345E-004
 1.2860000E+000, 9.3134065E-004, 3.1092800E-003, 3.4543164E-004, 4.5140136E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3365027E-004
 1.2900000E+000, 9.2811327E-004, 3.1339065E-003, 3.4517760E-004, 4.4180866E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3360713E-004
 1.2960000E+000, 9.2481613E-004, 3.1585855E-003, 3.4498887E-004, 4.3240600E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3356402E-004
 1.3000000E+000, 9.2143047E-004, 3.1833344E-003, 3.4488382E-004, 4.2297831E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3352091E-004
 1.3060000E+000, 9.1791118E-004, 3.2081926E-003, 3.4489978E-004, 4.1326408E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3347780E-004
 1.3100000E+000, 9.1424565E-004, 3.2331737E-003, 3.4503825E-004, 4.0312208E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3343465E-004
 1.3160000E+000, 9.1037825E-004, 3.2583279E-003, 3.4532566E-004, 3.9241906E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3339144E-004
 1.3200000E+000, 9.0630305E-004, 3.2836621E-003, 3.4573993E-004, 3.8129689E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3334816E-004
 1.3260000E+000, 9.0195454E-004, 3.3092333E-003, 3.4627635E-004, 3.7514342E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3330476E-004
 1.3300000E+000, 8.9733643E-004, 3.3350364E-003, 3.4688060E-004, 3.8927398E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3326124E-004
 1.3360000E+000, 8.9237847E-004, 3.3611258E-003, 3.4749061E-004, 3.9702377E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3321758E-004
 1.3400000E+000, 8.8709972E-004, 3.3874764E-003, 3.4802042E-004, 3.9468981E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3317378E-004
 1.3460000E+000, 8.8143530E-004, 3.4141254E-003, 3.4833723E-004, 3.8080369E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3312981E-004
 1.3500000E+000, 8.7542448E-004, 3.4410231E-003, 3.4834884E-004, 3.5750174E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3308570E-004
 1.3560000E+000, 8.6901786E-004, 3.4681752E-003, 3.4787243E-004, 3.3299281E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3304145E-004
 1.3600000E+000, 8.6227300E-004, 3.4955123E-003, 3.4685551E-004, 3.1027587E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3299710E-004
 1.3660000E+000, 8.5515898E-004, 3.5230049E-003, 3.4511377E-004, 3.0537054E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3295268E-004
 1.3700000E+000, 8.4774157E-004, 3.5505782E-003, 3.4266894E-004, 3.1573010E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3290823E-004
 1.3760000E+000, 8.4000227E-004, 3.5781754E-003, 3.3937476E-004, 3.3504982E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3286379E-004
 1.3800000E+000, 8.3200263E-004, 3.6057331E-003, 3.3532186E-004, 3.4805743E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3281939E-004
 1.3860000E+000, 8.2372683E-004, 3.6331791E-003, 3.3040825E-004, 3.5304318E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3277510E-004
 1.3900000E+000, 8.1522428E-004, 3.6604723E-003, 3.2476054E-004, 3.5036378E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3273093E-004
 1.3960000E+000, 8.0647394E-004, 3.6875340E-003, 3.1830508E-004, 3.3832958E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3268693E-004
 1.4000000E+000, 7.9751182E-004, 3.7143481E-003, 3.1117289E-004, 3.3039103E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3264310E-004
 1.4060000E+000, 7.8830758E-004, 3.7408340E-003, 3.0330026E-004, 3.3746710E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3259951E-004
 1.4100000E+000, 7.7888707E-004, 3.7669972E-003, 2.9480505E-004, 3.2887627E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3255613E-004
 1.4160000E+000, 7.6920977E-004, 3.7927556E-003, 2.8562183E-004, 3.0150857E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3251303E-004
 1.4200000E+000, 7.5929624E-004, 3.8181314E-003, 2.7585329E-004, 2.5824696E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3247017E-004
 1.4260000E+000, 7.4909640E-004, 3.8430404E-003, 2.6543198E-004, 2.3403112E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3242760E-004
 1.4300000E+000, 7.3862963E-004, 3.8675174E-003, 2.5445314E-004, 2.2884799E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3238531E-004
 1.4360000E+000, 7.2783702E-004, 3.8914757E-003, 2.4285341E-004, 2.1643581E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3234333E-004
 1.4400000E+000, 7.1673997E-004, 3.9149602E-003, 2.3072552E-004, 2.5303909E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3230163E-004
 1.4460000E+000, 7.0527233E-004, 3.9378814E-003, 2.1801125E-004, 3.2638032E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3226026E-004
 1.4500000E+000, 6.9346094E-004, 3.9602912E-003, 2.0479746E-004, 3.9349810E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3221918E-004
 1.4560000E+000, 6.8123607E-004, 3.9820948E-003, 1.9102536E-004, 4.4962328E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3217844E-004
 1.4600000E+000, 6.6863357E-004, 4.0033481E-003, 1.7677287E-004, 4.9322467E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3213802E-004
 1.4660000E+000, 6.5558502E-004, 4.0239471E-003, 1.6197812E-004, 5.1999548E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3209795E-004
 1.4700000E+000, 6.4213683E-004, 4.0439494E-003, 1.4671431E-004, 5.3057806E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3205821E-004
 1.4760000E+000, 6.2822543E-004, 4.0632397E-003, 1.3092189E-004, 5.2197472E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3201886E-004
 1.4800000E+000, 6.1390620E-004, 4.0818785E-003, 1.1467603E-004, 4.9681730E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3197987E-004
 1.4860000E+000, 5.9912139E-004, 4.0997389E-003, 9.7926524E-005, 4.5405757E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3194130E-004
 1.4900000E+000, 5.8393181E-004, 4.1168877E-003, 8.0752763E-005, 3.9786682E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3190313E-004
 1.4960000E+000, 5.6828484E-004, 4.1331878E-003, 6.3115436E-005, 3.4547753E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3186654E-004
 1.5000000E+000, 5.5224351E-004, 4.1487148E-003, 4.5100585E-005, 3.3516987E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3183066E-004
 1.5060000E+000, 5.3575951E-004, 4.1633241E-003, 2.6688674E-005, 3.2408813E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3179529E-004
 1.5100000E+000, 5.1889600E-004, 4.1771019E-003, 7.9652277E-006, 3.0737180E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3176038E-004
 1.5160000E+000, 5.0160837E-004, 4.1898986E-003,-1.1060995E-005, 2.8521289E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3172603E-004
 1.5200000E+000, 4.8395828E-004, 4.2018130E-003,-3.0293097E-005, 2.5929038E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3169217E-004
 1.5260000E+000, 4.6590347E-004, 4.2126960E-003,-4.9673300E-005, 2.6366141E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3165889E-004
 1.5300000E+000, 4.4750202E-004, 4.2226618E-003,-6.9087294E-005, 3.1568515E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3162611E-004
 1.5360000E+000, 4.2871093E-004, 4.2315708E-003,-8.8402294E-005, 3.5723384E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3159392E-004
 1.5400000E+000, 4.0958212E-004, 4.2395567E-003,-1.0748505E-004, 3.8645148E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3156224E-004
 1.5460000E+000, 3.9006674E-004, 4.2465027E-003,-1.2610282E-004, 3.9949553E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3153111E-004
 1.5500000E+000, 3.7020811E-004, 4.2525653E-003,-1.4411229E-004, 3.9738510E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3150045E-004
 1.5560000E+000, 3.4994470E-004, 4.2576672E-003,-1.6116475E-004, 3.7792652E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3147028E-004
 1.5600000E+000, 3.2930973E-004, 4.2619886E-003,-1.7712825E-004, 3.4416851E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3144049E-004
 1.5660000E+000, 3.0822120E-004, 4.2655095E-003,-1.9153753E-004, 3.0164622E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3141105E-004
 1.5700000E+000, 2.8670253E-004, 4.2684300E-003,-2.0430416E-004, 2.9647842E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3138185E-004
 1.5760000E+000, 2.6464399E-004, 4.2708036E-003,-2.1486546E-004, 2.9867301E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3135280E-004
 1.5800000E+000, 2.4206256E-004, 4.2728404E-003,-2.2321510E-004, 2.9269802E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3132378E-004
 1.5860000E+000, 2.1881633E-004, 4.2746773E-003,-2.2873360E-004, 2.7740791E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3129465E-004
 1.5900000E+000, 1.9492301E-004, 4.2765179E-003,-2.3153533E-004, 2.5423741E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3126528E-004
 1.5960000E+000, 1.7020925E-004, 4.2785832E-003,-2.3100446E-004, 2.3227717E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3123546E-004
 1.6000000E+000, 1.4470370E-004, 4.2810479E-003,-2.2740666E-004, 2.2675136E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3120510E-004
 1.6060000E+000, 1.1820771E-004, 4.2842070E-003,-2.2020413E-004, 2.2820865E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3117394E-004
 1.6100000E+000, 9.0771522E-005, 4.2881817E-003,-2.0982811E-004, 2.5494923E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3114191E-004
 1.6160000E+000, 6.2180827E-005, 4.2933199E-003,-1.9589608E-004, 2.8571697E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3110871E-004
 1.6200000E+000, 3.2514949E-005, 4.2996676E-003,-1.7899421E-004, 3.0709671E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3107434E-004
 1.6260000E+000, 1.5537068E-006, 4.3075970E-003,-1.5896074E-004, 3.1791656E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3103849E-004
 1.6300000E+000,-3.0592269E-005, 4.3170642E-003,-1.3649639E-004, 3.1993058E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3100120E-004
 1.6360000E+000,-6.4141866E-005, 4.3284338E-003,-1.1169962E-004, 3.1365667E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3096217E-004
 1.6400000E+000,-9.8955876E-005, 4.3415667E-003,-8.5318211E-005, 3.0648893E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3092153E-004
 1.6460000E+000,-1.3524783E-004, 4.3567890E-003,-5.7715134E-005, 2.9215464E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3087898E-004
 1.6500000E+000,-1.7285526E-004, 4.3738716E-003,-2.9600454E-005, 2.6991968E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3083472E-004
 1.6560000E+000,-2.1198398E-004, 4.3930745E-003,-1.5704710E-006, 2.3946667E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3078851E-004
 1.6600000E+000,-2.5245355E-004, 4.4140929E-003, 2.5789932E-005, 2.0312885E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3074060E-004
 1.6660000E+000,-2.9445950E-004, 4.4370987E-003, 5.1714038E-005, 1.7428993E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3069079E-004
 1.6700000E+000,-3.3780748E-004, 4.4617343E-003, 7.5819508E-005, 1.7051795E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3063938E-004
 1.6760000E+000,-3.8267947E-004, 4.4880698E-003, 9.7257438E-005, 1.6700321E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3058625E-004
 1.6800000E+000,-4.2887089E-004, 4.5157235E-003, 1.1590505E-004, 1.6220099E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3053171E-004
 1.6860000E+000,-4.7654770E-004, 4.5446616E-003, 1.3093397E-004, 1.5645344E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3047571E-004
 1.6900000E+000,-5.2550003E-004, 4.5745119E-003, 1.4250634E-004, 1.5238942E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3041856E-004
 1.6960000E+000,-5.7587808E-004, 4.6051476E-003, 1.4991224E-004, 1.8000766E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3036027E-004
 1.7000000E+000,-6.2747324E-004, 4.6362397E-003, 1.5357935E-004, 2.1424818E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3030113E-004
 1.7060000E+000,-6.8042313E-004, 4.6675896E-003, 1.5298223E-004, 2.4867164E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3024119E-004
 1.7100000E+000,-7.3452640E-004, 4.6989393E-003, 1.4874680E-004, 2.8215814E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3018069E-004
 1.7160000E+000,-7.8991178E-004, 4.7300429E-003, 1.4054991E-004, 3.1298455E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3011973E-004
 1.7200000E+000,-8.4638824E-004, 4.7607290E-003, 1.2911732E-004, 3.3979836E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3005849E-004
 1.7260000E+000,-9.0407743E-004, 4.7907261E-003, 1.1430372E-004, 3.5970837E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2999708E-004
 1.7300000E+000,-9.6279842E-004, 4.8199516E-003, 9.6836855E-005, 3.7128763E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2993561E-004
 1.7360000E+000,-1.0226653E-003, 4.8481238E-003, 7.6703840E-005, 3.7069042E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2987421E-004
 1.7400000E+000,-1.0835058E-003, 4.8752415E-003, 5.4560372E-005, 3.5752538E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2981294E-004
 1.7460000E+000,-1.1454248E-003, 4.9010222E-003, 3.0477595E-005, 3.2902678E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2975191E-004
 1.7500000E+000,-1.2082573E-003, 4.9255333E-003, 4.9951214E-006, 2.8773800E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2969115E-004
 1.7560000E+000,-1.2720978E-003, 4.9484963E-003,-2.1775748E-005, 2.3459019E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2963077E-004
 1.7600000E+000,-1.3367877E-003, 4.9700319E-003,-4.9429249E-005, 1.9745021E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2957076E-004
 1.7660000E+000,-1.4024094E-003, 4.9898661E-003,-7.7849374E-005, 1.9879587E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2951121E-004
 1.7700000E+000,-1.4688108E-003, 5.0081591E-003,-1.0675933E-004, 1.9557710E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2945209E-004
 1.7760000E+000,-1.5360613E-003, 5.0246395E-003,-1.3605883E-004, 1.8715365E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2939350E-004
 1.7800000E+000,-1.6040167E-003, 5.0394955E-003,-1.6557626E-004, 2.0288350E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2933539E-004
 1.7860000E+000,-1.6727336E-003, 5.0524576E-003,-1.9522892E-004, 2.3578168E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2927784E-004
 1.7900000E+000,-1.7420782E-003, 5.0637351E-003,-2.2491660E-004, 2.6396063E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2922080E-004
 1.7960000E+000,-1.8120968E-003, 5.0730618E-003,-2.5456299E-004, 2.8469785E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2916436E-004
 1.8000000E+000,-1.8826686E-003, 5.0806650E-003,-2.8410912E-004, 2.9733836E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2910843E-004
 1.8060000E+000,-1.9538336E-003, 5.0862865E-003,-3.1347266E-004, 2.9934945E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2905309E-004
 1.8100000E+000,-2.0254861E-003, 5.0901696E-003,-3.4261984E-004, 2.9133966E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2899827E-004
 1.8160000E+000,-2.0976636E-003, 5.0920690E-003,-3.7145882E-004, 2.7869565E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2894403E-004
 1.8200000E+000,-2.1702757E-003, 5.0922417E-003,-3.9997909E-004, 2.8155225E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2889028E-004
 1.8260000E+000,-2.2433597E-003, 5.0904585E-003,-4.2808642E-004, 2.8092012E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2883708E-004
 1.8300000E+000,-2.3168380E-003, 5.0869850E-003,-4.5579757E-004, 2.7423598E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2878432E-004
 1.8360000E+000,-2.3907481E-003, 5.0816089E-003,-4.8302714E-004, 2.6198761E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2873206E-004
 1.8400000E+000,-2.4650208E-003, 5.0745970E-003,-5.0981947E-004, 2.5240299E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2868020E-004
 1.8460000E+000,-2.5396911E-003, 5.0657514E-003,-5.3610503E-004, 2.3876920E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2862876E-004
 1.8500000E+000,-2.6146937E-003, 5.0553337E-003,-5.6194875E-004, 2.2033088E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2857767E-004
 1.8560000E+000,-2.6900564E-003, 5.0431562E-003,-5.8729671E-004, 1.9715386E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2852694E-004
 1.8600000E+000,-2.7657142E-003, 5.0294704E-003,-6.1222294E-004, 1.7064635E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2847650E-004
 1.8660000E+000,-2.8416825E-003, 5.0140949E-003,-6.3668322E-004, 1.8223061E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2842637E-004
 1.8700000E+000,-2.9178953E-003, 4.9972691E-003,-6.6074969E-004, 2.1205356E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2837648E-004
 1.8760000E+000,-2.9943510E-003, 4.9788159E-003,-6.8437948E-004, 2.3420351E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2832686E-004
 1.8800000E+000,-3.0709832E-003, 4.9589633E-003,-7.0763530E-004, 2.4986929E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2827744E-004
 1.8860000E+000,-3.1477705E-003, 4.9375382E-003,-7.3046691E-004, 2.5872220E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2822825E-004
