s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.5670980E-001, 8.7193137E-002, 0.0000000E+000, 6.2102302E-002, 1.2453436E-001, 1.8189209E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6026723E-001, 9.0569326E-002, 0.0000000E+000, 6.2662348E-002, 1.2994998E-001, 2.0205286E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6382466E-001, 9.3881148E-002, 0.0000000E+000, 6.3229417E-002, 1.2813942E-001, 2.0226557E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6738209E-001, 9.6925871E-002, 0.0000000E+000, 6.3792021E-002, 1.1840590E-001, 2.1306587E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7093953E-001, 1.0008451E-001, 0.0000000E+000, 6.4368460E-002, 1.2377027E-001, 2.1588129E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7449696E-001, 1.0315800E-001, 0.0000000E+000, 6.4948844E-002, 1.2141917E-001, 2.2610917E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7805439E-001, 1.0613856E-001, 0.0000000E+000, 6.5532541E-002, 1.1880596E-001, 2.4386834E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8161182E-001, 1.0882604E-001, 0.0000000E+000, 6.6109292E-002, 1.0832611E-001, 2.7036099E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8516925E-001, 1.1160533E-001, 0.0000000E+000, 6.6698811E-002, 1.1307136E-001, 2.7584934E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8872668E-001, 1.1427938E-001, 0.0000000E+000, 6.7291920E-002, 1.1017096E-001, 2.8286162E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9228412E-001, 1.1664642E-001, 0.0000000E+000, 6.7877942E-002, 9.9332044E-002, 2.9369201E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9584155E-001, 1.1909002E-001, 0.0000000E+000, 6.8476256E-002, 1.0366871E-001, 2.7939682E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9903587E-001, 1.2117346E-001, 0.0000000E+000, 6.9016368E-002, 1.0051419E-001, 2.2149542E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0223019E-001, 1.2188416E-001, 0.0000000E+000, 6.9347420E-002, 3.4952363E-002, 2.4116497E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0542451E-001, 1.2194204E-001, 0.0000000E+000, 6.9576961E-002, 4.3959405E-003, 2.7031111E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0861883E-001, 1.2182254E-001, 0.0000000E+000, 6.9807572E-002,-2.0671214E-003, 3.2701897E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1181315E-001, 1.2171576E-001, 0.0000000E+000, 7.0030414E-002,-1.1166623E-003, 3.9060611E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1500747E-001, 1.2153275E-001, 0.0000000E+000, 7.0251619E-002,-3.4087622E-003, 4.2174572E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1820179E-001, 1.2126839E-001, 0.0000000E+000, 7.0470158E-002,-5.8931050E-003, 4.2807903E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2139611E-001, 1.2091903E-001, 0.0000000E+000, 7.0685212E-002,-8.5249804E-003, 4.1917411E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2459043E-001, 1.2048308E-001, 0.0000000E+000, 7.0896422E-002,-1.1230098E-002, 3.9630079E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
