s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 2.2400000E-001, 2.9614106E-001, 3.4930455E-001, 4.0623686E-001, 9.8224819E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2600000E-001, 2.9680217E-001, 3.5009068E-001, 4.0622384E-001, 9.9464079E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.2800000E-001, 2.9746336E-001, 3.5087641E-001, 4.0629951E-001, 9.6505590E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3000000E-001, 2.9812479E-001, 3.5166190E-001, 4.0644525E-001, 9.6669636E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3200000E-001, 2.9878651E-001, 3.5244719E-001, 4.0658113E-001, 9.6307006E-006, 8.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3400000E-001, 2.9944839E-001, 3.5323216E-001, 4.0671610E-001, 9.8533258E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3600000E-001, 3.0011026E-001, 3.5401664E-001, 4.0678394E-001, 9.7753210E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.3800000E-001, 3.0077198E-001, 3.5480050E-001, 4.0679531E-001, 9.6965663E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4000000E-001, 3.0143347E-001, 3.5558367E-001, 4.0681974E-001, 9.6472535E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4200000E-001, 3.0209468E-001, 3.5636612E-001, 4.0685259E-001, 9.6457506E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 2.4400000E-001, 3.0275562E-001, 3.5714788E-001, 4.0696180E-001, 9.6355293E-006, 7.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
