s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.2600000E+000, 9.4014385E-004, 2.9907102E-003, 3.4572508E-004, 5.2041704E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3386257E-004
 1.2660000E+000, 9.3666150E-004, 3.0154331E-003, 3.4545579E-004, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3381897E-004
 1.2700000E+000, 9.3325465E-004, 3.0400960E-003, 3.4508956E-004, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3377548E-004
 1.2760000E+000, 9.2990572E-004, 3.0647046E-003, 3.4465596E-004, 1.1564823E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3373210E-004
 1.2800000E+000, 9.2658121E-004, 3.0892816E-003, 3.4420249E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3368882E-004
 1.2860000E+000, 9.2325303E-004, 3.1138444E-003, 3.4376894E-004, 2.5442611E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3364561E-004
 1.2900000E+000, 9.1989290E-004, 3.1384168E-003, 3.4338687E-004, 3.1225023E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3360246E-004
 1.2960000E+000, 9.1646228E-004, 3.1630287E-003, 3.4309749E-004, 3.9320399E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3355934E-004
 1.3000000E+000, 9.1293938E-004, 3.1877018E-003, 3.4291417E-004, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3351624E-004
 1.3060000E+000, 9.0927497E-004, 3.2124781E-003, 3.4287380E-004, 2.5442611E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3347312E-004
 1.3100000E+000, 9.0545437E-004, 3.2373747E-003, 3.4297038E-004, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3342996E-004
 1.3160000E+000, 9.0141748E-004, 3.2624441E-003, 3.4322471E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3338674E-004
 1.3200000E+000, 8.9715811E-004, 3.2876949E-003, 3.4360465E-004, 1.7347235E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3334344E-004
 1.3260000E+000, 8.9260750E-004, 3.3131850E-003, 3.4409210E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3330001E-004
 1.3300000E+000, 8.8777191E-004, 3.3389078E-003, 3.4462058E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3325647E-004
 1.3360000E+000, 8.8258125E-004, 3.3649145E-003, 3.4510623E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3321277E-004
 1.3400000E+000, 8.7706036E-004, 3.3911755E-003, 3.4545326E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3316893E-004
 1.3460000E+000, 8.7114958E-004, 3.4177187E-003, 3.4550441E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3312493E-004
 1.3500000E+000, 8.6489592E-004, 3.4444880E-003, 3.4516749E-004, 1.7347235E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3308080E-004
 1.3560000E+000, 8.5825998E-004, 3.4714751E-003, 3.4424283E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3303655E-004
 1.3600000E+000, 8.5130629E-004, 3.4986053E-003, 3.4269257E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3299224E-004
 1.3660000E+000, 8.4401633E-004, 3.5258333E-003, 3.4033105E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3294788E-004
 1.3700000E+000, 8.3645910E-004, 3.5530836E-003, 3.3720612E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3290354E-004
 1.3760000E+000, 8.2862775E-004, 3.5802851E-003, 3.3318649E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3285925E-004
 1.3800000E+000, 8.2058152E-004, 3.6073808E-003, 3.2839225E-004, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3281506E-004
 1.3860000E+000, 8.1231247E-004, 3.6342891E-003, 3.2274835E-004, 1.5034270E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3277102E-004
 1.3900000E+000, 8.0386215E-004, 3.6609816E-003, 3.1640567E-004, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3272715E-004
 1.3960000E+000, 7.9521172E-004, 3.6873777E-003, 3.0932277E-004, 1.5034270E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3268349E-004
 1.4000000E+000, 7.8638539E-004, 3.7134779E-003, 3.0164255E-004, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3264005E-004
 1.4060000E+000, 7.7734920E-004, 3.7392066E-003, 2.9332986E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3259687E-004
 1.4100000E+000, 7.6811628E-004, 3.7645865E-003, 2.8449804E-004, 1.7347235E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3255392E-004
 1.4160000E+000, 7.5863847E-004, 3.7895454E-003, 2.7509858E-004, 3.0068540E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3251125E-004
 1.4200000E+000, 7.4892605E-004, 3.8141188E-003, 2.6521465E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3246883E-004
 1.4260000E+000, 7.3892014E-004, 3.8382339E-003, 2.5478154E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3242670E-004
 1.4300000E+000, 7.2863435E-004, 3.8619327E-003, 2.4386799E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3238483E-004
 1.4360000E+000, 7.1800191E-004, 3.8851388E-003, 2.3240506E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3234325E-004
 1.4400000E+000, 7.0704258E-004, 3.9078988E-003, 2.2046367E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3230193E-004
 1.4460000E+000, 6.9568286E-004, 3.9301322E-003, 2.0798271E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3226091E-004
 1.4500000E+000, 6.8394951E-004, 3.9518908E-003, 1.9503975E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3222016E-004
 1.4560000E+000, 6.7176307E-004, 3.9730909E-003, 1.8158416E-004, 5.0885222E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3217971E-004
 1.4600000E+000, 6.5915794E-004, 3.9937889E-003, 1.6769543E-004, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3213954E-004
 1.4660000E+000, 6.4605004E-004, 4.0138984E-003, 1.5333052E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3209967E-004
 1.4700000E+000, 6.3248212E-004, 4.0334798E-003, 1.3856579E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3206008E-004
 1.4760000E+000, 6.1836727E-004, 4.0524430E-003, 1.2336340E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3202081E-004
 1.4800000E+000, 6.0375695E-004, 4.0708518E-003, 1.0779471E-004, 1.7347235E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3198182E-004
 1.4860000E+000, 5.8856348E-004, 4.0886112E-003, 9.1826319E-005, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3194316E-004
 1.4900000E+000, 5.7284713E-004, 4.1057876E-003, 7.5525199E-005, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3190480E-004
 1.4960000E+000, 5.5652183E-004, 4.1222802E-003, 5.8861690E-005, 5.7824116E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3186790E-004
 1.5000000E+000, 5.3965634E-004, 4.1381581E-003, 4.1909966E-005, 6.9388939E-018, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3183156E-004
 1.5060000E+000, 5.2216839E-004, 4.1533143E-003, 2.4657537E-005, 1.1564823E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3179558E-004
 1.5100000E+000, 5.0413382E-004, 4.1678220E-003, 7.1796510E-006, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3175992E-004
 1.5160000E+000, 4.8547501E-004, 4.1815704E-003,-1.0497964E-005, 1.1564823E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3172464E-004
 1.5200000E+000, 4.6627215E-004, 4.1946405E-003,-2.8284420E-005, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3168969E-004
 1.5260000E+000, 4.4645150E-004, 4.2069234E-003,-4.6098213E-005, 4.3946328E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3165513E-004
 1.5300000E+000, 4.2609455E-004, 4.2185114E-003,-6.3831874E-005, 5.7245875E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3162091E-004
 1.5360000E+000, 4.0513001E-004, 4.2293058E-003,-8.1330318E-005, 7.8640798E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3158706E-004
 1.5400000E+000, 3.8363865E-004, 4.2394132E-003,-9.8477413E-005, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3155354E-004
 1.5460000E+000, 3.6155069E-004, 4.2487540E-003,-1.1503285E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3152038E-004
 1.5500000E+000, 3.3894530E-004, 4.2574495E-003,-1.3088612E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3148750E-004
 1.5560000E+000, 3.1575327E-004, 4.2654494E-003,-1.4570542E-004, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3145491E-004
 1.5600000E+000, 2.9205115E-004, 4.2728886E-003,-1.5940230E-004, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3142255E-004
 1.5660000E+000, 2.6776775E-004, 4.2797573E-003,-1.7155131E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3139037E-004
 1.5700000E+000, 2.4297476E-004, 4.2862017E-003,-1.8210354E-004, 1.0408341E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3135831E-004
 1.5760000E+000, 2.1759386E-004, 4.2922654E-003,-1.9054586E-004, 6.0137081E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3132630E-004
 1.5800000E+000, 1.9168920E-004, 4.2981024E-003,-1.9689183E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3129424E-004
 1.5860000E+000, 1.6516860E-004, 4.3038215E-003,-2.0056473E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3126203E-004
 1.5900000E+000, 1.3808794E-004, 4.3095764E-003,-2.0167298E-004, 3.1225023E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3122959E-004
 1.5960000E+000, 1.1033556E-004, 4.3155484E-003,-1.9962772E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3119673E-004
 1.6000000E+000, 8.1961904E-005, 4.3218762E-003,-1.9466987E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3116339E-004
 1.6060000E+000, 5.2833451E-005, 4.3288111E-003,-1.8627551E-004, 5.0885222E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3112934E-004
 1.6100000E+000, 2.3001055E-005, 4.3364570E-003,-1.7484590E-004, 6.2450045E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3109453E-004
 1.6160000E+000,-7.6896999E-006, 4.3451211E-003,-1.6000901E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3105871E-004
 1.6200000E+000,-3.9180973E-005, 4.3548507E-003,-1.4232706E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3102185E-004
 1.6260000E+000,-7.1645368E-005, 4.3659848E-003,-1.2165459E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3098368E-004
 1.6300000E+000,-1.0501276E-004, 4.3784959E-003,-9.8677454E-005, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3094423E-004
 1.6360000E+000,-1.3947083E-004, 4.3927251E-003,-7.3519951E-005, 7.8640798E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3090321E-004
 1.6400000E+000,-1.7493375E-004, 4.4085593E-003,-4.6920057E-005, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3086073E-004
 1.6460000E+000,-2.1160095E-004, 4.4263100E-003,-1.9273368E-005, 5.0885222E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3081651E-004
 1.6500000E+000,-2.4936868E-004, 4.4457788E-003, 8.7219143E-006, 6.2450045E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3077072E-004
 1.6560000E+000,-2.8844412E-004, 4.4672182E-003, 3.6438161E-005, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3072310E-004
 1.6600000E+000,-3.2870399E-004, 4.4903552E-003, 6.3312913E-005, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3067390E-004
 1.6660000E+000,-3.7035819E-004, 4.5153611E-003, 8.8561950E-005, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3062290E-004
 1.6700000E+000,-4.1326326E-004, 4.5419088E-003, 1.1184242E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3057040E-004
 1.6760000E+000,-4.5762678E-004, 4.5700761E-003, 1.3231577E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3051624E-004
 1.6800000E+000,-5.0328650E-004, 4.5995114E-003, 1.4991625E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3046072E-004
 1.6860000E+000,-5.5044439E-004, 4.6302001E-003, 1.6386255E-004, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3040377E-004
 1.6900000E+000,-5.9892339E-004, 4.6618000E-003, 1.7438133E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3034569E-004
 1.6960000E+000,-6.4891912E-004, 4.6942183E-003, 1.8084123E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3028644E-004
 1.7000000E+000,-7.0024478E-004, 4.7271541E-003, 1.8372112E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3022630E-004
 1.7060000E+000,-7.5308989E-004, 4.7604573E-003, 1.8258485E-004, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3016528E-004
 1.7100000E+000,-8.0726125E-004, 4.7938913E-003, 1.7807461E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3010362E-004
 1.7160000E+000,-8.6294063E-004, 4.8272684E-003, 1.6994198E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3004136E-004
 1.7200000E+000,-9.1992914E-004, 4.8604260E-003, 1.5888740E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2997868E-004
 1.7260000E+000,-9.7839674E-004, 4.8931535E-003, 1.4481154E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2991563E-004
 1.7300000E+000,-1.0381389E-003, 4.9253605E-003, 1.2838515E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2985237E-004
 1.7360000E+000,-1.0993093E-003, 4.9568231E-003, 1.0961102E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2978895E-004
 1.7400000E+000,-1.1616993E-003, 4.9875152E-003, 8.9071457E-005, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2972548E-004
 1.7460000E+000,-1.2254426E-003, 5.0172041E-003, 6.6824721E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2966202E-004
 1.7500000E+000,-1.2903295E-003, 5.0459177E-003, 4.3333257E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2959863E-004
 1.7560000E+000,-1.3564716E-003, 5.0734155E-003, 1.8670347E-005, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2953540E-004
 1.7600000E+000,-1.4236626E-003, 5.0997682E-003,-6.8271472E-006, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2947236E-004
 1.7660000E+000,-1.4919910E-003, 5.1247266E-003,-3.3096564E-005, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2940959E-004
 1.7700000E+000,-1.5612584E-003, 5.1483951E-003,-5.9909138E-005, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2934709E-004
 1.7760000E+000,-1.6315321E-003, 5.1705147E-003,-8.7220169E-005, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2928497E-004
 1.7800000E+000,-1.7026262E-003, 5.1912176E-003,-1.1487942E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2922321E-004
 1.7860000E+000,-1.7745888E-003, 5.2102358E-003,-1.4285431E-004, 1.8503717E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2916190E-004
 1.7900000E+000,-1.8472508E-003, 5.2277261E-003,-1.7104420E-004, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2910102E-004
 1.7960000E+000,-1.9206433E-003, 5.2434131E-003,-1.9941946E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2904067E-004
 1.8000000E+000,-1.9946156E-003, 5.2574760E-003,-2.2790972E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2898080E-004
 1.8060000E+000,-2.0691830E-003, 5.2696346E-003,-2.5648269E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2892151E-004
 1.8100000E+000,-2.1442132E-003, 5.2800884E-003,-2.8508885E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2886275E-004
 1.8160000E+000,-2.2197067E-003, 5.2885545E-003,-3.1369151E-004, 1.3877788E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2880462E-004
 1.8200000E+000,-2.2955494E-003, 5.2952510E-003,-3.4225706E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2874706E-004
 1.8260000E+000,-2.3717281E-003, 5.2998950E-003,-3.7074327E-004, 2.3129646E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2869017E-004
 1.8300000E+000,-2.4481472E-003, 5.3027216E-003,-3.9912848E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2863387E-004
 1.8360000E+000,-2.5247825E-003, 5.3034520E-003,-4.2736211E-004, 3.2381505E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2857825E-004
 1.8400000E+000,-2.6015579E-003, 5.3023366E-003,-4.5543082E-004, 2.0816682E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2852324E-004
 1.8460000E+000,-2.6784408E-003, 5.2991052E-003,-4.8327293E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2846893E-004
 1.8500000E+000,-2.7553748E-003, 5.2940220E-003,-5.1088255E-004, 3.4694470E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2841522E-004
 1.8560000E+000,-2.8323219E-003, 5.2868293E-003,-5.3818698E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2836220E-004
 1.8600000E+000,-2.9092439E-003, 5.2778020E-003,-5.6519045E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2830976E-004
 1.8660000E+000,-2.9860984E-003, 5.2666975E-003,-5.9181318E-004, 4.6259293E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2825798E-004
 1.8700000E+000,-3.0628623E-003, 5.2537972E-003,-6.1807317E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2820676E-004
 1.8760000E+000,-3.1394889E-003, 5.2388745E-003,-6.4388898E-004, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2815616E-004
 1.8800000E+000,-3.2159666E-003, 5.2222123E-003,-6.6929382E-004, 4.1633363E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2810607E-004
 1.8860000E+000,-3.2922419E-003, 5.2035998E-003,-6.9420774E-004, 3.7007434E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2805655E-004
