s,m/s,m/s,Pa,m/s,,,,,m3/s,m3/s
 1.2600000E+000, 7.9061416E-003, 1.3072198E-002, 3.5514006E-001, 7.4622803E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2660000E+000, 8.5584467E-003, 1.4053025E-002, 2.9700270E-001, 8.1582040E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2700000E+000, 8.9395019E-003, 1.4655660E-002, 2.3494039E-001, 8.5582521E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2760000E+000, 9.0090342E-003, 1.4815844E-002, 1.7064084E-001, 8.6258053E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2800000E+000, 8.8150458E-003, 1.4593908E-002, 1.0644938E-001, 8.4189395E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2860000E+000, 8.3395288E-003, 1.3955885E-002, 4.4773034E-002, 7.9257608E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2900000E+000, 7.6398180E-003, 1.2981871E-002,-1.2671358E-002, 7.2087896E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.2960000E+000, 6.7133686E-003, 1.1666469E-002,-6.3146885E-002, 6.2672238E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3000000E+000, 5.6171595E-003, 1.0097044E-002,-1.0589802E-001, 5.1564325E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.3060000E+000, 4.3636044E-003, 8.2966847E-003,-1.3834673E-001, 3.8849593E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5616154E-007
 1.3100000E+000, 3.0083131E-003, 6.3522196E-003,-1.6085081E-001, 2.5048390E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1905350E-006
 1.3160000E+000, 1.5831470E-003, 4.3154731E-003,-1.7140099E-001, 1.0436322E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.2486200E-005
 1.3200000E+000, 1.4147074E-004, 2.2647679E-003,-1.7135809E-001, 1.0219037E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5426998E-004
 1.3260000E+000,-1.2646082E-003, 2.7601860E-004,-1.5950176E-001, 2.5175545E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8358715E-004
 1.3300000E+000,-2.5911969E-003,-1.5916723E-003,-1.3789143E-001, 3.9388271E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3981029E-003
 1.3360000E+000,-3.7741959E-003,-3.2497639E-003,-1.0615683E-001, 5.2150454E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8546789E-003
 1.3400000E+000,-4.7902546E-003,-4.6690509E-003,-6.6709918E-002, 6.3168463E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2468936E-003
 1.3460000E+000,-5.5773722E-003,-5.7636535E-003,-2.0026367E-002, 7.1760210E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.5525635E-003
 1.3500000E+000,-6.1398135E-003,-6.5399978E-003, 3.1428036E-002, 7.7964183E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7735133E-003
 1.3560000E+000,-6.4297592E-003,-6.9286475E-003, 8.6373886E-002, 8.1287551E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8906183E-003
 1.3600000E+000,-6.4771524E-003,-6.9695628E-003, 1.4256111E-001, 8.2071928E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.9135959E-003
 1.3660000E+000,-6.2535023E-003,-6.6183322E-003, 1.9804033E-001, 8.0051531E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8290896E-003
 1.3700000E+000,-5.8056227E-003,-5.9398380E-003, 2.5105802E-001, 7.5733814E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6538096E-003
 1.3760000E+000,-5.1239997E-003,-4.9179879E-003, 2.9926478E-001, 6.9032651E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3824436E-003
 1.3800000E+000,-4.2626917E-003,-3.6313970E-003, 3.4166891E-001, 6.0493368E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0366617E-003
 1.3860000E+000,-3.2297666E-003,-2.0924395E-003, 3.7588994E-001, 5.0171595E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6200736E-003
 1.3900000E+000,-2.0799410E-003,-3.8288472E-004, 4.0186256E-001, 3.8596930E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1560589E-003
 1.3960000E+000,-8.3857295E-004, 1.4581179E-003, 4.1754388E-001, 2.5980099E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5624137E-004
 1.4000000E+000, 4.4341151E-004, 3.3551192E-003, 4.2379109E-001, 1.2826425E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1276226E-004
 1.4060000E+000, 1.7244449E-003, 5.2465521E-003, 4.1917649E-001, 1.2242018E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9162770E-005
 1.4100000E+000, 2.9626037E-003, 7.0724715E-003, 4.0531019E-001, 2.5279148E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1221851E-006
 1.4160000E+000, 4.1049115E-003, 8.7571045E-003, 3.8153241E-001, 3.7846528E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4200000E+000, 5.1250771E-003, 1.0264490E-002, 3.4993430E-001, 4.9140742E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4260000E+000, 5.9674603E-003, 1.1516114E-002, 3.1066803E-001, 5.8538015E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4300000E+000, 6.6269002E-003, 1.2505713E-002, 2.6600276E-001, 6.5955045E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4360000E+000, 7.0548479E-003, 1.3164096E-002, 2.1686033E-001, 7.0845198E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4400000E+000, 7.2684468E-003, 1.3515373E-002, 1.6539398E-001, 7.3385417E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4460000E+000, 7.2334201E-003, 1.3509308E-002, 1.1317079E-001, 7.3196231E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4500000E+000, 6.9852655E-003, 1.3195681E-002, 6.1957320E-002, 7.0667999E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4560000E+000, 6.5072280E-003, 1.2548951E-002, 1.3753122E-002, 6.5618799E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4600000E+000, 5.8461929E-003, 1.1636142E-002,-3.0294876E-002, 5.8562806E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4660000E+000, 5.0033209E-003, 1.0458418E-002,-6.8042264E-002, 4.9508224E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4700000E+000, 4.0296668E-003, 9.0901360E-003,-9.9121137E-002, 3.9007371E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.4760000E+000, 2.9433647E-003, 7.5581210E-003,-1.2155632E-001, 2.7244109E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8211058E-006
 1.4800000E+000, 1.7934434E-003, 5.9342228E-003,-1.3580337E-001, 1.4746545E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.6941406E-005
 1.4860000E+000, 6.1298956E-004, 4.2671127E-003,-1.4033342E-001, 6.1771691E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4779855E-004
 1.4900000E+000,-5.5651030E-004, 2.6170423E-003,-1.3633893E-001, 1.4509338E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6862892E-004
 1.4960000E+000,-1.6709386E-003, 1.0478957E-003,-1.2293069E-001, 2.5406830E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.0216342E-004
 1.5000000E+000,-2.7016152E-003,-3.9946579E-004,-1.0184289E-001, 3.5463829E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3027635E-003
 1.5060000E+000,-3.5996111E-003,-1.6550022E-003,-7.2919550E-002, 4.4738143E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6502908E-003
 1.5100000E+000,-4.3533867E-003,-2.7027781E-003,-3.8177836E-002, 5.3250620E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9406826E-003
 1.5160000E+000,-4.9167558E-003,-3.4768050E-003, 1.8081411E-003, 5.9719066E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1560480E-003
 1.5200000E+000,-5.2972602E-003,-3.9881083E-003, 4.5017531E-002, 6.4208705E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2995093E-003
 1.5260000E+000,-5.4584018E-003,-4.1841128E-003, 9.0238367E-002, 6.6308394E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3566504E-003
 1.5300000E+000,-5.4253327E-003,-4.1006313E-003, 1.3571299E-001, 6.6278782E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.3371629E-003
 1.5360000E+000,-5.1759771E-003,-3.7053604E-003, 1.7976426E-001, 6.3862576E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2319997E-003
 1.5400000E+000,-4.7486127E-003,-3.0530029E-003, 2.2112694E-001, 5.9468095E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0560192E-003
 1.5460000E+000,-4.1376988E-003,-2.1351230E-003, 2.5789637E-001, 5.3017723E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8067352E-003
 1.5500000E+000,-3.3885421E-003,-1.0170260E-003, 2.8946498E-001, 4.5005851E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5020840E-003
 1.5560000E+000,-2.5120732E-003, 2.8553544E-004, 3.1397188E-001, 3.5529385E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1463820E-003
 1.5600000E+000,-1.5543007E-003, 1.7058488E-003, 3.3154169E-001, 2.5093172E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.5809820E-004
 1.5660000E+000,-5.4085446E-004, 3.2066673E-003, 3.4061821E-001, 1.3963900E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6583007E-004
 1.5700000E+000, 4.8741653E-004, 4.7288041E-003, 3.4202578E-001, 1.0571780E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0166664E-004
 1.5760000E+000, 1.4935998E-003, 6.2189186E-003, 3.3472069E-001, 2.1615476E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.2289791E-005
 1.5800000E+000, 2.4471598E-003, 7.6331032E-003, 3.2009279E-001, 3.2011866E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6570314E-006
 1.5860000E+000, 3.3049524E-003, 8.9094867E-003, 2.9773763E-001, 4.1277109E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5900000E+000, 4.0508071E-003, 1.0025160E-002, 2.6940082E-001, 4.9249965E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.5960000E+000, 4.6415398E-003, 1.0918541E-002, 2.3535247E-001, 5.5463644E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6000000E+000, 5.0775989E-003, 1.1590591E-002, 1.9744417E-001, 5.9951244E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6060000E+000, 5.3220284E-003, 1.1988703E-002, 1.5656582E-001, 6.2333374E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6100000E+000, 5.3916616E-003, 1.2137103E-002, 1.1442124E-001, 6.2823843E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6160000E+000, 5.2608465E-003, 1.1999265E-002, 7.2385785E-002, 6.1176818E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6200000E+000, 4.9599674E-003, 1.1618676E-002, 3.1789362E-002, 5.7742143E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6260000E+000, 4.4777506E-003, 1.0979420E-002,-5.7042980E-003, 5.2427516E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6300000E+000, 3.8533455E-003, 1.0137611E-002,-3.9311701E-002, 4.5659065E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6360000E+000, 3.0907548E-003, 9.0994743E-003,-6.7315727E-002, 3.7498013E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.6400000E+000, 2.2321760E-003, 7.9256523E-003,-8.9575942E-002, 2.8386535E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2378477E-006
 1.6460000E+000, 1.2958265E-003, 6.6430633E-003,-1.0456113E-001, 1.8525715E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4539089E-005
 1.6500000E+000, 3.2122307E-004, 5.3085149E-003,-1.1277996E-001, 8.3201113E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3657546E-005
 1.6560000E+000,-6.6195139E-004, 3.9655168E-003,-1.1309457E-001, 7.4772697E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4011837E-004
 1.6600000E+000,-1.6219792E-003, 2.6594676E-003,-1.0657691E-001, 1.6036073E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4908262E-004
 1.6660000E+000,-2.5218918E-003, 1.4442433E-003,-9.2628335E-002, 2.4686728E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8904473E-004
 1.6700000E+000,-3.3418150E-003, 3.4793752E-004,-7.2721240E-002, 3.2501949E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1967279E-003
 1.6760000E+000,-4.0426952E-003,-5.7278391E-004,-4.6863109E-002, 3.9088023E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4566434E-003
 1.6800000E+000,-4.6190169E-003,-1.3106544E-003,-1.6713494E-002, 4.4396460E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.6667601E-003
 1.6860000E+000,-5.0351828E-003,-1.8141275E-003, 1.7131410E-002, 4.8075690E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8129938E-003
 1.6900000E+000,-5.3005866E-003,-2.0973827E-003, 5.3056747E-002, 5.0267627E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8991663E-003
 1.6960000E+000,-5.3880572E-003,-2.1210241E-003, 8.9973366E-002, 5.0631699E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9144719E-003
 1.7000000E+000,-5.3202732E-003,-1.9182569E-003, 1.2652950E-001, 4.9380133E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.8679093E-003
 1.7060000E+000,-5.0820707E-003,-1.4669585E-003, 1.6130257E-001, 4.6355615E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7533477E-003
 1.7100000E+000,-4.7058636E-003,-8.1430363E-004, 1.9338138E-001, 4.1920533E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5836156E-003
 1.7160000E+000,-4.1902137E-003, 4.1994640E-005, 2.2121200E-001, 3.6122135E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3579977E-003
 1.7200000E+000,-3.5724395E-003, 1.0476508E-003, 2.4443851E-001, 2.9284442E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0913167E-003
 1.7260000E+000,-2.8646035E-003, 2.1853313E-003, 2.6159277E-001, 2.1527196E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8825356E-004
 1.7300000E+000,-2.1036378E-003, 3.4012520E-003, 2.7291116E-001, 1.3223480E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6354629E-004
 1.7360000E+000,-1.3131255E-003, 4.6613026E-003, 2.7721245E-001, 5.7940608E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9977009E-004
 1.7400000E+000,-5.2460683E-004, 5.9195091E-003, 2.7527951E-001, 9.4366438E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.5619254E-005
 1.7460000E+000, 2.3023846E-004, 7.1300065E-003, 2.6637411E-001, 1.7423250E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4013474E-005
 1.7500000E+000, 9.2939614E-004, 8.2606847E-003, 2.5170430E-001, 2.4840682E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4478001E-006
 1.7560000E+000, 1.5375431E-003, 9.2604271E-003, 2.3106503E-001, 3.1340336E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7724419E-008
 1.7600000E+000, 2.0449961E-003, 1.0115052E-002, 2.0591204E-001, 3.6832379E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7660000E+000, 2.4177245E-003, 1.0775319E-002, 1.7658738E-001, 4.0983448E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7700000E+000, 2.6595092E-003, 1.1246538E-002, 1.4458744E-001, 4.3836509E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7760000E+000, 2.7423292E-003, 1.1488069E-002, 1.1073991E-001, 4.5119174E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7800000E+000, 2.6826703E-003, 1.1523536E-002, 7.6375489E-002, 4.4998569E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7860000E+000, 2.4622706E-003, 1.1326241E-002, 4.2682112E-002, 4.3359226E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7900000E+000, 2.1077430E-003, 1.0934423E-002, 1.0647173E-002, 4.0424282E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.7960000E+000, 1.6128151E-003, 1.0338583E-002,-1.8352248E-002, 3.6033928E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8000000E+000, 1.0102597E-003, 9.5859458E-003,-4.3798462E-002, 3.0526917E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 1.8060000E+000, 3.0626903E-004, 8.6850092E-003,-6.4318459E-002, 2.4057635E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.6522642E-007
 1.8100000E+000,-4.6491597E-004, 7.6852899E-003,-7.9923874E-002, 1.6997403E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.5815581E-006
 1.8160000E+000,-1.2858578E-003, 6.6116181E-003,-8.9434234E-002, 9.4650659E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7616668E-005
 1.8200000E+000,-2.1255499E-003, 5.5090047E-003,-9.3376242E-002, 5.6619799E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1693262E-004
 1.8260000E+000,-2.9579700E-003, 4.4147915E-003,-9.0919356E-002, 8.3816270E-004, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0400742E-004
 1.8300000E+000,-3.7594399E-003, 3.3634971E-003,-8.3020372E-002, 1.5720271E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.6844623E-004
 1.8360000E+000,-4.4990805E-003, 2.3995593E-003,-6.9303722E-002, 2.2536520E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3222439E-004
 1.8400000E+000,-5.1635469E-003, 1.5425876E-003,-5.1014097E-002, 2.8579806E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0661800E-003
 1.8460000E+000,-5.7214230E-003, 8.3783525E-004,-2.8270603E-002, 3.3526826E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2578692E-003
 1.8500000E+000,-6.1712729E-003, 2.8768759E-004,-2.4276368E-003, 3.7394094E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4067406E-003
 1.8560000E+000,-6.4854881E-003,-6.8071394E-005, 2.5930231E-002, 3.9911198E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5018670E-003
 1.8600000E+000,-6.6744810E-003,-2.4418963E-004, 5.5527289E-002, 4.1118475E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5473793E-003
 1.8660000E+000,-6.7181865E-003,-2.1173636E-004, 8.5405233E-002, 4.0804855E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5353195E-003
 1.8700000E+000,-6.6371595E-003,-1.2647101E-007, 1.1453931E-001, 3.9184745E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4738131E-003
 1.8760000E+000,-6.4214623E-003, 4.0498071E-004, 1.4173755E-001, 3.6153447E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3588853E-003
 1.8800000E+000,-6.0986952E-003, 9.6395170E-004, 1.6635979E-001, 3.1999745E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2014460E-003
 1.8860000E+000,-5.6701349E-003, 1.6749227E-003, 1.8714916E-001, 2.6736456E-003, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0019532E-003
