s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","SCARC_ITE","SCARC_RES","SCARC_CONV"
 2.4354685E-001, 5.4568917E-002, 7.1052664E-005, 1.0000000E+000, 1.8052117E+001, 3.2000000E+001, 9.4030985E-009, 4.4424158E-001
 2.4473711E-001, 5.4537533E-002, 7.2950421E-005, 1.0000000E+000, 1.8169940E+001, 3.3000000E+001, 1.8588478E-009, 4.3340134E-001
 2.4592736E-001, 5.4506021E-002, 7.4279770E-005, 1.0000000E+000, 1.8296355E+001, 3.2000000E+001, 3.3838103E-009, 4.3014816E-001
 2.4711762E-001, 5.4474383E-002, 7.5899191E-005, 1.0000000E+000, 1.8398194E+001, 3.2000000E+001, 3.7430196E-009, 4.3142606E-001
 2.4830788E-001, 5.4442618E-002, 7.7392368E-005, 1.0000000E+000, 1.8753611E+001, 3.2000000E+001, 7.4828351E-009, 4.4077000E-001
 2.4949814E-001, 5.4410727E-002, 7.8022640E-005, 1.0000000E+000, 1.9134696E+001, 3.2000000E+001, 6.9513379E-009, 4.3967403E-001
 2.5068840E-001, 5.4378709E-002, 7.7565291E-005, 1.0000000E+000, 1.9276563E+001, 3.3000000E+001, 1.5775293E-009, 4.3089830E-001
 2.5187865E-001, 5.4346566E-002, 7.6395435E-005, 1.0000000E+000, 1.9461800E+001, 3.2000000E+001, 6.3003902E-009, 4.3823709E-001
 2.5306891E-001, 5.4314298E-002, 7.5125394E-005, 1.0000000E+000, 1.9577197E+001, 3.2000000E+001, 9.5147664E-009, 4.4389174E-001
 2.5425917E-001, 5.4281904E-002, 7.4239436E-005, 1.0000000E+000, 1.9939849E+001, 3.3000000E+001, 1.6944262E-009, 4.3174422E-001
 2.5544943E-001, 5.4249386E-002, 7.3934709E-005, 1.0000000E+000, 2.0279265E+001, 3.2000000E+001, 5.8935023E-009, 4.3722244E-001
 2.5663969E-001, 5.4216744E-002, 7.4148426E-005, 1.0000000E+000, 2.0400021E+001, 3.2000000E+001, 9.2859749E-009, 4.4342475E-001
