s,Pa,m/s,,s,,,
Time,"pres","error","iter","cpu","scarc-iter","scarc-res","scarc-rate"
 2.8862067E-001, 5.3317774E-002, 6.3548671E-005, 1.0000000E+000, 7.5537435E+000, 8.0000000E+001, 4.8088329E-009, 7.1640548E-001
 2.9075641E-001, 5.3253284E-002, 6.2039136E-005, 1.0000000E+000, 7.6513051E+000, 8.0000000E+001, 4.8686953E-009, 7.1648247E-001
 2.9289215E-001, 5.3188426E-002, 6.2294897E-005, 1.0000000E+000, 7.7307550E+000, 8.0000000E+001, 4.9018586E-009, 7.1648587E-001
 2.9502790E-001, 5.3123202E-002, 6.3256498E-005, 1.0000000E+000, 7.8099350E+000, 8.0000000E+001, 4.9723484E-009, 7.1654248E-001
 2.9609577E-001, 5.3074056E-002, 6.3718729E-005, 1.0000000E+000, 7.8878967E+000, 8.0000000E+001, 5.0211339E-009, 7.1657831E-001
 2.9823151E-001, 5.3024684E-002, 6.3767537E-005, 1.0000000E+000, 7.9489371E+000, 8.0000000E+001, 5.0983262E-009, 7.1666921E-001
 3.0036726E-001, 5.2958554E-002, 6.3625243E-005, 1.0000000E+000, 8.0282756E+000, 8.0000000E+001, 5.1573215E-009, 7.1671558E-001
 3.0250300E-001, 5.2892066E-002, 6.3636650E-005, 1.0000000E+000, 8.1074320E+000, 8.0000000E+001, 5.2684664E-009, 7.1684910E-001
 3.0463875E-001, 5.2825221E-002, 6.3876106E-005, 1.0000000E+000, 8.2054960E+000, 8.0000000E+001, 5.3578169E-009, 7.1693961E-001
 3.0677449E-001, 5.2758022E-002, 6.4151755E-005, 1.0000000E+000, 8.2949392E+000, 8.0000000E+001, 5.5076890E-009, 7.1712577E-001
 3.0891023E-001, 5.2690471E-002, 6.4334102E-005, 1.0000000E+000, 8.4392515E+000, 8.0000000E+001, 5.6163475E-009, 7.1724056E-001
 3.1104598E-001, 5.2622569E-002, 6.4454815E-005, 1.0000000E+000, 8.6080757E+000, 8.0000000E+001, 5.7595560E-009, 7.1740738E-001
 3.1211385E-001, 5.2571425E-002, 6.4553712E-005, 1.0000000E+000, 8.9185077E+000, 8.0000000E+001, 5.8885400E-009, 7.1756194E-001
 3.1424960E-001, 5.2520065E-002, 6.4683124E-005, 1.0000000E+000, 9.1200563E+000, 8.0000000E+001, 6.0233696E-009, 7.1771987E-001
 3.1638534E-001, 5.2451298E-002, 6.4883190E-005, 1.0000000E+000, 9.3410202E+000, 8.0000000E+001, 6.2017414E-009, 7.1792225E-001
 3.1852108E-001, 5.2382188E-002, 6.5087154E-005, 1.0000000E+000, 9.4807578E+000, 8.0000000E+001, 6.3690393E-009, 7.1810117E-001
 3.2054852E-001, 5.2318681E-002, 5.6934350E-005, 1.0000000E+000, 9.6517993E+000, 8.0000000E+001, 6.1510655E-009, 7.1815099E-001
 3.2246764E-001, 5.2258901E-002, 4.9131691E-005, 1.0000000E+000, 9.7723471E+000, 8.0000000E+001, 6.1837379E-009, 7.1872671E-001
 3.2438677E-001, 5.2195973E-002, 5.2382997E-005, 1.0000000E+000, 9.9016362E+000, 8.0000000E+001, 6.2623132E-009, 7.1875585E-001
 3.2630589E-001, 5.2132775E-002, 5.4800837E-005, 1.0000000E+000, 1.0146711E+001, 8.0000000E+001, 6.3473034E-009, 7.1879593E-001
 3.2822502E-001, 5.2069308E-002, 5.5720392E-005, 1.0000000E+000, 1.0379182E+001, 8.0000000E+001, 6.5284613E-009, 7.1897245E-001
 3.3014414E-001, 5.2005575E-002, 5.4175792E-005, 1.0000000E+000, 1.0599630E+001, 8.0000000E+001, 6.6880413E-009, 7.1915740E-001
 3.3206327E-001, 5.1941576E-002, 5.2887852E-005, 1.0000000E+000, 1.0755704E+001, 8.0000000E+001, 6.8156671E-009, 7.1929757E-001
 3.3494196E-001, 5.1861193E-002, 5.3342334E-005, 1.0000000E+000, 1.0901386E+001, 8.0000000E+001, 7.1317426E-009, 7.1963878E-001
 3.3686108E-001, 5.1780428E-002, 5.4256075E-005, 1.0000000E+000, 1.1081923E+001, 8.0000000E+001, 7.2617846E-009, 7.1972372E-001
 3.3878021E-001, 5.1715513E-002, 5.4411713E-005, 1.0000000E+000, 1.1194494E+001, 8.0000000E+001, 7.4543676E-009, 7.1990314E-001
 3.4069933E-001, 5.1650339E-002, 5.4300673E-005, 1.0000000E+000, 1.1323245E+001, 8.0000000E+001, 7.5997087E-009, 7.2002714E-001
