s,Pa,m/s,,s
 5.5826613E-001, 4.2478657E-002, 9.6716685E-006, 1.0333333E+001, 4.1967159E+001
 5.6014976E-001, 4.2389513E-002, 9.4840524E-006, 1.0666667E+001, 4.2235888E+001
 5.6203340E-001, 4.2301420E-002, 9.6550800E-006, 1.0333333E+001, 4.2423740E+001
 5.6454491E-001, 4.2201241E-002, 9.6059292E-006, 1.0500000E+001, 4.2630494E+001
 5.6642854E-001, 4.2100360E-002, 9.3989499E-006, 1.0666667E+001, 4.2791190E+001
 5.6831218E-001, 4.2014243E-002, 9.6530764E-006, 1.0333333E+001, 4.2929628E+001
 5.7019581E-001, 4.1928702E-002, 9.6057803E-006, 1.0333333E+001, 4.3069869E+001
 5.7207945E-001, 4.1845040E-002, 9.5367232E-006, 1.0333333E+001, 4.3215127E+001
 5.7459096E-001, 4.1747528E-002, 9.7994826E-006, 1.0000000E+001, 4.3357448E+001
 5.7647459E-001, 4.1650353E-002, 9.9302603E-006, 1.0000000E+001, 4.3550711E+001
 5.7835823E-001, 4.1567662E-002, 9.8534154E-006, 1.0000000E+001, 4.3701685E+001
 5.8024186E-001, 4.1485975E-002, 9.7690064E-006, 1.0000000E+001, 4.3877050E+001
 5.8212550E-001, 4.1404692E-002, 9.6805372E-006, 1.0000000E+001, 4.4089224E+001
 5.8400913E-001, 4.1323709E-002, 9.6160926E-006, 1.0000000E+001, 4.4322021E+001
 5.8652064E-001, 4.1229537E-002, 9.5803127E-006, 1.0000000E+001, 4.4464918E+001
 5.8840428E-001, 4.1135346E-002, 9.5518645E-006, 1.0000000E+001, 4.4584000E+001
 5.9028791E-001, 4.1054092E-002, 9.5227015E-006, 1.0000000E+001, 4.4937085E+001
 5.9217155E-001, 4.0972116E-002, 9.4987108E-006, 1.0000000E+001, 4.5090192E+001
 5.9405518E-001, 4.0889458E-002, 9.4866887E-006, 1.0000000E+001, 4.5206781E+001
 5.9656669E-001, 4.0792239E-002, 9.4819140E-006, 1.0000000E+001, 4.5371153E+001
 5.9845033E-001, 4.0694168E-002, 9.4758738E-006, 1.0000000E+001, 4.5545066E+001
 6.0033396E-001, 4.0609261E-002, 9.4667163E-006, 1.0000000E+001, 4.5745424E+001
 6.0221760E-001, 4.0523575E-002, 9.4553526E-006, 1.0000000E+001, 4.5928845E+001
 6.0410123E-001, 4.0437221E-002, 9.4414971E-006, 1.0000000E+001, 4.6114876E+001
 6.0661274E-001, 4.0335876E-002, 9.4183208E-006, 1.0000000E+001, 4.6259078E+001
 6.0849638E-001, 4.0234244E-002, 9.3852274E-006, 1.0000000E+001, 4.6373345E+001
 6.1038001E-001, 4.0147160E-002, 9.3486715E-006, 1.0000000E+001, 4.6592292E+001
 6.1226364E-001, 4.0060337E-002, 9.3064219E-006, 1.0000000E+001, 4.6740309E+001
 6.1414728E-001, 3.9973944E-002, 9.2598295E-006, 1.0000000E+001, 4.6931634E+001
 6.1603091E-001, 3.9888098E-002, 9.2099586E-006, 1.0000000E+001, 4.7315223E+001
 6.1854243E-001, 3.9788761E-002, 9.4956975E-006, 9.7500000E+000, 4.7595301E+001
 6.2042606E-001, 3.9689092E-002, 9.5162093E-006, 9.6666667E+000, 4.7714053E+001
 6.2230969E-001, 3.9604499E-002, 9.6230346E-006, 9.6666667E+000, 4.7966837E+001
 6.2419333E-001, 3.9521198E-002, 9.5547837E-006, 9.6666667E+000, 4.8121218E+001
 6.2607696E-001, 3.9438490E-002, 9.4749075E-006, 9.6666667E+000, 4.8332557E+001
 6.2858847E-001, 3.9341263E-002, 9.4523602E-006, 9.7500000E+000, 4.8488697E+001
 6.3047211E-001, 3.9244043E-002, 9.7847726E-006, 9.3333333E+000, 4.8768632E+001
 6.3235574E-001, 3.9163376E-002, 9.5814045E-006, 9.6666667E+000, 4.9060715E+001
 6.3423938E-001, 3.9081755E-002, 9.7408474E-006, 9.3333333E+000, 4.9270788E+001
 6.3612301E-001, 3.9000878E-002, 9.5145271E-006, 9.6666667E+000, 4.9522434E+001
 6.3800665E-001, 3.8918766E-002, 9.7084268E-006, 9.3333333E+000, 4.9773264E+001
 6.4039256E-001, 3.8830477E-002, 9.6155581E-006, 9.0263205E+000, 4.9930955E+001
 6.4208780E-001, 3.8751725E-002, 9.6622188E-006, 8.0000000E+000, 5.0160315E+001
 6.4434812E-001, 3.8668853E-002, 9.7500668E-006, 8.2500000E+000, 5.0541407E+001
 6.4604336E-001, 3.8581678E-002, 9.5275119E-006, 8.3333333E+000, 5.0657927E+001
 6.4830367E-001, 3.8496529E-002, 9.5460140E-006, 8.2500000E+000, 5.0960438E+001
 6.5056399E-001, 3.8396700E-002, 9.5083550E-006, 8.5000000E+000, 5.1223760E+001
 6.5225923E-001, 3.8307015E-002, 9.4198669E-006, 8.3333333E+000, 5.1530285E+001
 6.5451955E-001, 3.8215126E-002, 9.4287971E-006, 8.5000000E+000, 5.1765837E+001
 6.5621479E-001, 3.8122428E-002, 9.4415859E-006, 8.6666667E+000, 5.2106647E+001
 6.5847511E-001, 3.8028797E-002, 9.5497120E-006, 8.5000000E+000, 5.2250932E+001
 6.6017035E-001, 3.7934130E-002, 9.6189352E-006, 8.3333333E+000, 5.2363628E+001
 6.6243066E-001, 3.7838780E-002, 9.5434084E-006, 8.5000000E+000, 5.2570888E+001
 6.6412590E-001, 3.7743598E-002, 9.4680092E-006, 8.6666667E+000, 5.2887871E+001
 6.6638622E-001, 3.7649368E-002, 9.5067388E-006, 8.5000000E+000, 5.3100432E+001
 6.6808146E-001, 3.7556276E-002, 9.5217761E-006, 8.3333333E+000, 5.3381325E+001
 6.7034178E-001, 3.7464489E-002, 9.3946503E-006, 8.5000000E+000, 5.3698719E+001
 6.7203702E-001, 3.7373985E-002, 9.5469580E-006, 8.3333333E+000, 5.4013703E+001
 6.7429733E-001, 3.7285376E-002, 9.4894364E-006, 8.5000000E+000, 5.4155212E+001
 6.7655765E-001, 3.7186521E-002, 9.4755531E-006, 8.2500000E+000, 5.4477979E+001
 6.7825289E-001, 3.7101313E-002, 9.6490219E-006, 8.3333333E+000, 5.4646587E+001
 6.8051321E-001, 3.7014738E-002, 9.7775442E-006, 8.0000000E+000, 5.4851409E+001
 6.8220845E-001, 3.6933089E-002, 9.9316449E-006, 8.0000000E+000, 5.5111352E+001
 6.8446877E-001, 3.6852298E-002, 9.9108484E-006, 8.0000000E+000, 5.5248586E+001
 6.8616400E-001, 3.6771343E-002, 9.8740626E-006, 8.0000000E+000, 5.5590390E+001
 6.8842432E-001, 3.6686754E-002, 9.4372780E-006, 8.2500000E+000, 5.5843387E+001
 6.9011956E-001, 3.6604514E-002, 9.8306090E-006, 8.0000000E+000, 5.5995373E+001
 6.9237988E-001, 3.6521883E-002, 9.8822765E-006, 8.0000000E+000, 5.6235121E+001
 6.9407512E-001, 3.6438773E-002, 9.9144145E-006, 8.0000000E+000, 5.6492348E+001
 6.9633544E-001, 3.6354446E-002, 9.9315547E-006, 8.0000000E+000, 5.6768881E+001
 6.9803067E-001, 3.6268943E-002, 9.9424258E-006, 8.0000000E+000, 5.6914050E+001
 7.0029099E-001, 3.6182250E-002, 9.9680960E-006, 8.0000000E+000, 5.7200655E+001
 7.0255131E-001, 3.6081384E-002, 9.6702264E-006, 8.2500000E+000, 5.7467739E+001
 7.0424655E-001, 3.5990531E-002, 9.8845685E-006, 8.0000000E+000, 5.7754197E+001
 7.0650687E-001, 3.5901364E-002, 9.9795955E-006, 8.0000000E+000, 5.7870684E+001
 7.0820211E-001, 3.5812269E-002, 9.9907507E-006, 8.0000000E+000, 5.8004005E+001
 7.1046242E-001, 3.5723290E-002, 9.9802600E-006, 8.0000000E+000, 5.8243830E+001
 7.1215766E-001, 3.5632688E-002, 9.5135742E-006, 8.3333333E+000, 5.8431360E+001
 7.1441798E-001, 3.5542117E-002, 9.4659322E-006, 8.2500000E+000, 5.8665351E+001
 7.1611322E-001, 3.5452158E-002, 9.7717527E-006, 8.0000000E+000, 5.9011389E+001
 7.1837354E-001, 3.5363224E-002, 9.8505852E-006, 8.0000000E+000, 5.9158031E+001
 7.2006878E-001, 3.5276641E-002, 9.8241541E-006, 8.0000000E+000, 5.9279846E+001
 7.2232909E-001, 3.5189384E-002, 9.7869012E-006, 8.0000000E+000, 5.9406070E+001
 7.2402433E-001, 3.5103195E-002, 9.7164574E-006, 8.0000000E+000, 5.9515957E+001
 7.2628465E-001, 3.5018422E-002, 9.6397424E-006, 8.0000000E+000, 5.9669095E+001
 7.2854497E-001, 3.4922560E-002, 9.6141580E-006, 8.0000000E+000, 5.9941066E+001
 7.3024021E-001, 3.4839891E-002, 9.5707881E-006, 8.0000000E+000, 6.0084827E+001
 7.3250053E-001, 3.4757026E-002, 9.5730079E-006, 8.0000000E+000, 6.0227799E+001
 7.3419577E-001, 3.4673195E-002, 9.5961293E-006, 8.0000000E+000, 6.0426374E+001
 7.3645608E-001, 3.4590737E-002, 9.5576148E-006, 8.0000000E+000, 6.0569340E+001
 7.3809469E-001, 3.4510221E-002, 9.5248444E-006, 7.6897090E+000, 6.0724466E+001
 7.4012846E-001, 3.4438493E-002, 9.3234688E-006, 7.0000000E+000, 6.1104124E+001
 7.4216224E-001, 3.4354190E-002, 9.2068848E-006, 7.0000000E+000, 6.1369167E+001
 7.4419601E-001, 3.4267725E-002, 9.2944164E-006, 7.0000000E+000, 6.1555737E+001
 7.4622978E-001, 3.4180998E-002, 9.4344749E-006, 7.0000000E+000, 6.1798048E+001
 7.4826356E-001, 3.4093458E-002, 9.4984434E-006, 7.0000000E+000, 6.2077379E+001
 7.5029733E-001, 3.4003768E-002, 9.4890877E-006, 7.0000000E+000, 6.2470243E+001
 7.5233111E-001, 3.3911965E-002, 9.5080325E-006, 7.0000000E+000, 6.2619814E+001
 7.5436488E-001, 3.3819481E-002, 9.5640533E-006, 7.0000000E+000, 6.2876177E+001
 7.5639866E-001, 3.3726977E-002, 9.5933804E-006, 7.0000000E+000, 6.3153872E+001
 7.5843243E-001, 3.3634292E-002, 9.6297112E-006, 7.0000000E+000, 6.3409837E+001
 7.6046621E-001, 3.3541653E-002, 9.5908713E-006, 7.2500000E+000, 6.3594313E+001
 7.6249998E-001, 3.3448997E-002, 9.0355333E-006, 7.5000000E+000, 6.3782317E+001
 7.6402531E-001, 3.3367404E-002, 9.3710048E-006, 7.3333333E+000, 6.3906009E+001
 7.6605909E-001, 3.3287508E-002, 9.1006009E-006, 7.7500000E+000, 6.4101473E+001
 7.6809286E-001, 3.3198017E-002, 8.6906249E-006, 8.0000000E+000, 6.4370317E+001
 7.7012664E-001, 3.3109093E-002, 8.8962528E-006, 8.0000000E+000, 6.4574190E+001
 7.7216041E-001, 3.3021838E-002, 9.1941420E-006, 8.0000000E+000, 6.4833929E+001
 7.7419418E-001, 3.2938805E-002, 9.4538240E-006, 8.0000000E+000, 6.5050318E+001
 7.7622796E-001, 3.2861549E-002, 9.7044752E-006, 8.0000000E+000, 6.5284981E+001
 7.7826173E-001, 3.2782294E-002, 9.2055476E-006, 8.5000000E+000, 6.5634922E+001
 7.8029551E-001, 3.2700314E-002, 9.4035369E-006, 8.5000000E+000, 6.5943850E+001
 7.8232928E-001, 3.2617492E-002, 8.8656355E-006, 9.0000000E+000, 6.6484705E+001
 7.8436306E-001, 3.2536326E-002, 9.0632823E-006, 9.0000000E+000, 6.6804720E+001
 7.8639683E-001, 3.2455031E-002, 9.4140270E-006, 9.0000000E+000, 6.7063963E+001
 7.8843061E-001, 3.2370847E-002, 9.5693698E-006, 9.2500000E+000, 6.7548752E+001
 7.9046438E-001, 3.2284701E-002, 9.3708999E-006, 9.5000000E+000, 6.7855482E+001
 7.9249816E-001, 3.2197911E-002, 9.2011070E-006, 9.7500000E+000, 6.8100527E+001
 7.9402349E-001, 3.2120508E-002, 9.0203999E-006, 1.0000000E+001, 6.8267922E+001
 7.9605726E-001, 3.2041676E-002, 9.3444829E-006, 1.0000000E+001, 6.8454954E+001
 7.9809104E-001, 3.1954088E-002, 9.6979063E-006, 1.0000000E+001, 6.8780546E+001
 8.0012481E-001, 3.1869346E-002, 9.9271731E-006, 1.0000000E+001, 6.8998911E+001
 8.0215858E-001, 3.1782252E-002, 9.4140506E-006, 1.0500000E+001, 6.9200436E+001
 8.0419236E-001, 3.1696015E-002, 9.3631055E-006, 1.0750000E+001, 6.9494011E+001
 8.0622613E-001, 3.1612887E-002, 9.1379723E-006, 1.1000000E+001, 6.9800674E+001
 8.0825991E-001, 3.1533176E-002, 9.3213544E-006, 1.1000000E+001, 6.9988415E+001
 8.1029368E-001, 3.1458279E-002, 9.5131510E-006, 1.1000000E+001, 7.0142485E+001
 8.1232746E-001, 3.1384961E-002, 9.7715021E-006, 1.1000000E+001, 7.0342840E+001
 8.1436123E-001, 3.1311446E-002, 9.4686745E-006, 1.1500000E+001, 7.0576879E+001
 8.1639501E-001, 3.1236845E-002, 9.2724859E-006, 1.1750000E+001, 7.0782534E+001
 8.1842878E-001, 3.1162852E-002, 9.0874521E-006, 1.2000000E+001, 7.0974319E+001
 8.2046256E-001, 3.1090471E-002, 9.3229088E-006, 1.2000000E+001, 7.1137304E+001
 8.2249633E-001, 3.1016910E-002, 9.6680251E-006, 1.2000000E+001, 7.1337223E+001
 8.2402166E-001, 3.0951339E-002, 9.9216068E-006, 1.2000000E+001, 7.1475350E+001
 8.2605544E-001, 3.0882550E-002, 9.4903180E-006, 1.2500000E+001, 7.1655254E+001
 8.2808921E-001, 3.0800456E-002, 9.4460541E-006, 1.2750000E+001, 7.1860102E+001
 8.3012299E-001, 3.0718172E-002, 9.3049194E-006, 1.3000000E+001, 7.2126781E+001
 8.3215676E-001, 3.0637624E-002, 9.5223800E-006, 1.3000000E+001, 7.2446114E+001
 8.3419053E-001, 3.0558939E-002, 9.6556490E-006, 1.3000000E+001, 7.2667442E+001
 8.3622431E-001, 3.0479098E-002, 9.8293096E-006, 1.3000000E+001, 7.3026390E+001
 8.3825808E-001, 3.0399779E-002, 9.5246998E-006, 1.3500000E+001, 7.3201784E+001
 8.4029186E-001, 3.0322791E-002, 9.5605016E-006, 1.3500000E+001, 7.3558857E+001
 8.4232563E-001, 3.0249979E-002, 9.4293638E-006, 1.3750000E+001, 7.3867268E+001
 8.4435941E-001, 3.0178655E-002, 9.2162137E-006, 1.4000000E+001, 7.4094427E+001
 8.4639318E-001, 3.0109879E-002, 9.3015506E-006, 1.4000000E+001, 7.4259054E+001
 8.4842696E-001, 3.0041780E-002, 9.4572614E-006, 1.4000000E+001, 7.4529888E+001
 8.5046073E-001, 2.9974058E-002, 9.6437895E-006, 1.4000000E+001, 7.4909277E+001
 8.5249451E-001, 2.9904831E-002, 9.8120715E-006, 1.4000000E+001, 7.5227438E+001
 8.5401984E-001, 2.9842279E-002, 9.9294458E-006, 1.4000000E+001, 7.5589473E+001
 8.5605361E-001, 2.9776765E-002, 9.5671305E-006, 1.4500000E+001, 7.5761417E+001
 8.5808739E-001, 2.9700563E-002, 9.6034129E-006, 1.4500000E+001, 7.6027065E+001
 8.6012116E-001, 2.9624586E-002, 9.4756683E-006, 1.4750000E+001, 7.6350412E+001
 8.6205294E-001, 2.9547962E-002, 9.5139386E-006, 1.4052799E+001, 7.6746739E+001
 8.6434017E-001, 2.9461097E-002, 9.7137938E-006, 1.3000000E+001, 7.6990118E+001
 8.6616995E-001, 2.9379758E-002, 9.7909798E-006, 1.3000000E+001, 7.7347555E+001
 8.6845718E-001, 2.9304339E-002, 9.8632559E-006, 1.3000000E+001, 7.7787901E+001
 8.7028696E-001, 2.9227939E-002, 9.8775443E-006, 1.3000000E+001, 7.8090620E+001
 8.7211675E-001, 2.9159704E-002, 9.9035057E-006, 1.3000000E+001, 7.8370308E+001
 8.7440398E-001, 2.9086894E-002, 9.9177346E-006, 1.3000000E+001, 7.8651475E+001
 8.7623376E-001, 2.9017358E-002, 9.9227889E-006, 1.3000000E+001, 7.8947887E+001
 8.7806354E-001, 2.8955992E-002, 9.9533139E-006, 1.3000000E+001, 7.9267374E+001
 8.8035077E-001, 2.8884583E-002, 9.7761022E-006, 1.3200000E+001, 7.9589061E+001
 8.8218055E-001, 2.8810327E-002, 9.7368144E-006, 1.3250000E+001, 7.9766781E+001
 8.8401034E-001, 2.8742906E-002, 9.7144762E-006, 1.3250000E+001, 7.9918325E+001
 8.8629757E-001, 2.8666026E-002, 9.6752381E-006, 1.3400000E+001, 8.0120423E+001
 8.8812735E-001, 2.8586188E-002, 9.7282890E-006, 1.3250000E+001, 8.0648687E+001
 8.9041458E-001, 2.8502870E-002, 9.6690677E-006, 1.3400000E+001, 8.0986506E+001
 8.9224436E-001, 2.8418763E-002, 9.7873011E-006, 1.3250000E+001, 8.1187799E+001
 8.9407415E-001, 2.8345484E-002, 9.7616040E-006, 1.3250000E+001, 8.1348442E+001
 8.9636137E-001, 2.8264087E-002, 9.9030202E-006, 1.3000000E+001, 8.1553953E+001
 8.9819116E-001, 2.8184016E-002, 9.9147942E-006, 1.3000000E+001, 8.1903173E+001
 9.0002094E-001, 2.8113268E-002, 9.8764201E-006, 1.3000000E+001, 8.2078821E+001
 9.0230817E-001, 2.8035964E-002, 9.8192208E-006, 1.3000000E+001, 8.2632129E+001
 9.0413795E-001, 2.7960196E-002, 9.7317047E-006, 1.3000000E+001, 8.2809189E+001
 9.0642518E-001, 2.7884326E-002, 9.6604212E-006, 1.3000000E+001, 8.3057623E+001
 9.0825497E-001, 2.7808110E-002, 9.6033409E-006, 1.3000000E+001, 8.3230638E+001
 9.1008475E-001, 2.7739537E-002, 9.5530846E-006, 1.3000000E+001, 8.3566420E+001
 9.1237198E-001, 2.7660554E-002, 9.4976166E-006, 1.3000000E+001, 8.3864444E+001
 9.1420176E-001, 2.7579713E-002, 9.4410142E-006, 1.3000000E+001, 8.4081327E+001
 9.1603154E-001, 2.7506527E-002, 9.3823929E-006, 1.3000000E+001, 8.4320702E+001
 9.1831877E-001, 2.7423380E-002, 9.5047060E-006, 1.2800000E+001, 8.4651834E+001
 9.2014856E-001, 2.7340890E-002, 9.7091864E-006, 1.2500000E+001, 8.5013815E+001
 9.2243579E-001, 2.7257354E-002, 9.6567413E-006, 1.2600000E+001, 8.5260679E+001
 9.2426557E-001, 2.7172799E-002, 9.6499872E-006, 1.2500000E+001, 8.5431475E+001
 9.2609535E-001, 2.7100194E-002, 9.7307923E-006, 1.2250000E+001, 8.5702526E+001
 9.2838258E-001, 2.7020033E-002, 9.7440953E-006, 1.2200000E+001, 8.6130456E+001
 9.3021236E-001, 2.6942078E-002, 9.9128746E-006, 1.2000000E+001, 8.6589964E+001
 9.3204215E-001, 2.6873188E-002, 9.8092780E-006, 1.2000000E+001, 8.6800989E+001
 9.3432938E-001, 2.6794485E-002, 9.6673139E-006, 1.2000000E+001, 8.6992030E+001
 9.3615916E-001, 2.6716610E-002, 9.5491392E-006, 1.2000000E+001, 8.7289381E+001
 9.3844639E-001, 2.6640414E-002, 9.4386691E-006, 1.2000000E+001, 8.7466545E+001
 9.4027617E-001, 2.6563660E-002, 9.3273323E-006, 1.2000000E+001, 8.7825922E+001
 9.4210596E-001, 2.6494444E-002, 9.7471611E-006, 1.1500000E+001, 8.8104147E+001
 9.4439318E-001, 2.6416220E-002, 9.6446068E-006, 1.1600000E+001, 8.8322169E+001
 9.4622297E-001, 2.6336428E-002, 9.6401250E-006, 1.1500000E+001, 8.8666544E+001
 9.4805275E-001, 2.6265235E-002, 9.5639628E-006, 1.1500000E+001, 8.8829937E+001
 9.5033998E-001, 2.6188102E-002, 9.7328771E-006, 1.1200000E+001, 8.9167207E+001
 9.5216976E-001, 2.6111851E-002, 9.8388890E-006, 1.1000000E+001, 8.9570908E+001
 9.5445699E-001, 2.6034485E-002, 9.6769883E-006, 1.1000000E+001, 8.9816638E+001
 9.5628678E-001, 2.5957042E-002, 9.5239026E-006, 1.1000000E+001, 9.0162258E+001
 9.5811656E-001, 2.5890171E-002, 9.4021688E-006, 1.1000000E+001, 9.0324108E+001
 9.6040379E-001, 2.5817998E-002, 9.6593766E-006, 1.0600000E+001, 9.0576284E+001
 9.6223357E-001, 2.5745680E-002, 9.6982655E-006, 1.0500000E+001, 9.0952732E+001
 9.6406335E-001, 2.5680851E-002, 9.6869596E-006, 1.0250000E+001, 9.1331335E+001
 9.6635058E-001, 2.5608905E-002, 9.9351157E-006, 1.0000000E+001, 9.1506372E+001
 9.6818037E-001, 2.5537166E-002, 9.7760077E-006, 1.0000000E+001, 9.1884796E+001
 9.7001015E-001, 2.5473152E-002, 9.6417888E-006, 1.0000000E+001, 9.2101164E+001
 9.7229738E-001, 2.5401134E-002, 9.5982460E-006, 1.0000000E+001, 9.2363128E+001
 9.7412716E-001, 2.5330154E-002, 9.5410936E-006, 1.0000000E+001, 9.2640951E+001
 9.7641439E-001, 2.5258183E-002, 9.5266539E-006, 1.0000000E+001, 9.2815001E+001
 9.7824417E-001, 2.5186523E-002, 9.4664160E-006, 1.0000000E+001, 9.3127562E+001
 9.8007396E-001, 2.5123287E-002, 9.4182181E-006, 1.0000000E+001, 9.3371750E+001
 9.8236119E-001, 2.5053267E-002, 9.3755785E-006, 1.0000000E+001, 9.3639566E+001
 9.8419097E-001, 2.4984720E-002, 9.3538166E-006, 1.0000000E+001, 9.3903873E+001
 9.8602075E-001, 2.4924707E-002, 9.3443764E-006, 1.0000000E+001, 9.4288456E+001
 9.8830798E-001, 2.4857148E-002, 9.3492373E-006, 1.0000000E+001, 9.4603227E+001
 9.9013777E-001, 2.4789754E-002, 9.3583689E-006, 1.0000000E+001, 9.4823198E+001
 9.9242499E-001, 2.4723295E-002, 9.3648387E-006, 1.0000000E+001, 9.5160916E+001
 9.9425478E-001, 2.4657938E-002, 9.3679871E-006, 1.0000000E+001, 9.5411058E+001
 9.9608456E-001, 2.4600533E-002, 9.3726174E-006, 1.0000000E+001, 9.5642754E+001
 9.9837179E-001, 2.4536026E-002, 9.4008058E-006, 1.0000000E+001, 9.6000180E+001
 1.0002016E+000, 2.4471739E-002, 9.4126742E-006, 1.0000000E+001, 9.6234583E+001
 1.0020314E+000, 2.4414366E-002, 9.3971180E-006, 1.0000000E+001, 9.6392872E+001
 1.0043186E+000, 2.4349607E-002, 9.3963732E-006, 1.0000000E+001, 9.6575703E+001
 1.0061484E+000, 2.4285083E-002, 9.3341519E-006, 1.0000000E+001, 9.6768377E+001
 1.0084356E+000, 2.4220673E-002, 9.2819360E-006, 1.0000000E+001, 9.6930999E+001
 1.0102654E+000, 2.4156209E-002, 9.2519866E-006, 1.0000000E+001, 9.7243202E+001
 1.0120952E+000, 2.4099246E-002, 9.1501813E-006, 1.0000000E+001, 9.7592195E+001
 1.0143824E+000, 2.4034105E-002, 8.9980584E-006, 1.0000000E+001, 9.7925839E+001
 1.0162122E+000, 2.3968748E-002, 9.2351408E-006, 9.7500000E+000, 9.8151138E+001
 1.0180420E+000, 2.3911908E-002, 9.4813170E-006, 9.5000000E+000, 9.8413858E+001
 1.0203292E+000, 2.3847517E-002, 9.6628490E-006, 9.2000000E+000, 9.8661421E+001
 1.0221132E+000, 2.3781762E-002, 9.6496104E-006, 9.0000000E+000, 9.8906969E+001
 1.0241714E+000, 2.3713594E-002, 9.4831833E-006, 8.0000000E+000, 9.9085812E+001
 1.0262297E+000, 2.3644601E-002, 9.1381315E-006, 8.0000000E+000, 9.9476068E+001
 1.0282879E+000, 2.3579493E-002, 9.1018318E-006, 7.8000000E+000, 9.9765748E+001
 1.0303462E+000, 2.3517230E-002, 9.4847808E-006, 7.4000000E+000, 9.9979007E+001
 1.0324044E+000, 2.3450346E-002, 9.7687444E-006, 7.0000000E+000, 1.0024941E+002
 1.0340510E+000, 2.3384258E-002, 9.2533395E-006, 7.0000000E+000, 1.0076454E+002
 1.0361093E+000, 2.3316340E-002, 9.1101599E-006, 6.8000000E+000, 1.0095959E+002
 1.0381676E+000, 2.3244393E-002, 9.4407864E-006, 6.2000000E+000, 1.0121851E+002
 1.0402258E+000, 2.3174743E-002, 9.5691210E-006, 6.2000000E+000, 1.0154666E+002
 1.0422841E+000, 2.3101176E-002, 9.5201514E-006, 6.4000000E+000, 1.0184672E+002
 1.0443423E+000, 2.3023050E-002, 8.8655249E-006, 7.0000000E+000, 1.0212688E+002
 1.0464006E+000, 2.2946237E-002, 9.1230816E-006, 7.0000000E+000, 1.0228876E+002
 1.0480472E+000, 2.2882607E-002, 9.5008611E-006, 7.0000000E+000, 1.0253414E+002
 1.0501054E+000, 2.2819693E-002, 9.5956442E-006, 7.2000000E+000, 1.0301057E+002
 1.0521637E+000, 2.2746495E-002, 9.0041624E-006, 7.8000000E+000, 1.0324664E+002
 1.0542219E+000, 2.2671129E-002, 8.9947986E-006, 8.0000000E+000, 1.0352433E+002
 1.0562802E+000, 2.2596567E-002, 9.4295453E-006, 8.0000000E+000, 1.0376669E+002
 1.0583384E+000, 2.2521403E-002, 9.5880879E-006, 8.2000000E+000, 1.0403869E+002
 1.0603967E+000, 2.2446282E-002, 9.0083587E-006, 8.8000000E+000, 1.0423303E+002
 1.0620433E+000, 2.2379575E-002, 8.9260943E-006, 9.0000000E+000, 1.0459631E+002
 1.0641015E+000, 2.2312233E-002, 9.2347017E-006, 9.0000000E+000, 1.0477598E+002
 1.0661598E+000, 2.2236212E-002, 9.6767319E-006, 9.0000000E+000, 1.0509840E+002
 1.0682181E+000, 2.2161881E-002, 9.3991100E-006, 9.4000000E+000, 1.0541750E+002
 1.0702763E+000, 2.2089901E-002, 9.0471002E-006, 9.8000000E+000, 1.0560336E+002
 1.0723346E+000, 2.2020775E-002, 8.8149943E-006, 1.0000000E+001, 1.0597426E+002
 1.0743928E+000, 2.1954118E-002, 8.9556184E-006, 1.0000000E+001, 1.0622184E+002
 1.0760394E+000, 2.1896528E-002, 9.0958966E-006, 1.0000000E+001, 1.0638920E+002
 1.0780977E+000, 2.1841968E-002, 9.2106466E-006, 1.0000000E+001, 1.0660567E+002
 1.0801559E+000, 2.1782956E-002, 9.2650412E-006, 1.0000000E+001, 1.0686786E+002
 1.0822142E+000, 2.1725299E-002, 9.2231030E-006, 1.0000000E+001, 1.0720237E+002
 1.0842724E+000, 2.1671227E-002, 9.1285909E-006, 1.0000000E+001, 1.0748665E+002
 1.0863307E+000, 2.1622517E-002, 8.9423412E-006, 1.0000000E+001, 1.0813701E+002
 1.0883889E+000, 2.1575213E-002, 8.9230142E-006, 9.8000000E+000, 1.0843304E+002
 1.0900355E+000, 2.1529895E-002, 9.1514036E-006, 9.5000000E+000, 1.0868438E+002
 1.0920938E+000, 2.1482385E-002, 9.6260010E-006, 9.0000000E+000, 1.0887206E+002
 1.0941521E+000, 2.1428277E-002, 9.4864397E-006, 9.0000000E+000, 1.0905896E+002
 1.0962103E+000, 2.1372701E-002, 9.6268164E-006, 9.0000000E+000, 1.0921182E+002
 1.0982686E+000, 2.1316498E-002, 9.5765673E-006, 9.2000000E+000, 1.0944568E+002
 1.1003268E+000, 2.1259452E-002, 9.3688890E-006, 9.6000000E+000, 1.0968433E+002
 1.1023851E+000, 2.1202290E-002, 9.2052587E-006, 1.0000000E+001, 1.0985144E+002
 1.1040317E+000, 2.1149864E-002, 9.4766616E-006, 1.0250000E+001, 1.1008713E+002
 1.1060899E+000, 2.1093981E-002, 9.0857384E-006, 1.1000000E+001, 1.1035920E+002
 1.1081482E+000, 2.1025225E-002, 9.4209529E-006, 1.1400000E+001, 1.1080705E+002
 1.1102064E+000, 2.0951739E-002, 9.4631150E-006, 1.2000000E+001, 1.1120581E+002
 1.1122647E+000, 2.0869443E-002, 9.1399855E-006, 1.3000000E+001, 1.1143174E+002
 1.1143229E+000, 2.0771571E-002, 9.3695874E-006, 1.3600000E+001, 1.1183455E+002
