s,s
Time,"cpu"
 1.4580913E+001, 5.5111725E+003
 1.4622319E+001, 5.5253105E+003
 1.4649923E+001, 5.5377289E+003
 1.4677526E+001, 5.5482023E+003
 1.4705130E+001, 5.5576964E+003
 1.4731032E+001, 5.5682359E+003
 1.4767330E+001, 5.5843367E+003
 1.4791528E+001, 5.5977667E+003
 1.4827826E+001, 5.6113193E+003
 1.4860383E+001, 5.6300826E+003
 1.4882088E+001, 5.6432045E+003
 1.4917901E+001, 5.6565354E+003
 1.4941776E+001, 5.6695055E+003
 1.4977589E+001, 5.6829226E+003
 1.5002658E+001, 5.6968811E+003
 1.5040680E+001, 5.7106092E+003
 1.5064198E+001, 5.7260236E+003
 1.5099475E+001, 5.7388650E+003
 1.5122993E+001, 5.7529091E+003
 1.5158270E+001, 5.7662622E+003
 1.5181789E+001, 5.7807899E+003
 1.5217066E+001, 5.7943310E+003
 1.5240584E+001, 5.8067069E+003
 1.5275861E+001, 5.8198126E+003
 1.5311138E+001, 5.8360512E+003
 1.5334657E+001, 5.8488053E+003
 1.5369934E+001, 5.8593826E+003
 1.5393452E+001, 5.8716156E+003
 1.5428729E+001, 5.8842394E+003
 1.5452247E+001, 5.8982509E+003
 1.5487525E+001, 5.9114795E+003
 1.5512219E+001, 5.9225753E+003
 1.5551024E+001, 5.9352251E+003
 1.5576894E+001, 5.9483114E+003
 1.5602764E+001, 5.9573619E+003
 1.5641569E+001, 5.9685293E+003
 1.5667439E+001, 5.9799930E+003
 1.5693308E+001, 5.9912218E+003
 1.5732113E+001, 6.0041354E+003
 1.5757983E+001, 6.0162841E+003
 1.5783853E+001, 6.0268175E+003
 1.5822658E+001, 6.0386025E+003
 1.5848528E+001, 6.0503229E+003
 1.5874398E+001, 6.0605643E+003
 1.5900268E+001, 6.0708468E+003
 1.5939073E+001, 6.0819829E+003
 1.5964943E+001, 6.0909869E+003
 1.5990813E+001, 6.0985502E+003
 1.6029618E+001, 6.1118265E+003
 1.6055488E+001, 6.1246808E+003
 1.6081358E+001, 6.1359554E+003
 1.6120163E+001, 6.1501246E+003
 1.6146033E+001, 6.1622450E+003
 1.6171903E+001, 6.1726178E+003
 1.6210708E+001, 6.1835444E+003
 1.6236578E+001, 6.1931664E+003
 1.6262448E+001, 6.2012499E+003
 1.6296858E+001, 6.2134981E+003
 1.6320481E+001, 6.2267299E+003
 1.6355915E+001, 6.2381129E+003
 1.6391350E+001, 6.2520363E+003
 1.6414973E+001, 6.2656005E+003
 1.6448951E+001, 6.2803872E+003
 1.6480018E+001, 6.2969023E+003
 1.6500730E+001, 6.3091195E+003
 1.6531796E+001, 6.3221699E+003
 1.6562863E+001, 6.3380758E+003
 1.6599315E+001, 6.3528262E+003
 1.6624376E+001, 6.3649152E+003
 1.6661967E+001, 6.3774684E+003
 1.6683406E+001, 6.3926322E+003
 1.6719243E+001, 6.4146708E+003
 1.6743192E+001, 6.4383538E+003
 1.6774008E+001, 6.4523310E+003
 1.6802095E+001, 6.4710684E+003
 1.6839602E+001, 6.4903123E+003
 1.6868833E+001, 6.5126912E+003
 1.6898327E+001, 6.5306697E+003
 1.6927868E+001, 6.5490599E+003
 1.6959378E+001, 6.5654193E+003
 1.6989089E+001, 6.5830950E+003
 1.7010174E+001, 6.5952758E+003
 1.7044965E+001, 6.6085542E+003
 1.7079755E+001, 6.6200154E+003
 1.7102949E+001, 6.6320548E+003
 1.7140058E+001, 6.6435257E+003
 1.7165571E+001, 6.6548654E+003
 1.7191084E+001, 6.6633734E+003
 1.7229354E+001, 6.6762931E+003
 1.7254867E+001, 6.6879403E+003
 1.7280380E+001, 6.6964825E+003
 1.7318649E+001, 6.7067220E+003
 1.7344162E+001, 6.7176407E+003
 1.7382432E+001, 6.7310797E+003
 1.7407945E+001, 6.7436620E+003
 1.7433458E+001, 6.7537257E+003
 1.7471727E+001, 6.7667553E+003
 1.7497240E+001, 6.7788849E+003
 1.7522753E+001, 6.7885631E+003
 1.7561023E+001, 6.8014059E+003
 1.7586536E+001, 6.8137216E+003
 1.7612049E+001, 6.8238268E+003
 1.7650318E+001, 6.8371367E+003
 1.7675831E+001, 6.8517618E+003
 1.7701344E+001, 6.8634259E+003
 1.7739614E+001, 6.8769607E+003
 1.7765127E+001, 6.8887975E+003
 1.7790639E+001, 6.8987665E+003
 1.7824934E+001, 6.9132421E+003
 1.7850084E+001, 6.9251422E+003
 1.7887809E+001, 6.9366570E+003
 1.7912958E+001, 6.9508951E+003
 1.7950683E+001, 6.9647615E+003
 1.7975832E+001, 6.9789637E+003
 1.8000982E+001, 6.9904166E+003
 1.8038706E+001, 7.0045364E+003
 1.8063856E+001, 7.0187594E+003
 1.8101580E+001, 7.0324843E+003
 1.8126730E+001, 7.0446122E+003
 1.8151880E+001, 7.0541698E+003
 1.8189604E+001, 7.0671919E+003
 1.8214754E+001, 7.0785629E+003
 1.8252478E+001, 7.0919824E+003
 1.8277628E+001, 7.1041981E+003
 1.8302777E+001, 7.1132494E+003
 1.8340502E+001, 7.1260753E+003
 1.8365652E+001, 7.1392946E+003
 1.8390801E+001, 7.1500343E+003
 1.8428526E+001, 7.1626396E+003
 1.8453675E+001, 7.1756544E+003
 1.8491400E+001, 7.1867770E+003
 1.8516549E+001, 7.1980902E+003
 1.8541699E+001, 7.2083500E+003
 1.8579423E+001, 7.2200742E+003
 1.8604573E+001, 7.2330958E+003
 1.8642297E+001, 7.2465483E+003
 1.8667447E+001, 7.2603236E+003
 1.8692597E+001, 7.2727372E+003
 1.8730321E+001, 7.2880097E+003
 1.8755471E+001, 7.3031754E+003
 1.8780620E+001, 7.3146945E+003
 1.8818345E+001, 7.3291088E+003
 1.8843495E+001, 7.3426740E+003
 1.8881219E+001, 7.3567052E+003
 1.8906369E+001, 7.3699777E+003
 1.8931518E+001, 7.3797657E+003
 1.8970500E+001, 7.3910086E+003
 1.9000931E+001, 7.4015704E+003
 1.9031362E+001, 7.4108529E+003
 1.9061793E+001, 7.4193453E+003
 1.9092224E+001, 7.4296671E+003
 1.9122655E+001, 7.4395101E+003
 1.9153087E+001, 7.4479447E+003
 1.9183518E+001, 7.4581949E+003
 1.9213949E+001, 7.4686158E+003
 1.9244380E+001, 7.4792531E+003
 1.9274811E+001, 7.4888427E+003
 1.9302101E+001, 7.4988651E+003
 1.9329392E+001, 7.5087467E+003
 1.9356682E+001, 7.5173524E+003
 1.9383973E+001, 7.5271207E+003
 1.9411263E+001, 7.5376246E+003
 1.9452199E+001, 7.5499698E+003
 1.9479489E+001, 7.5632430E+003
 1.9506780E+001, 7.5751217E+003
 1.9534070E+001, 7.5865558E+003
 1.9561361E+001, 7.5971293E+003
 1.9602297E+001, 7.6101194E+003
 1.9629587E+001, 7.6226071E+003
 1.9656878E+001, 7.6328016E+003
 1.9684168E+001, 7.6438187E+003
 1.9711459E+001, 7.6535885E+003
 1.9752394E+001, 7.6659321E+003
 1.9779685E+001, 7.6775050E+003
 1.9806975E+001, 7.6876012E+003
 1.9834266E+001, 7.6977523E+003
 1.9861556E+001, 7.7070724E+003
 1.9890211E+001, 7.7174016E+003
 1.9920231E+001, 7.7267650E+003
 1.9950251E+001, 7.7346005E+003
 1.9980270E+001, 7.7433292E+003
 2.0010290E+001, 7.7533251E+003
 2.0040309E+001, 7.7617997E+003
 2.0070329E+001, 7.7698104E+003
 2.0100348E+001, 7.7797281E+003
 2.0140764E+001, 7.7930538E+003
 2.0167708E+001, 7.8030797E+003
 2.0194651E+001, 7.8115690E+003
 2.0221595E+001, 7.8221444E+003
 2.0262011E+001, 7.8350706E+003
 2.0288955E+001, 7.8483287E+003
 2.0315898E+001, 7.8582953E+003
 2.0341271E+001, 7.8700857E+003
 2.0376975E+001, 7.8835717E+003
 2.0400777E+001, 7.8957042E+003
 2.0436480E+001, 7.9092980E+003
 2.0460282E+001, 7.9224240E+003
 2.0495985E+001, 7.9346803E+003
 2.0532878E+001, 7.9501948E+003
 2.0559061E+001, 7.9628229E+003
 2.0585243E+001, 7.9730328E+003
 2.0611425E+001, 7.9837594E+003
 2.0650699E+001, 7.9957286E+003
 2.0676881E+001, 8.0081466E+003
 2.0703063E+001, 8.0192863E+003
 2.0742337E+001, 8.0321453E+003
 2.0768519E+001, 8.0446056E+003
 2.0794702E+001, 8.0527135E+003
 2.0820884E+001, 8.0619799E+003
 2.0860157E+001, 8.0732555E+003
