s,s
 2.0970770E+001, 8.7450603E+002
 2.1014134E+001, 8.7585890E+002
 2.1043044E+001, 8.7719729E+002
 2.1071954E+001, 8.7831847E+002
 2.1100864E+001, 8.7937728E+002
 2.1129773E+001, 8.8042003E+002
 2.1158683E+001, 8.8148974E+002
 2.1187593E+001, 8.8252150E+002
 2.1216503E+001, 8.8350704E+002
 2.1245412E+001, 8.8453060E+002
 2.1274322E+001, 8.8557714E+002
 2.1303232E+001, 8.8671428E+002
 2.1332142E+001, 8.8778942E+002
 2.1361051E+001, 8.8888744E+002
 2.1404416E+001, 8.9022206E+002
 2.1433326E+001, 8.9155050E+002
 2.1462235E+001, 8.9268441E+002
 2.1491145E+001, 8.9382201E+002
 2.1520055E+001, 8.9490456E+002
 2.1548965E+001, 8.9604064E+002
 2.1577874E+001, 8.9729799E+002
 2.1606784E+001, 8.9847838E+002
 2.1635694E+001, 8.9964513E+002
 2.1664604E+001, 9.0086388E+002
 2.1693513E+001, 9.0200267E+002
 2.1722423E+001, 9.0318587E+002
 2.1751333E+001, 9.0431740E+002
 2.1780242E+001, 9.0545620E+002
 2.1823607E+001, 9.0684529E+002
 2.1852517E+001, 9.0822869E+002
 2.1881427E+001, 9.0958068E+002
 2.1910336E+001, 9.1073626E+002
 2.1939246E+001, 9.1190941E+002
 2.1968156E+001, 9.1310528E+002
 2.1997066E+001, 9.1423867E+002
 2.2025975E+001, 9.1539391E+002
 2.2054885E+001, 9.1650652E+002
 2.2083795E+001, 9.1762496E+002
 2.2112704E+001, 9.1876693E+002
 2.2143060E+001, 9.1990740E+002
 2.2174860E+001, 9.2101632E+002
 2.2206661E+001, 9.2215862E+002
 2.2238462E+001, 9.2328237E+002
 2.2270263E+001, 9.2440322E+002
 2.2302063E+001, 9.2557802E+002
 2.2333864E+001, 9.2662700E+002
 2.2365665E+001, 9.2775771E+002
 2.2381565E+001, 9.2866143E+002
 2.2413366E+001, 9.2945443E+002
 2.2445166E+001, 9.3059301E+002
 2.2476967E+001, 9.3166008E+002
 2.2508768E+001, 9.3278255E+002
 2.2540569E+001, 9.3386098E+002
 2.2572369E+001, 9.3496978E+002
 2.2604170E+001, 9.3609313E+002
 2.2620070E+001, 9.3693389E+002
 2.2651871E+001, 9.3772545E+002
 2.2692658E+001, 9.3928523E+002
 2.2719850E+001, 9.4073479E+002
 2.2749760E+001, 9.4173986E+002
 2.2779671E+001, 9.4278179E+002
 2.2809582E+001, 9.4404799E+002
 2.2839492E+001, 9.4510766E+002
 2.2869403E+001, 9.4622454E+002
 2.2899314E+001, 9.4733333E+002
 2.2929224E+001, 9.4841961E+002
 2.2962126E+001, 9.4954381E+002
 2.2995028E+001, 9.5071660E+002
 2.3011478E+001, 9.5153228E+002
 2.3042400E+001, 9.5264289E+002
 2.3071341E+001, 9.5396709E+002
 2.3100283E+001, 9.5509310E+002
 2.3143695E+001, 9.5646858E+002
 2.3172636E+001, 9.5789232E+002
 2.3201578E+001, 9.5901738E+002
 2.3230519E+001, 9.6018145E+002
 2.3259461E+001, 9.6130272E+002
 2.3288402E+001, 9.6241475E+002
 2.3317344E+001, 9.6366424E+002
 2.3346285E+001, 9.6482607E+002
 2.3375227E+001, 9.6594890E+002
 2.3404168E+001, 9.6701586E+002
 2.3433109E+001, 9.6818023E+002
 2.3462051E+001, 9.6929134E+002
 2.3490992E+001, 9.7042214E+002
 2.3529811E+001, 9.7186268E+002
 2.3552629E+001, 9.7352268E+002
 2.3592071E+001, 9.7490046E+002
 2.3618365E+001, 9.7629345E+002
 2.3644660E+001, 9.7746496E+002
 2.3672269E+001, 9.7876393E+002
 2.3701193E+001, 9.7984243E+002
 2.3730117E+001, 9.8094378E+002
 2.3773503E+001, 9.8233035E+002
 2.3802427E+001, 9.8385903E+002
 2.3831351E+001, 9.8499709E+002
 2.3860274E+001, 9.8608190E+002
 2.3889198E+001, 9.8736672E+002
 2.3918122E+001, 9.8866784E+002
 2.3947046E+001, 9.8991460E+002
 2.3975970E+001, 9.9121398E+002
 2.4004894E+001, 9.9243319E+002
 2.4033818E+001, 9.9368453E+002
 2.4062742E+001, 9.9496743E+002
 2.4091666E+001, 9.9620730E+002
 2.4120590E+001, 9.9734316E+002
 2.4163976E+001, 9.9874301E+002
 2.4192900E+001, 1.0000957E+003
 2.4221824E+001, 1.0012221E+003
 2.4250747E+001, 1.0023211E+003
 2.4279671E+001, 1.0034694E+003
 2.4308595E+001, 1.0045886E+003
 2.4337519E+001, 1.0056724E+003
 2.4366443E+001, 1.0067936E+003
 2.4395367E+001, 1.0078820E+003
 2.4424291E+001, 1.0089503E+003
 2.4453215E+001, 1.0102068E+003
 2.4482139E+001, 1.0113264E+003
 2.4511063E+001, 1.0125139E+003
 2.4554449E+001, 1.0138581E+003
 2.4583373E+001, 1.0152116E+003
 2.4610426E+001, 1.0164212E+003
 2.4635610E+001, 1.0176708E+003
 2.4660794E+001, 1.0188461E+003
 2.4698569E+001, 1.0203758E+003
 2.4723753E+001, 1.0218475E+003
 2.4751455E+001, 1.0230746E+003
 2.4793008E+001, 1.0246499E+003
 2.4820710E+001, 1.0262968E+003
 2.4848412E+001, 1.0275569E+003
 2.4876113E+001, 1.0287793E+003
 2.4900431E+001, 1.0301891E+003
 2.4936906E+001, 1.0316099E+003
 2.4961223E+001, 1.0330444E+003
 2.4997699E+001, 1.0344294E+003
 2.5024447E+001, 1.0359322E+003
 2.5051196E+001, 1.0372225E+003
 2.5091319E+001, 1.0386222E+003
 2.5118068E+001, 1.0400385E+003
 2.5144817E+001, 1.0411453E+003
 2.5171565E+001, 1.0422950E+003
 2.5211689E+001, 1.0436671E+003
 2.5241112E+001, 1.0450634E+003
 2.5270536E+001, 1.0461340E+003
 2.5299959E+001, 1.0472819E+003
 2.5329383E+001, 1.0483958E+003
 2.5358807E+001, 1.0495047E+003
 2.5388230E+001, 1.0506664E+003
 2.5417654E+001, 1.0517754E+003
 2.5447077E+001, 1.0529047E+003
 2.5476501E+001, 1.0540809E+003
 2.5505925E+001, 1.0552612E+003
 2.5535348E+001, 1.0564526E+003
 2.5564772E+001, 1.0575967E+003
 2.5594195E+001, 1.0586849E+003
 2.5623619E+001, 1.0597645E+003
 2.5654514E+001, 1.0608735E+003
 2.5686880E+001, 1.0619336E+003
 2.5719246E+001, 1.0629968E+003
 2.5751612E+001, 1.0641918E+003
 2.5783978E+001, 1.0653292E+003
 2.5800161E+001, 1.0661117E+003
 2.5832527E+001, 1.0669379E+003
 2.5864893E+001, 1.0679620E+003
 2.5891933E+001, 1.0691587E+003
 2.5932493E+001, 1.0705579E+003
 2.5962237E+001, 1.0720505E+003
 2.5991981E+001, 1.0731381E+003
 2.6021725E+001, 1.0743683E+003
 2.6051469E+001, 1.0755756E+003
 2.6081213E+001, 1.0767461E+003
 2.6110957E+001, 1.0779507E+003
 2.6140701E+001, 1.0791219E+003
 2.6170445E+001, 1.0802652E+003
 2.6200189E+001, 1.0814296E+003
 2.6229933E+001, 1.0825545E+003
 2.6256623E+001, 1.0839338E+003
 2.6283313E+001, 1.0851152E+003
 2.6310003E+001, 1.0862832E+003
 2.6350038E+001, 1.0876973E+003
 2.6376728E+001, 1.0890928E+003
 2.6403418E+001, 1.0903984E+003
 2.6430108E+001, 1.0916540E+003
 2.6470142E+001, 1.0932794E+003
 2.6496832E+001, 1.0947151E+003
 2.6523522E+001, 1.0960651E+003
 2.6550212E+001, 1.0972785E+003
 2.6594250E+001, 1.0988079E+003
 2.6621652E+001, 1.1003416E+003
 2.6648368E+001, 1.1017603E+003
 2.6676356E+001, 1.1029062E+003
 2.6704345E+001, 1.1041227E+003
 2.6732333E+001, 1.1053448E+003
 2.6760321E+001, 1.1064721E+003
 2.6802304E+001, 1.1078723E+003
 2.6830292E+001, 1.1092584E+003
 2.6858281E+001, 1.1103713E+003
 2.6887668E+001, 1.1114988E+003
 2.6916907E+001, 1.1126830E+003
 2.6944598E+001, 1.1139915E+003
 2.6972289E+001, 1.1151850E+003
 2.7013826E+001, 1.1165414E+003
 2.7041517E+001, 1.1179020E+003
 2.7066145E+001, 1.1192294E+003
 2.7090773E+001, 1.1203291E+003
 2.7127715E+001, 1.1216938E+003
 2.7154806E+001, 1.1230323E+003
 2.7181897E+001, 1.1242526E+003
 2.7210342E+001, 1.1254529E+003
 2.7240142E+001, 1.1266553E+003
 2.7284842E+001, 1.1282641E+003
 2.7314642E+001, 1.1298057E+003
 2.7344442E+001, 1.1309996E+003
 2.7374242E+001, 1.1321168E+003
 2.7404041E+001, 1.1332782E+003
 2.7433841E+001, 1.1344819E+003
 2.7463641E+001, 1.1355680E+003
 2.7494931E+001, 1.1368663E+003
 2.7511321E+001, 1.1377906E+003
 2.7544101E+001, 1.1388209E+003
 2.7576881E+001, 1.1400414E+003
 2.7609661E+001, 1.1411646E+003
 2.7642441E+001, 1.1424659E+003
 2.7675221E+001, 1.1438017E+003
 2.7691611E+001, 1.1447948E+003
 2.7724391E+001, 1.1458127E+003
 2.7757171E+001, 1.1470518E+003
 2.7789950E+001, 1.1483165E+003
 2.7822730E+001, 1.1495530E+003
 2.7855510E+001, 1.1508060E+003
 2.7871900E+001, 1.1519116E+003
 2.7904680E+001, 1.1528307E+003
 2.7937460E+001, 1.1541401E+003
 2.7970240E+001, 1.1553982E+003
 2.8003020E+001, 1.1566400E+003
 2.8035800E+001, 1.1579398E+003
 2.8052190E+001, 1.1588679E+003
 2.8084970E+001, 1.1599668E+003
 2.8113479E+001, 1.1614620E+003
 2.8141989E+001, 1.1626423E+003
 2.8170499E+001, 1.1638027E+003
 2.8213263E+001, 1.1653509E+003
 2.8243199E+001, 1.1668462E+003
 2.8274559E+001, 1.1682315E+003
 2.8290240E+001, 1.1692928E+003
 2.8321600E+001, 1.1701728E+003
 2.8352961E+001, 1.1715110E+003
 2.8384322E+001, 1.1727630E+003
 2.8415682E+001, 1.1741409E+003
 2.8447043E+001, 1.1755068E+003
 2.8478404E+001, 1.1767938E+003
 2.8509764E+001, 1.1780579E+003
 2.8541125E+001, 1.1792292E+003
 2.8572486E+001, 1.1803409E+003
 2.8603846E+001, 1.1814374E+003
 2.8635207E+001, 1.1825700E+003
 2.8650887E+001, 1.1833800E+003
 2.8682248E+001, 1.1844112E+003
 2.8713609E+001, 1.1856058E+003
 2.8744969E+001, 1.1867260E+003
 2.8776330E+001, 1.1880218E+003
 2.8807691E+001, 1.1891514E+003
 2.8839051E+001, 1.1903528E+003
 2.8870412E+001, 1.1914869E+003
 2.8901773E+001, 1.1925792E+003
 2.8933134E+001, 1.1936616E+003
 2.8962619E+001, 1.1949939E+003
 2.8990230E+001, 1.1963301E+003
 2.9017842E+001, 1.1974368E+003
 2.9048214E+001, 1.1986119E+003
 2.9078586E+001, 1.1996719E+003
 2.9108958E+001, 1.2007725E+003
 2.9139330E+001, 1.2018545E+003
 2.9167911E+001, 1.2029375E+003
 2.9194699E+001, 1.2040483E+003
 2.9221488E+001, 1.2051152E+003
 2.9261671E+001, 1.2064293E+003
 2.9288460E+001, 1.2079502E+003
 2.9315249E+001, 1.2091664E+003
 2.9350013E+001, 1.2109311E+003
 2.9375507E+001, 1.2124018E+003
 2.9401001E+001, 1.2135223E+003
 2.9439242E+001, 1.2151696E+003
 2.9464735E+001, 1.2167350E+003
 2.9490229E+001, 1.2180707E+003
 2.9528470E+001, 1.2196426E+003
 2.9553964E+001, 1.2212410E+003
 2.9582007E+001, 1.2225250E+003
 2.9610050E+001, 1.2238379E+003
 2.9652115E+001, 1.2252685E+003
 2.9680158E+001, 1.2267751E+003
 2.9708201E+001, 1.2279324E+003
 2.9736244E+001, 1.2291319E+003
 2.9764287E+001, 1.2303534E+003
 2.9792330E+001, 1.2314980E+003
 2.9820373E+001, 1.2327066E+003
 2.9862438E+001, 1.2341560E+003
 2.9890481E+001, 1.2356093E+003
 2.9918524E+001, 1.2367615E+003
 2.9946568E+001, 1.2379971E+003
 2.9977415E+001, 1.2392091E+003
 3.0000000E+001, 1.2402507E+003
