s,s
 2.0975862E+001, 3.9078996E+003
 2.1000625E+001, 3.9123681E+003
 2.1037768E+001, 3.9185122E+003
 2.1063768E+001, 3.9250242E+003
 2.1091007E+001, 3.9295255E+003
 2.1131865E+001, 3.9359047E+003
 2.1159103E+001, 3.9416983E+003
 2.1186342E+001, 3.9471962E+003
 2.1213580E+001, 3.9527569E+003
 2.1240819E+001, 3.9579614E+003
 2.1281677E+001, 3.9642212E+003
 2.1308915E+001, 3.9707638E+003
 2.1336154E+001, 3.9759080E+003
 2.1363392E+001, 3.9811873E+003
 2.1390631E+001, 3.9861937E+003
 2.1420593E+001, 3.9912362E+003
 2.1450555E+001, 3.9955589E+003
 2.1480518E+001, 4.0003718E+003
 2.1510480E+001, 4.0052968E+003
 2.1540442E+001, 4.0103035E+003
 2.1570405E+001, 4.0152008E+003
 2.1600367E+001, 4.0201816E+003
 2.1630330E+001, 4.0248281E+003
 2.1660292E+001, 4.0296757E+003
 2.1701988E+001, 4.0366085E+003
 2.1728704E+001, 4.0434858E+003
 2.1755419E+001, 4.0480098E+003
 2.1782135E+001, 4.0525062E+003
 2.1822208E+001, 4.0589896E+003
 2.1848923E+001, 4.0654160E+003
 2.1876974E+001, 4.0706101E+003
 2.1906361E+001, 4.0754072E+003
 2.1935748E+001, 4.0801490E+003
 2.1965135E+001, 4.0847408E+003
 2.1994522E+001, 4.0897783E+003
 2.2023909E+001, 4.0945629E+003
 2.2053296E+001, 4.0994867E+003
 2.2082682E+001, 4.1044420E+003
 2.2110598E+001, 4.1101988E+003
 2.2150264E+001, 4.1174462E+003
 2.2176708E+001, 4.1240494E+003
 2.2203152E+001, 4.1295211E+003
 2.2242818E+001, 4.1360525E+003
 2.2269262E+001, 4.1421180E+003
 2.2295706E+001, 4.1472437E+003
 2.2322150E+001, 4.1523243E+003
 2.2361816E+001, 4.1586143E+003
 2.2388261E+001, 4.1645484E+003
 2.2414705E+001, 4.1691578E+003
 2.2441149E+001, 4.1740409E+003
 2.2480815E+001, 4.1806122E+003
 2.2507259E+001, 4.1864098E+003
 2.2533703E+001, 4.1907996E+003
 2.2560147E+001, 4.1954427E+003
 2.2599813E+001, 4.2017242E+003
 2.2626257E+001, 4.2079373E+003
 2.2652701E+001, 4.2130587E+003
 2.2692367E+001, 4.2189617E+003
 2.2718811E+001, 4.2243590E+003
 2.2745255E+001, 4.2290787E+003
 2.2771699E+001, 4.2339864E+003
 2.2809736E+001, 4.2408075E+003
 2.2832921E+001, 4.2480120E+003
 2.2867699E+001, 4.2538362E+003
 2.2890885E+001, 4.2596720E+003
 2.2929141E+001, 4.2653136E+003
 2.2954645E+001, 4.2714217E+003
 2.2980148E+001, 4.2760592E+003
 2.3016857E+001, 4.2819242E+003
 2.3050469E+001, 4.2894932E+003
 2.3072878E+001, 4.2949979E+003
 2.3106490E+001, 4.3004228E+003
 2.3140103E+001, 4.3072690E+003
 2.3162511E+001, 4.3123414E+003
 2.3197244E+001, 4.3180683E+003
 2.3221894E+001, 4.3238153E+003
 2.3258868E+001, 4.3289651E+003
 2.3283517E+001, 4.3345304E+003
 2.3321723E+001, 4.3400001E+003
 2.3348837E+001, 4.3457906E+003
 2.3375952E+001, 4.3505933E+003
 2.3403066E+001, 4.3554959E+003
 2.3430180E+001, 4.3604913E+003
 2.3470851E+001, 4.3670888E+003
 2.3497965E+001, 4.3739124E+003
 2.3525080E+001, 4.3789083E+003
 2.3552194E+001, 4.3839312E+003
 2.3592865E+001, 4.3893053E+003
 2.3619979E+001, 4.3947691E+003
 2.3648449E+001, 4.3997984E+003
 2.3676336E+001, 4.4044446E+003
 2.3702284E+001, 4.4093892E+003
 2.3741206E+001, 4.4146899E+003
 2.3768452E+001, 4.4196252E+003
 2.3796995E+001, 4.4239556E+003
 2.3825538E+001, 4.4278167E+003
 2.3854081E+001, 4.4316160E+003
 2.3882624E+001, 4.4358433E+003
 2.3911167E+001, 4.4405223E+003
 2.3953981E+001, 4.4454823E+003
 2.3982524E+001, 4.4517359E+003
 2.4011067E+001, 4.4564893E+003
 2.4039610E+001, 4.4614439E+003
 2.4068153E+001, 4.4661978E+003
 2.4096696E+001, 4.4708126E+003
 2.4125239E+001, 4.4753109E+003
 2.4153782E+001, 4.4789671E+003
 2.4182325E+001, 4.4838741E+003
 2.4210868E+001, 4.4882987E+003
 2.4253682E+001, 4.4939281E+003
 2.4282225E+001, 4.4999796E+003
 2.4312195E+001, 4.5044233E+003
 2.4343592E+001, 4.5092874E+003
 2.4374990E+001, 4.5140601E+003
 2.4390688E+001, 4.5177764E+003
 2.4431229E+001, 4.5235391E+003
 2.4458256E+001, 4.5295965E+003
 2.4485283E+001, 4.5346734E+003
 2.4512310E+001, 4.5396099E+003
 2.4552850E+001, 4.5454828E+003
 2.4579877E+001, 4.5517564E+003
 2.4606904E+001, 4.5565035E+003
 2.4633931E+001, 4.5619449E+003
 2.4660958E+001, 4.5670933E+003
 2.4701498E+001, 4.5735227E+003
 2.4728525E+001, 4.5800863E+003
 2.4755552E+001, 4.5854849E+003
 2.4782579E+001, 4.5900096E+003
 2.4823119E+001, 4.5960497E+003
 2.4850146E+001, 4.6018927E+003
 2.4877173E+001, 4.6069190E+003
 2.4904200E+001, 4.6115880E+003
 2.4931227E+001, 4.6161187E+003
 2.4971767E+001, 4.6223987E+003
 2.4998794E+001, 4.6284649E+003
 2.5028524E+001, 4.6331461E+003
 2.5058253E+001, 4.6380533E+003
 2.5087983E+001, 4.6426190E+003
 2.5117713E+001, 4.6477589E+003
 2.5147442E+001, 4.6527462E+003
 2.5177172E+001, 4.6579744E+003
 2.5206902E+001, 4.6630516E+003
 2.5236631E+001, 4.6674627E+003
 2.5262839E+001, 4.6725980E+003
 2.5290357E+001, 4.6771509E+003
 2.5330387E+001, 4.6827921E+003
 2.5356003E+001, 4.6888248E+003
 2.5381618E+001, 4.6936829E+003
 2.5420042E+001, 4.6997374E+003
 2.5445658E+001, 4.7056441E+003
 2.5471274E+001, 4.7103306E+003
 2.5509697E+001, 4.7165859E+003
 2.5535313E+001, 4.7229303E+003
 2.5560929E+001, 4.7280619E+003
 2.5599352E+001, 4.7342452E+003
 2.5624968E+001, 4.7405206E+003
 2.5650584E+001, 4.7456639E+003
 2.5689007E+001, 4.7508456E+003
 2.5714623E+001, 4.7560824E+003
 2.5740239E+001, 4.7607664E+003
 2.5778662E+001, 4.7662421E+003
 2.5804278E+001, 4.7718404E+003
 2.5831175E+001, 4.7762864E+003
 2.5873441E+001, 4.7825694E+003
 2.5901618E+001, 4.7886978E+003
 2.5929795E+001, 4.7934266E+003
 2.5957973E+001, 4.7979788E+003
 2.5986150E+001, 4.8028997E+003
 2.6014327E+001, 4.8069522E+003
 2.6042505E+001, 4.8116776E+003
 2.6070682E+001, 4.8163577E+003
 2.6112948E+001, 4.8219705E+003
 2.6141125E+001, 4.8273165E+003
 2.6169303E+001, 4.8319937E+003
 2.6197480E+001, 4.8365531E+003
 2.6225657E+001, 4.8411373E+003
 2.6253834E+001, 4.8462721E+003
 2.6291429E+001, 4.8528577E+003
 2.6316109E+001, 4.8595697E+003
 2.6341966E+001, 4.8647572E+003
 2.6380750E+001, 4.8713264E+003
 2.6409191E+001, 4.8770172E+003
 2.6437633E+001, 4.8813370E+003
 2.6466075E+001, 4.8854827E+003
 2.6494516E+001, 4.8890606E+003
 2.6522958E+001, 4.8932403E+003
 2.6551400E+001, 4.8979398E+003
 2.6588463E+001, 4.9045900E+003
 2.6614846E+001, 4.9112619E+003
 2.6642486E+001, 4.9158253E+003
 2.6670126E+001, 4.9208631E+003
 2.6711585E+001, 4.9269163E+003
 2.6739225E+001, 4.9330465E+003
 2.6766864E+001, 4.9379610E+003
 2.6794504E+001, 4.9431019E+003
 2.6822143E+001, 4.9479473E+003
 2.6862133E+001, 4.9543922E+003
 2.6886832E+001, 4.9611847E+003
 2.6911532E+001, 4.9659471E+003
 2.6948581E+001, 4.9720601E+003
 2.6973281E+001, 4.9774871E+003
 2.7010330E+001, 4.9827240E+003
 2.7035030E+001, 4.9879176E+003
 2.7072080E+001, 4.9935854E+003
 2.7099249E+001, 4.9980545E+003
 2.7126419E+001, 5.0017801E+003
 2.7153588E+001, 5.0061156E+003
 2.7180758E+001, 5.0106336E+003
 2.7221512E+001, 5.0163648E+003
 2.7248682E+001, 5.0211890E+003
 2.7275852E+001, 5.0260350E+003
 2.7303021E+001, 5.0306175E+003
 2.7330191E+001, 5.0349566E+003
 2.7370945E+001, 5.0405566E+003
 2.7400832E+001, 5.0466847E+003
 2.7430718E+001, 5.0519869E+003
 2.7460605E+001, 5.0575274E+003
 2.7490491E+001, 5.0625050E+003
 2.7520378E+001, 5.0673880E+003
 2.7550264E+001, 5.0722249E+003
 2.7580151E+001, 5.0768421E+003
 2.7610038E+001, 5.0815699E+003
 2.7639924E+001, 5.0863160E+003
 2.7669811E+001, 5.0908101E+003
 2.7699697E+001, 5.0954806E+003
 2.7729584E+001, 5.0997603E+003
 2.7759470E+001, 5.1042994E+003
 2.7789357E+001, 5.1089784E+003
 2.7819243E+001, 5.1132122E+003
 2.7849130E+001, 5.1176234E+003
 2.7879017E+001, 5.1221790E+003
 2.7908903E+001, 5.1267884E+003
 2.7938790E+001, 5.1304119E+003
 2.7968676E+001, 5.1351424E+003
 2.7998563E+001, 5.1396856E+003
 2.8028449E+001, 5.1443687E+003
 2.8058336E+001, 5.1489693E+003
 2.8088222E+001, 5.1532711E+003
 2.8118109E+001, 5.1576764E+003
 2.8150984E+001, 5.1621956E+003
 2.8183859E+001, 5.1664930E+003
 2.8200297E+001, 5.1698702E+003
 2.8233172E+001, 5.1731925E+003
 2.8266048E+001, 5.1781966E+003
 2.8298923E+001, 5.1832325E+003
 2.8331798E+001, 5.1876165E+003
 2.8364673E+001, 5.1914088E+003
 2.8381111E+001, 5.1948907E+003
 2.8413986E+001, 5.1985037E+003
 2.8444080E+001, 5.2040429E+003
 2.8472759E+001, 5.2096896E+003
 2.8502804E+001, 5.2144715E+003
 2.8532849E+001, 5.2190601E+003
 2.8562893E+001, 5.2242879E+003
 2.8592938E+001, 5.2292103E+003
 2.8622983E+001, 5.2347450E+003
 2.8653027E+001, 5.2400296E+003
 2.8683072E+001, 5.2455125E+003
 2.8713117E+001, 5.2508870E+003
 2.8743162E+001, 5.2563709E+003
 2.8773206E+001, 5.2615011E+003
 2.8803251E+001, 5.2666637E+003
 2.8833296E+001, 5.2717201E+003
 2.8863340E+001, 5.2769200E+003
 2.8893385E+001, 5.2820465E+003
 2.8923430E+001, 5.2864246E+003
 2.8953475E+001, 5.2905272E+003
 2.8983519E+001, 5.2950147E+003
 2.9013564E+001, 5.2992391E+003
 2.9043609E+001, 5.3035372E+003
 2.9073653E+001, 5.3080565E+003
 2.9103698E+001, 5.3129027E+003
 2.9133743E+001, 5.3175150E+003
 2.9163787E+001, 5.3211444E+003
 2.9193832E+001, 5.3258985E+003
 2.9223877E+001, 5.3305233E+003
 2.9253922E+001, 5.3352567E+003
 2.9283966E+001, 5.3397017E+003
 2.9312201E+001, 5.3448313E+003
 2.9351840E+001, 5.3512273E+003
 2.9378265E+001, 5.3565462E+003
 2.9404691E+001, 5.3611473E+003
 2.9431117E+001, 5.3656436E+003
 2.9470755E+001, 5.3719677E+003
 2.9497181E+001, 5.3785074E+003
 2.9523606E+001, 5.3834969E+003
 2.9550032E+001, 5.3887264E+003
 2.9589671E+001, 5.3950953E+003
 2.9616096E+001, 5.4014710E+003
 2.9642522E+001, 5.4057789E+003
 2.9682160E+001, 5.4115251E+003
 2.9708586E+001, 5.4172315E+003
 2.9735012E+001, 5.4218487E+003
 2.9761437E+001, 5.4265404E+003
 2.9801076E+001, 5.4327087E+003
 2.9827501E+001, 5.4386104E+003
 2.9853927E+001, 5.4433580E+003
 2.9880353E+001, 5.4482044E+003
 2.9921312E+001, 5.4535040E+003
 2.9950380E+001, 5.4590797E+003
 2.9979449E+001, 5.4640814E+003
 3.0000000E+001, 5.4680138E+003
