s,s
 2.0970394E+001, 4.8276927E+003
 2.1000534E+001, 4.8332613E+003
 2.1030674E+001, 4.8387166E+003
 2.1060814E+001, 4.8439520E+003
 2.1090954E+001, 4.8500011E+003
 2.1121094E+001, 4.8555714E+003
 2.1151234E+001, 4.8612952E+003
 2.1181374E+001, 4.8674847E+003
 2.1211514E+001, 4.8734095E+003
 2.1241654E+001, 4.8797303E+003
 2.1271795E+001, 4.8855235E+003
 2.1301935E+001, 4.8911927E+003
 2.1332075E+001, 4.8976810E+003
 2.1362215E+001, 4.9042484E+003
 2.1392355E+001, 4.9104044E+003
 2.1422495E+001, 4.9168895E+003
 2.1452635E+001, 4.9235848E+003
 2.1492727E+001, 4.9329261E+003
 2.1519455E+001, 4.9404571E+003
 2.1546183E+001, 4.9466683E+003
 2.1574247E+001, 4.9528084E+003
 2.1603648E+001, 4.9583912E+003
 2.1633048E+001, 4.9645845E+003
 2.1662449E+001, 4.9709254E+003
 2.1693320E+001, 4.9770205E+003
 2.1725661E+001, 4.9833416E+003
 2.1758001E+001, 4.9894176E+003
 2.1790342E+001, 4.9954876E+003
 2.1822683E+001, 5.0014740E+003
 2.1855024E+001, 5.0072169E+003
 2.1881383E+001, 5.0165066E+003
 2.1907540E+001, 5.0265410E+003
 2.1933496E+001, 5.0350033E+003
 2.1971485E+001, 5.0457117E+003
 2.1994760E+001, 5.0574210E+003
 2.2020362E+001, 5.0645316E+003
 2.2056423E+001, 5.0747178E+003
 2.2080585E+001, 5.0851566E+003
 2.2122351E+001, 5.0938865E+003
 2.2146464E+001, 5.1050983E+003
 2.2174251E+001, 5.1124984E+003
 2.2202038E+001, 5.1191717E+003
 2.2243718E+001, 5.1294105E+003
 2.2267997E+001, 5.1419197E+003
 2.2293432E+001, 5.1495760E+003
 2.2321410E+001, 5.1559615E+003
 2.2359424E+001, 5.1644366E+003
 2.2385559E+001, 5.1718448E+003
 2.2414308E+001, 5.1779644E+003
 2.2441508E+001, 5.1855612E+003
 2.2479986E+001, 5.1942417E+003
 2.2505638E+001, 5.2018292E+003
 2.2531290E+001, 5.2090543E+003
 2.2569768E+001, 5.2174300E+003
 2.2595420E+001, 5.2255020E+003
 2.2623638E+001, 5.2321707E+003
 2.2651855E+001, 5.2390374E+003
 2.2685987E+001, 5.2493195E+003
 2.2710215E+001, 5.2591823E+003
 2.2743703E+001, 5.2692149E+003
 2.2778950E+001, 5.2797566E+003
 2.2804721E+001, 5.2867830E+003
 2.2838410E+001, 5.2969864E+003
 2.2863040E+001, 5.3039608E+003
 2.2901218E+001, 5.3097395E+003
 2.2928312E+001, 5.3176063E+003
 2.2955406E+001, 5.3237738E+003
 2.2982499E+001, 5.3290145E+003
 2.3023140E+001, 5.3343682E+003
 2.3050234E+001, 5.3404151E+003
 2.3077328E+001, 5.3459835E+003
 2.3104421E+001, 5.3521966E+003
 2.3139313E+001, 5.3620706E+003
 2.3164823E+001, 5.3702855E+003
 2.3190333E+001, 5.3771964E+003
 2.3224988E+001, 5.3876906E+003
 2.3261880E+001, 5.3972363E+003
 2.3286474E+001, 5.4052342E+003
 2.3311069E+001, 5.4103065E+003
 2.3350420E+001, 5.4163814E+003
 2.3377473E+001, 5.4230794E+003
 2.3404527E+001, 5.4293248E+003
 2.3431581E+001, 5.4355487E+003
 2.3472162E+001, 5.4426055E+003
 2.3499216E+001, 5.4487098E+003
 2.3526269E+001, 5.4547596E+003
 2.3553323E+001, 5.4605665E+003
 2.3580377E+001, 5.4658638E+003
 2.3620958E+001, 5.4740226E+003
 2.3648011E+001, 5.4810662E+003
 2.3675065E+001, 5.4855657E+003
 2.3702119E+001, 5.4909263E+003
 2.3742700E+001, 5.4973701E+003
 2.3769754E+001, 5.5042039E+003
 2.3796807E+001, 5.5095731E+003
 2.3823861E+001, 5.5154495E+003
 2.3850915E+001, 5.5212476E+003
 2.3891496E+001, 5.5288411E+003
 2.3918549E+001, 5.5367076E+003
 2.3945603E+001, 5.5426949E+003
 2.3972657E+001, 5.5487130E+003
 2.4013238E+001, 5.5562253E+003
 2.4040291E+001, 5.5639771E+003
 2.4067345E+001, 5.5701622E+003
 2.4094399E+001, 5.5764039E+003
 2.4122806E+001, 5.5825622E+003
 2.4152565E+001, 5.5878609E+003
 2.4182324E+001, 5.5941436E+003
 2.4212083E+001, 5.6005386E+003
 2.4241842E+001, 5.6067020E+003
 2.4271601E+001, 5.6133328E+003
 2.4301361E+001, 5.6201986E+003
 2.4331120E+001, 5.6265765E+003
 2.4360879E+001, 5.6324993E+003
 2.4390638E+001, 5.6383101E+003
 2.4420397E+001, 5.6449102E+003
 2.4450156E+001, 5.6516004E+003
 2.4494795E+001, 5.6596302E+003
 2.4524554E+001, 5.6676842E+003
 2.4554314E+001, 5.6739813E+003
 2.4584073E+001, 5.6804769E+003
 2.4613832E+001, 5.6870386E+003
 2.4643591E+001, 5.6933917E+003
 2.4673350E+001, 5.6990963E+003
 2.4703109E+001, 5.7050399E+003
 2.4732869E+001, 5.7111751E+003
 2.4762628E+001, 5.7169964E+003
 2.4792387E+001, 5.7230965E+003
 2.4819059E+001, 5.7315628E+003
 2.4847065E+001, 5.7383497E+003
 2.4876404E+001, 5.7442696E+003
 2.4905743E+001, 5.7495538E+003
 2.4935082E+001, 5.7559659E+003
 2.4964422E+001, 5.7628089E+003
 2.4993761E+001, 5.7694595E+003
 2.5023100E+001, 5.7758414E+003
 2.5052439E+001, 5.7827139E+003
 2.5081779E+001, 5.7894598E+003
 2.5111118E+001, 5.7960697E+003
 2.5140457E+001, 5.8026414E+003
 2.5179856E+001, 5.8121061E+003
 2.5206122E+001, 5.8196590E+003
 2.5235015E+001, 5.8241978E+003
 2.5263908E+001, 5.8299864E+003
 2.5292800E+001, 5.8356663E+003
 2.5321693E+001, 5.8410960E+003
 2.5352030E+001, 5.8469509E+003
 2.5383812E+001, 5.8533419E+003
 2.5415594E+001, 5.8594459E+003
 2.5447376E+001, 5.8649154E+003
 2.5479158E+001, 5.8703275E+003
 2.5506015E+001, 5.8758499E+003
 2.5532871E+001, 5.8820242E+003
 2.5573157E+001, 5.8897200E+003
 2.5600013E+001, 5.8970655E+003
 2.5626870E+001, 5.9028748E+003
 2.5653727E+001, 5.9093040E+003
 2.5680584E+001, 5.9154930E+003
 2.5720869E+001, 5.9234074E+003
 2.5747725E+001, 5.9316803E+003
 2.5774582E+001, 5.9379823E+003
 2.5802782E+001, 5.9433228E+003
 2.5832324E+001, 5.9489271E+003
 2.5861867E+001, 5.9546114E+003
 2.5891409E+001, 5.9609615E+003
 2.5920951E+001, 5.9667840E+003
 2.5950494E+001, 5.9719532E+003
 2.5980036E+001, 5.9759010E+003
 2.6024350E+001, 5.9824652E+003
 2.6050188E+001, 5.9910230E+003
 2.6076027E+001, 5.9969783E+003
 2.6108750E+001, 6.0038302E+003
 2.6130566E+001, 6.0115316E+003
 2.6163289E+001, 6.0185649E+003
 2.6196012E+001, 6.0276076E+003
 2.6228736E+001, 6.0366906E+003
 2.6250551E+001, 6.0444132E+003
 2.6283274E+001, 6.0512461E+003
 2.6315998E+001, 6.0596196E+003
 2.6348721E+001, 6.0684409E+003
 2.6371627E+001, 6.0769149E+003
 2.6407623E+001, 6.0842786E+003
 2.6430286E+001, 6.0929616E+003
 2.6464412E+001, 6.1026761E+003
 2.6499605E+001, 6.1120384E+003
 2.6523067E+001, 6.1201131E+003
 2.6560606E+001, 6.1286944E+003
 2.6586414E+001, 6.1370047E+003
 2.6612223E+001, 6.1436356E+003
 2.6650935E+001, 6.1513042E+003
 2.6676743E+001, 6.1587127E+003
 2.6702551E+001, 6.1640145E+003
 2.6741263E+001, 6.1721278E+003
 2.6767071E+001, 6.1801663E+003
 2.6794170E+001, 6.1858783E+003
 2.6822559E+001, 6.1911402E+003
 2.6850948E+001, 6.1973035E+003
 2.6893531E+001, 6.2048520E+003
 2.6921920E+001, 6.2120189E+003
 2.6950309E+001, 6.2177208E+003
 2.6978698E+001, 6.2234259E+003
 2.7007087E+001, 6.2286068E+003
 2.7035476E+001, 6.2326444E+003
 2.7063865E+001, 6.2384136E+003
 2.7092254E+001, 6.2434405E+003
 2.7120642E+001, 6.2484747E+003
 2.7159860E+001, 6.2566247E+003
 2.7184883E+001, 6.2650885E+003
 2.7222418E+001, 6.2731209E+003
 2.7247441E+001, 6.2808577E+003
 2.7274967E+001, 6.2870335E+003
 2.7302492E+001, 6.2930098E+003
 2.7330017E+001, 6.2990406E+003
 2.7360295E+001, 6.3040374E+003
 2.7390574E+001, 6.3096871E+003
 2.7420852E+001, 6.3155211E+003
 2.7451130E+001, 6.3210076E+003
 2.7481408E+001, 6.3268209E+003
 2.7511686E+001, 6.3322772E+003
 2.7541964E+001, 6.3379688E+003
 2.7572242E+001, 6.3438746E+003
 2.7602520E+001, 6.3495054E+003
 2.7632798E+001, 6.3555074E+003
 2.7663076E+001, 6.3619561E+003
 2.7693354E+001, 6.3680814E+003
 2.7723632E+001, 6.3729808E+003
 2.7753910E+001, 6.3786851E+003
 2.7784188E+001, 6.3847193E+003
 2.7811604E+001, 6.3937264E+003
 2.7840325E+001, 6.3997108E+003
 2.7883408E+001, 6.4069982E+003
 2.7912129E+001, 6.4145430E+003
 2.7940851E+001, 6.4207349E+003
 2.7969573E+001, 6.4263404E+003
 2.7998294E+001, 6.4314952E+003
 2.8027016E+001, 6.4369808E+003
 2.8055738E+001, 6.4426851E+003
 2.8080554E+001, 6.4498255E+003
 2.8117780E+001, 6.4580692E+003
 2.8142596E+001, 6.4658385E+003
 2.8179821E+001, 6.4730096E+003
 2.8204638E+001, 6.4798419E+003
 2.8241863E+001, 6.4863683E+003
 2.8266680E+001, 6.4928302E+003
 2.8293979E+001, 6.4973614E+003
 2.8321277E+001, 6.5028775E+003
 2.8362225E+001, 6.5097860E+003
 2.8389523E+001, 6.5169395E+003
