s,m/s,Pa,kg/m/s,,,
 4.3987072E+000, 1.6501372E+000,-2.1799719E-001, 1.0000000E-010, 6.3000000E+001, 5.3677405E-001, 1.9317651E-015
 4.4103173E+000, 1.6307538E+000,-1.9665514E-001, 1.0000000E-010, 6.3000000E+001, 5.3654914E-001, 1.8752412E-015
 4.4208706E+000, 1.6128889E+000,-1.7757633E-001, 1.0000000E-010, 6.2000000E+001, 5.4539588E-001, 9.6064016E-015
 4.4324791E+000, 1.5929760E+000,-1.5806486E-001, 1.0000000E-010, 6.2000000E+001, 5.4493617E-001, 9.0918271E-015
 4.4430318E+000, 1.5746456E+000,-1.4077935E-001, 1.0000000E-010, 6.2000000E+001, 5.4451239E-001, 8.6432756E-015
 4.4546398E+000, 1.5542401E+000,-1.2314104E-001, 1.0000000E-010, 6.2000000E+001, 5.4401757E-001, 8.1511568E-015
 4.4651930E+000, 1.5354781E+000,-1.0766860E-001, 1.0000000E-010, 6.2000000E+001, 5.4356096E-001, 7.7230042E-015
 4.4768015E+000, 1.5146178E+000,-9.1941957E-002, 1.0000000E-010, 6.2000000E+001, 5.4300175E-001, 7.2327628E-015
 4.4873561E+000, 1.4954588E+000,-7.8299872E-002, 1.0000000E-010, 6.2000000E+001, 5.3982206E-001, 5.0179809E-015
 4.4989661E+000, 1.4741820E+000,-6.4519235E-002, 1.0000000E-010, 6.2000000E+001, 5.4168272E-001, 6.2030368E-015
 4.5095199E+000, 1.4546672E+000,-5.2725438E-002, 1.0000000E-010, 6.2000000E+001, 5.4150811E-001, 6.0736252E-015
 4.5211291E+000, 1.4330196E+000,-4.0924015E-002, 1.0000000E-010, 6.2000000E+001, 5.4095015E-001, 5.6921861E-015
 4.5316819E+000, 1.4131871E+000,-3.0990578E-002, 1.0000000E-010, 6.2000000E+001, 5.4042882E-001, 5.3576899E-015
 4.5432900E+000, 1.3912112E+000,-2.1193225E-002, 1.0000000E-010, 6.2000000E+001, 5.3981654E-001, 4.9908839E-015
 4.5538429E+000, 1.3710977E+000,-1.3127999E-002, 1.0000000E-010, 6.2000000E+001, 5.3920749E-001, 4.6510250E-015
 4.5654510E+000, 1.3488341E+000,-5.3536128E-003, 1.0000000E-010, 6.2000000E+001, 5.3806907E-001, 4.0781752E-015
 4.5760048E+000, 1.3284769E+000, 8.3794659E-004, 1.0000000E-010, 6.1000000E+001, 5.3662944E-001, 6.4342941E-015
 4.5876140E+000, 1.3059667E+000, 6.5749106E-003, 1.0000000E-010, 6.2000000E+001, 5.3687625E-001, 3.5518784E-015
 4.5981685E+000, 1.2854055E+000, 1.0889155E-002, 1.0000000E-010, 6.2000000E+001, 5.3665546E-001, 3.4616950E-015
 4.6097785E+000, 1.2626930E+000, 1.4578453E-002, 1.0000000E-010, 6.1000000E+001, 5.3998202E-001, 9.4027705E-015
 4.6203317E+000, 1.2419718E+000, 1.7014370E-002, 1.0000000E-010, 6.1000000E+001, 5.3809737E-001, 7.5958776E-015
 4.6319402E+000, 1.2191055E+000, 1.8651127E-002, 1.0000000E-010, 6.1000000E+001, 5.3834598E-001, 7.8128031E-015
 4.6424929E+000, 1.1982628E+000, 1.9212018E-002, 1.0000000E-010, 6.1000000E+001, 5.3527416E-001, 5.5104362E-015
 4.6541009E+000, 1.1752849E+000, 1.8797666E-002, 1.0000000E-010, 6.1000000E+001, 5.3831706E-001, 7.7872134E-015
 4.6646541E+000, 1.1543592E+000, 1.7488937E-002, 1.0000000E-010, 6.1000000E+001, 5.3904639E-001, 8.4577223E-015
 4.6762627E+000, 1.1313123E+000, 1.5029329E-002, 1.0000000E-010, 6.1000000E+001, 5.3913248E-001, 8.5415949E-015
 4.6868174E+000, 1.1103423E+000, 1.1858392E-002, 1.0000000E-010, 6.1000000E+001, 5.3932015E-001, 8.7256191E-015
 4.6984277E+000, 1.0872690E+000, 7.3637623E-003, 1.0000000E-010, 6.1000000E+001, 5.3955804E-001, 8.9655369E-015
 4.7089813E+000, 1.0663003E+000, 2.3417656E-003, 1.0000000E-010, 6.1000000E+001, 5.3997197E-001, 9.3967158E-015
 4.7205904E+000, 1.0432509E+000,-4.1706816E-003, 1.0000000E-010, 6.1000000E+001, 5.4048601E-001, 9.9619199E-015
 4.7311432E+000, 1.0223239E+000,-1.1030095E-002, 1.0000000E-010, 6.2000000E+001, 5.3511016E-001, 2.8981396E-015
 4.7427513E+000, 9.9934261E-001,-1.9538846E-002, 1.0000000E-010, 6.2000000E+001, 5.3567882E-001, 3.0971661E-015
 4.7533041E+000, 9.7849595E-001,-2.8220304E-002, 1.0000000E-010, 6.2000000E+001, 5.3631895E-001, 3.3370550E-015
 4.7649123E+000, 9.5562534E-001,-3.8700015E-002, 1.0000000E-010, 6.2000000E+001, 5.3700918E-001, 3.6170645E-015
 4.7754663E+000, 9.3489759E-001,-4.9186329E-002, 1.0000000E-010, 6.2000000E+001, 5.3766592E-001, 3.9050509E-015
 4.7870756E+000, 9.1217993E-001,-6.1607635E-002, 1.0000000E-010, 6.2000000E+001, 5.3837982E-001, 4.2448629E-015
 4.7976300E+000, 8.9161246E-001,-7.3878051E-002, 1.0000000E-010, 6.0000000E+001, 5.3257124E-001, 7.6476942E-015
 4.8092398E+000, 8.6909313E-001,-8.8205391E-002, 1.0000000E-010, 6.0000000E+001, 5.3102435E-001, 6.4330842E-015
 4.8197929E+000, 8.4872927E-001,-1.0223484E-001, 1.0000000E-010, 6.0000000E+001, 5.2982325E-001, 5.6246386E-015
 4.8314013E+000, 8.2645567E-001,-1.1842584E-001, 1.0000000E-010, 6.0000000E+001, 5.2645901E-001, 3.8458754E-015
 4.8419540E+000, 8.0633302E-001,-1.3418958E-001, 1.0000000E-010, 6.0000000E+001, 5.2845597E-001, 4.8364084E-015
 4.8535620E+000, 7.8434627E-001,-1.5220137E-001, 1.0000000E-010, 6.0000000E+001, 5.2469109E-001, 3.1573559E-015
 4.8641154E+000, 7.6450203E-001,-1.6967312E-001, 1.0000000E-010, 6.0000000E+001, 5.2498327E-001, 3.2727077E-015
 4.8757240E+000, 7.4284279E-001,-1.8945940E-001, 1.0000000E-010, 6.0000000E+001, 5.2533536E-001, 3.4175365E-015
 4.8862789E+000, 7.2331373E-001,-2.0861115E-001, 1.0000000E-010, 6.0000000E+001, 5.2623807E-001, 3.7995699E-015
 4.8978893E+000, 7.0202218E-001,-2.3012236E-001, 1.0000000E-010, 6.0000000E+001, 5.2829502E-001, 4.8189097E-015
 4.9084429E+000, 6.8285158E-001,-2.5091771E-001, 1.0000000E-010, 6.0000000E+001, 5.2952237E-001, 5.5577024E-015
 4.9200518E+000, 6.6197484E-001,-2.7409235E-001, 1.0000000E-010, 6.0000000E+001, 5.3150676E-001, 6.9843936E-015
 4.9306046E+000, 6.4319879E-001,-2.9649672E-001, 1.0000000E-010, 6.0000000E+001, 5.3260513E-001, 7.9354686E-015
 4.9422126E+000, 6.2277615E-001,-3.2127646E-001, 1.0000000E-010, 6.3000000E+001, 5.3482544E-001, 1.5651270E-015
 4.9527656E+000, 6.0442930E-001,-3.4525480E-001, 1.0000000E-010, 6.3000000E+001, 5.3516473E-001, 1.6356498E-015
 4.9643738E+000, 5.8449849E-001,-3.7157949E-001, 1.0000000E-010, 6.3000000E+001, 5.3555920E-001, 1.7215417E-015
 4.9749279E+000, 5.6661482E-001,-3.9709517E-001, 1.0000000E-010, 6.3000000E+001, 5.3590589E-001, 1.8009578E-015
 4.9865373E+000, 5.4721279E-001,-4.2490219E-001, 1.0000000E-010, 6.3000000E+001, 5.3624178E-001, 1.8827286E-015
 4.9970916E+000, 5.2982871E-001,-4.5191314E-001, 1.0000000E-010, 6.3000000E+001, 5.3654568E-001, 1.9597718E-015
 5.0087012E+000, 5.1099492E-001,-4.8113222E-001, 1.0000000E-010, 6.3000000E+001, 5.3687231E-001, 2.0464708E-015
 5.0192543E+000, 4.9414640E-001,-5.0959205E-001, 1.0000000E-010, 6.3000000E+001, 5.3709321E-001, 2.1093623E-015
 5.0308626E+000, 4.7591979E-001,-5.4014851E-001, 1.0000000E-010, 6.3000000E+001, 5.3741742E-001, 2.2016482E-015
 5.0414153E+000, 4.5963785E-001,-5.7001255E-001, 1.0000000E-010, 6.3000000E+001, 5.3761857E-001, 2.2635180E-015
 5.0530233E+000, 4.4205199E-001,-6.0183603E-001, 1.0000000E-010, 6.3000000E+001, 5.3783608E-001, 2.3323803E-015
 5.0635768E+000, 4.2636676E-001,-6.3305926E-001, 1.0000000E-010, 6.3000000E+001, 5.3810240E-001, 2.4153540E-015
 5.0751855E+000, 4.0945422E-001,-6.6607783E-001, 1.0000000E-010, 6.3000000E+001, 5.3827041E-001, 2.4731878E-015
 5.0857406E+000, 3.9439488E-001,-6.9861353E-001, 1.0000000E-010, 6.3000000E+001, 5.3846253E-001, 2.5376295E-015
 5.0973512E+000, 3.7818717E-001,-7.3275383E-001, 1.0000000E-010, 6.3000000E+001, 5.3862644E-001, 2.5953968E-015
 5.1079047E+000, 3.6378763E-001,-7.6654533E-001, 1.0000000E-010, 6.3000000E+001, 5.3882529E-001, 2.6632682E-015
 5.1195135E+000, 3.4832115E-001,-8.0171874E-001, 1.0000000E-010, 6.3000000E+001, 5.3897529E-001, 2.7172000E-015
 5.1300662E+000, 3.3460788E-001,-8.3670995E-001, 1.0000000E-010, 6.3000000E+001, 5.3919113E-001, 2.7914691E-015
 5.1416742E+000, 3.1991106E-001,-8.7283962E-001, 1.0000000E-010, 6.3000000E+001, 5.3927750E-001, 2.8241421E-015
 5.1522272E+000, 3.0690935E-001,-9.0897721E-001, 1.0000000E-010, 6.3000000E+001, 5.3943914E-001, 2.8802686E-015
 5.1638355E+000, 2.9300933E-001,-9.4598578E-001, 1.0000000E-010, 6.3000000E+001, 5.3953121E-001, 2.9127219E-015
 5.1743897E+000, 2.8074333E-001,-9.8321480E-001, 1.0000000E-010, 6.3000000E+001, 5.3967387E-001, 2.9609062E-015
 5.1859994E+000, 2.6766600E-001,-1.0210244E+000, 1.0000000E-010, 6.3000000E+001, 5.3978160E-001, 2.9961452E-015
 5.1965535E+000, 2.5616118E-001,-1.0592844E+000, 1.0000000E-010, 6.3000000E+001, 5.3989710E-001, 3.0326348E-015
 5.2081630E+000, 2.4393361E-001,-1.0978086E+000, 1.0000000E-010, 6.3000000E+001, 5.4000483E-001, 3.0648299E-015
 5.2187159E+000, 2.3321331E-001,-1.1370335E+000, 1.0000000E-010, 6.3000000E+001, 5.4016997E-001, 3.1164973E-015
 5.2303242E+000, 2.2186027E-001,-1.1761861E+000, 1.0000000E-010, 6.3000000E+001, 5.4027237E-001, 3.1435283E-015
 5.2408770E+000, 2.1194413E-001,-1.2163109E+000, 1.0000000E-010, 6.3000000E+001, 5.4042444E-001, 3.1878738E-015
 5.2524850E+000, 2.0148647E-001,-1.2560129E+000, 1.0000000E-010, 6.3000000E+001, 5.4049456E-001, 3.1993486E-015
 5.2630385E+000, 1.9239288E-001,-1.2969747E+000, 1.0000000E-010, 6.3000000E+001, 5.4057684E-001, 3.2145479E-015
 5.2746474E+000, 1.8285001E-001,-1.3371473E+000, 1.0000000E-010, 6.3000000E+001, 5.4074023E-001, 3.2574858E-015
 5.2852024E+000, 1.7459628E-001,-1.3788811E+000, 1.0000000E-010, 6.3000000E+001, 5.4087955E-001, 3.2914326E-015
 5.2968128E+000, 1.6598644E-001,-1.4194449E+000, 1.0000000E-010, 6.3000000E+001, 5.4098750E-001, 3.3105264E-015
 5.3073662E+000, 1.5859098E-001,-1.4618796E+000, 1.0000000E-010, 6.3000000E+001, 5.4108013E-001, 3.3241809E-015
 5.3189749E+000, 1.5093322E-001,-1.5027415E+000, 1.0000000E-010, 6.3000000E+001, 5.4130230E-001, 3.3857073E-015
 5.3295276E+000, 1.4440941E-001,-1.5457976E+000, 1.0000000E-010, 6.3000000E+001, 5.4139605E-001, 3.3984157E-015
 5.3411356E+000, 1.3771761E-001,-1.5868804E+000, 1.0000000E-010, 6.3000000E+001, 5.4160805E-001, 3.4560602E-015
 5.3516887E+000, 1.3207745E-001,-1.6304877E+000, 1.0000000E-010, 6.3000000E+001, 5.4160515E-001, 3.4300820E-015
 5.3632970E+000, 1.2636397E-001,-1.6717148E+000, 1.0000000E-010, 6.3000000E+001, 5.4168010E-001, 3.4339553E-015
 5.3738514E+000, 1.2161807E-001,-1.7158015E+000, 1.0000000E-010, 6.3000000E+001, 5.4161497E-001, 3.3854593E-015
 5.3854612E+000, 1.1689371E-001,-1.7570976E+000, 1.0000000E-010, 6.3000000E+001, 5.4123590E-001, 3.2181228E-015
 5.3960152E+000, 1.1305218E-001,-1.8015893E+000, 1.0000000E-010, 6.3000000E+001, 5.4073241E-001, 3.0187604E-015
 5.4076245E+000, 1.0932694E-001,-1.8428699E+000, 1.0000000E-010, 6.3000000E+001, 5.3916360E-001, 2.5021445E-015
 5.4181774E+000, 1.0639732E-001,-1.8876820E+000, 1.0000000E-010, 5.6000000E+001, 5.1123539E-001, 9.5796065E-015
 5.4297856E+000, 1.0367845E-001,-1.9288678E+000, 1.0000000E-010, 5.8000000E+001, 5.1775915E-001, 5.2150690E-015
 5.4403384E+000, 1.0166596E-001,-1.9739176E+000, 1.0000000E-010, 6.2000000E+001, 5.4041439E-001, 5.3329791E-015
 5.4519465E+000, 9.9958344E-002,-2.0149370E+000, 1.0000000E-010, 6.2000000E+001, 5.3803980E-001, 4.0683702E-015
 5.4625001E+000, 9.8866797E-002,-2.0601466E+000, 1.0000000E-010, 6.2000000E+001, 5.4583286E-001, 9.9649992E-015
 5.4741091E+000, 9.8173712E-002,-2.1009293E+000, 1.0000000E-010, 6.3000000E+001, 5.3991988E-001, 2.7587196E-015
 5.4846639E+000, 9.8005443E-002,-2.1462200E+000, 1.0000000E-010, 6.3000000E+001, 5.4106412E-001, 3.1811974E-015
 5.4962742E+000, 9.8328511E-002,-2.1866948E+000, 1.0000000E-010, 6.3000000E+001, 5.4336955E-001, 4.2124368E-015
 5.5068274E+000, 9.9083902E-002,-2.2319853E+000, 1.0000000E-010, 6.3000000E+001, 5.4452760E-001, 4.8866544E-015
 5.5184360E+000, 1.0042230E-001,-2.2720717E+000, 1.0000000E-010, 6.3000000E+001, 5.4547785E-001, 5.5567809E-015
 5.5289888E+000, 1.0209966E-001,-2.3172645E+000, 1.0000000E-010, 6.3000000E+001, 5.4560221E-001, 5.7480993E-015
 5.5405968E+000, 1.0445065E-001,-2.3568975E+000, 1.0000000E-010, 6.3000000E+001, 5.4634911E-001, 6.4182715E-015
 5.5511499E+000, 1.0704684E-001,-2.4019105E+000, 1.0000000E-010, 6.3000000E+001, 5.4673243E-001, 6.8721295E-015
 5.5627583E+000, 1.1040606E-001,-2.4410266E+000, 1.0000000E-010, 6.3000000E+001, 5.4691363E-001, 7.2220456E-015
 5.5733128E+000, 1.1391649E-001,-2.4857771E+000, 1.0000000E-010, 6.3000000E+001, 5.4700615E-001, 7.5065431E-015
 5.5849228E+000, 1.1827802E-001,-2.5243146E+000, 1.0000000E-010, 6.3000000E+001, 5.4705689E-001, 7.7998650E-015
 5.5954766E+000, 1.2269535E-001,-2.5687224E+000, 1.0000000E-010, 6.3000000E+001, 5.4696420E-001, 7.9588171E-015
 5.6070859E+000, 1.2804994E-001,-2.6066109E+000, 1.0000000E-010, 6.3000000E+001, 5.4688111E-001, 8.1646210E-015
 5.6176387E+000, 1.3336525E-001,-2.6505788E+000, 1.0000000E-010, 6.3000000E+001, 5.4652954E-001, 8.1014014E-015
 5.6292469E+000, 1.3970212E-001,-2.6877560E+000, 1.0000000E-010, 6.3000000E+001, 5.4643677E-001, 8.3147120E-015
 5.6397997E+000, 1.4590544E-001,-2.7311932E+000, 1.0000000E-010, 6.3000000E+001, 5.4576929E-001, 7.9627930E-015
 5.6514078E+000, 1.5321274E-001,-2.7676034E+000, 1.0000000E-010, 6.1000000E+001, 5.3586424E-001, 9.0796383E-015
 5.6619615E+000, 1.6029269E-001,-2.8104261E+000, 1.0000000E-010, 6.1000000E+001, 5.3297393E-001, 6.7542142E-015
 5.6735707E+000, 1.6855706E-001,-2.8460152E+000, 1.0000000E-010, 6.1000000E+001, 5.3175179E-001, 6.0951501E-015
 5.6841253E+000, 1.7650010E-001,-2.8881409E+000, 1.0000000E-010, 6.1000000E+001, 5.2757844E-001, 3.8985663E-015
 5.6957354E+000, 1.8570570E-001,-2.9228534E+000, 1.0000000E-010, 6.1000000E+001, 5.3281052E-001, 7.3844071E-015
 5.7062886E+000, 1.9449466E-001,-2.9641984E+000, 1.0000000E-010, 6.3000000E+001, 5.4406027E-001, 8.0812399E-015
 5.7178971E+000, 2.0462152E-001,-2.9979737E+000, 1.0000000E-010, 6.3000000E+001, 5.4434782E-001, 8.6594149E-015
 5.7284498E+000, 2.1423992E-001,-3.0384372E+000, 1.0000000E-010, 6.3000000E+001, 5.4492737E-001, 9.5607890E-015
 5.7400578E+000, 2.2526908E-001,-3.0712273E+000, 1.0000000E-010, 6.3000000E+001, 5.4472722E-001, 9.6704668E-015
 5.7506110E+000, 2.3569912E-001,-3.1107274E+000, 1.0000000E-010, 6.4000000E+001, 5.4339356E-001, 4.6434545E-015
 5.7622195E+000, 2.4761022E-001,-3.1424861E+000, 1.0000000E-010, 6.4000000E+001, 5.4323107E-001, 4.7087089E-015
 5.7727742E+000, 2.5883281E-001,-3.1809415E+000, 1.0000000E-010, 6.4000000E+001, 5.4308097E-001, 4.7639403E-015
 5.7843843E+000, 2.7160409E-001,-3.2116242E+000, 1.0000000E-010, 6.4000000E+001, 5.4290323E-001, 4.8145669E-015
 5.7949380E+000, 2.8359504E-001,-3.2489607E+000, 1.0000000E-010, 6.4000000E+001, 5.4273626E-001, 4.8540955E-015
 5.8065471E+000, 2.9719886E-001,-3.2785152E+000, 1.0000000E-010, 6.4000000E+001, 5.4256930E-001, 4.9037205E-015
 5.8170999E+000, 3.0993474E-001,-3.3146380E+000, 1.0000000E-010, 6.4000000E+001, 5.4239380E-001, 4.9313786E-015
 5.8287080E+000, 3.2434453E-001,-3.3430212E+000, 1.0000000E-010, 6.4000000E+001, 5.4222329E-001, 4.9711912E-015
 5.8392609E+000, 3.3780170E-001,-3.3778486E+000, 1.0000000E-010, 6.4000000E+001, 5.4205077E-001, 4.9931569E-015
 5.8508691E+000, 3.5299075E-001,-3.4050219E+000, 1.0000000E-010, 6.4000000E+001, 5.4185370E-001, 5.0090753E-015
 5.8614229E+000, 3.6714440E-001,-3.4384788E+000, 1.0000000E-010, 6.4000000E+001, 5.4169952E-001, 5.0342100E-015
 5.8730322E+000, 3.8308476E-001,-3.4644049E+000, 1.0000000E-010, 6.4000000E+001, 5.4153194E-001, 5.0591752E-015
 5.8835867E+000, 3.9790704E-001,-3.4964207E+000, 1.0000000E-010, 6.4000000E+001, 5.4134210E-001, 5.0552734E-015
 5.8951966E+000, 4.1456731E-001,-3.5210607E+000, 1.0000000E-010, 6.4000000E+001, 5.4115995E-001, 5.0629575E-015
 5.9057497E+000, 4.3002673E-001,-3.5515626E+000, 1.0000000E-010, 6.4000000E+001, 5.4100450E-001, 5.0717863E-015
 5.9173581E+000, 4.4737142E-001,-3.5748761E+000, 1.0000000E-010, 6.4000000E+001, 5.4083746E-001, 5.0799916E-015
 5.9279108E+000, 4.6343922E-001,-3.6037824E+000, 1.0000000E-010, 6.4000000E+001, 5.4065482E-001, 5.0647651E-015
 5.9395188E+000, 4.8143615E-001,-3.6257379E+000, 1.0000000E-010, 6.4000000E+001, 5.4048383E-001, 5.0621532E-015
 5.9500721E+000, 4.9808263E-001,-3.6529835E+000, 1.0000000E-010, 6.4000000E+001, 5.4034742E-001, 5.0670674E-015
 5.9616807E+000, 5.1669853E-001,-3.6735507E+000, 1.0000000E-010, 6.4000000E+001, 5.4014900E-001, 5.0397813E-015
 5.9722356E+000, 5.3389307E-001,-3.6990730E+000, 1.0000000E-010, 6.4000000E+001, 5.3998182E-001, 5.0189082E-015
 5.9838459E+000, 5.5309372E-001,-3.7182232E+000, 1.0000000E-010, 6.4000000E+001, 5.3979757E-001, 4.9922288E-015
 5.9943995E+000, 5.7079857E-001,-3.7419681E+000, 1.0000000E-010, 6.4000000E+001, 5.3964036E-001, 4.9701761E-015
 6.0060085E+000, 5.9054174E-001,-3.7596671E+000, 1.0000000E-010, 6.4000000E+001, 5.3946281E-001, 4.9398395E-015
 6.0165612E+000, 6.0872304E-001,-3.7815650E+000, 1.0000000E-010, 6.4000000E+001, 5.3932851E-001, 4.9243554E-015
 6.0281693E+000, 6.2897102E-001,-3.7977871E+000, 1.0000000E-010, 6.4000000E+001, 5.3915575E-001, 4.8894480E-015
 6.0387222E+000, 6.4759511E-001,-3.8177842E+000, 1.0000000E-010, 6.4000000E+001, 5.3900062E-001, 4.8552514E-015
 6.0503304E+000, 6.6831041E-001,-3.8325058E+000, 1.0000000E-010, 6.4000000E+001, 5.3883048E-001, 4.8149321E-015
 6.0608844E+000, 6.8734292E-001,-3.8505539E+000, 1.0000000E-010, 6.4000000E+001, 5.3868444E-001, 4.7797869E-015
 6.0724938E+000, 7.0848735E-001,-3.8637528E+000, 1.0000000E-010, 6.4000000E+001, 5.3852373E-001, 4.7382351E-015
 6.0830481E+000, 7.2789004E-001,-3.8798087E+000, 1.0000000E-010, 6.4000000E+001, 5.3837398E-001, 4.6951400E-015
 6.0946579E+000, 7.4942107E-001,-3.8914619E+000, 1.0000000E-010, 6.4000000E+001, 5.3821814E-001, 4.6500531E-015
 6.1052109E+000, 7.6915339E-001,-3.9054824E+000, 1.0000000E-010, 6.4000000E+001, 5.3810430E-001, 4.6212212E-015
 6.1168193E+000, 7.9102600E-001,-3.9155682E+000, 1.0000000E-010, 6.4000000E+001, 5.3795170E-001, 4.5718418E-015
 6.1273720E+000, 8.1105139E-001,-3.9275115E+000, 1.0000000E-010, 6.4000000E+001, 5.3782814E-001, 4.5321820E-015
 6.1389800E+000, 8.3322507E-001,-3.9360132E+000, 1.0000000E-010, 6.4000000E+001, 5.3769926E-001, 4.4898480E-015
 6.1495334E+000, 8.5350651E-001,-3.9458482E+000, 1.0000000E-010, 6.4000000E+001, 5.3757292E-001, 4.4435309E-015
 6.1611421E+000, 8.7594030E-001,-3.9527503E+000, 1.0000000E-010, 6.4000000E+001, 5.3744906E-001, 4.3982688E-015
 6.1716971E+000, 8.9644036E-001,-3.9604498E+000, 1.0000000E-010, 6.4000000E+001, 5.3733251E-001, 4.3522423E-015
 6.1833076E+000, 9.1909287E-001,-3.9657380E+000, 1.0000000E-010, 6.4000000E+001, 5.3722920E-001, 4.3122420E-015
 6.1938611E+000, 9.3976579E-001,-3.9712800E+000, 1.0000000E-010, 6.4000000E+001, 5.3714122E-001, 4.2760594E-015
 6.2054700E+000, 9.6258641E-001,-3.9749399E+000, 1.0000000E-010, 6.4000000E+001, 5.3706126E-001, 4.2424683E-015
 6.2160227E+000, 9.8339350E-001,-3.9783030E+000, 1.0000000E-010, 6.4000000E+001, 5.3698095E-001, 4.2052343E-015
 6.2276308E+000, 1.0063395E+000,-3.9803246E+000, 1.0000000E-010, 6.4000000E+001, 5.3688216E-001, 4.1568930E-015
 6.2381837E+000, 1.0272423E+000,-3.9814969E+000, 1.0000000E-010, 6.4000000E+001, 5.3682887E-001, 4.1283296E-015
 6.2497920E+000, 1.0502713E+000,-3.9818720E+000, 1.0000000E-010, 6.4000000E+001, 5.3677318E-001, 4.0960336E-015
 6.2603461E+000, 1.0712312E+000,-3.9808460E+000, 1.0000000E-010, 6.4000000E+001, 5.3673160E-001, 4.0682782E-015
 6.2719557E+000, 1.0943006E+000,-3.9795678E+000, 1.0000000E-010, 6.4000000E+001, 5.3670252E-001, 4.0434850E-015
 6.2831850E+000, 1.1166163E+000,-3.9766461E+000, 1.0000000E-010, 6.4000000E+001, 5.3669526E-001, 4.0265342E-015
