s,m/s,Pa,kg/m/s,,,
 5.3193981E+000, 7.5021846E-001,-1.0491369E+000, 1.0000000E-001, 3.7000000E+001, 3.7680656E-001, 3.8269921E-015
 5.3507846E+000, 7.4356326E-001,-1.0633024E+000, 1.0000000E-001, 3.7000000E+001, 3.7926148E-001, 4.8174597E-015
 5.3853098E+000, 7.3774273E-001,-1.0763707E+000, 1.0000000E-001, 3.7000000E+001, 3.7564912E-001, 3.3454007E-015
 5.4167967E+000, 7.3380776E-001,-1.0902752E+000, 1.0000000E-001, 3.7000000E+001, 3.7708158E-001, 3.8157704E-015
 5.4514324E+000, 7.3098874E-001,-1.1026662E+000, 1.0000000E-001, 3.6000000E+001, 3.7540440E-001, 8.5428157E-015
 5.4830445E+000, 7.2978718E-001,-1.1161020E+000, 1.0000000E-001, 3.7000000E+001, 3.7561789E-001, 3.2526444E-015
 5.5178178E+000, 7.2996138E-001,-1.1276658E+000, 1.0000000E-001, 3.6000000E+001, 3.7565464E-001, 8.6432704E-015
 5.5495593E+000, 7.3146774E-001,-1.1404546E+000, 1.0000000E-001, 3.7000000E+001, 3.7753468E-001, 3.8941990E-015
 5.5844749E+000, 7.3458256E-001,-1.1510610E+000, 1.0000000E-001, 3.7000000E+001, 3.7838582E-001, 4.2313777E-015
 5.6163155E+000, 7.3872213E-001,-1.1630296E+000, 1.0000000E-001, 3.7000000E+001, 3.7998221E-001, 4.9557422E-015
 5.6513401E+000, 7.4466838E-001,-1.1725648E+000, 1.0000000E-001, 3.6000000E+001, 3.7681359E-001, 9.7024504E-015
 5.6833046E+000, 7.5132523E-001,-1.1835255E+000, 1.0000000E-001, 3.7000000E+001, 3.8096951E-001, 5.5279922E-015
 5.7184654E+000, 7.5995449E-001,-1.1919161E+000, 1.0000000E-001, 3.7000000E+001, 3.8464464E-001, 7.9743151E-015
 5.7505587E+000, 7.6897239E-001,-1.2017219E+000, 1.0000000E-001, 3.7000000E+001, 3.8410544E-001, 7.6622287E-015
 5.7858614E+000, 7.8009144E-001,-1.2089068E+000, 1.0000000E-001, 3.7000000E+001, 3.8306704E-001, 7.0372330E-015
 5.8180531E+000, 7.9126317E-001,-1.2174200E+000, 1.0000000E-001, 3.8000000E+001, 3.9288619E-001, 7.1554991E-015
 5.8534640E+000, 8.0462213E-001,-1.2233475E+000, 1.0000000E-001, 3.8000000E+001, 3.9330076E-001, 7.5726580E-015
 5.8857791E+000, 8.1772052E-001,-1.2304206E+000, 1.0000000E-001, 3.7000000E+001, 3.8585951E-001, 9.6368800E-015
 5.9213256E+000, 8.3305382E-001,-1.2350648E+000, 1.0000000E-001, 3.8000000E+001, 3.9552482E-001, 9.6704356E-015
 5.9537672E+000, 8.4781573E-001,-1.2405978E+000, 1.0000000E-001, 3.7000000E+001, 3.8568405E-001, 9.7479325E-015
 5.9894530E+000, 8.6481904E-001,-1.2439382E+000, 1.0000000E-001, 4.1000000E+001, 4.1973204E-001, 7.0085723E-015
 6.0219931E+000, 8.8093890E-001,-1.2478467E+000, 1.0000000E-001, 4.1000000E+001, 4.2009241E-001, 7.3247668E-015
 6.0577873E+000, 8.9926287E-001,-1.2498696E+000, 1.0000000E-001, 4.1000000E+001, 4.2034883E-001, 7.5685747E-015
 6.0904508E+000, 9.1643811E-001,-1.2520814E+000, 1.0000000E-001, 4.1000000E+001, 4.2055561E-001, 7.7536178E-015
 6.1263808E+000, 9.3574208E-001,-1.2527886E+000, 1.0000000E-001, 4.1000000E+001, 4.2069278E-001, 7.8723372E-015
 6.1591670E+000, 9.5364298E-001,-1.2532768E+000, 1.0000000E-001, 4.1000000E+001, 4.2072643E-001, 7.8843658E-015
 6.1952318E+000, 9.7355843E-001,-1.2526759E+000, 1.0000000E-001, 4.1000000E+001, 4.2071917E-001, 7.8416128E-015
 6.2281173E+000, 9.9183241E-001,-1.2514390E+000, 1.0000000E-001, 4.1000000E+001, 4.2065594E-001, 7.7322959E-015
 6.2642914E+000, 1.0119691E+000,-1.2495498E+000, 1.0000000E-001, 3.8000000E+001, 3.9562352E-001, 9.9774934E-015
 6.2831850E+000, 1.0224601E+000,-1.2462162E+000, 1.0000000E-001, 4.1000000E+001, 4.2028430E-001, 7.3087682E-015
