s,status
Time,"MY PID"
 5.7960285E+001,-1
 5.7972244E+001,-1
 5.7984104E+001,-1
 5.7996361E+001,-1
 5.8008202E+001,-1
 5.8020115E+001,-1
 5.8032093E+001,-1
 5.8044273E+001,-1
 5.8056068E+001,-1
 5.8068199E+001,-1
 5.8080463E+001,-1
 5.8092255E+001,-1
 5.8104229E+001,-1
 5.8116051E+001,-1
 5.8128136E+001,-1
 5.8140427E+001,-1
 5.8152031E+001,-1
 5.8164219E+001,-1
 5.8176125E+001,-1
 5.8188328E+001,-1
 5.8200352E+001,-1
 5.8212078E+001,-1
 5.8224049E+001,-1
 5.8236092E+001,-1
 5.8248333E+001,-1
 5.8260044E+001,-1
 5.8272308E+001,-1
 5.8284145E+001,-1
 5.8296143E+001,-1
 5.8308010E+001,-1
 5.8320103E+001,-1
 5.8332035E+001,-1
 5.8344307E+001,-1
 5.8356369E+001,-1
 5.8368210E+001,-1
 5.8380390E+001,-1
 5.8392124E+001,-1
 5.8404316E+001,-1
 5.8416031E+001,-1
 5.8428318E+001,-1
 5.8440109E+001,-1
 5.8452274E+001,-1
 5.8464031E+001,-1
 5.8476170E+001,-1
 5.8488113E+001,-1
 5.8500069E+001,-1
 5.8512249E+001,-1
 5.8524307E+001,-1
 5.8536079E+001,-1
 5.8548195E+001,-1
 5.8560322E+001,-1
 5.8572216E+001,-1
