s,m/s,m/s,m/s,Pa,m/s,,,,
Time,"u-vel","v-vel","w-vel","pres","error","iter","scarc-iter","scarc-rate","scarc-res"
 3.2452205E-001, 1.4126893E-001, 4.2195723E-002, 4.3173332E-002, 8.1321290E-002, 2.7755576E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.2805129E-001, 1.4357396E-001, 4.3073865E-002, 4.3853807E-002, 7.9296783E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3158052E-001, 1.4597606E-001, 4.3993666E-002, 4.4565181E-002, 8.2703472E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3510976E-001, 1.4840478E-001, 4.4925092E-002, 4.5288450E-002, 8.3423720E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.3863900E-001, 1.5078902E-001, 4.5837744E-002, 4.6004360E-002, 8.1439944E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4216824E-001, 1.5327211E-001, 4.6793308E-002, 4.6752203E-002, 8.4887197E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4569747E-001, 1.5571200E-001, 4.7731005E-002, 4.7493405E-002, 8.2934550E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.4922671E-001, 1.5825208E-001, 4.8712572E-002, 4.8267282E-002, 8.6412889E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5275595E-001, 1.6019747E-001, 4.9527768E-002, 4.8851968E-002, 6.3803271E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5628519E-001, 1.6204344E-001, 5.0332944E-002, 4.9402797E-002, 5.9839755E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.5981442E-001, 1.6391181E-001, 5.1149976E-002, 4.9964267E-002, 6.0405841E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6334366E-001, 1.6577047E-001, 5.1959104E-002, 5.0530034E-002, 5.9733606E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.6687290E-001, 1.6768420E-001, 5.2800901E-002, 5.1113381E-002, 6.1547681E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7040214E-001, 1.6958884E-001, 5.3635710E-002, 5.1701528E-002, 6.0889100E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7393138E-001, 1.7154916E-001, 5.4504131E-002, 5.2307800E-002, 6.2716413E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.7746061E-001, 1.7350097E-001, 5.5366530E-002, 5.2919468E-002, 6.2072312E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8098985E-001, 1.7550902E-001, 5.6263528E-002, 5.3549911E-002, 6.3913137E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8451909E-001, 1.7754154E-001, 5.7175733E-002, 5.4193036E-002, 6.4527433E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.8804833E-001, 1.7956632E-001, 5.8083449E-002, 5.4842684E-002, 6.3904615E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9157756E-001, 1.8164801E-001, 5.9027329E-002, 5.5512343E-002, 6.5764147E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9510680E-001, 1.8372229E-001, 5.9967788E-002, 5.6189467E-002, 6.5153210E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 3.9863604E-001, 1.8585377E-001, 6.0945501E-002, 5.6887629E-002, 6.7022391E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0179934E-001, 1.8735504E-001, 6.1711488E-002, 5.7385215E-002, 4.9718125E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0496265E-001, 1.8857378E-001, 6.2392888E-002, 5.7799660E-002, 3.7651763E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.0812595E-001, 1.8979269E-001, 6.3093359E-002, 5.8215643E-002, 3.7504863E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1128926E-001, 1.9102225E-001, 6.3805693E-002, 5.8641026E-002, 3.7770622E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1445257E-001, 1.9227301E-001, 6.4522578E-002, 5.9083812E-002, 3.8452801E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.1761587E-001, 1.9352268E-001, 6.5259348E-002, 5.9529136E-002, 3.8273367E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2077918E-001, 1.9479270E-001, 6.6001226E-002, 5.9992555E-002, 3.8934344E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2394248E-001, 1.9606080E-001, 6.6763558E-002, 6.0459203E-002, 3.8734373E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.2710579E-001, 1.9733753E-001, 6.7539172E-002, 6.0936947E-002, 3.8949749E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3026909E-001, 1.9863353E-001, 6.8320775E-002, 6.1433765E-002, 3.9584966E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3343240E-001, 1.9992667E-001, 6.9123729E-002, 6.1934730E-002, 3.9362939E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3659570E-001, 2.0122768E-001, 6.9940879E-002, 6.2447623E-002, 3.9562240E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.3975901E-001, 2.0254740E-001, 7.0764940E-002, 6.2980317E-002, 4.0188031E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4292231E-001, 2.0386399E-001, 7.1611281E-002, 6.3517760E-002, 3.9963983E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4608562E-001, 2.0518848E-001, 7.2472755E-002, 6.4067584E-002, 4.0171082E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.4924893E-001, 2.0653206E-001, 7.3342074E-002, 6.4637508E-002, 4.0815093E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5241223E-001, 2.0735996E-001, 7.4071565E-002, 6.5049394E-002, 1.9154912E-002, 1.1102230E-016, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5557554E-001, 2.0801785E-001, 7.4759336E-002, 6.5416161E-002, 1.1985128E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
 4.5873884E-001, 2.0872668E-001, 7.5464210E-002, 6.5811595E-002, 1.4046009E-002, 5.5511151E-017, 1.0000000E+000, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000
