Time Step,Iteration,Total,Mesh,I,J,K,Velocity Error,Mesh,I,J,K,Pressure Error
    116,      1,    235,      1,      4,     11,     17,  0.55511151E-16,      3,     10,      1,      1,  0.31166979E-02
    116,      1,    236,      1,      4,     11,     17,  0.55511151E-16,      6,      3,     12,      3,  0.48700980E-01
    117,      1,    237,      1,      4,     17,      8,  0.55511151E-16,      3,     10,      1,      1,  0.30776792E-02
    117,      1,    238,      1,     14,      7,     17,  0.55511151E-16,      6,      3,     12,      3,  0.47413611E-01
    118,      1,    239,      1,     14,      7,     17,  0.55511151E-16,      3,     10,      1,      1,  0.30881782E-02
    118,      1,    240,      1,      4,     17,     12,  0.55511151E-16,      6,      3,     12,      3,  0.45358408E-01
    119,      1,    241,      1,      6,     17,     12,  0.55511151E-16,      3,     10,      1,      1,  0.30858972E-02
    119,      1,    242,      1,      6,     17,     12,  0.55511151E-16,      6,      3,     12,      3,  0.43251094E-01
    120,      1,    243,      1,     17,      3,     10,  0.55511151E-16,      3,     10,      1,      1,  0.29641853E-02
    120,      1,    244,      1,     11,      7,     17,  0.55511151E-16,      6,      3,     12,      1,  0.41301586E-01
    121,      1,    245,      1,      5,     12,     17,  0.11102230E-15,      3,     10,      1,      1,  0.29763826E-02
    121,      1,    246,      1,      5,     12,     17,  0.11102230E-15,      6,      3,     12,      1,  0.42216967E-01
    122,      1,    247,      1,      4,     17,     12,  0.55511151E-16,      3,     10,      1,      1,  0.29730586E-02
    122,      1,    248,      1,      4,     17,     12,  0.55511151E-16,      6,      1,     12,      3,  0.43392542E-01
    123,      1,    249,      1,      5,     17,     12,  0.11102230E-15,      3,     10,      1,      1,  0.28497638E-02
    123,      1,    250,      2,      5,      9,     17,  0.11102230E-15,      6,      1,     12,      3,  0.44721530E-01
    124,      1,    251,      1,      2,     11,     17,  0.11102230E-15,      3,     10,      1,      1,  0.28650092E-02
    124,      1,    252,      2,      5,      9,     17,  0.11102230E-15,      6,      1,     12,      3,  0.45315666E-01
    125,      1,    253,      1,     17,      5,     12,  0.55511151E-16,      3,     10,      1,      1,  0.27746804E-02
    125,      1,    254,      1,     12,      6,     17,  0.11102230E-15,      6,      1,     12,      3,  0.46194188E-01
    126,      1,    255,      1,     17,      5,     12,  0.55511151E-16,      4,      2,      2,     12,  0.28715223E-02
    126,      1,    256,      1,     17,      8,     12,  0.55511151E-16,      6,      1,     12,      3,  0.46235352E-01
    127,      1,    257,      1,     12,      5,     17,  0.11102230E-15,      4,      2,      2,     12,  0.31287710E-02
    127,      1,    258,      1,     12,      5,     17,  0.11102230E-15,      6,      1,     12,      3,  0.46565489E-01
